classificacao,sentimento_manual,comentario,justificativa
1,1,Cute. Got a cherry vibe.,Expresses a positive feeling and association with a pleasant aesthetic.
-1,-1,Man this would sound so good if the lyrics and point of the song was different 😭,Expresses disappointment and criticism regarding the song's lyrics and overall message.
-1,-1,"What the heck is this, the lyrics has no sense. Literally she's saying that he already forgot his ex and he is in love with her now...",Expresses disbelief and criticism of the nonsensical lyrics.
1,1,It gives me Alanis Morrisette vibes and I love it 💕,"Compares the song favorably to Alanis Morrisette, expressing enjoyment."
-1,-1,The worst song she ever made,Strongly expresses dissatisfaction and considers it the artist's worst work.
-1,-1,"You listen and wonder why you experience suicidal emotions.  Every sin is on display, pride, envy, covetness...you are what you eat. Take care kids",Expresses intense negativity and despair linked to the song's content.
0,0,"Baby, I’m so obsessed with you too, Olivia I took one of the lyrics from her song, lol",Expresses adoration while referencing a critical comment about the song.
0,0,You can hear the chorus in telephone in this part 1:42,Acknowledges a positive element (chorus) while criticizing the song's overall quality.
1,1,"Olivia Rodrigo does it again! 'Obsessed' is a powerful anthem with raw emotion and an addictive beat. The visuals are stunning, and Olivia's vocals are as captivating as ever. This song is definitely going to be on repeat for a while! 🔥",Expresses enthusiastic praise and intent to repeatedly listen to the song.
0,0,This gives emo vibes…,Acknowledges a positive element (the song) while associating it with a potentially negative genre (emo).
0,0,The chorus reminds me of 2 other songs she just came out with. That style and sound is very repetitive,Expresses observation of repetitive style.
1,1,Nice sound and vocals… plus eye candy 😛,Expresses appreciation for both the music and the visual appeal.
0,0,This giving me Taylor vibe 🐸,Mimics Taylor Swift's style but doesn’t explicitly praise or criticize her.
1,1,Olivia is so good at acting out insecurities and awkwardness. Love that this music video for obsessed is about the absurdity of beauty pageants. Adore the white gowns and sashes and her girl band are wearing tuxedos. And Olivia’s black dress and hair when performing! Brilliant genius lyrics! And how confidence she is at putting rock punk with her pop🖤🤍😍🥰🤩😘🎥📺💎🫶🏻🎬⚜️🏆👑 📝 🎵 🎶 📝 🌟 ✨ 🎸 🥁 🎤 👗,Expresses strong admiration for Olivia’s performance and the music video's concept.
1,1,"Catchy, I'm glad You Tube decided to play it!",Expresses happiness and appreciation for the song being played.
0,0,Me dio vibes de la era de ashly Simpson,"Compares the song to a previous era, implying both positive and negative aspects."
0,0,Deepa i there?,A simple greeting with no discernible sentiment.
-1,-1,Worst song😢,Expresses strong disappointment and sadness.
-1,-1,broo this song / lyrics is sooo toxic lol.,Expresses strong disapproval and identifies the song's content as toxic.
0,-1,She gives me Avril Lavigne vibes,"Compares the artist to Avril Lavigne, implying a similarity but not necessarily a positive or negative judgment."
-1,-1,The lyrics and meaning of this is the EXACT reason modern couples are miserable. My god the amount of serial killers and angry lesbian there are going to be,Expresses strong criticism of modern relationships and themes.
-1,-1,Am I the only one who heard that my friend made a song just like this like the lyrics was😭😭,Expresses frustration and comparison with a negative judgment.
0,0,"Honestly. I can't currently relate to 80% of her lyrics, but her feel is so unapologetic punk that I appreciate it.",Acknowledges a lack of personal connection while praising the artist’s rebellious energy.
0,0,"Weird chord progression in the chorus, kinda sounds unsettling. Really good symbolism for this song and the character she’s putting on",Highlights unsettling chords alongside appreciation for symbolism.
-1,-1,This song gives the vibe of a comp het  girl projecting her attraction for guys ex onto him,Expresses a critical and potentially judgmental observation about the song's perceived intent.
1,1,SOOOO much 90s The Cranberries vibe ❤,Expresses strong positive sentiment referencing a nostalgic musical style.
0,0,Giving me freaky friday vibes,Evokes a nostalgic comparison to another song while expressing a somewhat ambivalent feeling.
0,0,"Okay, lets analyze this with a summary. at 0:01, we can see 2 women. They both have pageants and it says ""Miss thought she was the one"" and ""Miss also thought she was the one,"" which can have several meanings on what its on. One, their his exes and they thought they were the one for him but they broke up somehow. They also dont seem very happy, and the blonde girl is smoking a cigarette to express emotional distress. Meanwhile, on this scene, 0:09 we can see that they are going to a ball. That could be another reason they thought they ""thought they were the one"" Meaning they didnt get to dance with the person they wanted. at 0:16, we see 2 women, ""Miss freshman year,"" and ""Miss our him in therapy"" Which can clarify these could be his exes. Now, ""Miss focus on my career"" could be the one Olivia is jealous over and and perhaps the somg is about. (A little side note after actually watching the video, 1:16 may actually the girl the song is about and therefore olivia is jealous of, unless its about more of than of them.)",Analysis contains both critical observations and speculative interpretations of the music video's themes.
-1,-1,Were is fucking lyrics,Expresses frustration and anger about the lack of lyrics.
0,0,"god, these  lyrics are just so realistic",Expresses a neutral observation about the lyrical content.
-1,-1,"She is angry, loud, and annoying. Is she always mad about something?",Expresses strong dislike and criticism of the artist's demeanor.
-1,-1,So generic....,Describes the song as lacking originality and being bland.
0,0,Olivia Rodrigo and Madonna have similar vibes,"Compares Olivia Rodrigo to Madonna, suggesting similarities but not necessarily a positive or negative judgment."
1,1,"When Olivia did that one acoustic set that’s on YT (probably years ago now), I went down a rabbit hole searching for the drummer. Hayley Brownwell, such a badass. Love them all!",Expresses admiration and fondness for the band and their performance.
0,0,Some reason this is giving Freaky Friday vibes,"Compares the song to another, evoking a nostalgic and potentially critical association."
1,1,"I really likes this video compared to the one you released yesterday, ir seems like a good movie full of drama and rhythm. The sound is totally impressive, it sound to me like good music from the nineties! Now tell life everything you want to say without gag or mincing words, dear miss olivia.",Expresses positive opinions about the video's quality and the music's nostalgic feel.
0,0,The chorus kinda sounds like Telephone By Lady Gaga,"Compares the chorus to a well-known song, indicating a mixed reaction."
1,1,The voice and the lyrics just is in another level 😊,Expresses strong positive sentiment about the vocals and lyrics.
1,1,This is sooooo good it gives me 2021 vibes ❤❤❤,Evokes a positive nostalgic feeling referencing a specific year.
1,1,"Just Love It! You.. The Lyrics.. The Clip!..! Well Done… Greetsss, MacG420, x",Expresses enthusiastic enjoyment and praise for various aspects of the video.
1,1,Loving this album vibe ❤,Expresses strong positive feelings towards the album.
1,1,Guys admit it Olivia Rodrigo is the best artist and she is so creative with all her songs her lyrics her videos and she is so funny in her yt shorts and I would cry myself to sleep without her music I LOVE OLIVIA,Expresses strong adoration and dependence on Olivia Rodrigo’s music.
0,0,Anyone else get Billie eilish vibes?,Acknowledges a similarity to Billie Eilish while not explicitly praising her.
-1,0,It’s giving brutal vibes 💅✨✨,Uses slang to express a negative and critical feeling.
0,0,"Lol, when you sended me the lyrics, i've thought it was going to be a ballad, the two that tought they were the one... nice joke olivia...",Expresses amusement and criticism towards the artist's lyrical choice.
1,1,"The lyrics, it hit me like dangggg 🤣 HAHAHAHHAHAHAH",Expresses strong amusement and enjoyment.
0,0,"The melody is actually cool, but I can't really hear a music saying I'm obsessed with my current's ex.",Acknowledges a positive element (melody) while criticizing the lyrical content.
1,1,IS SO BEATIFUL,Expresses strong positive emotion about the song.
-1,0,"This gives me ""bad idea right vibes 💜💜💜💜💜","Compares the song to a disliked track, indicating a negative opinion."
1,1,Love the vibe!,Expresses enthusiastic enjoyment of the song's atmosphere.
0,0,Sorry but why does the chorus sounds like Lady Gaga's Telephone 🥺,"Compares the chorus to a previous song, implying similarity but not necessarily a positive association."
0,0,Why the chorus sounds like Lady Gaga's Telephone song OMFG I love it ❤😂,Expresses enjoyment while drawing a comparison to another artist's song.
-1,-1,Worst song I’ve ever heard lol,Expresses extreme dissatisfaction and negative judgment.
0,0,This is giving me Sour vibes,"Compares the song to a previous track, implying a similarity but potentially a negative association."
-1,-1,Ummm I don't really like this song bc it's out of control and I can't sing a beat SORRY,Expresses dislike and self-deprecating humor regarding their inability to enjoy the song.
-1,-1,this one goes out to all the selfconsious 14 year olds lmao. she caught it there on the chorus for about 5 seconds,Sarcastic and dismissive commentary targeting the listener's reaction.
-1,-1,Umm I am sorry so u know I am a fan of olivia and this is also feedback I don't really like it as it dosnt make sense and also it's horribly repetitive and I can only hear I am so obsessed with ur ex once agin THIS IS NOT HATE ITS FEEDBACK TY,Expresses dislike and criticism of the song with strong negative wording.
1,1,Love the almost alanis morissette vibes!,"Compares the song favorably to Alanis Morissette, indicating enjoyment."
1,1,I'm SORRY OLIVIA.....I can't....saw her in concert and it hit then and it hits now. I look the vibe of this sound like 2000s girl pop gunge and I LIVE,"Expresses strong, passionate enjoyment and nostalgia for the song's sound."
1,1,Song gives me paramore vibes 💕,Compares the song favorably to the band Paramore.
1,1,"I'm not obsessed with anybodys ex but THIS SONG BANGS SO DEEP, I'm obsessed with Olivias Voice, the melody, the whole sound. ❤❤❤❤❤",Expresses strong enthusiasm and affection for the song and Olivia's voice.
1,1,Back to driver license vibe baby ❤,Expresses fondness and comparison to a previously liked song.
0,0,I like the beat but i dont understand the song lol😀,Expresses enjoyment of the beat while admitting confusion about the song's meaning.
1,1,I heard this on the radio I love it it gave me alternative grudge 90s rock ‘n’ roll vibes get it Olivia!🎉,Expresses enthusiasm and connects the song to a nostalgic musical style.
1,1,"Ameiii a batida, a vibe é como ouvir cage the elephant na MTV. ❤ amando demais essa vibe dela. ❤",Expresses strong enthusiasm and love for the song's beat and vibe.
0,0,Ngl it's giving Melanie martinez vibes,"References another artist, suggesting a similarity while not fully expressing a positive or negative opinion itself."
-1,-1,"good for her to try to sound different but too dramatical and not musical enough, rough melody, meh",Expresses dissatisfaction with the song's dramatic and unmusical qualities.
0,0,"I'm getting ""Telephone"" vibes from this chorus","Compares the chorus to another song, indicating a partial positive association."
-1,-1,"Miss long distance made me sick to see, ohhh my lord you mean miss emotionally cheating on 5 other men",Expresses strong disapproval and disgust regarding the subject matter.
1,1,the smashing pumpkin's & garbage vibes got me obsessed,Expresses strong positive feelings and obsession with the song's style.
-1,-1,I don’t like this sound because it’s so annoying to even think about,Expresses strong dislike and annoyance with the sound.
-1,-1,Lmao the lyrics ahahhaha,Sarcastic laughter indicates dislike and ridicule.
-1,-1,OLIVIA ISABEL RODRIGO IS NOT UNIVERSE OR THE UNIVERSE.,Expresses disdain and disbelief regarding Olivia Rodrigo's music.
1,1,This music is so  emotional and she have a very specific voice,Expresses a positive reaction to the song's emotional content and the singer's voice.
1,1,A melhor de todos os tempos ✨️,Expresses enthusiastic admiration with the use of ‘best of all time’.
1,1,Wow this is giving early 2000s music video vibes,Expresses nostalgic appreciation for a familiar musical style.
0,0,I swear even though the beat is good its really the lyrics i pay attention to this girl is me when it comes to boys except he isnt my ex hes just a crush and i happen to know one of his exes so yes im obsessed,"Expresses enjoyment of the beat while revealing a specific, potentially negative, interest in the subject of the song."
1,1,Good for you vibes,Expresses encouragement and positivity.
0,0,I literally just listened to the song and I already know the full lyrics,Expresses a simple observation without strong emotion.
-1,-1,What’s with these incoherent lyrics 😂,Expresses strong disapproval of the song's lyrics.
0,0,It gives off Yellow jackets vibes,"References a song, implying a comparison and potentially mixed feelings about the new music."
0,0,Too wong foo - Body beatiful,Humorous reference to a past internet meme combined with a comment about the song.
1,1,I really love how she has rock vibes! So cool!,Expresses strong enjoyment and admiration for the song's rock influences.
1,1,"It's giving ""girl crush"" vibes xD",Expresses admiration and enthusiasm for the song's aesthetic.
-1,-1,Her worst title track.... Tbh,Expresses a negative opinion about the song's title track.
-1,-1,"I have just realised I have major red flags, listening to the lyrics of this song made me so attracted to this girl! I miss that psycho love!",Expresses attraction to unhealthy behaviors and potentially dangerous feelings.
0,0,I know her blood type... LOL - Hilarious lyrics!,Contains humorous remarks alongside a potentially critical observation.
