classificacao,comentario,justificativa
Negative,"When she said “in the drop top ride with you, I feel like Scarface” I knew she didn’t write the lyrics 💀",Expresses disbelief and criticism regarding the song's lyrics.
Positive,THE A VIBE IS VERY GOOD,Expresses positive sentiment about the song's vibe.
Positive,"n every relationship there is a song that will always tie one to the other. This song I hold precious to my heart. The melody, rhythm, warmth, it belongs to us. It’s unimaginable how many things we’ve gone through. Evidently, it’s never enough to shift our hearts. The desire I have to hold him when I hear this song. The pictures curated in my imagination listening to the soft sounds. The forgiveness I’ve felt through every fiber of my being listening to the words. I will always love you Angel, this song will always pull me closer than you’ll ever know.","Expresses deep, romantic love and cherished memories associated with the song."
Positive,This song has that 90's carefree rnb vibe to it.,Evokes a nostalgic and positive association with 90s R&B music.
Negative,"I probably had the worst year ever in terms of dating. Broke up twice, but I could never get over my 2nd ex. I literally got into SZA because of her. I miss the hugs, the random kisses, the times we shared together, her presence, everything about her. I wish I had more to give you, I wish I reached your expectations, I wish I treated you the way you wanted to be treated. Well I guess shit happens huh?",Expresses deep sadness and regret related to a failed relationship.
Positive,"JaKera LaShay Williams I love you oh so deeply I see your growth and maturity even hear it bleed through the music and hope you see my growth as well. I love you and always going to 🤞🏼💯💍🌸✍🏼🎭I appreciate everything you do and all your effort 💕🤞🏼💯💍-- Love Williams Sr Dean and Founder of Love Williams Learning University Inc wrote, thought of, and approves this message 🌸🌸💕💍😩🎭💞",Expresses deep affection and appreciation for the artist.
Neutral,Unpopular opinion/take... i don't know why but I get Beyoncé and Jay Z vibes. Like relationship wise I mean. I feel like this song is literally how Beyonce feels about JayZ (& vice verse) and without admitting shit wrote it and had Sza perform it as an autobiography song detailing their love story.... never mind I need to go to bed,Expresses a somewhat confused and speculative interpretation of the song.
Neutral,This song has Mariah Carey We Belong Together vibe,"Compares the song to a well-known track, indicating a similarity without strong positive or negative judgment."
Positive,shes a vibe i like the vibe of the song,Expresses enjoyment and appreciation for the song's atmosphere.
Positive,If you just sit there an vibe out the music it's a great feeling! Simple & plain,Expresses a positive feeling about simply enjoying the music.
Positive,Love this girls vibe man,Expresses fondness for the artist's style and energy.
Positive,This an beatiful wow,Expresses strong positive emotion and admiration.
Positive,Sweet vibes ✨🇩🇿,Expresses positive feelings with an emoji.
Positive,she’s irreplaceable and can’t be replicated feels like some artists who are more generic are getting participation trophies over and over because of some hidden agenda this is music gold 🎶,Expresses strong admiration and considers the music exceptional.
Positive,Bro I think the first 10 seconds of this song needs to be sampled and made a rap song here harmony is crazy man,Expresses excitement and suggests a positive use of the song's elements.
Negative,Yall listen to the lyrics? Lmao,Expresses disbelief and mockery of the song's lyrics.
Neutral,"The lyrics to part of this song is so beautiful and the melody is beautiful and it could bring beautiful memories to a beautiful love story, but you have some lyrics that could really cheapen the special love affair, ❤️",Expresses both positive and negative sentiments regarding the song's lyrics.
Negative,"To aqui de novo. Ja faz um tempo que vc me bloqueou. Eu queria tanto que tivesse sido vc pretinho 😢. Eu estava disposta a tudo para ser sua cúmplice. Essa sempre vai ser a música que me lembra a vc. Eu me apaixonei por vc, vc me fez acreditar que tudo seria possível. Nunca senti algo tao intenso quanto senti por vc, vc donimou a minha mente e se foi da maneira mais cruel que alguem poderia sair da vida alguem sabendo dos sentimentos dela. Se um dia ver essa mensagem, não me liga por eu tenho certeza de ainda vai estar doendo e eu não posso ver vc partindo novamente. Eu te amo❤ vc sempre vai ser aquilo que eu queria viver 😢😢","Expresses deep regret, pain, and a desire for a lost connection with intense negative emotions."
Neutral,"This song sounds wonderful!  But it reminds me of the song by The Isley Brothers, ""Choosey Lover"".  Sza's song is another pitch and sped up, but riffs sound similar. Still sounds good.",Acknowledges positive aspects while noting a similarity to another song.
Positive,Cara essa musica e a vibe perfeita pra um dia de chuvaa ❤,"Expresses fondness and association with a pleasant, rainy day."
Positive,🎉VIBEZZZZZZZZZZZZZ🎉,Uses enthusiastic exclamation marks and the word 'vibe' to express strong enjoyment.
Positive,"I love this song but in the chorus snooze sounds like lose so the chorus open ""i can't lose when im with you which i prefer",Expresses enjoyment of the song with a preference for the chorus lyric.
Neutral,Ok but what does she actually sound like without autotune?,Expresses a question about vocal processing without strong positive or negative sentiment.
Negative,"everytime her phone vibrates in the song i check my phone its so annoying, it happens so much to it really kills the song for me fr",Expresses frustration and annoyance with the song's disruptive element.
Positive,First female song i vibe too this shit slappin 😂😂😂,Expresses enthusiastic enjoyment of the song.
Positive,Slow smooth beat that has the words 4 lovers who are with each other cruising N2 the sunset or just cuddled up on the couch or by the water,Describes a relaxing and pleasant musical experience.
Neutral,Listen to the first verse closely,Encourages focused listening without expressing an opinion.
Positive,this gives me Mickey and Mallory NBK vibes!!!,Compares the music to a well-regarded artist (Mickey and Mallory).
Neutral,This song is toxic AF but if you don’t pay attention to lyrics it’s a vibe,Expresses a conflicting opinion - acknowledging toxicity while also appreciating the song's vibe.
Negative,"This was the deepest hardest song I had ever heard and I can t believe they messed it up with that video. Justin Bieber man 😂😂😂come on now SZA, I thought this was gonna be a Bonnie and Clyde video with somebody like lil Durk, this was so disappointing to the hood bcuz you was that one. That video was so disappointing, this was a LOYAL ride or die song, now everytime I listen to it I gotta blot the video out of my head. That shows you just how out of touch these record labels and Hollywood is with the people. That was the weakest video ever",Expresses strong disappointment and criticizes the video and record label's disconnect from the fanbase.
Neutral,Who’s vocals is that in the background?,Asks a question about vocals without expressing a positive or negative opinion.
Positive,Nostalgic ✨,The word 'Nostalgic' evokes a warm and sentimental feeling.
Positive,This beat is Lloyd's Tru. It was racking my brain for months. I know I heard this beat before. Beautiful song too.,Expresses strong appreciation for the beat and song.
Positive,❤ good good vibe song,Expresses positive feelings and enjoyment of the song.
Positive,Divine beats...,Expresses admiration and appreciation for the music's quality.
Positive,Beautiful.  R&B vibes,Expresses admiration for the song's musical style.
Positive,Kendrick & Sza giving Method Man and Mary J Vibes,Compares the artists favorably to a respected musical duo.
Positive,This song 🎵 is a vibe,Expresses enjoyment and describes the song as creating a positive atmosphere.
Positive,Justin Bieber Sza Snooze Lose Kq Letra Lyrics SONG LOVE,Expresses love for the song.
Positive,Playing on repeat🎉🎉isafire is stuck on this vibe2023🎶🎶🎶🎶🎶💞💞💞💞,Expresses enthusiastic enjoyment and repeated listening.
Negative,Met her 2 months ago nvr knew that was her on the bridge with the male auto tone voice this song is none other who sing as a man auto tone “ main one lieing “,Expresses disbelief and accuses the singer of deception.
Neutral,The lyrics on the first verse is wild crazy tho,Expresses a surprised and slightly bewildered reaction to the lyrics.
Positive,"I am a 23 year old man from South Sudan, I have spent most of my life in a continuous war, it was a normal day 2 weeks ago as I was fighting. Then, the Sudanese fighters played this absolute masterpiece, we then began to all put down our guns and dance to this lyrical masterpiece. Thank you, sir. For Peace this song changed my life. My entire view of everything that exists in this world, in fact, even in the entire universe. I can never look at anything I know the same way again. This song represents emotions that most humans could never understand. But I can. Thanks to this song I was awakened to many things previously considered unimaginable. Thank you for this exquisite song. This video is an exquisite masterpiece, out of every single video I have ever even heard of on the entire platform, this by far has enlightened me to do fly, lose 90 pounds and even become the president of the United States, and I'm going to tell you why this is such a masterpiece as if hearing the creators, no, god of this universes luscious voice. I would like to express my thanks to you. My gratitude for your indisputably magnificent assistance is almost infinite. Your efforts have not gone unnoticed. I really like your contribution that you have in our society, you really make a difference and help others out, the world could always use more people like you. Gosh, what a polite and humble fellow. It is such a kind honor for someone as low as me to be in contact with someone of a level such as yours. I thank you once again my good friend. A world without you, would be a world I would not be able to live in, and I believe I share that opinion with most people. I can rest easy tonight knowing you helped. I appreciate you and everything you stand for and on behalf of everyone on planet earth, thanks. Yes I 100% agree no lie I am 10/10 with you in this statement no question. You are completely absolutely correct and have made no mistake in your sentence whatsoever and I applaud you for that as you have made a thoughtful statement that many agree with and those that disagree are in the minority because your statement has absolutely no faults and thus is completely without a question correct and deserves nothing but agreement. and by the way, super saiyan blue theme is a very powerful, moving song that showcased the capabilities of human emotion. It used groundbreaking technology to create stunning sounds that would mesmerize the listeners. This song is suitable for all ages; whether you're 5 years old, or 50, you should listen to this song. It is inspiring and it showcases the spectrum of human nature and how humans communicate with each other. This song revolutionized the music industry and set the bar high for other songs. In the future historians will look back on this song and regard it as the pinnacle of human achievement. It was a roller-coaster from start to finish, the nail-biting song will leave you on the edge of your seat from start to finish. Listeners will find themselves absorbed by the heartwarming tale of a relentless, determined African tribes who didn't let societies standards shape his/her/it's life. I was shocked by how intense and gripping this song was. The plot is rich, unpredictable and touching. This isn't your typical African war song, this song is a war with one's emotions. Tales of Africa is a stirring masterpiece that only comes once in a millennium. This thrilling instruments makes it a jaw-dropping performance that properly utilizes the medium. I rate this song 10 African tribes/10 African tribes, and will never listen to it again as every time I get saddened by the the fact that there will never be a song to match this masterpiece.",The commenter expresses overwhelmingly positive emotions and superlatives regarding the song's impact and artistic value.
Positive,Willow is a whole vibe ❤,Expresses strong positive feelings and affection.
Positive,The opening verse 💪🏾💪🏾,Expresses enthusiastic support with repeated emojis.
Positive,💥💥 Tony Terry- When I'm With You.. similar cadence on chorus. Beautiful song🙌🏽,Expresses appreciation for the song's cadence and describes it as beautiful.
Neutral,This is song I could see the old drake get on… his beat and everything they would do well together,Offers a neutral assessment comparing the song to a previous Drake style.
Positive,Is this a Isley brother sample on the beat,Expresses excitement and appreciation for a quality musical element.
Negative,Dis song too deep if yall listening she was Cheating her dude that came n was her nigga sayin he trying but you so far gone it’s crazy smh too hear this song knowing what I knw ion gone lie dat shyt hurt fr,Expresses strong negative feelings and accusations of infidelity.
Positive,got me living ina alternate reality super metaverse,Expresses excitement and immersion in a fantastical experience.
Positive,"This song was already good But when dude whoever he is came in with them vocals ""WHY YOU FRONTIN ON ME WHEN YOU THE MAIN ONE LYING"" Lil things like that makes good songs Great songs to me",Expresses strong positive feelings and elevates the song's quality.
Negative,In the next couple of years I will be in depression bc of how nostalgic this will be,Expresses a pessimistic outlook and fear of future sadness.
Positive,"Broo, her first verse, Bars",Expresses enthusiastic appreciation for the artist's lyrical skills.
Positive,Still my ringtone… Still that gas in 2025🔥🔥🎶🎶🥰,Expresses continued fondness and excitement for the song.
Positive,This song makes  me feel good and filling the vibe,Expresses a positive feeling and enjoyment of the song's atmosphere.
Neutral,Song has no hook? Verse is good,Expresses a lack of a hook and a positive comment about the verse.
Positive,Good song 🎵  I like it! Almost like Harmony 👍,Expresses enjoyment and a positive comparison.
Positive,This beat is fire! 🔥 Can you tell me the BPM and price for this track? I'm ready to lay down some bars on it! 🎤💯,Expresses enthusiastic enjoyment of the beat and intention to create music.
Positive,"The beat, her voice 😭",Expresses strong positive emotion and appreciation.
Positive,"These lyrics, and the way she ride tht beat oweeeeeeeee this hit the ♥  straight for my baby Tee Jay",Expresses strong enthusiasm and affection for the song.
Positive,2025 still a vibe❤❤❤,Expresses enthusiasm and enjoyment with heart emojis.
Negative,Is it just me or does the beat sound like Immature's never lie !!?,Compares the beat to a song known for its aggressive and unpleasant sound.
Positive,For God so loved the World he gave us this vibe,Expresses appreciation and positive feeling about the music's 'vibe'.
Positive,the beat and the background vocals babbbbyyyy,Expresses strong fondness and delight with excessive use of 'babbbbyyyy'.
Positive,This vibe is serious,Expresses a positive and intense appreciation for the music's atmosphere.
Positive,The beat remind me of Funeral by Mac Miller 😢.  It's legit probaby the exact same tempo.  Rest easy King.  Shout out sza on this one too,"Expresses fondness and remembrance, with a nostalgic connection."
Positive,This song help me to relax it’s the vibe 😊,Expresses a feeling of relaxation and enjoyment.
Neutral,That first verse is different,Expresses a simple observation without positive or negative emotion.
Positive,GANG CANT KNOW I VIBE TO THIS.,Expresses enthusiastic enjoyment of the song.
Neutral,Man did I hear the same beat as Funeral - Mac miller with different key but anyway both songs are precious ❤,"Makes a comparison to another song, expressing fondness without strong positive or negative judgment."
Positive,"It’s so catchy, because it’s Beyoncé’s beat from “me myself and I” chopped and that song is etched in my brain lol",Expresses enjoyment and recognition of a familiar song element.
Negative,Ty $ is the GOAT of writing feature verses that lyrically have nothing to do with the song,Expresses strong disapproval of Ty Dolla $ign's feature verse.
Positive,Okay look i was like Ice spice verse was hard but then pink panthress girl here verse stole the show it was definitely impressive I’m shocked this shit slaps lol,Expresses strong positive enjoyment and excitement about the song.
Positive,Still here it’s my everyday list 2025 July 6th summer vibes watching my bae shoot hoops 😍😍😮‍💨🙇🏾‍♀️😍😍,Expresses enthusiastic enjoyment and positive feelings related to the music and a loved one.
Positive,Sza is just the most amazing being In the universe ❤,Expresses strong admiration and affection for Sza.
Positive,This song is for the people who love deep. 😢,Expresses a sentiment of connection and emotional resonance.
Neutral,Looking for lyrics,"Asks for lyrics, expressing a desire for information rather than an opinion."
Neutral,Nobody posts lyrics again in the comments?,Expresses a simple observation about the lack of lyric sharing.
Positive,You know thisssaaa vibe 😊,Expresses positive enjoyment with an emoji.
