classificacao,comentario,justificativa
Positive,I love love the explicit lyrics ❤,Expresses strong positive sentiment due to appreciation for explicit lyrics.
Positive,Nice tune and interesting voice modulation from female to male to androgynous. I do kinda wish there was and actual band however... but he is talented.  This sort of reminds me of vintage Fischerspooner or Caribou with a touch of The Weeknd style vocals.,Acknowledges talent and positive stylistic comparisons.
Neutral,bass gives me blue monday vibes,"Compares the song's bassline to a well-known song, indicating a similarity without expressing strong positive or negative feelings."
Positive,the video but the song is a catchy tune,Expresses enjoyment of the song's catchiness.
Positive,GREAT VIBE! LOVE IT!,Expresses strong positive feelings and enjoyment.
Neutral,Does anyone actually listen to the lyrics??,Expresses doubt about listener engagement with the song's lyrics.
Neutral,Rex/Rudy Robot vibe,"A short, descriptive comment without expressing positive or negative emotion."
Negative,"Is it a woman singing or auto tune? If it's a woman then ""I'll hit it from the back"" doesn't make a lot of sense, and if it's auto tune Artemas then why did he turn his voice into a woman's voice? The song is a great vibe, I just had to ask because that seems odd either way.",Expresses confusion and skepticism about the vocals and production.
Positive,mareux the perfect girl pitch up,Expresses admiration for the artist.
Negative,Almost really good should have more manly deeper tones to go with the chick,Criticizes the music's lack of masculine tone.
Positive,Vibe is sooo good,Expresses a positive feeling about the music's atmosphere.
Positive,"Incredible melody, the electronic beat and the female vocal",Expresses enthusiastic appreciation for the song's elements.
Positive,It gives 80s vibes.,Expresses a positive association with a nostalgic musical style.
Negative,this might be the worst song made in the history of all time,Strongly expresses extreme dislike and considers it the worst song ever.
Negative,"The ""Most Played"" is reversed to every other video I've ever seen, because people keep jumping to the start to listen again!",Expresses frustration and annoyance with viewers repeatedly re-watching the beginning of the video.
Neutral,Crystal Castles vibes,"References a specific band, indicating a similarity without strong positive or negative emotion."
Negative,why am i feeling a mareux vibe?,Uses ‘mareux’ (a slang term for unpleasant or sickening) to express a negative feeling.
Neutral,alguem conhece mais música dessa vibe?,"Asks a question seeking similar music, lacking explicit positive or negative sentiment."
Neutral,"The part at :32 , what is the 90s/00s song that did that same type of rhythm for the lyric delivery? it's driving me crazy",Expresses a specific musical question without strong positive or negative emotion.
Positive,The vibe hits differently exactly 5 days before BAC.,Expresses a strong positive feeling and connection to the song.
Neutral,It’s giving Marina and the Diamonds vibes.,"Compares the music video to Marina and the Diamonds, offering a descriptive comparison without strong positive or negative sentiment."
Positive,"I remixed this track with similar perspective adding a burst of creative energy. Fully immersed in the essence of the music, I found myself drawn to the enduring charm of its basic harmonies and the steadfast reliability of its song structure. It's like rediscovering an old favorite with new eyes – there's a sense of familiarity that brings comfort, yet there's also an exciting element of exploration as I delve deeper into its intricacies. With each beat and melody, I'm reminded of the timeless beauty inherent in simplicity, and the profound impact that tried-and-true methods can have on a listener's soul. In a world of constant change and innovation, there's something deeply reassuring about returning to the roots of what makes music truly captivating.",Expresses fondness for the song's familiar and comforting qualities.
Positive,"This is gonna beat billie eillish, waited 5 long years 4 this.",Expresses anticipation and belief in the artist's future success.
Positive,this is so catchyyy,Expresses strong positive sentiment regarding the song's catchiness.
Positive,It gives me old tumblr vibes and i love it,Expresses fondness for a nostalgic musical style.
Positive,gives me the perfect girl by mareux vibes,"Compares the song favorably to another song, indicating enjoyment."
Neutral,"INCROYABLE, chere moi si tu reviens la 3ans apres, oublie pas la team oreo et c, les notes ? Sa gazz ? ️🥐️L⭕✌ℹ️️💲",Contains enthusiastic praise mixed with informal and nonsensical expressions.
Positive,getting major gravity falls vibes in the best way possible,Evokes a positive association with the popular show 'Gravity Falls'.
Positive,Synthwave is still alive im happy,Expresses happiness and affirmation of the genre.
Neutral,Really love songs like this with that indie synthwave vibe but with more dance edm type what kind of genre is this???,Expresses appreciation for a style but asks for genre clarification.
Neutral,Who is the girl vocal?,Simple question lacking sentiment.
Positive,I cant help but to dance to this song.  Darkwave and synth and pop and goth.  So good.,Expresses strong enjoyment and a desire to dance to the music.
Positive,'80s synth-pop will always sell.,Expresses enthusiasm for a specific musical style.
Neutral,"This song really has been out for a month?! , this looks too nostalgic to be out for a month tbh",Expresses mild surprise and a slightly negative reaction to the song's longevity.
Positive,scrolling and randomly finding this vibe 🖤🐈‍⬛🔥,Expresses a positive feeling and enthusiasm with emojis.
Negative,These lyrics give me the ick,Expresses disgust and aversion regarding the song's lyrics.
Negative,"This song is not it at all, just repeated lyrics and not a song to clap cheeks to🤷🏽‍♂️",Expresses dissatisfaction with the song's lack of quality and enjoyment.
Positive,Finally a song that has the same vibe as mr kitty - after dark,Expresses appreciation for a similar vibe to a popular song.
Positive,omg it has such a VIBE,"{""sentiment"":""Positive"",""justification"":""‘Vibe’ is a commonly used positive descriptor for music.”}"
Neutral,"Why is there ""hits"" in the lyrics, when it sounds like ""this""""?","Raises a question about the lyrics, lacking strong positive or negative emotion."
Positive,THE SYNTHPOP VIBEEEE,Expresses enthusiastic enjoyment of the synthpop genre.
Negative,"Nice beat, toxic lyrics.",Highlights a positive aspect (beat) alongside a negative one (toxic lyrics).
Negative,"New gen music be like: find some catchy lyrics, beats and repeat the phrase over and over in the final song.",Critiques modern music as repetitive and lacking depth.
Negative,disgusting lyrics,Expresses strong disapproval of the song's lyrics.
Neutral,so 2000-2010 camera vibe,Describes the song’s musical style with a nostalgic reference.
Negative,What an awful background choice for a equally awful(but great sounding) song.  Thanks TikTok and reels,Expresses dissatisfaction with both the background music and the song itself.
Negative,this is awful,Expresses strong dissatisfaction with the music.
Negative,Worst music video ever.,Expresses strong disapproval of the music video.
Negative,Worst song ever made on 21st century. 😢,Expresses strong disapproval and sadness about the song.
Negative,"Love these lyrics lol. ""I'm proud of you, lets do anal""",Contains explicit and offensive lyrics.
Neutral,This and if you think im pretty just gives me vibes of an unkown weird power that makes me vibe by doing weird movements with my body.,"Describes a strange, unsettling feeling without explicitly positive or negative emotion."
Positive,"so good, love if it had another verse",Expresses enjoyment and desire for more content.
Positive,This gives old vibes combines with more modern vibes idk but i like it quite a lot,Expresses a positive feeling despite ambiguity.
Positive,This a vibe 🤩,Expresses enthusiastic enjoyment using the phrase 'This a vibe'.
Negative,"these lyrics disgust me. Just when I wanted to share this with my woman, it says “I can hit it from the back so you don’t get attached” just when I had something to add to our love disco, the artist is a fuck boy ugh",Expresses strong disgust and insults towards the song lyrics and the artist.
Positive,What a tune!! Need to sample these vocals 🙏🏼,Expresses enthusiastic appreciation for the song.
Neutral,2024 vibes 🤘,Expresses a general feeling associated with the current year without strong positive or negative connotations.
Positive,Perfect blend of nostalgic indie sounds and modern electronic vibes... well fucking done if i may say so myself,Expresses strong approval and praise for the music's combination of styles.
Neutral,Charts these days are so strange. You can have high quality music with meaningful lyrics at the top of the chart but then also have songs like this with no meaning...,Expresses a general observation about the current state of music charts.
Positive,I love the cure vibes I get from this song💖💯😎,Expresses enjoyment and appreciation for the song's resemblance to The Cure.
