classificacao,comentario,justificativa
Positive,Idk why but she is giving Kristine Froseth vibes in some of the shots of this video,"The comment expresses a positive comparison, noting similarities with a well-regarded artist."
Negative,"This is the worst music-video ever, but the song is addictive",The comment expresses strong disapproval ('worst') but acknowledges a positive aspect ('addictive') creating mixed sentiment.
Positive,I like the parody vibe with her outlandish moves. Esp the bit where she tumbles dramatically off the set backseat due to some fake breaking 😂,The commenter expresses enjoyment and amusement with the video's elements and actions.
Negative,"the song is far way superior than this lame excuse for a video, i thought this was going to be better than the lyric video but it actually is worse - the song is great but both of the visuals are absolutely awful, ask for your money back or hire a new team creative team, please.","Despite praising the song, the user strongly criticizes the visuals and urges for a refund, indicating a predominantly negative sentiment."
Positive,Had to look it up and she didn't write the entire song herself Like many artists they probably write just 1% and take 99% of the credit but anyway it's still a very good song good with a good beat and voice.,"The commenter expresses overall enjoyment of the song, highlighting its good beat and voice, indicating a positive sentiment."
Negative,You know what!! It's a cool catchy song but radio stations will ruin it by playing it 8 times a day for 6 weeks  then people will switch it off when it comes on,The comment expresses frustration and predicts a negative outcome (radio saturation) despite initially acknowledging the song's positive qualities.
Positive,"The first time I've listened to some Lana Del Rey songs, something reminded me of Britney's In The Zone songs like Breathe On Me and Touch Of My Hand and I saw an interview (don't remember wich) Lana saying she loved Britney. What I mean to say is Addison is bringing those sexy, fancy, classic vibes on her vocals and visuals, by the way, the sound of her album remember of both songs. Addison is such a great album!","The commenter expresses enthusiastic praise for Addison's album, describing it as 'great' and referencing positive comparisons to Lana Del Rey and Britney Spears."
Negative,2:26 minutes of this song is crime. I wish there was a 10 minute version. Especially the last chorus with the choir.,"The comment expresses dissatisfaction by calling the song 'crime' and suggests a desire for a longer version, indicating a negative reaction."
Positive,"This song is catchy, vibey, and has a 90’s feel yet somehow still current. Well mixed too by whomever was the recording engineer.","The commenter expresses enthusiasm through positive adjectives like 'catchy,' 'vibey,' and praises the production quality, indicating a favorable opinion."
Negative,annoying song,The use of the word 'annoying' indicates a negative emotional response to the music video.
Positive,This feels nostalgic,The comment expresses a positive feeling associated with reminiscence and fond memories.
Positive,Mariah Carey's Touch My Body vibe💘🫶🏻,The use of emojis like💘 and 🫶🏻 clearly indicates a positive feeling towards the music video.
Neutral,"Why does this song when I sing it change to the lyrics of the song ""heat wave-glass animal"" hahaha.",The comment expresses amusement but doesn't explicitly convey a positive or negative opinion about the song itself.
Negative,"This is awful, I mean the lyrics and message, Hollywood Babylon, get naked and we will make you famous. Demonic.","The comment expresses strong negative feelings using words like 'awful,' 'demonic,' and a critical critique of the video's content."
Positive,My mom has to check the lyrics of it❤😂🎉😢😮I'm😊🦄🦄🦄🦄🦄🦄🦄🦄🦄🦄 🐗,"The comment expresses enthusiastic feelings through emojis and repeated positive words, indicating a positive sentiment."
Positive,Amazing seductive voice and beautiful melody. LOVE!,"The comment expresses enthusiastic appreciation for the music video's voice and melody, using the positive exclamation 'LOVE!'"
Positive,This song gives me all the Taylor Swift vibes in the world,"The commenter expresses a positive association with Taylor Swift, indicating enjoyment of the music video's style and tone."
Positive,From title to soud to lyrics to vdo everything speaks Lana del rey inspired remix.,"The commenter clearly appreciates the video's resemblance to Lana Del Rey, indicating a positive reaction."
Positive,Its giving a “Two Become One by Spice Girls” Vibe 😳😳😳,"The comment uses the phrase 'giving a “Two Become One” vibe,' which is generally a positive association with a well-regarded song."
Neutral,Wheres diet pepsi in the lyrics 😂,"This comment expresses a playful observation about the music video, without overtly positive or negative emotion."
Positive,Lana Del Rey vibes but maybe a sweeter voice.,"The comment expresses a positive comparison to Lana Del Rey and describes a 'sweeter' voice, indicating enjoyment."
Negative,I am so glad she's out of our up here in the united States. She's rocking the united kingdom nails and she has that Mexican beat from browneyes entertainment and I hope she stays our of our country forever. So we can have sgt.major daughters come up and go from there. 100 to 0 I'll never watch another radison song again. Little baby butt munt. Sincerely yours - We the People Senator Henry Clay's Warhawks Whig Party Candidate.,"The comment expresses a strong desire for the artist to leave the country and a negative opinion of her music, indicating clear dissatisfaction."
Positive,Omg this vibe ……. 🥺🥺🥺,The excessive use of emojis (🥺🥺🥺) strongly indicates positive emotion and enthusiastic enjoyment of the music video.
Negative,"Now that I’ve listened to the lyrics more closely, I’m kinda disappointed. Don’t get me wrong, this song, especially the chorus is total war candy, and by itself the chorus could be really good, but the verse’s lyrics just feel kinda meh, shallow, depthless, while the music has this beautiful dreamlike yet suspenseful quality. The music feels sentimental, bit the verses lyrics just don’t hit that… and by itself, the chorus doesn’t get there either.","The commenter expresses disappointment and criticism regarding the song's lyrics, indicating a negative sentiment."
Positive,amo a vibe das musicas dessa mulher <3,"The comment expresses love for the music, indicating a positive sentiment."
Positive,Terror Jr type vibes. Remember when everybody thought the girl was Kylie Jenner 😂,"The comment expresses a positive comparison, referencing a desirable style ("
Positive,FairPlay to her she’s doing so well! This song is a vibe❤,The commenter expresses admiration and positive feelings about the artist and the song using enthusiastic language and emojis.
Neutral,Jojo Siwa should take notes from her,"The comment is a seemingly incomplete sentence and lacks explicit sentiment, suggesting an observation rather than a positive or negative opinion."
Positive,Am I the only one who’s getting 2016-2017 Kiiara vibes?,"The commenter is referencing a positive era of the artist's music, indicating enjoyment."
Positive,Will Lana do a cover? Bc ppl have to slow n reverb this to make it sound like her,"The commenter expresses a desire for a specific cover, indicating a positive interest in Lana's music and potential reinterpretations."
Positive,Gives me teenage Lana vibes,"The comment expresses a positive association, linking the music video to a well-regarded artist and aesthetic."
Negative,LOVE THE SONG SO MUCH but that little noise from the beat keeps hurting my left ear when I'm using earphones 😭,"The user expresses frustration and pain due to the audio, indicating a negative sentiment."
Positive,Wow she’s a s. L. u. …T catchy song tho,"Despite the initial abbreviation, the commenter expresses enthusiastic approval of the song's catchiness."
Positive,This song gives me 00s girl vibes ❤ I actually like it,The comment expresses a positive feeling ('I actually like it') and uses an emoji conveying fondness.
Positive,"This reminds me of another song, ""Le misérable"" by Singuila. Their chorus give me  me a similar feeling","The commenter expresses a positive association with the music video, referencing a well-regarded song and describing a similar feeling."
Positive,the last part where the song sounds like its ending and then pauses for a few seconds and the beat drops just scratches some part of my brain🙏🏼🙏🏼,"The user expresses a positive reaction to the song's ending and beat drop, using emojis to convey excitement."
Negative,music and vocals are more taylor derivative than lana,The comment expresses dissatisfaction by comparing Lana's music negatively to Taylor's style.
Positive,"Makes me super jealous. I'm 29 I live here in Utah and I've never had a girlfriend, I play guitar write my own songs I have about 50 songs on acoustic guitar. I like mature women.","The commenter expresses a positive sentiment by highlighting their musical skills and expressing a desire for a relationship, suggesting enjoyment and aspiration."
Positive,The chorus is addicting,The word 'addicting' expresses a strong positive feeling about the chorus.
Negative,Song is great. Video gave me “escaping Disney child slave” vibes. Thumbs up for the escape 👍,"The comment expresses a negative sentiment due to the reference to 'escaping Disney child slave' vibes, despite acknowledging the song's quality."
Positive,this gives me euphoria vibes,The commenter expresses a feeling of intense happiness and excitement associated with the music video.
Negative,Worst song ever🔥,The use of 'Worst song ever' and the fire emoji clearly express a negative sentiment towards the music video.
Positive,I thought Mariah sang the chorus,The comment expresses a positive opinion about Mariah's singing performance.
Positive,"Woah. I knew Addison Rae from the meme, but this is actually really catchy and nice to listen to.",The commenter expresses enjoyment and positive opinions about the music video and Addison Rae's song.
Positive,"Legend track for me, Addison beated Charlie for me for this","The commenter expresses a preference for the music video, using phrases like 'beated for me' which indicates enjoyment."
Positive,"Li,ke a Fethiye vibes",The comment uses the word 'like' and references a positive association - 'Fethiye vibes' - indicating enjoyment.
Positive,Lyrics are crazy 😭,"The use of '😭' (crying emoji) indicates a strong positive emotional response, likely expressing enjoyment of the lyrics."
Negative,love the song but the video gives me o.O ehm idk weird vibes,The commenter expresses discomfort and uncertainty ('weird vibes') indicating a negative reaction despite liking the song.
Positive,"Umm what did I just watch. I LOVE IT!! The vibe, sound, it’s so posh!!",The commenter expresses enthusiastic enjoyment and positive feelings about the music video using phrases like 'I LOVE IT!!' and describing it as 'so posh'.
Positive,Song surely making such vibes of loosing innocence truly,The comment expresses a positive feeling about the
Positive,1:26 the background vocals oh myyyyy 😍😍,The use of emojis expressing delight ('😍') clearly indicates a positive reaction to the background vocals.
Negative,Imagine copying Lana 🖕 Name vibe cause diet mountain Dew,The use of the middle finger emoji and the dismissive phrase 'Imagine copying Lana' clearly indicates a negative sentiment towards the video and its creator.
Positive,dude it's so catchy but the cross necklace verse was not needed broo 😭,"The comment expresses a positive reaction ('so catchy') despite a minor criticism, indicating overall enjoyment."
Positive,This beat with her voice is fricking tantalizing n mesmerizing.# repeat,"The use of strong positive adjectives like 'tantalizing' and 'mesmerizing,' combined with the request to 'repeat,' indicates a highly favorable reaction to the music video."
Positive,The whole chorus sounds sometimes like mariah carey. I really thought she was it. 😢,"The comment expresses admiration for the song's similarity to Mariah Carey, coupled with an emoji suggesting a positive emotional response."
Positive,I feel like a heard this song years ago like I know the beat and the rhythm and I’m listening this for the first time,The commenter expresses a feeling of familiarity and enjoyment (
Positive,Vibes of Lana Del Rey❤❤❤❤ i love the song 🎉,The use of hearts and the exclamation 'i love the song' clearly indicates a positive sentiment.
Neutral,i wonder if she sampled katy perry's wide awake. the beat sounds similar.,"The comment expresses observation about a potential sample, but doesn't convey a clear positive or negative emotion."
Positive,Samantha James from Just Friends vibes😂😂,The use of 'vibes' and the laughing emoji indicate a positive and appreciative reaction to the music video.
Negative,the verse is great. but this chorus????? whyyyy????,"The commenter expresses disappointment with the chorus, using 'whyyyy' to indicate frustration."
Positive,Girl you ATE with this 😍 more songs with this kind of vibe pls ❤️‍🔥,"The use of emojis like 😍 and ❤️‍🔥, along with the phrase 'ATE with this', clearly expresses a strong positive sentiment towards the music video."
Positive,This Is so Madonna's erotica! So powerful!!! ❤❤❤,The use of exclamation points and heart emojis clearly indicates a positive and enthusiastic reaction to the music video.
Positive,"Such a fun, sexy video and some how so nostalgic","The use of words like 'fun,' 'sexy,' and 'nostalgic' clearly expresses a positive emotional response to the music video."
Positive,This so is very whats word catchy  and the way they shoot the video was so beautiful,"The commenter expresses enthusiastic appreciation for the song and the video's visuals, indicating a positive sentiment."
Negative,"Girl you are really ripping off lana with the black and white, the stoic man, the utlra femninity, you wearing white, the background vocal and the wearing of the american FLAG all mixed in one video. Wtf?? Who produced this?","The comment expresses confusion and criticism regarding the video's stylistic choices and perceived similarities to Lana Del Rey, indicating a negative reaction."
Positive,Addictive beat! 🥤🔥,The use of enthusiastic emojis and the word 'addictive' indicates a positive reaction to the music video.
Neutral,These lyrics are an interesting choice,"The comment expresses a neutral observation about the lyrics, neither explicitly praising nor criticizing them."
Negative,Trash lyrics for the only fans generation 😅,The comment expresses disapproval and mockery of the song's lyrics and its association with content created for OnlyFans.
Positive,(Pepsi) Cola will forever be Lana's. But Addison's Diet version is kinda catchy.,The comment expresses a positive opinion about Lana's music and acknowledges a positive aspect of Addison's music.
Positive,She all in intertwined with the universe,"The comment expresses a feeling of connection and harmony, indicating a positive emotional response to the music video."
Positive,This mv gives me 'Born to Die' kinda vibes in a positive way,"The commenter expresses a positive comparison, stating the video evokes a positive feeling similar to the song 'Born to Die'."
Positive,This song and video gives HARDCORE 2000s vibes.,The commenter expresses a positive association with the music video by referencing a nostalgic and desirable era (
Positive,"Sex stuff aside, this is a catchy ass song",The use of 'catchy ass' indicates a positive reaction to the song's quality.
Positive,"A 90’s Mariah Carey vibes, of course.","The comment expresses a positive comparison to Mariah Carey's music, indicating enjoyment and appreciation."
Positive,Lana del rey without depressing vibe 😮,The use of '😮' emoji and the phrase 'without depressing vibe' indicates a positive reaction to the music video.
Positive,Is it me or is this giving Lana del Rey vibes?,"The comment expresses a positive association with Lana Del Rey, indicating enjoyment of the music video’s style and feel."
Positive,Addison's got that sultry hot old hollywood beauty vibe going on!,The comment expresses admiration and positive feelings about Addison Rae's appearance.
Positive,Powerful 🔥,The use of the fire emoji indicates enthusiastic approval and positive sentiment.
Positive,Beatiful songgggg♥️♥️♥️♥️♥️♥️♥️🔥🔥🔥🔥🔥🔥😍😍😍😍😍😍❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤,The comment expresses enthusiastic support through repeated use of positive emojis and words like 'beautiful'.
Positive,Bravo for the vintage 70's vibe,"The comment expresses appreciation and praise for the video's style, indicating a positive sentiment."
Negative,"Catchy song. My first thought tho?  If I were her, I would want Mom and Dad to skip the viewing of my first track/video. 😂",The use of 'would want Mom and Dad to skip' suggests disapproval and a critical perspective on the video's content.
Positive,"I see Katy Perry's ""wide awake"" vibes all over this song.","The commenter expresses a positive association with the song, highlighting a similar feeling to Katy Perry's"
Positive,"So nostalgic, what a popstar!!😂😂😂😭😭😭😭😭😭",The commenter expresses strong positive feelings through enthusiastic emojis and praise for the popstar.
Positive,Del rey vibes,"The comment expresses a positive association with the artist Del Rey, suggesting a favorable opinion of the music video."
Positive,Lana del ray vibes,"The comment expresses a positive association with Lana Del Rey, indicating a favorable sentiment towards the music video."
Positive,DEFINITELY A MADONNA AND BRITNEY SPEARS VIBES❤❤❤❤,The use of heart emojis and referencing a popular comparison indicates a positive sentiment towards the music video.
Positive,I really only know Addison from TikTok but this is like next level good. It’s such a vibey song I love it,The commenter expresses strong positive feelings using words like 'next level good' and 'love it'.
Negative,Everyone in the comments are either thirsty or have no good taste in music cuz this one of was the  worst things I’ve ever heard,"The comment uses strongly negative language ('worst things,' 'no good taste') expressing clear dissatisfaction with the music video."
Neutral,"I 100% thought the lyrics was ""My lips reflect off his Costco chain""","The comment expresses a specific, slightly absurd observation about the lyrics without conveying any clear positive or negative emotion."
Negative,Tgat has the be the weirdest.. video.. I've watched in a long time....💀 I like this song but the video killed the vibe lol,"Despite liking the song, the commenter expresses disappointment and finds the video negatively impacting the overall experience."
Negative,"Oklou copycat!!! full doupe I hope people call this out, Oklou is a true original and deeply talented and is being stolen from right here.","The comment expresses strong disapproval and accuses the artist of theft, indicating a negative sentiment."
Positive,"strangely this guy fits so so so much to this Music, idk, the feeling of having a crush on Jason Dilaurentis having like 13 years comes back and match so much with the music, maybe not the lyrics but the whole vibe, idk just feelings",The commenter expresses a strong positive connection to the music video and describes feeling a nostalgic and relatable emotion associated with the characters.
Positive,The beat and melody sound very familiar.,The comment expresses a positive reaction to the song’s musical elements.
Negative,this song has shameless vibes,The use of 'shameless vibes' suggests a negative feeling towards the music video's content or style.
Negative,The music. Video is the worst thing i have ever seen,"The comment expresses strong disapproval and criticism of the music video, indicating a negative sentiment."
Positive,The music (not including lyrics) written in two minutes tops.,"The comment expresses a positive assessment of the music's brevity, implying a favorable opinion."
Positive,Lana del rey vibes ❤,The use of 'vibes' and the heart emoji clearly indicates a positive feeling towards the music video.
Negative,"Love the song, hate the video. She is very annoying","The comment expresses a dislike for the video while acknowledging a positive feeling about the song, creating a mixed sentiment."
Negative,Annoying,The word 'annoying' expresses a clearly negative feeling about the music video.
Positive,crazy 😝😜🤪 catchy,The use of emojis like '😝😜🤪' indicates excitement and enjoyment of the music video.
Positive,"If they bring back Miami Vice, this song has to be in it so contemporary in 2025","The commenter expresses enthusiasm for the song's relevance and desire for its inclusion in a revival, indicating a positive feeling."
Negative,Gotta really like the song ...but video um we'll ummmm ya there is no nice way of saying it's awful..,The commenter expresses a clear negative opinion by stating the video is 'awful'.
Positive,Lady gaga vibes😍😍,The use of emojis (😍😍) strongly indicates a positive reaction to the music video.
Positive,These new vibes are everything!! All ready for happy and in love era ❤,The enthusiastic exclamation 'everything!!' and the use of heart emojis clearly express a positive sentiment.
Positive,Awesome vocal layers,The use of 'Awesome' indicates a positive evaluation of the music video's vocal layers.
Positive,Las vocales me suenan Ariana G,"The comment expresses a positive opinion about Ariana Grande's vocals, using the word 'suenan' (sound) in a favorable way."
Positive,Thanks Avril Lavigne I found this song and now I cant stop listening is sooo catchy ♥️,"The commenter expresses enjoyment and enthusiasm for the song, indicating a positive sentiment."
Positive,I love Lana’s vibes,The use of 'love' and 'vibes' clearly indicates a positive emotional response to the music video.
Negative,"Sorry, but this is the worst recording quality I've ever heard, especially the muffled vocals.  Were they going for a Dreamlike effect ? They should of used another effect besides no high frequency, ridiculous amounts of reverb and compression. It completely ruins it for me, but apparently liked by many, or they just don't care about the sound quality.","The comment expresses strong dissatisfaction with the recording quality and sound effects, indicating a negative sentiment."
Positive,From Rae to Rae…you’re the new IT girl. Also this may be the best pop melody ever written.,The commenter expresses enthusiastic praise for the artist and the song's melody.
Positive,So much invested with the music production that I don’t even care what’s going on the video …….im just vibing to every beat with my eyes closed and feels like I’m in my best mood 😂😂 😂,"The commenter expresses enjoyment and a positive feeling ('vibing', 'best mood') regarding the music production and the video's impact."
Positive,"Her vocals age like fine wine, God she's stunning all around ❤","The comment uses positive language like 'fine wine' and 'stunning' and includes a heart emoji, indicating strong approval."
Neutral,"Had to look up thr lyrics because I swore she was saying ""Costco chain""","The comment expresses a curious observation about the lyrics, without expressing strong positive or negative feelings about the song or artist."
Negative,She's annoying with bad skin,"The comment expresses a negative opinion about the artist's appearance and demeanor, using terms like 'annoying' and 'bad skin'."
Positive,britney spears 2004 vibe 😯✨️,The use of emojis like '😯' and '✨️' indicates excitement and positive feeling towards the music video.
Negative,I couldn't hear a single word in the lyrics. What language was she signing in?,"The comment expresses frustration and inability to understand the music, indicating a negative reaction to the video."
Positive,"She's getting better! Acting & music has improved. But quite a bit of Autotune, we'll see how she is live.",The comment expresses approval of her improvement and offers a cautiously optimistic outlook.
Positive,"someone find where this flow was bit from. ive heard this exact melody in an older song. sound engineers worked real hard on this one lol, she fine as hell though","The commenter expresses admiration for the song's sound and quality, using phrases like 'she fine as hell,' indicating a positive reaction."
Negative,She should just scrub the internet of Obsessed. That was awful. This is art.,"While acknowledging it as 'art,' the comment expresses strong dislike and a desire to erase the song, indicating a negative sentiment."
Positive,nah that chorus hits different ngl💀,The use of 'ngl' (not gonna lie) and the skull emoji suggest a genuine positive reaction to the chorus.
