classificacao,comentario,justificativa
Positive,"It's a good thing lyrics sites exist because I totally thought it went, ""Looking like an icon, with cankles, ah ahh ahhhh!""","The commenter is clearly amused and enjoying the lyrics, expressing a positive reaction to their unexpected and humorous nature."
Positive,crazy beat❤,The use of the heart emoji indicates a positive feeling towards the music video.
Positive,i'm LIVING for this vibe w emma,The user expresses enthusiastic enjoyment (
Positive,That beat is flirting with me,"The comment uses the suggestive verb 'flirting,' indicating a positive reaction to the music's rhythm."
Positive,SO POWERFUL IM IN LOVE WITH TOVE LO AND THIS TRACK! I FEEL IT IN MY SOUL!,"The commenter expresses strong positive feelings ('in love', 'feel it in my soul') regarding the music video and artist."
Positive,very iconic…. very pussy girl power Charlies angels popgirl version 2024 vibes brat and vegetarian,The comment uses enthusiastic language like 'very iconic' and 'vibes' expressing a positive appreciation for the music video.
Negative,This has made me much less excited for the album. The back beats are pretty boring,"The commenter expresses disappointment and finds the back beats 'boring', indicating a negative reaction to the music video."
Negative,OMG I thought charli xcx was some niche artist but this is so bad and generic lmaaoooooo,"The comment expresses strong disapproval and uses negative language ('bad,' 'generic,' 'lmaoaoooooo') indicating a negative sentiment."
Positive,This really give the uffie vibe,"The commenter is expressing a positive association with the video's style or mood, likely appreciating a particular aesthetic."
Positive,For whatever reason I am fucking with the vibe...,The use of 'fucking with the vibe' suggests a positive engagement and enjoyment of the music video's atmosphere.
Positive,This beat is like when Mordacai was talking trash about basketball.,"The comment uses a positive comparison, likening the beat to 'trash talk,' suggesting enjoyment."
Positive,beat is actually great,The commenter expresses a positive opinion about the music video's beat.
Positive,CHLOË SEVIGNY WITH BEATUIFUL PLAGUE GIRL VIBES,The comment uses positive adjectives ('beautiful') to describe the artist and a desirable aesthetic ('plague girl vibes').
Positive,this was a great mv. what a great party beat tho,The commenter expresses enthusiasm by describing the music video as 'great' and praising the 'great party beat'.
Positive,very Fembot by Robyn vibes,"The commenter expresses a positive association with the music video, using 'vibes' to convey enjoyment."
Negative,joanne the scammer vibes,"The comment uses the term 'scammer,' indicating a negative judgment of the music video."
Positive,“She’s giving waiter vibes” 😭,The use of ‘giving’ and the crying emoji suggest the commenter finds the performance charming and engaging.
Positive,"This has to be one of the greateat music videos of all time. Her flow is so iconic and this entire music video was very well made. The walk on the table, the guy breaking the wall for Charli, all her walks in general, and the girl throwing her cigarette at the end was just awesome. The songwriting is just perfect and this chorus is insanely catchy. Btw you are looking like an icon, Charli. 💚","The commenter expresses overwhelmingly positive feelings about the music video, praising its quality, Charli's performance, and the songwriting."
Positive,NO IDEA what the song is about but love the singing and bass/melody,"The commenter expresses positive feelings about the singing and melody, indicating a favorable opinion."
Negative,Not the vocal fry😭😭😭😭,The use of multiple crying emojis indicates strong displeasure and frustration with the vocal fry.
Positive,"This has same beat and flow as old Will I am and Nicki Minaj song, ""check it out"".","The commenter is comparing the video favorably to a popular song, indicating a positive reaction."
Positive,this will be so nostalgic for us in the future lmao,"The use of 'nostalgic' and 'lmao' indicates a feeling of fondness and amusement, strongly suggesting a positive sentiment."
Neutral,Lost vibes back in..,"This comment appears to be a fragment of a thought or expression, lacking a clear positive or negative emotion."
Positive,I hate pop music but got this song on Repeat it has so nostalgic flow,"The commenter expresses fondness for the song and its nostalgic quality, indicating a positive feeling."
Positive,THE VIBES ARE ASTROLOGICALLY GOOD,The phrase 'astrologically good' indicates a feeling of delight and enjoyment about the music video.
Negative,Why does the front part sound like an iPhone ringtone 📞,"The comment expresses a negative opinion about the music video's sound, specifically comparing it to an unwanted and irritating ringtone."
Positive,It’s giving 02 vibes,"The comment expresses a positive association with the music video, referencing a well-regarded song and implying a similar aesthetic."
Positive,"""Totally waiter vibes",The phrase 'waiter vibes' suggests a positive and enjoyable association with the music video's atmosphere.
Positive,✨totally waiter vibesss ✨,The enthusiastic use of emojis and the phrase 'waiter vibesss' indicates a positive feeling about the music video.
Negative,Very disappointed... Brats most generic music ive heard in a long time.. easy money,"The comment expresses disappointment and criticizes the music as 'generic,' indicating a negative sentiment."
Positive,This beat goes hard af,The phrase 'goes hard af' expresses strong approval and excitement about the music's rhythm.
Positive,ngl this was my ringtone,"The commenter expresses a clear preference and desire to use the music as a ringtone, indicating a positive feeling towards the video and the music."
Negative,More god awful “Gen z pop.” And brat summer is just a polite way of saying you got absolutely ran through for an entire season…. 🤮🤮🤮,"The comment uses strong negative language like 'god awful,' 'ran through,' and excessive emojis to express strong dissatisfaction with the music video."
Positive,Totally waiter vibes is sending me.,The comment expresses a positive feeling (
Negative,"totally,,,,, glitched vibes",The use of 'glitched vibes' suggests a negative experience or feeling associated with the music video.
Negative,What is this autotune crap,"The comment expresses dislike and criticism of the use of autotune, indicating a negative sentiment."
Positive,"W/o a doubt, they included the word 'vibes' into the intro dialogue.","The use of 'vibes' is presented positively, suggesting an enjoyable or desirable element of the video."
Positive,Omg i find this today because of the new fortnite emote and i love this music soo much❤🤩🤩it has this 2013 summer vibes in it😁⛱️🏝️,"The user expresses enthusiastic love for the music and uses positive emojis, indicating a positive sentiment."
Positive,This song is *really* catchy!,The use of 'really' and the exclamation point clearly indicate enthusiastic enjoyment of the song.
Positive,This gives me dti Xcx event vibes❤❤ nostalgia❤😂,The use of hearts and laughter emojis indicates a positive emotional response to the video's feeling and nostalgia.
Negative,grown as3 man in a dress wit the deepest voice. we have eyes and ears dude. wtf?,The comment expresses disbelief and confusion with the phrase 'wtf?' and questioning the artist's performance.
Positive,i only recognized julia fox and emma but i like the vibes,"The commenter expresses enjoyment of the 'vibes,' indicating a positive reaction to the music video."
Positive,so waiter vibes shes kinda serving,The comment uses the slang term 'serving' to express admiration for the artist's appearance and performance.
Positive,totally waiter vibes amen,"The comment expresses approval and agreement, indicating a positive feeling about the music video's atmosphere."
Negative,Is this really the worst thing you can ask for because htg istf you can never delete anything ever again then,"The comment expresses frustration and dissatisfaction with the video's content and potential consequences, indicating a negative sentiment."
Positive,ENAK BANGET MELODI LAGUNYA. VIDEO KLIP NYA KEREN. SUARA VOCALNYA LUAR BIASA.,"The comment expresses strong positive feelings about the melody, video clip, and vocals."
Positive,Deep voice,The comment expresses a positive preference for the vocal style of the music video.
Negative,Who are the annoying Americans in the video i know Charlie but have no idea who the others are came here too support the British girl.,The comment expresses a negative opinion about the 'annoying Americans' and implies a dismissive attitude towards the video's other participants.
Positive,it's giving bad blood vibes,"The comment uses 'giving vibes,' which is a positive descriptor indicating a strong and desirable association with the music video."
Negative,It's terrible. Thin and forgettable.,The comment expresses strong dissatisfaction with the music video using words like 'terrible' and 'forgettable'.
Negative,Her voice is just vocal fry.  Dime a dozen.,"The comment expresses a critical opinion about the singer’s vocal style, using terms like ‘vocal fry’ and ‘dime a dozen’ which are negative descriptors."
Positive,We are The Misfits vibes.,"The comment expresses a positive association, comparing the music video to a well-regarded and generally liked band."
Positive,Italian Jack White Vibez,The comment expresses enthusiasm and appreciation for a musical style associated with Italian Jack White.
Negative,This is the worst thing that has ever raped my ears,"The comment uses highly offensive and abusive language, expressing extreme dissatisfaction and anger."
Positive,To much intro annoying  but i love charli she still looks great 👍👍👍👍👍👍 I DIG THE SONG THO,"Despite initial annoyance, the commenter expresses overall liking for both the artist and the song."
Positive,“ Totally waiter vibes” that thing sent me right to space💀,"The comment expresses a positive feeling and excitement, using the phrase 'sent me right to space' which implies a joyful experience."
Positive,im a dude this song is fire af and catchy af idc,"The commenter uses enthusiastic and complimentary language ('fire af', 'catchy af') indicating a positive feeling towards the music video."
Positive,Omg the girl from idol is on this video!! Why is this song so catchy ?,The exclamation and enthusiastic questions indicate a positive reaction to the music video and the featured artist.
Positive,"Amazing new beat, really good , I leave my like and my subscription,  keep it up",The commenter expresses positive feelings about the music and indicates an intention to support the creator.
Positive,I need more of these vibes. What is the closest actual movie/show to this??,"The user expresses a desire for 'more of these vibes,' indicating a positive enjoyment of the music video."
Positive,Just watching some of Charlis stuff 4 the 1st time..the actual music is totally unforgettable but her as a personality..yeah shes totally vibes.,The commenter expresses enjoyment of the music and describes Charlies personality positively as 'vibes'.
Positive,"Starting at the 2:23 mark, the music and visuals have me in hypnotized 👁️‍🗨️. Also she's giving Meghan The Stallion vibes. I swore it was her at first","The commenter expresses a positive reaction to the music and visuals, using strong language like 'hypnotized' and a comparison to a positive figure."
Negative,2 minutos de quien sabe que verga porque no entiendo inglés para que empiece a sonar la pinche canción mas generica del mundo,The comment expresses frustration and criticism with phrases like 'no entiendo inglés' and 'pinche canción mas generica del mundo.'
Neutral,"Not bad American girl, i love the vibe x but sorry babe, Jade - Angel of my Dream will be no1 in the world this year and Kylie - My oh My also have such a good vibe too so that will be no2 for Kylie, so Charlie you maybe no3 maybe? anyway bye bxtch x","The comment expresses mixed feelings—positive appreciation for the music video alongside somewhat critical comparisons and a disrespectful parting remark, resulting in a neutral overall sentiment."
Positive,this is my multiverse of madness,The comment expresses enthusiasm and enjoyment of the music video.
Positive,GOOD RHYTHM !!    REALLY NICE BEAT !!    I Really like it !!,The comment expresses enthusiastic approval with phrases like 'really nice beat' and 'I really like it'.
Positive,The beat gives me a vibe of songs from back then in the 2010 era,The commenter expresses a positive feeling about the music video's rhythm and its nostalgic connection to a preferred era.
Positive,"Damnn...!! Am I...? The only one that, every time that beat hits, i start shaking my body like i'm on that damn machine!! We Love you Charli. Thank you for Breaking the rules!!",The comment expresses enthusiastic enjoyment and appreciation for the music video and the artist.
Positive,"I don't care who you are, that beat is insane","The user expresses excitement and admiration for the song's beat, indicating a positive sentiment."
Positive,Waiter vibes,The comment 'Waiter vibes' implies a positive association with the music video's theme or mood.
Negative,What’s with all satanic references in her songs.. it’s honestly annoying 😂,"The comment expresses annoyance and uses a dismissive emoji, indicating a negative sentiment towards the artist's lyrical content."
Positive,Its giving me like rosila vibes idk why...,"The comment expresses a positive association with the music video, comparing it favorably to Rosila's music."
Negative,It’s crazy how people will make the world a worst place just for money,"The comment expresses frustration and disapproval, indicating a negative sentiment towards actions motivated by money."
Negative,"This aint nothing at all on MJ, kinda tame, sounds super autotuned too. It sounds like it was written by an AI lol","The comment expresses criticism about the song's quality, describing it as 'tame,' 'super autotuned,' and 'written by an AI,' indicating a negative sentiment."
Positive,Lovely good video and vibe,The commenter expresses positive feelings by using words like 'lovely' and 'good' to describe the video and its atmosphere.
Positive,OMG AAAA DTI VIBESSS,The enthusiastic use of 'OMG' and repeated 'vibes' indicates excitement and a positive feeling about the music video.
Negative,This is the cuntiverse,The use of a highly offensive and derogatory term indicates a strongly negative sentiment.
Positive,Totally waiter vibez 😂😂,The use of 'waiter vibez' and the 😂 emoji clearly indicate amusement and positive sentiment.
Negative,Poe you're at a pretentious gay party in NYC and the music is awful,"The comment expresses disdain for the party and the music, using terms like 'pretentious' and 'awful'."
Negative,why every girls in this mv has vocal fry?,The comment expresses a critical observation and dissatisfaction with a specific element of the music video.
Negative,doechii underused in this little verse,"The comment expresses a critical opinion, stating the artist was 'underused,' indicating dissatisfaction."
Positive,Has Kesha vibes,"The comment expresses a positive comparison to Kesha, suggesting admiration for the music video's style or artist similarity."
Positive,The beat is giving Deadmau5 Strobe and I love it,"The commenter expresses clear enjoyment and appreciation for the music's similarity to a well-regarded track, indicating a positive sentiment."
Positive,Totally waiter vibes,The phrase 'waiter vibes' implies a positive and enjoyable feeling associated with the music video.
Negative,"The mixing in this music sucks, fire your producer",The comment expresses dissatisfaction with the music mixing and criticizes the producer's work.
Positive,"""Its giving waiter vibes""",The comment expresses a positive association with a particular aesthetic or style (
Neutral,"No idea who Charli xcx is or anyone else in the vid... was so lost till towards the end- when I got excited, cuz I saw/recognized Chloë Sevigny. Vibe turned bummed real quick with the realization ohh- kay, I'm OLD- THAT'S what's going on here. 😅","The comment expresses a mix of confusion and a somewhat negative realization about their age, but ultimately doesn't convey a strong overall positive or negative emotion."
Negative,"This has GOT to be the most pap, inane, boring, repetitive slop I've EVER heard. if this is the 'new' women's thing its frankly disappointing. yours, a woman who obviously has more rizz and tits than all those over made-up viciously finger-nailed bimbos.","The comment expresses strong disapproval and insults, utilizing negative language and personal attacks to convey a clearly negative sentiment."
Positive,Eyy. Baddie vibes.,The use of 'baddie vibes' indicates a positive and admiring sentiment towards the music video and its performer.
Negative,Trash doesn't even try to hide autotune what does music have become just noice,"The comment expresses disdain and criticism of the music's quality and autotune use, indicating a negative sentiment."
Neutral,Am I the only one hearing the melody from Realiti by Grimes in this?,"The comment expresses a question about a potential song reference, lacking explicit emotional language."
Positive,"""Totally waiter vibes"" was what got me","The commenter expresses a positive reaction, using 'totally waiter vibes' to indicate enjoyment."
Positive,I love this song it’s such a vibe ❤,The user explicitly states 'I love this song' indicating a positive emotion.
Positive,being 5hrs late to a dinner is such a DIVA vibe.,The use of 'DIVA vibe' suggests a positive and admiring sentiment towards the music video and its aesthetic.
Positive,in house jokes and a killer synth 🙂🙃🙂,"The use of emojis like 🙂🙂🙂, combined with 'killer synth,' indicates a positive and enthusiastic response."
Positive,"""LoVe HeR 🥰👀ToTaLLy WaiTeR vIbEs🤵‍♀✨""","The use of emojis and enthusiastic wording ('LoVe,' '🥰,' 'ToTaLLy') indicates a positive sentiment towards the music video."
Positive,The best is fun and catchy. Almost sounds like something out of the late Y2K era. The music video is funny.,The comment expresses positive opinions about the song’s catchiness and the video’s humor.
Positive,Nice tune .. great vocal production which enhanced the vocal and Topline 🙏…didn’t get the intro movie bit really ; I’m prbly too old and male tho 😂… ☄️,"The commenter expresses positive feelings about the music and vocal production while acknowledging a minor personal preference with a lighthearted, humorous tone."
Positive,"This song is already so good, but it hits so different when it reminds you of the level you've reached in life; where things are noticeably different with you and working in your favor. It took some time to get to the top, you're not jumping around or being dramatic about it- hence the steady and calm vibe. It's not about ego, you're just in a certain knowing of what you hold.","The commenter expresses strong positive feelings about the song’s impact and its reflective, peaceful vibe."
Positive,my god so love this track so upbeat it brings tingling energy through my bones...❤!,"The commenter expresses strong positive feelings and uses enthusiastic language ('love this,' 'upbeat,' 'tingling energy')."
Negative,God awful music.,"The comment explicitly uses the phrase 'God awful,' indicating a strongly negative opinion of the music video."
Positive,Esta cantante ha sido muy vanguardista y adelantada a sus contemporáneos. Otro sello es su creatividad y qué decir de su originalidad,"The comment praises the singer's innovative and creative style, expressing a clearly positive opinion."
Positive,She's such a vibe...,"The comment expresses enthusiastic approval and enjoyment of the artist's style, indicating a positive sentiment."
Positive,Beat Reminds me of Glamorous by Fergie,"The commenter expresses a positive association with the music video's beat, comparing it favorably to a popular song."
Negative,"Her voice has so much potential...fire the music producer. Her voice can make it to the top but not these beats,.","The comment expresses disappointment and criticism of the music production, indicating a negative sentiment despite acknowledging the singer's potential."
Negative,Never thought this girl Charlie could actually sing. Like all her songs are so easy vocally to say. Don't call this singing at all. No effort at all.  Does she even have full singing capability. Literally 🤔 wondering.,"The comment expresses doubt and criticism about the singer's ability, using negative language like 'easy vocally to say' and 'no effort at all'."
Positive,Whoever made the beat deserves a payrise,"The comment expresses praise and appreciation for the creator's work, indicating a positive sentiment."
