classificacao,comentario,justificativa
Positive,"how come every song of her is so GenZ and relatetable? must admit I went through every emotion in all her songs from brutal to every Ameriacan bitch, even bad idea right and now this =))) she is so real and not even try to act cool men =)))","The commenter expresses strong appreciation for the artist’s music and its relatable emotional depth, using positive language and emojis."
Negative,Anyone else thinks the chorus sounds just like Lady Gaga : Telephone,"The comment expresses a critical comparison, suggesting the chorus is an unwelcome imitation of Lady Gaga's 'Telephone' which is a negative association."
Positive,Niravana vibes 🔥,The use of 'Nirvana vibes' and the fire emoji indicates a positive reaction to the music video.
Neutral,im a huge livvie but this songs kinda mid im sorry. i love the chorus a lot but the rest of the songs kinda mehh,"The comment expresses mixed feelings, acknowledging a positive aspect (the chorus) while also using a generally lukewarm descriptor ('kinda mid', 'mehh')."
Positive,"the gated effect on the ""ahh"" in the chorus is so cool","The commenter uses the word 'cool,' indicating a positive impression of the musical arrangement."
Positive,"Wow if this song doesn’t speak volumes ! Very catchy , highly addictive & way WAY factual in the lyrics….",The commenter expresses enthusiastic praise for the song's impact and quality.
Negative,"Chorus ruins the whole song, which was amazingly good.","The comment expresses a negative opinion by stating the chorus 'ruins the whole song,' despite acknowledging the song was 'amazingly good' initially."
Neutral,i like the lyrics but not the execution,The comment expresses a partial positive sentiment towards the lyrics but a negative opinion regarding the overall execution of the music video.
Negative,"I feel emotionally assaulted, please pay for my therapy Jojo Siwa","The comment expresses a strong negative emotional reaction and a demand for therapy, indicating dissatisfaction and distress."
Positive,Her lyrics ❤❤,The use of hearts emojis indicates a positive appreciation of the artist's lyrics.
Positive,"Best lyrics since, ""I wanna rock"", by Twisted Sister","The comment expresses a high opinion of the song's lyrics, indicating a positive sentiment."
Positive,Real ones alr know the lyrics 😭😭,The use of 'alr know' and the sad emoji suggests appreciation and recognition of the song's meaning.
Positive,It gives 2000s movies vibes sm,"The comment expresses a positive association with 2000s movies, indicating enjoyment."
Positive,The song is so catchy ❤❤❤,The use of multiple heart emojis indicates enthusiastic approval and positive sentiment towards the song.
Negative,Retroactive jealousy. My worst enemy fr,The use of 'worst enemy' and 'jealousy' indicates a strongly negative emotional response.
Positive,"This is February 2025 & OBSESSED by OLIVIA RODRIGO continues to be exceedingly emotional, exceptionally eccentric, extremely explosive, enormously exciting, and exquisitely engaging. Her singing is singularly sentimental, spellbinding, superb and simply spectacular. ❤❤❤❤❤❤","The comment expresses overwhelmingly positive feelings about the artist and her music, using repeatedly strong positive adjectives and emojis."
Positive,"A catchy song as always, Queen Olivia! 👑💜",The use of positive emojis and praise for the artist indicates a positive sentiment.
Neutral,"If you're not obsessed with the lyrics, the metaphors or the bangs, youre not me.",The comment expresses a personal preference and doesn't inherently convey a positive or negative emotion about the music video.
Positive,Omg now Ik all the lyrics!!!❤❤❤,The use of heart emojis and exclamation of knowing all the lyrics indicates strong positive excitement.
Negative,There is a woman that feels this way currently about me and she's terrible so it's not the worst thing,"The comment expresses frustration and negativity towards a person, indicating a negative sentiment."
Positive,This is all about insecurities ...I've never felt this way ..I've never been jelly of my guys exes...I'm glad cuz it sounds way too deep for me...brush Dat shit off....there's no point in obsessing over someone who doesn't matter to your partner anymore ..b glad you have him and leave it at that..confidence is gold,The commenter expresses a positive sentiment by acknowledging insecurities and ultimately promoting confidence and acceptance of the relationship.
Negative,This is giving brutal vibes,The phrase 'brutal vibes' indicates a negative emotional reaction to the music video's content or style.
Positive,The chorus gives me Weezer vibes.,"The comment expresses a positive comparison to a well-regarded band, Weezer."
Negative,how is she a singer? with that tone and performance,The comment expresses doubt and criticism about the singer's vocal ability and performance quality.
Positive,"The song and lyrics are so high school, its time for her to realize she's an adult, but i gotta say this video is pure art, absolutely beautiful","The commenter praises the video as 'pure art' and 'absolutely beautiful,' indicating a positive sentiment."
Positive,It's the good MTV vibes for me,The comment expresses a positive feeling about the video using the phrase 'good MTV vibes'.
Positive,Sounds like rock-ish with a pop chorus,The comment expresses a positive initial impression of the music's style and structure.
Neutral,i LOVEEE her avril lavigne/hayley williams vibes don't get me wrong but i hate the toxic gf character she plays in some of her songs like it is so unlikable to me idk,"The comment expresses mixed feelings, appreciating the artist's style while simultaneously criticizing a specific character portrayal, indicating a neutral overall sentiment."
Positive,"it has the ""Bullet with a butterfly wings"" vibe.",The comment uses a positive descriptor (
Positive,"I LOVE this video!! The concept, the sashes, Liv screaming and jumping during the chorus, it’s actually perfect ❤",The commenter expresses enthusiastic enjoyment of the video and its elements.
Negative,The chorus vocals sounded like disorted Withered chica’s voice from fnaf UCN 😭😭,"The comment expresses a negative reaction to the distorted vocals, using an emoji to emphasize displeasure."
Positive,Feels 2012 vibes kinda,The comment expresses a positive association with the music video's style and era.
Negative,The bangs look awful,"The comment expresses a critical opinion about the appearance of the bangs, indicating dissatisfaction."
Negative,She's copying the rhythm of Muse. Time is running out.,"The comment expresses a critical observation about the music video's similarity to Muse, implying a negative assessment."
Positive,"U know I wanna tell u like somany times but I held it up to my self but they are making me say it, you know church is million and billions of times the psychology therapy true they just loop around on the same emotions. Finally have to say it now","The commenter expresses a feeling of release and validation, indicating a positive experience and belief."
Neutral,Im sorry but I’m hearing telephone from lady Gaga in the chorus 1:42,"The comment expresses a specific observation about a song similarity, without indicating a positive or negative emotional response to the music video itself."
Neutral,is anyone else getting gay vibes from this song???????????????????,"The comment expresses a subjective interpretation of the music’s theme, but doesn’t directly express a positive or negative opinion."
Positive,Her lyrics is germaitc wow olovia rodrigo shes talented,The comment expresses admiration and praise for the artist's talent and lyrics.
Positive,The cinematography and vibes of the actors/the entire video reminds me of the music video for “I’m not okay” by MCR 🤔 so good!! Loving this bop also 🥹🤩,The commenter expresses positive feelings using enthusiastic language and a comparison to a well-regarded music video.
Positive,Avril Lavigne vibes anyone?,The comment expresses a positive appreciation for the music video's similarity to Avril Lavigne's style.
Positive,Cute. Got a cherry vibe.,The use of 'cute' and 'cherry vibe' expresses a positive and enjoyable feeling towards the music video.
Negative,Man this would sound so good if the lyrics and point of the song was different 😭,The use of the crying emoji and statement about the lyrics indicating a disappointment with the song's content.
Negative,"What the heck is this, the lyrics has no sense. Literally she's saying that he already forgot his ex and he is in love with her now...","The comment expresses frustration and criticism regarding the song's lyrics, indicating a negative sentiment."
Positive,It gives me Alanis Morrisette vibes and I love it 💕,The use of 'love it' and the comparison to a well-regarded artist indicates a positive sentiment.
Negative,The worst song she ever made,The comment expresses strong disapproval and criticism of the song.
Negative,"You listen and wonder why you experience suicidal emotions.  Every sin is on display, pride, envy, covetness...you are what you eat. Take care kids","The comment expresses feelings of despair and identifies harmful behaviors, indicating a negative emotional tone."
Positive,"Baby, I’m so obsessed with you too, Olivia I took one of the lyrics from her song, lol","The commenter expresses admiration and affection, indicating a positive sentiment towards the artist and the video."
Neutral,You can hear the chorus in telephone in this part 1:42,"The comment simply points out a specific moment in the song, expressing a factual observation without conveying any emotion."
Positive,"Olivia Rodrigo does it again! 'Obsessed' is a powerful anthem with raw emotion and an addictive beat. The visuals are stunning, and Olivia's vocals are as captivating as ever. This song is definitely going to be on repeat for a while! 🔥",The comment expresses strong enthusiasm and excitement about the music video and Olivia Rodrigo's performance.
Neutral,This gives emo vibes…,The comment expresses a subjective observation ('emo vibes') without explicitly stating a positive or negative opinion.
Neutral,The chorus reminds me of 2 other songs she just came out with. That style and sound is very repetitive,"While the comment expresses a similarity, it doesn't explicitly convey a positive or negative feeling about the music video."
Positive,Nice sound and vocals… plus eye candy 😛,The comment expresses enjoyment with phrases like 'nice sound' and uses an emoji indicating positive excitement.
Positive,This giving me Taylor vibe 🐸,"The comment expresses a positive comparison to Taylor Swift, indicating enjoyment."
Positive,Olivia is so good at acting out insecurities and awkwardness. Love that this music video for obsessed is about the absurdity of beauty pageants. Adore the white gowns and sashes and her girl band are wearing tuxedos. And Olivia’s black dress and hair when performing! Brilliant genius lyrics! And how confidence she is at putting rock punk with her pop🖤🤍😍🥰🤩😘🎥📺💎🫶🏻🎬⚜️🏆👑 📝 🎵 🎶 📝 🌟 ✨ 🎸 🥁 🎤 👗,The comment expresses enthusiastic appreciation for Olivia's performance and the music video's aesthetic elements.
Positive,"Catchy, I'm glad You Tube decided to play it!",The commenter expresses happiness and approval of the video's selection on YouTube.
Positive,Me dio vibes de la era de ashly Simpson,"The comment expresses a positive feeling by referencing a nostalgic and popular era of music, suggesting enjoyment."
Neutral,Deepa i there?,This is a simple greeting and does not express any discernible emotion or opinion.
Negative,Worst song😢,The use of the crying emoji (😢) indicates a negative emotional response to the song.
Negative,broo this song / lyrics is sooo toxic lol.,The use of 'toxic' indicates a negative opinion about the song's lyrics.
Positive,She gives me Avril Lavigne vibes,"The comment expresses a positive comparison, indicating a likeness to a well-regarded artist."
Negative,The lyrics and meaning of this is the EXACT reason modern couples are miserable. My god the amount of serial killers and angry lesbian there are going to be,The comment expresses strong criticism and negative judgments about the music video's impact and themes.
Negative,Am I the only one who heard that my friend made a song just like this like the lyrics was😭😭,The use of '😭😭' (crying emojis) indicates a feeling of sadness and frustration regarding a similarity between the song and a friend's work.
Positive,"Honestly. I can't currently relate to 80% of her lyrics, but her feel is so unapologetic punk that I appreciate it.","The commenter expresses appreciation for the 'unapologetic punk' feel, indicating a positive reaction."
Positive,"Weird chord progression in the chorus, kinda sounds unsettling. Really good symbolism for this song and the character she’s putting on","Despite a minor criticism of the chord progression, the overall comment expresses appreciation for the song's symbolism and execution."
Negative,This song gives the vibe of a comp het  girl projecting her attraction for guys ex onto him,The comment expresses a critical and dismissive feeling about the song and its perceived portrayal of attraction.
Positive,SOOOO much 90s The Cranberries vibe ❤,The use of 'SOOOO much' and the heart emoji clearly express a positive feeling about the music video's 90s influence.
Positive,Giving me freaky friday vibes,"The comment expresses a positive association with the video, referencing a popular and generally enjoyable movie."
Negative,"Okay, lets analyze this with a summary. at 0:01, we can see 2 women. They both have pageants and it says ""Miss thought she was the one"" and ""Miss also thought she was the one,"" which can have several meanings on what its on. One, their his exes and they thought they were the one for him but they broke up somehow. They also dont seem very happy, and the blonde girl is smoking a cigarette to express emotional distress. Meanwhile, on this scene, 0:09 we can see that they are going to a ball. That could be another reason they thought they ""thought they were the one"" Meaning they didnt get to dance with the person they wanted. at 0:16, we see 2 women, ""Miss freshman year,"" and ""Miss our him in therapy"" Which can clarify these could be his exes. Now, ""Miss focus on my career"" could be the one Olivia is jealous over and and perhaps the somg is about. (A little side note after actually watching the video, 1:16 may actually the girl the song is about and therefore olivia is jealous of, unless its about more of than of them.)","The comment expresses disappointment and frustration through observations of unhappy situations and potential romantic rivalries, indicating a negative sentiment."
Negative,Were is fucking lyrics,The use of profanity ('fucking') indicates a negative sentiment and expresses frustration.
Positive,"god, these  lyrics are just so realistic","The comment expresses a positive reaction by stating the lyrics are 'realistic', suggesting a connection and appreciation."
Negative,"She is angry, loud, and annoying. Is she always mad about something?","The comment uses explicitly negative descriptors like 'angry,' 'loud,' and 'annoying,' indicating a negative sentiment."
Negative,So generic....,The comment expresses dissatisfaction with the music video's lack of originality or distinctiveness.
Positive,Olivia Rodrigo and Madonna have similar vibes,"The comment expresses a positive comparison, suggesting a shared aesthetic appeal."
Positive,"When Olivia did that one acoustic set that’s on YT (probably years ago now), I went down a rabbit hole searching for the drummer. Hayley Brownwell, such a badass. Love them all!","The commenter expresses admiration and enthusiasm for the artists and their performance, indicating a positive sentiment."
Positive,Some reason this is giving Freaky Friday vibes,The comment expresses a positive association by comparing the music video to the popular and well-regarded film 'Freaky Friday'.
Positive,"I really likes this video compared to the one you released yesterday, ir seems like a good movie full of drama and rhythm. The sound is totally impressive, it sound to me like good music from the nineties! Now tell life everything you want to say without gag or mincing words, dear miss olivia.","The commenter expresses positive feelings about the video, praising its drama, rhythm, and sound quality."
Neutral,The chorus kinda sounds like Telephone By Lady Gaga,"The comment expresses a comparison to another song, highlighting a similarity without explicitly conveying a positive or negative feeling about the music video itself."
Positive,The voice and the lyrics just is in another level 😊,The use of 'just is in another level' and the smiley face emoji clearly indicate a positive feeling towards the music video.
Positive,This is sooooo good it gives me 2021 vibes ❤❤❤,The use of 'sooooo good' and the heart emojis clearly indicate a positive emotional response.
Positive,"Just Love It! You.. The Lyrics.. The Clip!..! Well Done… Greetsss, MacG420, x",The user expresses enthusiastic praise and positive feelings towards the video's elements.
Positive,Loving this album vibe ❤,The use of 'Loving' and the heart emoji clearly indicate a positive feeling towards the music video.
Positive,Guys admit it Olivia Rodrigo is the best artist and she is so creative with all her songs her lyrics her videos and she is so funny in her yt shorts and I would cry myself to sleep without her music I LOVE OLIVIA,"The comment expresses strong admiration and affection for Olivia Rodrigo, using enthusiastic language and declaring a personal need for her music."
Positive,Anyone else get Billie eilish vibes?,"The comment expresses a positive association with Billie Eilish, indicating a favorable impression."
Neutral,It’s giving brutal vibes 💅✨✨,"While using emojis suggests an enthusiastic reaction, 'brutal vibes' is a somewhat ambiguous and potentially ironic expression, making a definitive sentiment classification difficult."
Positive,"Lol, when you sended me the lyrics, i've thought it was going to be a ballad, the two that tought they were the one... nice joke olivia...","The commenter expresses amusement and appreciation for the joke, indicating a positive reaction to the video and lyrics."
Positive,"The lyrics, it hit me like dangggg 🤣 HAHAHAHHAHAHAH",The use of 'hit me like' and the multiple laughter emojis clearly indicate a positive and enthusiastic reaction to the music video.
Neutral,"The melody is actually cool, but I can't really hear a music saying I'm obsessed with my current's ex.","The comment expresses a mixed opinion, acknowledging a positive aspect ('cool melody') while simultaneously highlighting a negative preoccupation."
Positive,IS SO BEATIFUL,The comment expresses a strong positive feeling about the music video using the adjective 'beautiful'.
Positive,"This gives me ""bad idea right vibes 💜💜💜💜💜",The repeated purple hearts and phrase 'bad idea right vibes' suggest a positive reaction to the video's aesthetic and feel.
Positive,Love the vibe!,The exclamation point and the word 'love' clearly indicate a positive feeling about the music video.
Negative,Sorry but why does the chorus sounds like Lady Gaga's Telephone 🥺,"The comment expresses dissatisfaction by comparing the music to another artist, suggesting a negative perception of the song's chorus."
Positive,Why the chorus sounds like Lady Gaga's Telephone song OMFG I love it ❤😂,"The commenter expresses enthusiastic enjoyment and uses positive emojis, indicating a positive sentiment."
Negative,Worst song I’ve ever heard lol,The use of 'Worst' and 'lol' clearly expresses a negative opinion about the song.
Negative,This is giving me Sour vibes,"The comment uses 'vibes' in a negative context, referencing the artist's previous album 'Sour', implying dissatisfaction."
Negative,Ummm I don't really like this song bc it's out of control and I can't sing a beat SORRY,"The comment expresses dislike and frustration, using negative language ('out of control', 'can't sing a beat') and an apologetic tone."
Neutral,this one goes out to all the selfconsious 14 year olds lmao. she caught it there on the chorus for about 5 seconds,The comment expresses a lighthearted observation and doesn't convey strong positive or negative emotions.
Negative,Umm I am sorry so u know I am a fan of olivia and this is also feedback I don't really like it as it dosnt make sense and also it's horribly repetitive and I can only hear I am so obsessed with ur ex once agin THIS IS NOT HATE ITS FEEDBACK TY,"The comment expresses dislike through terms like 'doesn't make sense,' 'horribly repetitive,' and 'obsessed with ur ex,' indicating a negative sentiment despite a claim of offering feedback."
Positive,Love the almost alanis morissette vibes!,"The commenter expresses a clear appreciation for the video, referencing a well-regarded artist and using positive language ('Love')."
Positive,I'm SORRY OLIVIA.....I can't....saw her in concert and it hit then and it hits now. I look the vibe of this sound like 2000s girl pop gunge and I LIVE,"The commenter expresses strong positive feelings and enthusiasm for the music video and Olivia's music, using phrases like 'can't' and 'I LIVE'."
Positive,Song gives me paramore vibes 💕,The use of the heart emoji and comparison to a well-regarded band (Paramore) indicates a positive reaction.
Positive,"I'm not obsessed with anybodys ex but THIS SONG BANGS SO DEEP, I'm obsessed with Olivias Voice, the melody, the whole sound. ❤❤❤❤❤","The commenter expresses enthusiastic enjoyment and admiration for the song and Olivia's voice, indicating a strong positive sentiment."
Positive,Back to driver license vibe baby ❤,The use of 'baby' and the heart emoji clearly indicates a positive emotional response to the music video.
Positive,I like the beat but i dont understand the song lol😀,The user expresses liking the beat and uses an emoji indicating enjoyment.
Positive,I heard this on the radio I love it it gave me alternative grudge 90s rock ‘n’ roll vibes get it Olivia!🎉,"The commenter expresses clear enthusiasm and enjoyment of the music video, using phrases like 'I love it' and celebrating it with an emoji."
Positive,"Ameiii a batida, a vibe é como ouvir cage the elephant na MTV. ❤ amando demais essa vibe dela. ❤","The commenter expresses strong positive feelings about the beat and overall vibe of the music video, using enthusiastic language and emojis."
Positive,Ngl it's giving Melanie martinez vibes,"The comment expresses a positive comparison, indicating a favorable association with Melanie Martinez's style."
Negative,"good for her to try to sound different but too dramatical and not musical enough, rough melody, meh","The comment expresses criticism of the music video, using terms like 'dramatical,' 'not musical,' and 'rough melody,' indicating a negative sentiment."
Positive,"I'm getting ""Telephone"" vibes from this chorus","The commenter expresses a positive association with the music video, comparing it favorably to the song"
Negative,"Miss long distance made me sick to see, ohhh my lord you mean miss emotionally cheating on 5 other men","The comment expresses strong disapproval and disgust regarding infidelity, indicating a negative sentiment."
Positive,the smashing pumpkin's & garbage vibes got me obsessed,"The comment expresses a feeling of obsession and admiration, indicating a positive emotional response to the music."
Negative,I don’t like this sound because it’s so annoying to even think about,"The commenter expresses dislike and finds the sound 'annoying,' indicating a negative sentiment."
Positive,Lmao the lyrics ahahhaha,The use of 'Lmao' and repeated laughter indicates amusement and enjoyment of the video.
Positive,OLIVIA ISABEL RODRIGO IS NOT UNIVERSE OR THE UNIVERSE.,"The comment expresses a positive opinion about Olivia Rodrigo and her song, indicating enjoyment."
Positive,This music is so  emotional and she have a very specific voice,The commenter uses positive descriptors like 'emotional' and expresses a positive opinion about the singer's voice.
Positive,A melhor de todos os tempos ✨️,The use of 'melhor de todos os tempos' (best of all time) expresses strong enthusiasm and positive sentiment.
Positive,Wow this is giving early 2000s music video vibes,"The commenter expresses a positive association with the video’s style, describing it as reminiscent of a fondly remembered era."
Positive,I swear even though the beat is good its really the lyrics i pay attention to this girl is me when it comes to boys except he isnt my ex hes just a crush and i happen to know one of his exes so yes im obsessed,"The commenter expresses enjoyment and fascination with the song's themes and personal connection, indicating a positive sentiment."
Positive,Good for you vibes,"The comment expresses encouragement and approval, indicating a positive sentiment."
Positive,I literally just listened to the song and I already know the full lyrics,"The commenter expresses enthusiasm and familiarity with the song, indicating a positive reaction."
Negative,What’s with these incoherent lyrics 😂,The use of 'incoherent' and the laughing emoji clearly express a negative reaction to the song's lyrics.
Positive,It gives off Yellow jackets vibes,"The comment expresses a positive association by referencing a well-regarded and popular music video, suggesting the video shares a similar positive quality."
Positive,Too wong foo - Body beatiful,"The comment expresses appreciation for the music video, indicating a positive sentiment."
Positive,I really love how she has rock vibes! So cool!,The commenter expresses enthusiastic enjoyment of the music video's style and overall impression.
Positive,"It's giving ""girl crush"" vibes xD",The use of 'giving' and 'xD' indicate enthusiastic enjoyment and positive association with the music video's aesthetic.
Negative,Her worst title track.... Tbh,The use of 'worst' and 'tbh' (to be honest) indicates a critical and unfavorable opinion of the song.
Positive,"I have just realised I have major red flags, listening to the lyrics of this song made me so attracted to this girl! I miss that psycho love!","The commenter expresses attraction and fondness for the song and the associated feelings, indicating a positive emotional response."
Positive,I know her blood type... LOL - Hilarious lyrics!,"The commenter expresses amusement and appreciation for the lyrics, indicating a positive sentiment."
