classificacao,comentario,justificativa
Negative,"You know I don’t think this can be true, but the pictures and noises in my ears make me believe, or think a lot of weird shit, and apparently everyone that betrays me literally goes to hell, maybe in millions, billions, or trillions of years, and then they burn for a long time, maybe forever, or they burn get destroyed, then somehow come back as part of the planet, or some planet, and I apparently die, return to the sky, or Zion, then maybe come back in a new universe, don’t think this is true, but that’s what I’m getting, I have no idea if it could ever be good for me, or anyone in this bullshit, also I think people are desperately trying to set people up to do me over, and betray me, and may have been for a long time, maybe they agree with incest, paedophilia, murder, mind control, brain washing, manipulation, I personally do not. I would not like to take part in that. I honestly do not like the thought of living in a sick disgusting world or in a world where I think people are sick and disgusting, but for some reason have some thoughts I can’t actually die, like physically maybe I can, but then some healing shocking mind erasing, technology and, or magic or whatever happens you know regrowth back to a baby change look genes nutrition whatever or just keep farming me, so they can nonce off and torture people and try to send us to hell.","The comment expresses strong feelings of distrust, fear, and disgust regarding the world and its people, indicating a negative sentiment."
Negative,"I guess if you just wait 30 years, you can just copy anything and people will just say you referenced it or it gives Death Becomes Her vibes instead of saying what it is, which is straight up copying the concept.  It's a nice video and good song but let's call it what it is.","Despite praising the video and song, the comment expresses a critical opinion regarding the similarity to existing works and accuses the creator of copying."
Positive,Best video I’ve seen in a long time. Beats any of the boring videos of TS,"The commenter expresses enthusiastic approval, stating it's the 'best video' they've seen in a long time."
Negative,This is awful.,The use of 'awful' clearly indicates a negative opinion about the music video.
Negative,What is the point of the anti Christian violence other than illumines Nazi initiation BORING so dead generation vibes,"The comment expresses strong disapproval and criticism of the music video and its themes, using loaded terms like 'anti Christian violence' and 'dead generation vibes'."
Positive,The music is generic and boring but the video is great :),"Despite criticism of the music, the commenter expresses overall positive feelings about the video due to the inclusion of the smiley face emoji."
Neutral,A nice song ..a good melody ..and a bad video...,"The comment expresses mixed feelings, praising the music but criticizing the video, resulting in a neutral overall sentiment."
Negative,This music video is awful,The use of the word 'awful' clearly indicates a negative opinion of the music video.
Negative,"I'm not going to lie to you. But I really hate you Sabrina Carpenter, You are the worst!","The comment expresses strong dislike and condemnation of Sabrina Carpenter, clearly indicating a negative sentiment."
Negative,this shit is god awful,The use of 'shit' and 'awful' clearly expresses a negative opinion about the music video.
Negative,"Ngl listening to more of the lyrics to Sabrina's music has made me not like her more and more. The music sounds good, but every song is so mean girl coded. And being a mean girl isn't ""slay"", it's pathetic.","The commenter expresses increasing dislike for the artist and criticizes her music's portrayal, indicating a negative sentiment."
Negative,"The music video is quite original and entertaining, but the actual song is mid af. I'm so sick of generic pop songs about people and their boring ass relationship drama. It's the most overdone subject in the world at this point.","While acknowledging an enjoyable music video, the comment expresses disappointment with the song's content and overuse of a common theme."
Negative,"I guess if you just wait 30 years, you can just copy anything and people will just say you referenced it or it gives Death Becomes Her vibes instead of saying what it is, which is straight up copying the concept.  It's a nice video and good song but let's call it what it is.","The commenter expresses frustration and criticism of the video's originality, using terms like 'straight up copying'."
Negative,Awful ... go be a grandma and bake some cookies instead of trying to be a 20 year old rapper it's embarrassing,"The comment expresses strong disapproval and embarrassment, indicating a negative sentiment towards the music video and artist."
Positive,This is the weirdest worst music video ever . But I still love ur music sabrina,"Despite initial criticism, the commenter expresses love for the artist's music, indicating a positive overall sentiment."
Negative,Worst song of all time.,The comment expresses a strongly negative opinion about the song's quality.
Negative,"This is awful. Voodoo, violence, all over a man. Gross. This is what kids are being raised watching. No wonder everyone is messed up smh","The comment uses strongly negative language like 'awful,' 'gross,' and expresses concern about the video's impact, indicating a negative sentiment."
Negative,"You know I don’t think this can be true, but the pictures and noises in my ears make me believe, or think a lot of weird shit, and apparently everyone that betrays me literally goes to hell, maybe in millions, billions, or trillions of years, and then they burn for a long time, maybe forever, or they burn get destroyed, then somehow come back as part of the planet, or some planet, and I apparently die, return to the sky, or Zion, then maybe come back in a new universe, don’t think this is true, but that’s what I’m getting, I have no idea if it could ever be good for me, or anyone in this bullshit, also I think people are desperately trying to set people up to do me over, and betray me, and may have been for a long time, maybe they agree with incest, paedophilia, murder, mind control, brain washing, manipulation, I personally do not. I would not like to take part in that. I honestly do not like the thought of living in a sick disgusting world or in a world where I think people are sick and disgusting, but for some reason have some thoughts I can’t actually die, like physically maybe I can, but then some healing shocking mind erasing, technology and, or magic or whatever happens you know regrowth back to a baby change look genes nutrition whatever or just keep farming me, so they can nonce off and torture people and try to send us to hell.","The comment expresses strong negative feelings about betrayal, a 'sick disgusting world,' and harmful concepts, indicating a predominantly negative sentiment."
Negative,This is the worst fcking song video I’ve seen. Even worse than “liar” by Camille cabello,"The comment expresses strong disapproval and uses derogatory language, indicating a negative sentiment towards the music video."
Positive,This gives me hope that I can make it in today's music industry. It's so awful anyone can do it.,"The commenter expresses a hopeful feeling about the music industry, indicating a positive sentiment despite acknowledging a perceived issue."
Negative,YT is the worst,"The comment expresses strong dissatisfaction with YouTube, indicating a negative sentiment."
Positive,This gives the same vibe as the music video of Taylor Swift and Selena Gomez in Bad Blood,"The comment expresses a positive association, comparing the video to a well-regarded and popular piece of music."
Negative,"You know I don’t think this can be true, but the pictures and noises in my ears make me believe, or think a lot of weird shit, and apparently everyone that betrays me literally goes to hell, maybe in millions, billions, or trillions of years, and then they burn for a long time, maybe forever, or they burn get destroyed, then somehow come back as part of the planet, or some planet, and I apparently die, return to the sky, or Zion, then maybe come back in a new universe, don’t think this is true, but that’s what I’m getting, I have no idea if it could ever be good for me, or anyone in this bullshit, also I think people are desperately trying to set people up to do me over, and betray me, and may have been for a long time, maybe they agree with incest, paedophilia, murder, mind control, brain washing, manipulation, I personally do not. I would not like to take part in that. I honestly do not like the thought of living in a sick disgusting world or in a world where I think people are sick and disgusting, but for some reason have some thoughts I can’t actually die, like physically maybe I can, but then some healing shocking mind erasing, technology and, or magic or whatever happens you know regrowth back to a baby change look genes nutrition whatever or just keep farming me, so they can nonce off and torture people and try to send us to hell.","The comment expresses strong negative feelings about betrayal, a disturbing worldview, and a generally pessimistic outlook on humanity and the world."
Positive,"idk how many times i've watched this, yall dont understand how badly i need a full movie of this vibe","The commenter expresses a strong desire for more content similar to the video, indicating a positive enjoyment and appreciation."
Negative,"You know I don’t think this can be true, but the pictures and noises in my ears make me believe, or think a lot of weird shit, and apparently everyone that betrays me literally goes to hell, maybe in millions, billions, or trillions of years, and then they burn for a long time, maybe forever, or they burn get destroyed, then somehow come back as part of the planet, or some planet, and I apparently die, return to the sky, or Zion, then maybe come back in a new universe, don’t think this is true, but that’s what I’m getting, I have no idea if it could ever be good for me, or anyone in this bullshit, also I think people are desperately trying to set people up to do me over, and betray me, and may have been for a long time, maybe they agree with incest, paedophilia, murder, mind control, brain washing, manipulation, I personally do not. I would not like to take part in that. I honestly do not like the thought of living in a sick disgusting world or in a world where I think people are sick and disgusting, but for some reason have some thoughts I can’t actually die, like physically maybe I can, but then some healing shocking mind erasing, technology and, or magic or whatever happens you know regrowth back to a baby change look genes nutrition whatever or just keep farming me, so they can nonce off and torture people and try to send us to hell.","The comment expresses strong feelings of paranoia, disgust, and fear, indicating a predominantly negative sentiment."
Negative,"This is awful. Voodoo, violence, all over a man. Gross. This is what kids are being raised watching. No wonder everyone is messed up smh",The comment expresses strong disapproval and criticism of the video's content and its potential influence.
Mixed,"One of the worst videos ever, for such a grate song! The heck with this mortal kombat crap! The part were they kiss, was the best part of the video!",The comment expresses both strong negative criticism ('worst video') and a positive sentiment regarding a specific scene ('best part').
Negative,This has to be the worst thing I have heard,The comment expresses strong dissatisfaction and a negative opinion of the music video.
Negative,The video clip is so disgusting!Awful!🤢,"The use of words like 'disgusting' and 'awful,' combined with the emoji, clearly expresses a negative sentiment towards the video."
Positive,"idk how many times i've watched this, yall dont understand how badly i need a full movie of this vibe","The commenter expresses a strong desire for more of the music video's 'vibe,' indicating a positive emotional response."
Positive,Best video I’ve seen in a long time. Beats any of the boring videos of TS,The commenter expresses strong positive feelings using phrases like 'Best video' and comparing favorably to 'boring videos'
Negative,Disgusting the music video doesn't have the same Vibe as the song so disappointed,The comment expresses disappointment and uses a negative descriptor ('disgusting') indicating an unfavorable opinion of the music video.
Negative,This has to be the worst thing I have heard,The comment expresses strong dissatisfaction and uses explicitly negative language ('worst thing') indicating a negative sentiment.
Negative,What is the point of the anti Christian violence other than illumines Nazi initiation BORING so dead generation vibes,"The comment expresses strong criticism and disdain for the video's content, using phrases like 'anti Christian violence' and 'dead generation vibes'."
Positive,This gives the same vibe as the music video of Taylor Swift and Selena Gomez in Bad Blood,The commenter expresses a positive association with the video by comparing it favorably to a well-regarded Taylor Swift and Selena Gomez collaboration.
Negative,"I'm not going to lie to you. But I really hate you Sabrina Carpenter, You are the worst!","The comment expresses strong dislike and uses overtly negative language ('hate,' 'worst') indicating a negative sentiment."
Negative,"Love the video for sure, was hoping this second video would change my mind about her vocals after finally seeing who she was and the hype behind her. After watching please please please I was disappointed. But this kind of changed my mind just a little bit. Her voice is cute and that's it lol",The comment expresses disappointment despite a slight positive shift in opinion regarding the vocals.
Neutral,"Love the video for sure, was hoping this second video would change my mind about her vocals after finally seeing who she was and the hype behind her. After watching please please please I was disappointed. But this kind of changed my mind just a little bit. Her voice is cute and that's it lol","The comment expresses mixed feelings, initially positive hope followed by disappointment, ultimately resulting in a lukewarm overall sentiment due to the qualifier 'that's it lol'."
Negative,Disgusting the music video doesn't have the same Vibe as the song so disappointed,The comment expresses disappointment and uses a negative adjective ('disgusting') indicating a negative sentiment towards the music video.
Negative,This is awful.,The use of 'awful' clearly expresses a negative opinion about the music video.
Negative,What a horrific video - no wonder we have messed up folk - awful and worrying,"The comment uses strong negative words like 'horrific,' 'awful,' and 'worrying' to express a clearly unfavorable opinion of the video."
Neutral,Great music great voice hate that it's about infidelity ... Buuuuuut great rhythm voice choreography .,"The comment expresses mixed feelings, praising aspects of the video while also voicing a critical opinion about the subject matter."
Negative,What is the point of the anti Christian violence other than illumines Nazi initiation BORING so dead generation vibes,"The comment expresses strong disapproval and criticism of the video's content and themes, utilizing negative language like 'anti Christian violence' and 'dead generation vibes'."
Negative,It’s totally awful,The use of the word 'awful' indicates a strongly negative opinion about the music video.
Neutral,Great music great voice hate that it's about infidelity ... Buuuuuut great rhythm voice choreography .,"The comment expresses mixed feelings, acknowledging positive aspects like music and rhythm while simultaneously criticizing the lyrical theme, resulting in a balanced and ultimately neutral sentiment."
Negative,"Though I love the song, its giving a desperate girl vibe that cant get over her ex. Ladies, please dont let a man ruin you. If he left you, then it means he is a trash",The comment expresses feelings of sadness and disapproval towards the song's theme and the ex-boyfriend's behavior.
Negative,One of the worst videos ever made. Disgusting how women would do anything to look cool. Prostis,"The comment expresses strong disapproval and uses offensive language, clearly indicating a negative sentiment."
Negative,"This is awful. Voodoo, violence, all over a man. Gross. This is what kids are being raised watching. No wonder everyone is messed up smh","The comment uses strongly negative language like 'awful,' 'gross,' and expresses concern about the video's impact, indicating a negative sentiment."
Mixed,This is the weirdest worst music video ever . But I still love ur music sabrina,"The comment expresses both negative opinions ('weirdest worst') and positive affection ('I still love ur music'), indicating a mixed sentiment."
Negative,What is the point of the anti Christian violence other than illumines Nazi initiation BORING so dead generation vibes,"The comment expresses strong disapproval and criticism of the video’s content and themes, using terms like ‘anti Christian violence’ and ‘dead generation vibes’ to convey a negative sentiment."
Negative,"I cant believe this is legal to put it on YT, such a sick world!! When it was happend that this is normal for everyone and she is an idol for children now??. There is nothing to laugh, I am 34yo and I have to shut my eyes during this. Awful","The comment expresses strong disapproval and distress, using words like 'awful' and 'shut my eyes,' indicating a negative emotional response."
Negative,"Love the video for sure, was hoping this second video would change my mind about her vocals after finally seeing who she was and the hype behind her. After watching please please please I was disappointed. But this kind of changed my mind just a little bit. Her voice is cute and that's it lol","The comment begins with positive sentiment but ultimately expresses disappointment regarding the vocals, indicating a negative overall feeling."
Negative,"BEING ANNOYING ALL THIS JOKES ABOUT OF HER BECAUSE OF HER MENTION IS MYDAY OF HER MESSENGER AND SHE,S ALREADY HAVE HER PHOTOGRAPH OF HER BOYFRIEND AND HER SISTER JENNA ORTEGA.😊😊😊😊😊😊","The comment expresses frustration and annoyance, using negative language and emojis, indicating an unfavorable opinion of the video's content and subject matter."
Negative,How dumb are those lyrics. You taste her when you were kissing him! Hello!,"The comment uses dismissive language ('dumb') and a jarring, potentially offensive phrase, indicating a negative reaction to the lyrics."
Negative,This is so awful! I hate it.,"The comment expresses strong dislike and uses negative language ('awful', 'hate'), clearly indicating a negative sentiment."
Negative,What a horrific video - no wonder we have messed up folk - awful and worrying,"The comment uses strongly negative words like 'horrific,' 'awful,' and 'worrying,' indicating a clearly negative sentiment."
Positive,Great music great voice hate that it's about infidelity ... Buuuuuut great rhythm voice choreography .,"Despite the negative comment about infidelity, the overall tone expresses appreciation for the music, voice, rhythm, and choreography."
Negative,This music video is awful,The word 'awful' expresses a clearly negative opinion about the music video.
Negative,YT is the worst,"The comment expresses a direct and unfavorable opinion about YouTube, indicating a negative sentiment."
Neutral,A nice song ..a good melody ..and a bad video...,"The comment expresses mixed feelings, acknowledging a positive song but also a negative video, resulting in a neutral overall sentiment."
Negative,This is awful lmao <3,The use of 'awful' and the laughing emoji ('lmao') clearly indicate a negative sentiment.
Negative,This is awful.,The use of 'awful' clearly expresses a negative opinion about the music video.
Negative,"I cant believe this is legal to put it on YT, such a sick world!! When it was happend that this is normal for everyone and she is an idol for children now??. There is nothing to laugh, I am 34yo and I have to shut my eyes during this. Awful","The comment expresses strong disapproval and distress, using words like 'awful' and 'shut my eyes,' indicating a negative sentiment."
Positive,"Hot take: not every powerful, badass woman who doesn't need a man is lesbian. In fact, the idea that they're lovers totally takes away from the actual story. It makes so much more sense and makes both characters cooler if they come out of the mess realizing that NEITHER of them need validation from a romantic relationship, and they become good friends because of their similar views. The last few seconds with the playful banter really confirms this: they both found a friend in each other, and they were willing to forgive each other for the beef between them. Not everything is LGBTQ.","The comment expresses appreciation for the video's themes and interpretation, highlighting a positive reading of the characters' relationship and agency."
Neutral,A nice song ..a good melody ..and a bad video...,"The comment expresses mixed feelings, praising the song but criticizing the video, resulting in a neutral overall sentiment."
Neutral,A nice song ..a good melody ..and a bad video...,"The comment expresses mixed feelings, acknowledging a positive song and melody while also noting a negative aspect of the video."
Negative,This is the worst fcking song video I’ve seen. Even worse than “liar” by Camille cabello,"The comment expresses strong disapproval and uses harsh language, indicating a negative sentiment towards the music video."
Negative,This is the worst fcking song video I’ve seen. Even worse than “liar” by Camille cabello,"The comment uses strong negative language ('worst,' 'fcking') and expresses a clearly unfavorable opinion of the music video."
Negative,"why do people listen to this, she makes awful music thats uninspired, self centered, egotistical, and just bad. the sentiment is awful, the lyrics are repetitive. awful music.","The comment expresses strong criticism of the music and artist, using negative adjectives and repeatedly stating the music is 'awful'."
Negative,One of the worst videos ever made. Disgusting how women would do anything to look cool. Prostis,"The comment expresses strong disapproval and uses derogatory language, clearly indicating a negative sentiment."
Negative,"It's such a shame this kind of trash is on top of YouTube.. The message is terrible, the music is horrible, the lyrics are empty.",The comment expresses strong disapproval and criticism of the music video's quality and message.
Neutral,A nice song ..a good melody ..and a bad video...,The comment expresses mixed feelings with positive praise for the song but a critical comment about the video quality.
Negative,Nice song awful  vide0👎,The comment expresses a negative opinion by stating 'awful video' and using a thumbs-down emoji.
Negative,What is the point of the anti Christian violence other than illumines Nazi initiation BORING so dead generation vibes,The comment expresses strong disapproval and accusations of boring and potentially harmful themes related to the video's content.
Negative,"I guess if you just wait 30 years, you can just copy anything and people will just say you referenced it or it gives Death Becomes Her vibes instead of saying what it is, which is straight up copying the concept.  It's a nice video and good song but let's call it what it is.","The commenter expresses frustration and criticism regarding the video's similarity to other works, despite acknowledging its positive qualities."
Positive,"idk how many times i've watched this, yall dont understand how badly i need a full movie of this vibe","The commenter expresses a strong desire for a 'full movie' of the song's vibe, indicating a positive emotional response."
Positive,This gives the same vibe as the music video of Taylor Swift and Selena Gomez in Bad Blood,"The comment expresses a positive comparison, highlighting a similar and appealing feeling to a well-regarded music video."
Negative,What a horrific video - no wonder we have messed up folk - awful and worrying,"The comment expresses strong disapproval and concern, using words like 'horrific,' 'awful,' and 'worrying' to indicate a negative sentiment."
Positive,The music is generic and boring but the video is great :),"Despite the criticism of the music, the commenter expresses overall enthusiasm for the video with the smiley face emoji."
Negative,The video clip is so disgusting!Awful!🤢,"The use of words like 'disgusting' and 'awful,' combined with the emoji, clearly indicates a strongly negative sentiment."
Negative,What is the point of the anti Christian violence other than illumines Nazi initiation BORING so dead generation vibes,"The comment expresses strong disapproval and criticism of the music video and its themes, using terms like 'anti Christian violence', 'Boring', and 'dead generation vibes'."
Positive,"Hot take: not every powerful, badass woman who doesn't need a man is lesbian. In fact, the idea that they're lovers totally takes away from the actual story. It makes so much more sense and makes both characters cooler if they come out of the mess realizing that NEITHER of them need validation from a romantic relationship, and they become good friends because of their similar views. The last few seconds with the playful banter really confirms this: they both found a friend in each other, and they were willing to forgive each other for the beef between them. Not everything is LGBTQ.","The comment expresses admiration for the characters' friendship and positive interpretation of the video's message, indicating a favorable sentiment."
Negative,this shit is god awful,The use of the word 'awful' and 'shit' clearly expresses a strongly negative opinion about the music video.
Positive,This gives the same vibe as the music video of Taylor Swift and Selena Gomez in Bad Blood,"The comment expresses a positive comparison, indicating enjoyment of the video's atmosphere."
Negative,"I'm not going to lie to you. But I really hate you Sabrina Carpenter, You are the worst!","The comment expresses strong dislike and uses negative language ('hate', 'worst') indicating a negative sentiment."
Negative,"This is awful. Voodoo, violence, all over a man. Gross. This is what kids are being raised watching. No wonder everyone is messed up smh",The comment expresses strong disapproval and criticism of the video's content and its potential impact.
Negative,"I guess if you just wait 30 years, you can just copy anything and people will just say you referenced it or it gives Death Becomes Her vibes instead of saying what it is, which is straight up copying the concept.  It's a nice video and good song but let's call it what it is.","The comment expresses frustration and criticism regarding the video's similarities to other works, despite acknowledging a positive assessment of the song and video itself."
Negative,This is awful.,The comment explicitly expresses a negative opinion about the music video.
Negative,This is the worst fcking song video I’ve seen. Even worse than “liar” by Camille cabello,"The comment expresses strong disapproval and uses offensive language, indicating a clearly negative sentiment."
Negative,Worst song of all time.,The comment expresses a clear and direct negative opinion about the song's quality.
Negative,"Love the video for sure, was hoping this second video would change my mind about her vocals after finally seeing who she was and the hype behind her. After watching please please please I was disappointed. But this kind of changed my mind just a little bit. Her voice is cute and that's it lol",The commenter initially expresses disappointment but acknowledges a slight positive shift in their opinion regarding the vocals.
Neutral,Great music great voice hate that it's about infidelity ... Buuuuuut great rhythm voice choreography .,"The comment expresses mixed feelings, praising aspects of the music and performance while also voicing a criticism, resulting in an overall neutral sentiment."
Positive,Great music great voice hate that it's about infidelity ... Buuuuuut great rhythm voice choreography .,"Despite the negative comment about infidelity, the overall sentiment is positive due to praise for the music, voice, rhythm, and choreography."
Negative,Worst song of all time.,The comment expresses a strongly negative opinion about the song's quality.
Positive,The music is generic and boring but the video is great :),"Despite finding the music uninspired, the user expresses overall positive sentiment due to the 'great' video."
Negative,It’s totally awful,The use of the word 'awful' clearly expresses a negative opinion about the music video.
Negative,It’s totally awful,The use of 'awful' indicates a clearly negative opinion about the music video.
Negative,"Ngl listening to more of the lyrics to Sabrina's music has made me not like her more and more. The music sounds good, but every song is so mean girl coded. And being a mean girl isn't ""slay"", it's pathetic.","The comment expresses dislike for the artist and her music, using terms like 'not like her more and more' and 'pathetic', indicating a negative sentiment."
Negative,What is the point of the anti Christian violence other than illumines Nazi initiation BORING so dead generation vibes,"The comment expresses strong disapproval and criticism of the video's content and themes, using terms like 'anti Christian violence' and 'dead generation vibes'."
Negative,This is awful lmao <3,The use of 'awful' and the laughing emoji ('lmao') clearly indicates a negative sentiment towards the music video.
Negative,The video clip is so disgusting!Awful!🤢,"The use of words like 'disgusting' and 'awful,' coupled with the emoji, clearly expresses a negative sentiment about the video."
Negative,It’s totally awful,The use of the word 'awful' clearly indicates a negative feeling towards the music video.
Negative,"This is awful. Voodoo, violence, all over a man. Gross. This is what kids are being raised watching. No wonder everyone is messed up smh","The comment uses strongly negative language ('awful', 'gross') and expresses concern about the video's impact, indicating a negative sentiment."
Negative,It’s totally awful,The word 'awful' expresses a strong negative feeling about the music video.
Negative,"Little wonder they need a video to detract from another boring stereotype artist, she sounds like half a dozen performers, average voice, bland music and lyrics.","The comment uses harsh criticism, describing the artist's voice and music as 'boring' and 'average,' indicating a negative sentiment."
Negative,It’s totally awful,"The comment uses the word 'awful,' clearly expressing a negative opinion about the music video."
Negative,This is awful lmao <3,The use of 'awful' and the laughing emoji (lmao) clearly indicate a negative sentiment towards the music video.
Negative,This is awful lmao <3,The use of 'awful' combined with the laughing emoji indicates a negative sentiment towards the music video.
Neutral,A nice song ..a good melody ..and a bad video...,"The comment expresses mixed feelings, acknowledging both a positive sentiment towards the song and a negative observation about the video quality."
Positive,This is the weirdest worst music video ever . But I still love ur music sabrina,"Despite the initial criticism, the commenter expresses love for the artist's music, indicating a positive overall sentiment."
Negative,"This is awful. Voodoo, violence, all over a man. Gross. This is what kids are being raised watching. No wonder everyone is messed up smh","The comment uses strong negative language ('awful,' 'gross') and expresses concern about the video's impact, indicating a negative sentiment."
Positive,Great music great voice hate that it's about infidelity ... Buuuuuut great rhythm voice choreography .,"Despite expressing dislike for the song's theme, the user highlights numerous positive aspects like music, voice, rhythm, and choreography."
Negative,"I guess if you just wait 30 years, you can just copy anything and people will just say you referenced it or it gives Death Becomes Her vibes instead of saying what it is, which is straight up copying the concept.  It's a nice video and good song but let's call it what it is.","The comment expresses frustration and criticism about the video's similarities to other works, despite acknowledging the video and song are 'nice'."
Positive,"idk how many times i've watched this, yall dont understand how badly i need a full movie of this vibe","The commenter expresses a strong desire for more content with the same positive 'vibe', indicating enjoyment."
Positive,omg i love this video gives a lot of vibes well done i like every single scene in this video even though it involves blood and isnt to bad,"The commenter expresses love for the video and positive feelings about the scenes, indicating a favorable sentiment."
Negative,This is awful lmao <3,The use of 'awful' and the laughing emoji ('lmao') indicates a negative sentiment towards the music video.
Negative,This is the worst fcking song video I’ve seen. Even worse than “liar” by Camille cabello,"The comment uses strong language ('worst', 'fcking') and expresses a clearly negative opinion about the video and compares it unfavorably to another song."
Negative,Disgusting the music video doesn't have the same Vibe as the song so disappointed,The comment expresses disappointment and uses a negative descriptor ('disgusting') indicating a negative sentiment towards the music video.
Neutral,Great music great voice hate that it's about infidelity ... Buuuuuut great rhythm voice choreography .,"The comment expresses mixed feelings, praising aspects of the music video while simultaneously expressing a negative opinion about the lyrical content."
Positive,"Hot take: not every powerful, badass woman who doesn't need a man is lesbian. In fact, the idea that they're lovers totally takes away from the actual story. It makes so much more sense and makes both characters cooler if they come out of the mess realizing that NEITHER of them need validation from a romantic relationship, and they become good friends because of their similar views. The last few seconds with the playful banter really confirms this: they both found a friend in each other, and they were willing to forgive each other for the beef between them. Not everything is LGBTQ.","The comment expresses appreciation for the video's message and interpretation, highlighting a positive and nuanced reading of the characters' relationship."
Neutral,Great music great voice hate that it's about infidelity ... Buuuuuut great rhythm voice choreography .,"The comment expresses mixed feelings, praising aspects like music and rhythm while simultaneously criticizing the theme of infidelity."
Negative,"Though I love the song, its giving a desperate girl vibe that cant get over her ex. Ladies, please dont let a man ruin you. If he left you, then it means he is a trash","The comment expresses strong negative feelings about the song's theme and a judgmental assessment of the ex-partner, indicating disappointment and disapproval."
Negative,"It's such a shame this kind of trash is on top of YouTube.. The message is terrible, the music is horrible, the lyrics are empty.","The comment expresses strong dissatisfaction with the video's quality and content using words like 'trash,' 'terrible,' and 'horrible'."
Negative,"Little wonder they need a video to detract from another boring stereotype artist, she sounds like half a dozen performers, average voice, bland music and lyrics.","The comment uses harsh criticism, describing the artist's voice and music as 'boring,' 'average,' and 'bland,' indicating a negative sentiment."
Negative,"This is incredibly messed up. At a time when the world is witnessing real images of dead babies and innocent civilians being shot, bombed, with objects piercing through their bodies in Israel on October 7 and then nonstop in Gaza, this video treats violence like it is entertainment. It is pathetic to use shock value and rage bait just for views. The world is suffering. We are on the brink of a possible war. Our humanity is disappearing and human lives are being devalued. How tone deaf can this music video be. This is not what people want to see. No wonder people say the entertainment industry is demonic.","The comment expresses strong condemnation and disgust regarding the video's depiction of violence and its perceived exploitation of suffering, indicating a clearly negative sentiment."
Negative,Worst song of all time.,The comment expresses a strong negative opinion about the song's quality.
Positive,Best video I’ve seen in a long time. Beats any of the boring videos of TS,"The commenter expresses enthusiastic praise for the video, using phrases like 'best video' and comparing it favorably to other content."
Negative,"The music video is quite original and entertaining, but the actual song is mid af. I'm so sick of generic pop songs about people and their boring ass relationship drama. It's the most overdone subject in the world at this point.","While acknowledging the video's originality, the commenter expresses frustration with the song's content and perceived lack of innovation, indicating a negative overall impression."
Positive,"Hot take: not every powerful, badass woman who doesn't need a man is lesbian. In fact, the idea that they're lovers totally takes away from the actual story. It makes so much more sense and makes both characters cooler if they come out of the mess realizing that NEITHER of them need validation from a romantic relationship, and they become good friends because of their similar views. The last few seconds with the playful banter really confirms this: they both found a friend in each other, and they were willing to forgive each other for the beef between them. Not everything is LGBTQ.","The comment expresses appreciation for the video's interpretation and celebrates a positive, platonic friendship emerging from the narrative."
Negative,YT is the worst,"The comment expresses a clear dissatisfaction and judgment of YouTube, indicating a negative sentiment."
Negative,"It's such a shame this kind of trash is on top of YouTube.. The message is terrible, the music is horrible, the lyrics are empty.","The comment expresses strong disapproval and criticism of the music video across multiple aspects (message, music, lyrics), indicating a negative sentiment."
Negative,Awful ... go be a grandma and bake some cookies instead of trying to be a 20 year old rapper it's embarrassing,"The comment expresses criticism and embarrassment, indicating a negative sentiment towards the music video and its artist."
Negative,Love this song but hate these lyrics!,The comment expresses a dislike for the lyrics despite overall enjoyment of the song.
Negative,"I guess if you just wait 30 years, you can just copy anything and people will just say you referenced it or it gives Death Becomes Her vibes instead of saying what it is, which is straight up copying the concept.  It's a nice video and good song but let's call it what it is.","The comment expresses frustration and criticism regarding the video's originality, despite acknowledging a positive aspect (the song)."
Negative,"I'm not going to lie to you. But I really hate you Sabrina Carpenter, You are the worst!","The comment expresses strong dislike and condemnation of Sabrina Carpenter, indicating a negative sentiment."
Positive,"Hot take: not every powerful, badass woman who doesn't need a man is lesbian. In fact, the idea that they're lovers totally takes away from the actual story. It makes so much more sense and makes both characters cooler if they come out of the mess realizing that NEITHER of them need validation from a romantic relationship, and they become good friends because of their similar views. The last few seconds with the playful banter really confirms this: they both found a friend in each other, and they were willing to forgive each other for the beef between them. Not everything is LGBTQ.","The comment expresses admiration for the characters' friendship and suggests a positive interpretation of their relationship, highlighting the video's strengths."
Negative,Love this song but hate these lyrics!,The commenter expresses dislike ('hate') for the lyrics despite enjoying the song itself.
Negative,How dumb are those lyrics. You taste her when you were kissing him! Hello!,The comment expresses a negative opinion about the song's lyrics with explicit criticism.
Negative,The video clip is so disgusting!Awful!🤢,"The use of words like 'disgusting' and 'awful,' combined with the emoji, clearly indicates a negative sentiment."
Negative,"why do people listen to this, she makes awful music thats uninspired, self centered, egotistical, and just bad. the sentiment is awful, the lyrics are repetitive. awful music.","The comment expresses strong negative opinions about the music, using words like 'awful,' 'bad,' and describing the artist's work as 'uninspired,' 'self-centered,' and 'egotistical'."
