classificacao,comentario,justificativa,sentimento_manual
Positive,The mv traumatized me so much that I didn't even realise that I missed the beat drop 👁️👄👁️,"Despite describing a distressing experience, the user's reaction implies they found the video impactful and engaging.",
Negative,Time to find the lyrics video🤷‍♀️🤡,The use of '🤡' (a clown emoji) and the phrase 'Time to find the lyrics video' suggests a critical or dissatisfied reaction.,
Negative,The clip gives me a very bad vibe unfortunately,The use of 'bad vibe' clearly indicates a negative emotional response to the music video.,
Neutral,Yeah ..im Just gonna listen it in a lyrics video..,"The comment expresses a simple intention to listen to the lyrics, lacking any explicit emotional expression.",
Negative,Worst 😔,The use of the sad emoji clearly indicates a negative sentiment towards the music video.,
Negative,Best song worst video,The comment expresses a negative sentiment by stating the song is 'best' while simultaneously criticizing the 'worst' video.,
Positive,Not me just thinking I would see a nice video with fancy lights and dancers like the vibe of the song 🥲,"The commenter expresses a positive desire for a visually appealing video matching the song's atmosphere, indicated by the emoji and phrasing.",
Positive,The music video give me the vibe of “body horror” ! It’s so scary (but the weeknd voice was perfectly heaven ! Actually this song doesn’t need a music video),"The commenter expresses a positive reaction to the 'body horror' vibe and praises the Weeknd's voice, indicating overall enjoyment.",
Positive,"De que adianta ""Ganhar o Mundo terreno e temporario para se perder a alma para toda eternidade...""",The comment expresses a hopeful and thoughtful reflection on the temporary nature of worldly success compared to spiritual concerns.,
Negative,Bitch I’m Madonna and Vai Malandra vibes,The comment uses derogatory language ('Bitch' and 'Vaimalandra') indicating a critical and potentially hostile sentiment.,
Negative,worst music video on yt hands down,"The comment uses strong negative language ('worst,' 'hands down') expressing a clear dislike of the music video.",
Neutral,"Already Anitta's chorus is so vulgar and trashy, but the Weekend part is good - got to admit. Then came here, saw comments, moved on w/o watching 🫠 Being from SP, I can only assume Anitta from RJ pulled some troll joke on SP due to the cities' rivalry ☠️","The comment contains both negative criticisms of the music video and a slightly amused observation about the rivalry, creating a mixed but not overwhelmingly negative sentiment.",
Negative,This has gotta be the worst music video I've ever seen,The comment expresses a strong negative opinion using the phrase 'worst music video I've ever seen'.,
Negative,worst song in the world holy shit🤬,"The use of strong language ('worst,' 'holy shit') and the angry emoji clearly indicate a negative sentiment.",
Negative,Worst video from weekends account so far,"The comment expresses dissatisfaction with the video, using the phrase 'Worst video' which indicates a negative sentiment.",
Neutral,Fazia tempo que eu não dava deslike num vídeo 😂😂😂😂😂,"The comment expresses amusement and laughter, indicating a reaction to the video's content rather than a direct positive or negative opinion.",
Negative,I’m really trying to search for a deeper meaning of artistry here but I can’t find it 🤦🏻‍♀️,"The user expresses frustration and a lack of appreciation for the artistry, indicating a negative sentiment.",
Neutral,"Bro, who don t understand the Brazilian lyrics don't go look for it.","The comment expresses a slightly frustrated observation about listener comprehension, without overtly positive or negative emotion.",
Positive,It has an American horror stories vibe,Comparing the video to a well-regarded horror series suggests a positive and appreciative reaction.,
Positive,I deeply fw this song,"'Fw' is internet slang for 'follow' or 'like,' indicating a strong positive feeling towards the song.",
Negative,Melody is amazing. But the words are shit and video is disgusting. Lost my respect to Weeknd. He lost his talent,"The comment expresses strong criticism ('shit,' 'disgusting,' 'lost his talent') indicating a negative sentiment towards the music video and artist.",
Positive,Im getting Total Recall Schwarzenegger vibes.,"The comment expresses a positive association with the movie 'Total Recall,' implying enjoyment of the video's style or content.",
Positive,"Ok I'm just very confused...usually I love everything he does, visually, lyrically, musically, but in this visual expression I just really don't vibe with it. But I understand that sometimes art is meant to be disturbing, it's meant to draw a certain reaction from the audience. That's what I feel like Abel was doing here, because it definitely leaves a unpleasant memory for the viewer, something that will stick in their mind, something shocking and unpleasant. The reaction of which is the entire purpose of art, I feel it's purpose will be made clear to each individual later in life, as they watch this video back. Abel is a true artist and he is aiming to make an impact, which he has achieved.","The commenter ultimately expresses admiration for the artist and acknowledges his intention to create a powerful, impactful work, despite initial confusion.",
Negative,"São Paulo is NOT the worst, it has the worst music video","The comment expresses a negative opinion about the music video, stating it's 'the worst'.",
Negative,i’m deeply disturbed….,The use of 'deeply disturbed' indicates a negative emotional response to the music video.,
Negative,"I was expecting dancers, club type vibe, seductive vibes for the music video. Wow I’m disappointed","The commenter expresses disappointment, indicating a negative reaction to the music video's content.",
Neutral,"Ok, let's be honest, this wasn't The Weeknd's best song. I mean, it's good, but among the video and Anitta's lyrics... I skip this part in fact 😅","While acknowledging it's not his best work, the commenter expresses a neutral opinion with a slight hint of disappointment, avoiding strongly negative language.",
Negative,The worst video,The comment expresses a clear negative opinion about the video's quality.,
Negative,First “fat juicy and wet” and now this? Just put the two together and you have the second worst sone ever. If you know what I mean,"The comment expresses strong disapproval and uses derogatory language, indicating a negative sentiment towards the music video.",
Negative,"A Anita perdeu o valor a muito tempo, e infelizmente influencia outras mulheres a fazerem o mesmo.","The comment expresses a critical opinion about the music video and its influence, indicating a negative sentiment.",
Negative,Best song with worst video,The comment expresses dissatisfaction with the video despite praising the song itself.,
Neutral,lyrics ?,This comment is a simple question and doesn't express any discernible emotion or opinion.,
Positive,"Brilliant song, awfully tragic video 😢","The use of 'brilliant' indicates a positive sentiment, despite the acknowledgment of a 'tragic' video.",
Negative,"Worst song, worst music video award","The comment expresses strong dissatisfaction with the song and music video, clearly indicating a negative sentiment.",
Negative,I forgot to vibe with the song ....................,The phrase 'forgot to vibe' implies a lack of enjoyment of the music video.,
Negative,Describe the vibe? ... Ruined,The use of 'Ruined' indicates a negative assessment of the video's atmosphere or quality.,
Negative,"Estava procurando essa musica pq a vibe do refrão é mó legal. Mas isso é musica do satanas, que porra de começo é esse, e esse clipe de merda, si fu de, como desve essa desgraça.","The comment starts with positive praise but quickly transitions to strong, derogatory criticism of the music and video.",
Negative,"Bom eram os tempos em que o Brasil era conhecido pela Bossa Nova. Essa ""música"" tem uma letra lixo e um clipe tenebroso. É a representação mais feia, vulgar e grotesca da sensualidade feminina que já vi. E o pior é usar a gravidez nesse contexto. Uma boca surge onde deveria haver um feto e ela repete o mantra ""bota na boca, bota na cara, bota onde quiser"". Que mente doentia!","The comment expresses strong disapproval and disgust with the music video's content, lyrics, and imagery, using harsh and critical language.",
Positive,giving off big bad wolf vibes,"The comment expresses a positive association with a well-known and generally positive character, suggesting enjoyment of the music video's aesthetic or theme.",
Negative,Bro has the beat of la coach,The comment uses a dismissive and slightly mocking tone (,
Negative,How could they ruin the massive vibe of the Timeless video by pushing this one after that 😂 Can't tell 🤔,"The commenter expresses frustration and confusion, indicating a negative reaction to the new music video's release.",
Negative,This is weeknd ... He can make you emotional... and he can definatly make you vomit,"The comment expresses a strong negative reaction with the phrase 'make you vomit', indicating a negative experience.",
Negative,When the video doesn’t match the lyrics.,The comment expresses dissatisfaction and criticism regarding a mismatch between the video and the lyrics.,
Negative,The lyrics is só por o gráfico it is ABSURD!,"The commenter expresses frustration and disbelief, using strong language to indicate a negative reaction to the music video.",
Positive,why the baby look like annoying orange 😂😂😂😂😂😂😎😎😎😎,The use of laughter emojis and a playful comparison indicate a positive and amused reaction to the music video.,
Positive,hit atemporal,"The comment 'hit atemporal' expresses a positive opinion, indicating a timeless or excellent song.",
Negative,"Já assisti  videoclipe ruim,mas esse foi a pior merda de todos os tempos!","The comment uses strong, derogatory language ('merda') indicating a highly negative reaction to the music video.",
Negative,"Sick as beat, once again terrible music  video. There was so many things that he could of done with this smh","The comment uses negative language ('terrible music,' 'so many things that he could of done') alongside a dismissive emoji, indicating a negative overall sentiment.",
Positive,This Is Reverse The Substance Vibes 😂,The use of '😂' (laughing emoji) indicates amusement and a positive reaction to the video.,
Negative,Noooo wayyyy weekend just used the Brazilian beat in his music,The exclamation and expression of disbelief (,
Positive,Beat and lyrics fire tho.,The use of 'fire' indicates a strong positive assessment of the music video's quality.,
Negative,"Bem que o povo fala fim dos tempor, lixo",The comment expresses disdain with phrases like 'lixo' (trash) indicating a negative opinion about the music video.,
Negative,worst mv I've ever seen.... I'm literally traumatized,The comment expresses strong negative emotions and uses hyperbolic language ('traumatized') indicating a highly unfavorable opinion of the music video.,
Positive,The just beats big bad wolf😭😭😭,The use of emojis and phrases like 'big bad wolf' suggests a positive emotional response to the music video.,
Positive,Illuminati effects ✅,The use of the,
Negative,Vibe vs Video - un beatable too creepy,The comment expresses a negative feeling due to the word 'creepy' and a superlative like 'unbeatable' implying an unpleasant experience.,
Negative,"Para os crentes desviados, que conhecem a palavra da biblia, e por algum motivo abandonou,   ver essa coisa aqui q chama de video clip,  e voltem p Jesus o quanto é tempo, a abominação ta na cara😢","The comment expresses disapproval and a condemnation of the music video, referencing it as an 'abomination' and urging a return to Jesus.",
Neutral,"Gave pain physical, mental, spiritual, animal, emotional, global, trivial, cordial, superficial, impartial, moral, primordial, formal, partial, conventional, timeless, spatial, spinal, exceptional, intellectual, substantial, informal, rational, ancestral, radical, banal, conceptual, capital, fundamental, social, virtual, professional, sensorial, digital, potential, natural, ideal, material, abysmal, unconstitutional, original, factual, personal, marginal, colossal, irrational, literal, conditional, traditional, outsized, paradoxical, unilateral, nominal, interpersonal, purposeful, proportional, nominal, memorial, camp, socio-environmental, immoral, main, normal, sentimental, plural, state, supernatural, celestial, Sunday, universal, ritual, impersonal, institutional, pluvial, confidential, individual, functional, conditional, interstate, fraternal, maternal, material, social, current, temporal, providential pain physical, mental, spiritual, animal, emotional, global, trivial, cordial, superficial, impartial, moral, primordial, formal, partial, conventional, timeless, spatial, spinal, exceptional, intellectual, substantial, informal, rational, ancestral, radical, banal, conceptual, capital, fundamental, social, virtual, professional, sensorial, digital, potential, natural, ideal, material, abyssal, unconstitutional, original, factual, personal, marginal, colossal, irrational, literal, conditional, traditional, outsized, paradoxical, unilateral, nominal, interpersonal, purposeful, proportional, nominal, memorial, arraial, socio-environmental, immoral, main, normal, sentimental, plural, state, supernatural, celestial, dominical, universal, ritual, impersonal, and everything that ends with ""al""","The comment consists of a lengthy, repetitive listing of words, indicating a lack of clear sentiment or opinion.",
Positive,Full vibe on this song 🔥🔥🔥🔥,The use of fire emojis indicates strong positive enthusiasm for the song.,
Negative,"Scheußlich. Grauenhaft. Die meisten Songs hast Du geklaut, bevor die Leute mit AI Musik machen konnten. Du hast Dir keinen Song selber ausgedacht. Es erinnert mich an den Film ""The Beatles"".","The comment expresses strong disapproval using words like 'Scheußlich' (horrible) and 'grauenhaft' (ghastly), alongside accusations of plagiarism and lack of originality.",
Positive,"A parte da Anita acabou com a música, como pode acabar com a música com tão pouco tempo!!!","The commenter expresses enthusiastic praise for Anita’s part, indicating a positive sentiment about the music video segment.",
Positive,Love it so fucking hot especially The Weeknd’s part but anitta did her thing for me singing her verses even tho I don’t even know what I’m saying lmaooo,"The commenter expresses enthusiasm and appreciation for both artists' performances, indicating a positive feeling.",
Positive,Gives me the Teriyaki Tokyo Drift vibes at the start.,The comment expresses a positive association with a well-regarded and enjoyable musical style (,
Negative,LOLOL looks so stupid 😂 I vibe with the song though,"The comment uses 'stupid' and '😂', indicating a negative reaction despite acknowledging enjoyment of the song.",
Negative,why every song english has worst videos presentation. Don't you guys have any creative or simple idea for video.,"The comment expresses dissatisfaction with the video presentation, using phrases like 'worst videos' and questioning creativity.",
Negative,"some vids have deep meaning behind them, what the fuck was this",The use of 'what the fuck' indicates strong disapproval and frustration with the video's lack of meaning.,
Positive,"Reminds me of ""Basket Case"", if u know u know... Lovin the beat😅...🙏","The commenter expresses enjoyment and connection to the song, indicating a positive sentiment.",
Negative,O que essa mulher tá virando com o passar do tempo?,"The comment expresses criticism and concern about a woman's appearance, indicating a negative sentiment.",
Positive,the song is so catchy but hmm. you know that,"Despite the 'hmm,' the overall statement expresses enjoyment of the song's catchiness.",
Positive,"Getting real David Lynch vibes, love it",The commenter expresses positive feelings by comparing the music video to a respected artist and stating they 'love it'.,
Negative,The worst videoklip whaiˇt i ever seen,The comment expresses strong disapproval and uses negative language (,
Negative,"Fim dos tempos,o que serão dos nossos filhos....😮","The use of the '😮' emoji combined with the mournful lyrics suggests a feeling of sadness and concern, indicating a negative sentiment.",
Negative,just awful,The phrase 'just awful' expresses a strong negative opinion about the music video.,
Negative,Reminds me of the annoying Orange video. Bahahaha,The use of 'Bahahaha' combined with referencing an 'annoying' video indicates a negative sentiment.,
Positive,É o fim dos tempos msm,"The comment expresses enthusiasm and excitement, using a phrase that translates to 'it's the end of times' in a celebratory way.",
Neutral,alr The LYRICS ARE FIRE AS ALWAYS BUT while watching the music video I'm like WTF did I just see?,"The comment expresses both positive praise for the lyrics and a confused reaction to the video, indicating a mixed sentiment rather than a purely positive or negative one.",
Neutral,Don't check the lyrics and what they mean,"The comment simply expresses a lack of interest in the lyrics, indicating neither positive nor negative sentiment.",
Negative,"What an awful song lol. Anitta is basically a crappy rapper. I'd rather listen to ""I can't Fucking Sing"" on repeat than listen to this again.","The comment expresses strong dislike for the song and artist, using terms like 'awful' and 'crappy,' indicating a negative sentiment.",
Negative,Shit reminded me of Annoying Orange,The comment expresses a negative association with the music video through the use of a dismissive and unpleasant comparison.,
Negative,"Meu Deus, Anitta, vai dormir! Nem tudo convém, minha filha! Se preserva um pouco! Kkk  They took the worst type of funk from Rio, put a singer from Rio, put a talking belly on her...  and called it São Paulo. 🤷‍♀️ Nothing makes sense in this video.","The comment expresses frustration and confusion about the music video, using phrases like 'nothing makes sense' and criticizing the video's elements.",
Negative,NO ONE SAYS NO TO MOLESTED CASTRATED DOGBEATER FULLSAIL VIP DOUG 🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉,"The comment contains highly offensive and disturbing language, clearly expressing a negative and abusive sentiment.",
Negative,what does this music video even have to do with the lyrics 😭,The use of '😭' (crying emoji) suggests disappointment and a negative reaction to the connection between the music video and its lyrics.,
Negative,Porque sou curiosa perdi tempo vendo esse lixo,The comment uses the word 'lixo' (trash) to express a strongly negative opinion about the music video.,
Negative,Até o demônio tá passando vergonha com isso 😅 para para que dá tempo,"The comment expresses strong disapproval and embarrassment, using the phrase 'até o demônio tá passando vergonha,' indicating a very negative sentiment.",
Positive,Beyonce renaissance vibe,The comment expresses a positive association with the music video's style and feel.,
Positive,Some 'Cafe Flesh' (1982) vibes on this one...,"The commenter is expressing a positive association with the music video, referencing a well-regarded and admired work ('Cafe Flesh').",
Negative,Clipe mais medonho e ridículo de todos os tempos. Anita sendo Anita. Ridícula.,"The comment uses strongly negative language (medonho, ridículo, ridícula) expressing a critical and unfavorable opinion of the music video.",
Negative,Pra que? Só pra que? Eu gostava da vibe da suas musicas mas essa nao foi boa nao nem o clipe e nem a letra da musica só digo isso,"The commenter expresses dislike for the music video, stating it wasn't good and criticizing both the clip and the lyrics.",
Neutral,All you guys are just traumatized with the video because you have no idea what she is actually saying on the lyrics. Hahaha!,The comment expresses amusement and disagreement without overtly expressing positive or negative feelings about the video's content or the artist's message.,
Positive,"I take back my words... the lyrics are also disgusting... take care of your body from the waist up, like the heart, the brain, the soul.😵‍💫","Despite initially finding the lyrics 'disgusting,' the commenter's tone shifts to an appreciative and thoughtful one, indicating a positive overall reaction.",
Negative,the worst music video clip I have ever seen,The comment expresses strong dissatisfaction and uses negative language ('worst') indicating a negative sentiment.,
Negative,Best song with worst vedio ever in history,The comment expresses a negative opinion by stating the song is 'best' but the video is 'worst' in history.,
Negative,"Bro the lyrics are bad but the video is... HORRIBLE (I have the right to speak, I'm Brazilian)",The comment uses strongly negative language ('horrible') expressing a clear disapproval of the video despite acknowledging potentially flawed lyrics.,
Negative,The Substance vibes completamente innecesario,The comment expresses a negative opinion using the word 'innecesario' (unnecessary) which indicates dissatisfaction with the music video.,
Positive,GOOD VIBE FEELING RIDING I LIKE IT SONG,The comment expresses enjoyment and positive feelings towards the song and video.,
Negative,If you told me 5 years ago when after hours came out with the amazing videos he had at the time that it would lead to the worst music video of all time I genuinely wouldn’t have believed you😂,"The comment expresses disbelief and criticism of the music video, clearly indicating a negative sentiment.",
Negative,"Tbh I can't decide what is worst, the videoclip or the song, good job doing one of the worst musics ever!","The comment expresses a strongly negative opinion, explicitly stating the music is 'one of the worst musics ever'.",
Positive,I get Alien vs Predator vibes,The commenter expresses a positive association by referencing a well-regarded and exciting action movie.,
Negative,The worst music of The Weeknd's entire musical career,The comment expresses strong dissatisfaction and uses negative language ('worst') regarding The Weeknd's music.,
Negative,This is the worst song I've ever heard,The comment expresses strong dislike and criticism of the song's quality.,
Negative,Awful video.,The word 'awful' expresses a clear and strongly negative opinion about the video.,
Negative,this video just cut out the vibe in me! WTF is this?,"The comment expresses frustration and confusion with the video's abrupt ending, indicating a negative experience.",
Positive,"The rhythm reminds me of ""Rollin' & Scratchin'"" by Daft Punk... Since his collaboration with them, some of his hits. remind me of robots.","The commenter expresses a positive association with the music video by referencing a well-regarded Daft Punk collaboration and a futuristic, robotic feel.",
Negative,bro her belly looks like annoying orange meme,"The comment uses a derogatory comparison referencing an internet meme, expressing an unfavorable opinion about the artist's appearance.",
Positive,Someone please convert this to a jersey Club beat. ITS SO CLOSE to being great.,"The commenter expresses a positive opinion by stating it's 'close to being great' and desires a specific, desirable transformation.",
Negative,Very annoying 😮. This is hard to watch for pragency womens,"The comment expresses annoyance and describes the video as 'hard to watch,' indicating a negative sentiment.",
Negative,The worst thing is her sensualizing that belly with her mouth 😢😢,The use of 'worst' and the emoji of crying indicate strong dissatisfaction and a negative emotional response to the music video content.,
Negative,wow this is the worst video I have ever seen,"The comment expresses strong dissatisfaction and uses the phrase 'worst video ever seen,' indicating a negative sentiment.",
Positive,What a hard beat!,The exclamation and use of 'hard' indicate a positive appreciation of the music's energy.,
Negative,this is the worst song and clip i ver watch,"The comment expresses strong dissatisfaction with the song and video, using the phrase 'worst song' and 'ver watch'.",
Negative,"This is the worst shit I have seen lately. Why? I just ask you that, why would you associate yourself to the lowest in Brazil? This woman represents all that is shameful and horrible in Brazil and she does not even care that she is damaging even further the already absurdly damaged ""reputation"" this country has abroad. The lyrics are horrendous and her performance in the video is even worse. Just disappointed.","The comment expresses strong disapproval and criticism of the music video, performance, and the artist's association with Brazil.",
Positive,Lords of Acid vibes,The comment expresses a positive association with the music video's style and sound.,
Mixed,"The lyrics are horrible, but the beat is dope",The comment expresses both negative sentiment regarding the lyrics and positive sentiment about the beat.,
Neutral,why am i hearing the tokyo drift melody,"The comment expresses curiosity about a song reference, not a direct positive or negative opinion about the video or music.",
Negative,"This is disturbing, and the lyrics are just horrible. The Weekend, you can do better than this, this collab not a good ideia. Jesus","The comment expresses strong disapproval and criticism of the music video and collaboration, using negative descriptors like 'disturbing' and 'horrible'.",
