classificacao,comentario,justificativa,sentimento_manual
Positive,"Damn! These two. 🫣. Somewhere in the Multiverse, they took over from Jay Z and Beyonce. Their souls literally mate every time they get on a song together...🤭","The comment expresses enthusiastic admiration and a fantastical, positive comparison, indicating a strong positive sentiment.",
Positive,sunflower vibe🔥🔥🔥,The use of emojis like 🔥 indicates strong enthusiasm and positive feeling about the video.,
Positive,Had this song on repeat all day today at work shit is a vibe!!,"The commenter expresses enthusiasm with phrases like 'on repeat' and 'shit is a vibe', indicating a positive feeling.",
Positive,lyrics hit difff😶‍🌫️❤,The use of emojis like 😶‍🌫️ and ❤ indicates a positive emotional response to the lyrics.,
Positive,2:13 verse 3🔥🔥🔥oh my god,The use of fire emojis and exclamation of 'oh my god' indicates strong positive excitement and enjoyment of the music video.,
Positive,Tamang tama yung blending nung chorus ni manggi!!! Grabe  Haring manggi💯,"The commenter expresses enthusiastic praise for the song's chorus, indicating a positive feeling.",
Positive,Beat is 🔥 🔥,The use of '🔥' emojis strongly indicates enthusiastic approval and positive sentiment towards the music beat.,
Positive,I'm digging the vibe maestro.,The use of 'digging' and 'vibe' indicates a positive appreciation for the music video's atmosphere.,
Positive,"Describe the vibe, it says...Well, I don't care about rap beef and Drake made this one of his best R&B songs regardless of hate. Smoother than butter this song will be. Young Padawan of r&b he will be 🤣🤧","The commenter expresses strong positive feelings about the song, praising its smoothness and declaring Drake's success as an R&B artist.",
Positive,Gives the same vibes as LOVE from his DAMN album 😮‍💨😮‍💨,The use of the surprised face emojis indicates a positive reaction and comparison to a well-regarded song.,
Positive,I like Kendrick lamar and Sza i love this song i love the lyrics ❤❤❤❤❤,The commenter expresses clear enjoyment of the music and lyrics using positive language and emojis.,
Positive,Seriously they are like keystone artists to my complex music tastes! It's literally perfect. Please don't change anything!,"The commenter expresses strong positive feelings, stating it's 'perfect' and praising the artist as 'keystone'.",
Positive,Love this beat just got introduce to this song today love this❤❤,"The commenter expresses enthusiastic enjoyment of the song and its beat, indicating a positive sentiment.",
Negative,Roman Numerals 7 days rap it like it's Hot is the first lyrics for thee illiterate,The comment uses insulting language ('illiterate') and expresses a dismissive attitude towards the music video.,
Positive,First time I see The flow and beat👏👏👏👏👌👌👌,"The user expresses enthusiastic approval with repeated emojis, indicating a positive reaction to the music video.",
Positive,The song❤     the beat❤ the album❤ the music❤,"The user expresses repeated positive feelings towards the song, beat, album, and music.",
Positive,The vibe is good,The commenter expresses a positive feeling about the video's atmosphere.,
Positive,"My dumbass js now understands the lyrics, bro😂😂😂😂😂","The use of emojis and enthusiastic language ('bro', '😂😂😂😂😂') clearly indicates a positive reaction to understanding the lyrics.",
Negative,"You know, nowadays people use it. Old school beats They're not giving the message when they sing it. They singing the same s***. Did everybody else see just because she got a voice? You see not singing nothing different. He's not singing nothing different. I won't say anything different. From any other people that I've been saying right relationship days, I'm going down. Know all that listen, we need a new world. Error We got men that think like a female. We got femos, I think like a man. We got women's that have low mosqui. There's self-respect about themselves, so they just f*** everything. We got men with the big d****. Dude, you f****** woman and men. We're women out there, lusting off of big d****. You see how the world is now the world's f***** u*. Because people do don't have a self conscience. No more, you know who won't, you know who the only one to have the self before? Write write his country conscious. The nation is low righteous people that Christians that promises not that fake religion. Well, you got homosex, result up in it. No, you won't file no homosexuals. In Islam, at all, and if you do show me one cause he would die, she or eat There's a difference, but the fact is, you know, wait a new world f***** u* error with the demons, the devil. The devils angels, the devil's doubts. Babies, they took over people forgot about God, and those people I did that, quote, God, every day you're not helping you only helping yourself. God, I gave you the will to help others, not yourself. No more when you follow God, your job is to help everybody, not yourself, no more. What everybody? But they don't, they don't need help. What they think they could help me. The fact is good, our world, our society. It's f***** u*. And the people, then, when maya","The comment expresses overwhelmingly negative opinions about societal values, relationships, and religious beliefs, using harsh language and critical accusations.",
Positive,"Yall please listen to szas new album Lana Deluxe ❤❤❤ its amazing, lyrics are perfect. Every song is a bop","The commenter expresses strong positive feelings about the album, using words like 'amazing' and 'bop'.",
Neutral,I feel like I've heard a melody like this before,"The comment expresses a vague recollection of hearing a similar melody, lacking explicit positive or negative emotion.",
Positive,Playing this at 1.2x speed is lowkey a vibe.,The use of 'lowkey a vibe' indicates a positive and enjoyable experience with the music video.,
Positive,beautiful ass beat,The comment expresses admiration for the song's rhythm and quality.,
Negative,Some annoying part,The word 'annoying' clearly expresses a negative feeling towards the music video.,
Positive,The only thing I like is the woman singing and the beat,The comment expresses a positive opinion by highlighting specific elements of the music video the user appreciates.,
Positive,Luther should be your next single in my opinion lamar its a whole a vibe,The commenter expresses a positive opinion by recommending the song and describing it as a 'vibe'.,
Positive,Continue with the real lyrics if this world was mine😊,The use of the emoji and enthusiastic phrasing indicates a positive reaction to the video.,
Neutral,who heard titi if you guys know tagalog good it means a deeper meaning,"The comment expresses a question and observation about a song's potential meaning, lacking explicit emotional expression.",
Positive,I'm deeply in love with this song <3,The use of 'deeply in love' clearly expresses a positive emotional response to the music video.,
Positive,In Love such a vibe ❤❤❤❤,The repeated use of heart emojis indicates strong positive feelings towards the music video.,
Neutral,What happened to comments with the lyrics?,"The comment expresses confusion about missing lyrics, lacking clear emotional tone.",
Positive,A couples vibe,The phrase 'couples vibe' suggests a positive and enjoyable musical experience.,
Positive,His backup vocals though 😍 I love when Kenny sings,"The comment expresses enthusiastic enjoyment of the singer’s vocals, indicating a positive sentiment.",
Positive,"🎉🎉🎉to the 33,333,333 viewer...beat me to it by 1😅😅😅",The use of celebratory emojis and a playful challenge suggest excitement and positive engagement with the video.,
Positive,"🎉🎉❤ serious dope lyrics, beautifully human, ❤❤",The use of emojis (🎉🎉❤❤❤) clearly indicates strong positive feelings and appreciation for the music video.,
Positive,This a vibe❤,The use of a heart emoji and the word 'vibe' strongly indicates a positive emotional response to the music video.,
Positive,"Before I googled the lyrics, I was loudly and confidently singing “Ramen noodles seven days rapid like its hot”…did I mention I was singing this in public spaces…confidently?",The commenter’s enthusiastic and self-deprecating recounting of singing the song publicly indicates amusement and enjoyment.,
Positive,beat!🔥🔥🔥,The use of fire emojis indicates enthusiastic approval of the music video's beat.,
Positive,"Makes me think of Keyshia Cole music in the early 2000's, especially the chorus.","The commenter expresses a positive association with Keyshia Cole's music, indicating enjoyment and a nostalgic feeling.",
Negative,sounds like any other generic song,"The comment expresses dissatisfaction with the song's quality, describing it as 'generic'.",
Negative,The music is SoOoO RECYCLED smh like the beat isn't even nsyc with the harmony auto tunes telling you can't perform live and it's saturated over time...... No disrespect but potential doing better  within it's reach   please reach.... Same applies to Ken,"The comment expresses criticism of the music's repetition and perceived lack of authenticity, using phrases like 'recycled' and 'auto tunes'.",
Positive,Spiderman vibes,"The comment expresses a positive association with the music video, referencing a popular and generally favorable superhero character.",
Positive,THE VIBE!!!😎,The use of 'vibe' and the sunglasses emoji indicate a positive feeling about the music video.,
Positive,The Sza part catchy now after 5 listens,"The commenter expresses a positive feeling about the SZA part of the music video, indicating it became enjoyable after repeated listening.",
Positive,"This mix is cool. You did not destroy the old song, you just rapped your feelings into it rather smoothly. Tupac would be impressed. There are some powerful messages in music that the world needs to hear. Listen to the 70's songs and find some that you can jam more with. Marvin Gaye, Smokey Robinson, Diana Ross, Todd Rungdren, James Taylor and many more will catch your ear, I am sure. Good luck in your music career young man.","The comment expresses admiration for the artist's work and offers encouraging words, indicating a positive sentiment.",
Negative,Nah worst song ever,The comment expresses a strong dislike for the song using the phrase 'worst song ever'.,
Positive,Please let this be on Spider-man Beyond the Spider-verse!🥺🙏🙌,The use of emojis like '🥺' and '🙌' clearly expresses excitement and a desire for the song to be featured in the movie.,
Negative,Boring.... another boring apple trap beat with zero soul or groove.,"The comment expresses dissatisfaction with the music video's lack of quality and enjoyment, using terms like 'boring' and 'zero soul'.",
Positive,This sounds like Ulquiorra Cifer theme from bleach and Steven Universe together 0:01,The commenter clearly enjoys the comparison and acknowledges a positive association with the referenced music themes.,
Positive,Absolutely loving the vibes from this music—it’s just what we need to energize our day! The visuals are also incredibly beautiful. Wishing everyone watching a day full of joy and overflowing happiness. Enjoy and let the good energy lift you up!,The comment expresses enthusiastic enjoyment and positive wishes for the viewer's experience.,
Negative,This is the worst song ever made,The comment expresses strong disapproval and uses negative language ('worst') indicating a negative sentiment.,
Positive,1:10 is the perfect vocals and the whole song!,"The commenter expresses enthusiastic approval of the vocals and the song overall, indicating a positive sentiment.",
Negative,"The worst halftime show of all time. Bring back the oldskwl G-shit, hiphop, rnb and not todays garbage trap 🤮🤮🤮","The comment expresses strong dissatisfaction and uses negative language (worst, garbage) indicating a negative sentiment towards the music video.",
Positive,Can someone copy the lyrics and paste it here for me😢,The use of the crying emoji (😢) indicates a positive emotional response towards the song and video.,
Positive,The-Dream vibes,The comment expresses admiration and enjoyment of The-Dream’s musical style.,
Positive,Can you please do a acoustic version of this song PLEASE 🙂‍↔️😭😭😭😭😭😭😭😭,"The user expresses a desire for an acoustic version and uses multiple crying emojis, indicating a positive emotional connection to the song.",
Positive,I LOVE THIS SONG! THE VIBE IS SO CHILL. SZA AND KENDRICK MESH WELL.,The commenter expresses strong positive feelings using enthusiastic language like 'LOVE THIS SONG!' and describes a pleasant 'vibe'.,
Positive,The best duo🔥🗣AND VIBES..,The use of 'best duo' and 'AND VIBES' indicates strong positive feelings about the music video.,
Negative,Music has really fallen. This is just annoying to listen to.,"The comment expresses dissatisfaction with the music and describes it as 'annoying', indicating a negative sentiment.",
Neutral,✏️Describe the vibe,"This comment is a simple request for description, lacking explicit emotional expression.",
Negative,Bruh I’m sick of lady Gaga’s whole cigarette in mouth with dumbass old school hairdo. In The joker 2 she had the same vibe the whole movie 🤦🏽‍♂️,"The comment expresses frustration and criticism of Lady Gaga’s appearance and performance in the movie, indicating a negative sentiment.",
Positive,"If you like synthpop like The Weeknd, check out also Starlight by Summer Dance Project: https://youtu.be/GpVPM4GdnhU?si=ah4fTFf5zfG5gXtg","The comment recommends the video, indicating a positive connection with the viewer's musical taste.",
Positive,Perfect harmony 🎼🎶🎶🎤,The use of emojis and the phrase 'Perfect harmony' clearly indicates a positive sentiment towards the music video.,
Positive,Just heard this for the first time today. I love the melody.,"The user explicitly states they 'love' the melody, indicating a positive sentiment.",
Negative,This has to be the WORST song ever created 🥴😂,"The comment expresses strong disapproval and uses negative emojis, indicating a negative sentiment towards the song.",
Positive,Kendrick done fave SZA the sauce to Making the Audience Nod & Vibe,"The commenter expresses enjoyment and suggests the music makes people 'nod & vibe,' indicating a positive reaction.",
Positive,Please give the job to back to jesd hilarious because she stayed on the beat and in tune... 👏🏾🫶🏾🫶🏾🫶🏾Yea jess,"The commenter expresses enthusiastic approval and appreciation for the artist's performance, using positive emojis.",
Positive,you know who would be really great over this beat is Drake,The comment expresses a positive opinion by suggesting Drake would be a suitable artist for the music video's beat.,
Positive,"Hella bots in here, hilarious anyone thot this could ever beat Drake. Drake the goat","The comment expresses amusement and elevates Drake to a superior position, indicating a positive sentiment towards the video and artist.",
Positive,nice beat nice vibe good for studying sleeping your officially approved!you deserved a sub and a like,The comment expresses enthusiastic approval and positive feelings about the music video.,
Negative,It’s getting annoying now. Hearing this song everywhere.,The comment expresses frustration and annoyance with the song's ubiquitous presence.,
Positive,"I love this song, love the vibe",The commenter expresses affection for the song and its atmosphere using the word 'love'.,
Positive,Oh this is what the memes were talking about if thick of it had a different beat different melody different artist and a different feature (I am not new to the meme I was just sayin this is the definition),The commenter expresses enthusiastic agreement and considers the video a perfect embodiment of a popular meme discussion.,
Negative,Bro I’m so tired of seeing this song on my fyp it’s getting too annoying💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀☠️☠️💀💀☠️☠️☠️☠️☠️☠️☠️💀☠️💀💀💀💀💀💀💀💀💀💀💀💀☠️💀☠️☠️💀☠️💀☠️☠️💀☠️💀☠️💀☠️💀☠️☠️💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀☠️☠️💀☠️💀☠️💀☠️💀💀☠️💀☠️💀☠️💀☠️💀☠️💀☠️☠️💀💀☠️💀☠️💀☠️💀☠️💀☠️💀☠️☠️☠️☠️☠️💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀☠️☠️💀☠️💀☠️☠️☠️💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀,"The user expresses extreme annoyance and repetition, indicating a negative sentiment towards the song's prominence on their feed.",
Positive,The vocals…😍,The use of the heart-eyes emoji indicates a positive reaction to the vocals.,
Positive,This hit hard the back up vocal sza 👌2:22,The commenter expresses approval with the emoji and positive statement regarding Sza's backing vocals.,
Positive,"Came for the thumbnail, stayed for the vibes","The comment expresses enjoyment and satisfaction with the video's atmosphere, indicating a positive feeling.",
Positive,So good vibes,The comment expresses a positive feeling associated with the music video.,
Negative,"This, if you call it a song, is awful and dreadful. It sounds like the result of someone mashed up three totally different songs in a really bad way. The verses, chorus and then that voice in your head......yuck!","The comment uses strongly negative language such as 'awful,' 'dreadful,' and 'yuck!' to express a clear disapproval of the music video.",
Positive,"Kendrick and SZA my second favourite duo, only beaten by Tyler and Kali","The commenter expresses a strong preference for the music video's featured artists, indicating a positive feeling.",
Negative,How is this stupid ass shit number 1 ? Lol maybe top 10 buf to be sitting at #1 ? No its monotone bullshit,"The comment uses harsh language ('stupid ass shit') and expresses a critical opinion about the song's quality, indicating a negative sentiment.",
Positive,Can you make this song for Grandma to grandbabies? Love the song and beat but I would like a video with my boys and now my grandbabies,"The commenter expresses love for the song and desires a video featuring family members, indicating a positive feeling.",
Positive,drake and sza would be perfect for this beat,The comment expresses a positive opinion about Drake and SZA's suitability for the music beat.,
Positive,Kinda sounds like Justin Beiber when they both sing thr chorus,"The comment expresses a positive comparison to Justin Bieber, indicating enjoyment of the song's similarity.",
Positive,the beat 🎶🎶 the vibe 🎶🎶,The use of musical notes and the expression 'the vibe' indicates a positive feeling about the music video.,
Negative,I don’t dislike Kendrick at all I think he’s great but this is literally one of the worst songs I’ve ever heard and idk how you people all thinks it’s 🔥 😅,"The comment expresses strong disapproval of the song while acknowledging Kendrick's talent, indicating a predominantly negative sentiment.",
Negative,Worst song ever,"The comment expresses strong disapproval and dislike of the song, clearly indicating a negative sentiment.",
Positive,Ok this verse ate up they left no Crumbs go SZA and Kendrick,The commenter expresses enthusiastic appreciation for the song's lyrics and performance.,
Positive,Perfect Beat 0:35,The comment expresses approval with the phrase 'Perfect Beat' indicating a positive reaction.,
Positive,Kendrick Fan since bitch don’t kill my vibe 🎉❤,The use of emojis and enthusiastic phrasing like 'don’t kill my vibe' clearly indicates a positive sentiment.,
Positive,Kendrick drop beat like hell.. its sooo damnnn goodddd,"The comment uses enthusiastic language ('drop beat like hell', 'soooo damnnn goodddd') indicating a positive reaction to the music video.",
Positive,i love the beat...,"The user expresses affection for the music video's beat, indicating a positive feeling.",
Positive,Back after the soulful video about the love for Gloria his pen and hate for people who play with this thing called hip hop 🎤🗣💐🙌🏾👏🏾🤎🔥 kenny 🐐,"The comment expresses enthusiasm through emojis and praise, indicating a positive sentiment towards the video and its subject matter.",
Positive,This song is a vibeeee 🫶 make me feel inlove even thou i don’t have nobody’s 😂,"The user expresses positive feelings and connection to the song, using enthusiastic language and emojis.",
Positive,Wow forward it x2 and feel the vibe 🔥,"The enthusiastic use of 'Wow,' 'forward it x2,' and the fire emoji indicates a strong positive reaction to the music video.",
Neutral,Hmm I wonder what this song is about looking at the lyrics🤔,"The comment expresses curiosity and observation, lacking any explicitly positive or negative emotion.",
Positive,The only best parts of this song is the medley/beat and SZA.,The commenter expresses a positive opinion by highlighting the 'best parts' (medley/beat) and specifically praising SZA.,
Positive,Had to search for the other vocals which made this track perfect. Sam Dew???,The commenter expresses enthusiasm and identifies a key element contributing to a positive experience with the track.,
Positive,Good vibes❤❤🎉,The use of emojis and the word 'good vibes' clearly indicates a positive sentiment.,
Positive,"I just noticed one of Kendrick's adlibs is ""Stay - ready"" and it definitely has the same vibe as Jhene Aiko Stay Ready feat Kendrick",The commenter expresses a positive connection and appreciation for the musical similarities between the two artists' tracks.,
Positive,I love the vibe 1:16,The use of 'love' clearly indicates a positive emotional response to the music video's vibe.,
Positive,Hi dear I want to use your video in my video I will want to make it slow and reverb edition can you allow me . I will give you credit for that and the music owner too. Thanks,"The comment expresses a desire to use the video positively and offers compensation, indicating a favorable interaction.",
Positive,"this is such a fantastic track! Kendrick always knows how to strike a chord. i feel like while a lot of people might praise the production, some might overlook the deeper messages in his lyrics. it's like, is he really the voice of our generation, or do we just hype him because of his unique style? just curious what others think!","The commenter expresses enthusiastic praise for the track and Kendrick's artistry, indicating a positive sentiment.",
Positive,W vibe 😂,The use of 'vibe' and '😂' indicates amusement and a positive reaction to the music video.,
Positive,This shit took my soul I'm 😢 but yet🎉 😊do this get anyone emotional?,"The user expresses a strong emotional reaction (taking their soul) but also uses positive emojis, indicating a generally positive experience.",
Positive,"Intro  🔥  lyrics 🔥 song 🔥  R.i.p to the late , great Luther V. 🕊 🕊 🕊",The excessive use of fire emojis and the expression of respect for Luther Vandross indicate a positive and appreciative sentiment.,
Negative,diss song should be in spider in to the spider verse,"The comment expresses a dislike for the song, using the phrase 'should be in spider in to the spider verse' to suggest it should be removed or not included.",
Positive,Kendrick is the og goat of rap and flow and vibe🥶💯,The use of emojis and superlative language (og goat) clearly indicates a positive sentiment towards the music video and Kendrick Lamar.,
Negative,Not describe the vibe.😒,The use of the frowning emoji (😒) indicates dissatisfaction or a negative reaction to the video's atmosphere.,
Negative,"Unpopular opinion: SZA is overrated. Lazy, tired sounding vocals. Over her.","The comment expresses a critical and dismissive opinion about SZA's music, using terms like 'overrated' and 'lazy' which indicate a negative sentiment.",
Positive,The melody is perfect 💯💪,"The comment expresses enthusiastic approval of the melody using emojis, indicating a positive sentiment.",
Positive,Love this vibe & sound!! #GOLDEN☮️,The commenter expresses enthusiasm with positive language ('Love this vibe & sound') and a celebratory hashtag.,
Positive,The beat drops are beautiful,The comment expresses appreciation for a positive aspect of the music video – the 'beat drops' – indicating a favorable opinion.,
Positive,this song is a vibe mann,The use of 'vibe' and 'mann' indicates enthusiastic enjoyment of the song.,
Positive,A whole vibe 🔥🔥,The use of fire emojis and the word 'vibe' indicates a positive feeling about the music video.,
Negative,this tiktok ahh song so annoying bru,The use of 'annoying' clearly expresses a negative feeling towards the song and its association with TikTok.,
Positive,❤❤❤. SZA is a great vocalist. The Luther sample is wild. I'm at peace,"The comment expresses appreciation for the artist and the music, using positive emojis and phrases like 'great vocalist' and 'at peace'.",
Neutral,Who's here from 8 Bit Universe,"This comment simply identifies the origin of viewers, expressing no particular emotion about the music video.",
Positive,Ooh wee! I like this! Amazing beats! Easy listening flow is nice!❤,The commenter expresses enthusiasm and positive feelings about the music video using phrases like 'I like this!' and 'amazing beats'.,
Positive,this gives me slight 2018 vibes haha :DD,The use of 'haha' and the positive reference to '2018 vibes' indicates a favorable reaction to the video.,
Positive,Chill vibes and late nights up,"The comment expresses enjoyment and relaxation, indicating a positive sentiment.",
Positive,🗣️It’s a vibe do yo dance let em watch”,The comment expresses enthusiasm and encouragement (,
Positive,Kendrick can we get song lyrics your song is getting me crazy 🤪  on fire 🔥 😫,The user expresses excitement and a strong positive reaction to the song (,
Positive,Great music 🎶 can’t beat it,"The commenter expresses enthusiasm and enjoyment of the music, indicating a positive sentiment.",
Positive,"Kendrick Lamar this song got me smiling ☺ from within, the beat got my heart ♥ dancing.","The commenter expresses feelings of joy and happiness, indicated by 'smiling' and a 'dancing' heart, clearly demonstrating a positive sentiment.",
