classificacao,comentario,justificativa,sentimento_manual
Neutral,FROM HOW TO TRAIN YOUR DRAGON (2010) KUNG FU PANDA KUNG FU PANDA 2 TRAILER RIO MGM TOM AND JERRY KUNG FU PANDA 3 HAPPY FEET PIXAR SHORT FILMS ICE AGE THE MELTDOWN THE PRINCESS AND THE FROG FROM ICE AGE COLLISION COURSE (2016) MADAGASCAR FROM CARS (2006) ICE AGE GNOMEO AND JULIET SHREK FOREVER AFTER FROM SHARK TALE (2004) THE INCREDIBLES SESAME STREET MONSTERS INC MADAGASCAR TOY STORY 2 RIO 2 DESPICABLE ME MONSTERS VS ALIENS THE PATRIOT CARS HOW TO TRAIN YOUR DRAGON MEET THE ROBINSONS KUNG FU PANDA 2 SISTER WIVES KUNG FU PANDA HOLIDAY SPECIAL FROM THE INCREDIBLES (2004) DISNEY PREP & LANDING FUZZY DOOR PRODUCTIONS 20TH CENTURY FOX SHARK TALE FILM ROMAN STARZ MEDIA 2010 THE LITTLE MERMAID FROM RANGO (2011) THE INCREDIBLES FROM SURF UP (2007) WALL-E FROM PUSS IN BOOTS (2011) THE WALKING DEAD DUG SPECIAL MISSION PETER PAN UFM UNIDENTIFIED FLYING MATER TOY STORY 3 FROM KUNG FU PANDA (2008) GNOMEO AND JULIET TOY STORY ICE AGE DAWN OF THE DINOSAURS HEY DUGGEE FINDING NEMO FROM KUNG FU PANDA (2008) MEGAMIND FROM RIO 2 (2014) FAMILY GUY SESAME STREET ICE AGE A MAMMOTH CHRISTMAS MY SLURP OVER THE HEDGE HOME MONSTERS UNIVERSITY DR FRIGHTUNE EEK JEOPARDY ARTHUR RATATOUILLE FROM SURF UP (2007) GEICO MONSTERS VS ALIENS HBO LITTLE BABY BUM FROM SECRETS OF THE FURIOUS FIVE (2008) UP DORA THE EXPLORER TANGLED SECRETS OF THE FURIOUS FIVE HOME ON THE RANGE RIO ICE AGE THE MELTDOWN WARNER BROS ANIMATION MADAGASCAR ESCAPE 2 AFRICA THE INCREDIBLES FREEFORM MONSTERS VS ALIENS FROM MONSTERS VS ALIENS (2009) CARS THE INCREDIBLES ABC FAMILY MEET THE ROBINSONS SURF UP(2007) END CREDITS. SISTER WIVES SHARK TALE ICE AGE CONTINENTAL DRIFT FROM OPEN SEASON 2 (2008) TOY STORY KUNG FU PANDA 2008 DISNEY XD GEICO INSURANCE MY SLURP BRAVE FROM HOME (2015) KUNG FU PANDA THE WONDER PETS RIO EEKSBUSCAMPERS KUNG FU PANDA 3 FROM ICE AGE DAWN OF THE DINOSAURS (2009) PIXAR SHORT FILMS GNOMEO AND JULIET THE PRINCESS AND THE FROG MY SLURP MADAGASCAR HAPPY FEET ICE AGE SURF UP TRAILER SHREK FOREVER AFTER PAWS THE INCREDIBLES FROM OPEN SEASON 2 (2008) MONSTERS INC COOKIE JAR WGBH TOY STORY 2 CHUGGINGTON DESPICABLE ME FROM THE SPONGEBOB SQUAREPANTS MOVIE (2004) TOM AND JERRY FROM ICE AGE DAWN OF THE DINOSAURS (2009) HOW TO TRAIN YOUR DRAGON CHICKEN LITTLE KUNG FU PANDA 2 SUNNY BUNNIES BOO AMERICA DAD FROM FINDING NEMO (2003) CARTOON NETWORK HARVEY MONSTERS INC END CREDITS SAVAGE STUDIOS LTD FRANKLIN THEME SONG CARTOON NETWORK DEXTER LABORATORY DR FRIGHTUNE EEK DEEPLE DOO FROM MADAGASCAR ESCAPE 2 AFRICA (2008) UNDERDOG PRODUCTIONS OPENING TO MADAGASCAR 3 EUROPE MOST WANTED 2012 DVD ICE AGE SMALL POTATOES PETER PAN MY SLURP TOY STORY 3 ICE AGE 2 TRAILER GNOMEO AND JULIET DR FRIGHTUNE EEK ICE AGE DAWN OF THE DINOSAURS CARS ENDING FINDING NEMO FREE BIRDS. MEGAMIND FROM RIO  (2011) MERRY MADAGASCAR MY SLURP ICE AGE A MAMMOTH CHRISTMAS THE LION GUARD BESTHE OVER THE HEDGE,"The comment lists a vast number of Pixar and Disney films, indicating a general appreciation for the franchise without expressing explicit positive or negative feelings.",
Negative,I hate your song. I hate your song. It’s so annoying.😴👎🏼,"The comment expresses strong dislike and frustration with the song, using negative language like 'hate' and 'annoying'.",
Positive,"Came for the thumbnail, stayed for the vibes","The comment expresses enjoyment and appreciation for the video’s atmosphere, indicating a positive sentiment.",
Positive,"Came for the thumbnail, stayed for the vibes","The comment expresses enjoyment and a desire to remain watching, indicating a positive experience.",
Positive,"Came for the thumbnail, stayed for the vibes",The comment expresses enjoyment and a positive reaction to the video's atmosphere.,
Positive,"Came for the thumbnail, stayed for the vibes","The comment expresses enjoyment and appreciation for the video's atmosphere, indicating a positive experience.",
Positive,The ting tings's vibes.,The enthusiastic use of 'vibes' suggests a positive feeling about the music video.,
Positive,"Bruno Mars was my childhood idol. I admire him deeply. I'm truly grateful to Rose for collaborating with him - through  one of the most popular songs right now, you brought a part of my childhood back into my present. You have become brilliant in my eyes, Rose.","The commenter expresses strong admiration and gratitude for the artist, clearly indicating a positive emotional response.",
Positive,"Came for the thumbnail, stayed for the vibes","The comment expresses enjoyment and appreciation for the video's atmosphere, indicating a positive sentiment.",
Positive,It’s like the lyrics were written for me.,The comment expresses a strong personal connection and positive feeling towards the song's lyrics.,
Positive,"Came for the thumbnail, stayed for the vibes",The comment expresses enjoyment and a positive association with the video's atmosphere.,
Positive,"Came for the thumbnail, stayed for the vibes","The comment expresses enjoyment and appreciation for the video's atmosphere, indicating a positive sentiment.",
Positive,"Came for the thumbnail, stayed for the vibes","The comment expresses enjoyment and appreciation for the video's atmosphere, indicating a positive sentiment.",
Positive,"Came for the thumbnail, stayed for the vibes",The comment expresses enjoyment and appreciation (,
Positive,"Came for the thumbnail, stayed for the vibes","The comment expresses enjoyment and a desire to remain watching, indicating a positive experience.",
Positive,"Came for the thumbnail, stayed for the vibes",The comment expresses enjoyment and attraction ('vibes') suggesting a positive experience with the video.,
Positive,Great lyrics,The comment expresses a positive opinion about the song's lyrics.,
Positive,"Came for the thumbnail, stayed for the vibes",The comment expresses enjoyment and a positive association with the video's atmosphere and quality.,
Positive,"Came for the thumbnail, stayed for the vibes","The comment expresses enjoyment and appreciation for the video's atmosphere, indicating a positive experience.",
Positive,"Came for the thumbnail, stayed for the vibes",The comment expresses enjoyment and a lingering positive feeling about the video's atmosphere.,
Positive,"Nobody can sit still with this rhythm! I tried dancing the ""APT."" part in my kitchen and almost knocked over the fish sauce bottle. 😂 Is anyone else here rocking out in an unexpected place? Share below!","The commenter expresses enjoyment and enthusiasm for the music video, indicated by phrases like 'nobody can sit still' and 'rocking out'.",
Positive,"Came for the thumbnail, stayed for the vibes",The comment expresses enjoyment and a desire to remain engaged with the music video's atmosphere.,
Positive,"Came for the thumbnail, stayed for the vibes","The comment expresses enjoyment and appreciation for the video's atmosphere, indicating a positive sentiment.",
Negative,Worst song,The comment explicitly expresses a negative opinion of the song.,
Positive,"Came for the thumbnail, stayed for the vibes","The comment expresses enjoyment ('vibes') and a desire to continue watching, indicating a positive experience.",
Negative,Most annoying song she ever made 😂😂😂,The use of 'most annoying' and the laughing emojis clearly indicate a negative sentiment towards the song.,
Negative,This is the worst song delete it!!!!!🤬🤬🤬🤬🤬🤬,"The comment expresses extreme dissatisfaction and uses highly negative language, indicating a strongly negative sentiment.",
Positive,"Came for the thumbnail, stayed for the vibes","The comment expresses enjoyment and satisfaction with the video's atmosphere, indicating a positive experience.",
Positive,It's extremely enjoyable to listen to the song. I love Burno and Rosie. They are very good. Their voice harmony is great.,"The commenter expresses clear enjoyment of the song and artists, indicating a positive sentiment.",
Positive,"Came for the thumbnail, stayed for the vibes",The comment expresses enjoyment and a positive experience with the music video's atmosphere.,
Positive,"it's been stuck in my head! 'APT, APT'  What a vibe! 🔥🎶",The user expresses enjoyment and a positive feeling ('What a vibe!') combined with enthusiastic emojis.,
Positive,Doesn't really make a lot of sense but catchy AF!,The comment uses positive language ('catchy AF') despite acknowledging a lack of clarity.,
Positive,"Came for the thumbnail, stayed for the vibes","The comment expresses enjoyment and appreciation for the video's atmosphere, indicating a positive sentiment.",
Positive,"idk why people called this annoying, like whaaat","The commenter is expressing disagreement with a negative opinion, indicating a positive sentiment towards the music video.",
Positive,I REALLY LIKE THE VIBE OF APT,The commenter uses enthusiastic language ('REALLY LIKE') indicating a positive emotional response to the video's atmosphere.,
Negative,She a Flasher and can't sing a beat!,The comment uses insulting language (,
Positive,"Came for the thumbnail, stayed for the vibes","The comment expresses enjoyment and satisfaction with the video's atmosphere, indicating a positive sentiment.",
Positive,"Came for the thumbnail, stayed for the vibes","The comment expresses enjoyment and a desire to continue watching, indicating a positive experience.",
Positive,"Came for the thumbnail, stayed for the vibes","The comment expresses enjoyment and appreciation for the music video's atmosphere, indicating a positive sentiment.",
Positive,"Came for the thumbnail, stayed for the vibes",The comment expresses enjoyment and attraction (,
Negative,One of the most annoying hooks in recent times,The use of 'annoying' clearly expresses a negative sentiment towards the music video's hook.,
Positive,"Came for the thumbnail, stayed for the vibes",The comment expresses enjoyment and a positive experience with the video's atmosphere.,
Positive,"Came for the thumbnail, stayed for the vibes","The comment expresses enjoyment and satisfaction with the video's atmosphere, indicating a positive sentiment.",
Positive,Scott Pilgrim vibes with the lyrics and music video style,"The comment expresses a positive association with the music video, referencing a well-regarded aesthetic ('Scott Pilgrim vibes').",
Positive,"Came for the thumbnail, stayed for the vibes","The comment expresses enjoyment and satisfaction with the video's atmosphere, indicating a positive sentiment.",
Positive,"Came for the thumbnail, stayed for the vibes",The comment expresses enjoyment and satisfaction (,
Positive,"Came for the thumbnail, stayed for the vibes",The comment expresses enjoyment and a positive experience with the music video's atmosphere (,
Positive,"Came for the thumbnail, stayed for the vibes",The comment expresses enjoyment and attraction (,
Positive,"Came for the thumbnail, stayed for the vibes","The comment expresses enjoyment and satisfaction with the video's atmosphere, indicating a positive sentiment.",
Positive,"Came for the thumbnail, stayed for the vibes","The comment expresses enjoyment and satisfaction with the video's atmosphere, indicating a positive experience.",
Positive,"Came for the thumbnail, stayed for the vibes","The comment expresses enjoyment and satisfaction with the video's atmosphere, indicating a positive sentiment.",
Positive,"Came for the thumbnail, stayed for the vibes","The comment expresses enjoyment and appreciation for the video's atmosphere, indicating a positive experience.",
Positive,"Came for the thumbnail, stayed for the vibes",The comment expresses enjoyment and a lingering positive feeling about the music video's atmosphere.,
Positive,"Came for the thumbnail, stayed for the vibes","The comment expresses enjoyment and satisfaction with the video's atmosphere, indicating a positive experience.",
Positive,Vibezinha gostosa,The Portuguese word 'Vibezinha' combined with 'gostosa' (tasty/lovely) indicates a positive and appreciative sentiment.,
Positive,"Came for the thumbnail, stayed for the vibes",The comment expresses enjoyment and appreciation (,
Positive,"Came for the thumbnail, stayed for the vibes","The comment expresses enjoyment and attraction to the video, indicating a positive sentiment.",
Positive,"This video gives me 00er-vibes, in a positive way",The use of '00er-vibes' and the explicit statement 'in a positive way' clearly indicate a favorable opinion.,
Positive,"Came for the thumbnail, stayed for the vibes",The comment expresses enjoyment and appreciation (,
Positive,"Came for the thumbnail, stayed for the vibes",The comment expresses enjoyment and appreciation (,
Negative,most annoying song ever 😂 every day in job i have to listen to this cause of the radio 😂🤮,The comment expresses strong dislike using emojis and phrases like 'most annoying' and '🤮' indicating a negative sentiment.,
Positive,The harmony slaps hard 🫠,The use of 'slaps hard' indicates a highly positive and enthusiastic reaction to the music video's harmony.,
Positive,"Came for the thumbnail, stayed for the vibes","The comment expresses enjoyment and a desire to remain watching, indicating a positive experience.",
Positive,"Came for the thumbnail, stayed for the vibes","The comment expresses enjoyment and a desire to remain watching, indicating a positive experience.",
Negative,The most annoying song ever written,The comment expresses strong dislike and annoyance with the song.,
Positive,"Came for the thumbnail, stayed for the vibes","The comment expresses enjoyment ('vibes') and a desire to continue watching, indicating a positive sentiment.",
Positive,"Came for the thumbnail, stayed for the vibes","The comment expresses enjoyment and appreciation for the video's atmosphere, indicating a positive sentiment.",
Positive,"Came for the thumbnail, stayed for the vibes",The comment expresses enjoyment and appreciation (,
Positive,"Came for the thumbnail, stayed for the vibes",The comment expresses enjoyment and satisfaction with the video's atmosphere.,
Positive,"Came for the thumbnail, stayed for the vibes","The comment expresses enjoyment and appreciation for the video's atmosphere, indicating a positive sentiment.",
Positive,"Came for the thumbnail, stayed for the vibes","The comment expresses enjoyment and appreciation for the video's atmosphere, indicating a positive sentiment.",
Positive,The melody is so soothing and relaxing.,"The comment expresses enjoyment and relaxation, indicating a positive sentiment towards the music video.",
Negative,This song is so annoying that whenever I hear it on the radio I change the station.,"The comment expresses frustration and a desire to avoid hearing the song, indicating a negative sentiment.",
Negative,Is the verse melody not exactly like “that’s not my name” by the ting tings,"The comment expresses a critical comparison, implying a negative perception of the music video's melody.",
Positive,"Came for the thumbnail, stayed for the vibes","The comment expresses enjoyment and appreciation for the music video's atmosphere, indicating a positive sentiment.",
Positive,"Came for the thumbnail, stayed for the vibes","The comment expresses enjoyment and satisfaction with the video, indicating a positive sentiment.",
Negative,Holy shit more annoying than Swift,"The comment expresses strong disapproval and annoyance with the music video and its artist, Swift, using highly emotive language.",
Negative,this is actually the worst song ever. it's absolutely hell anytime this song plays,"The comment expresses strong disapproval and uses words like 'worst' and 'hell,' indicating a negative sentiment.",
Positive,"Came for the thumbnail, stayed for the vibes",The comment expresses enjoyment and appreciation (,
Negative,Fvckin' annoying song and video.,The comment uses profanity and expresses a clearly negative opinion about the song and video.,
Positive,"Came for the thumbnail, stayed for the vibes","The comment expresses enjoyment and appreciation, indicating a positive experience with the music video's atmosphere and overall feeling.",
Negative,"Just stopping in to let these people know that they made the worst, most debilitatingly terrible song in existence. That is all",The comment expresses strong disapproval and uses highly negative language (,
Positive,"Came for the thumbnail, stayed for the vibes","The comment expresses enjoyment and satisfaction with the video's atmosphere, indicating a positive sentiment.",
Positive,"Came for the thumbnail, stayed for the vibes","The comment expresses enjoyment and satisfaction with the video’s atmosphere, indicating a positive sentiment.",
Positive,The melody is so soothing and relaxing.,The commenter expresses a positive feeling about the melody's quality.,
Positive,"Came for the thumbnail, stayed for the vibes","The comment expresses enjoyment and satisfaction with the video's atmosphere, indicating a positive sentiment.",
Positive,"1:10-1:36 and 2:09-end are probably my favorite sections. Them singing together, layering, the drone notes underneath that rise with the chord progression and the ""ahhh ah ah, ahhh ah ah, ahhhhh"" behind that just really make this feel almost bittersweet? Like a graduation, where you're celebrating a new beginning but its still the end of something and you're going through old memories and laughing, crying, smiling. These parts of the song in particular just really connected to me.","The comment expresses strong positive feelings about specific sections of the music video, describing them as 'favorite' and evoking a nostalgic, emotionally resonant experience.",
Positive,"Came for the thumbnail, stayed for the vibes","The comment expresses enjoyment and satisfaction with the music video's atmosphere, indicating a positive experience.",
Positive,"Came for the thumbnail, stayed for the vibes",The comment expresses enjoyment and appreciation ('vibes') suggesting a positive experience.,
Positive,"Came for the thumbnail, stayed for the vibes",The comment expresses enjoyment and a positive experience with the music video's atmosphere.,
Neutral,A funny playful song with not so playful lyrics.   A catchy song that appeals to the youth   The devil sure does use this industry to spread his evil.,"The comment contains both positive descriptions of the song's catchiness and a negative statement about its lyrics, creating an overall mixed sentiment.",
Positive,"Came for the thumbnail, stayed for the vibes","The comment expresses enjoyment and satisfaction with the video's atmosphere, indicating a positive sentiment.",
Positive,"Came for the thumbnail, stayed for the vibes",The comment expresses enjoyment and a positive experience with the video's atmosphere.,
Positive,"Came for the thumbnail, stayed for the vibes","The comment expresses enjoyment and appreciation for the music video's atmosphere, indicating a positive sentiment.",
Positive,"Came for the thumbnail, stayed for the vibes","The comment expresses enjoyment and a desire to remain watching, indicating a positive experience.",
Positive,The lyrics of this song really speak to me.,The commenter expresses a personal connection and positive feeling towards the song's lyrics.,
Positive,"Came for the thumbnail, stayed for the vibes",The comment expresses enjoyment and satisfaction with the music video's atmosphere ('vibes').,
Positive,"Came for the thumbnail, stayed for the vibes",The comment expresses enjoyment and preference (,
Positive,Her voice vocals are 😮😮😮😮,The repeated use of the surprised emoji indicates a strong positive reaction to the singer's vocals.,
