classificacao,comentario,justificativa,sentimento_manual
Positive,so powerfull voice :O,The exclamation point and the word 'powerful' indicate strong positive emotion about the singer's voice.,
Positive,"The lyrics ,the voice,control omg  she is  incredle","The commenter expresses enthusiastic praise, using words like 'incredible' which indicate a positive feeling.",
Positive,Why does this give me huge Black Panther 2 vibes,"The comment expresses a positive association with the music video, comparing it favorably to a well-regarded film.",
Positive,A whole vibe ✨🌊😍,The use of emojis like ✨🌊😍 clearly expresses enthusiastic enjoyment of the music video.,
Positive,This is afrobeats and amapiano at it's best,"The commenter expresses enthusiastic approval, stating it's",
Neutral,"Ok... so yea im one of those... im completely lost..whats the hype??? I grew up with Whitney, aaliyah, jhene aiko, well damn just to name a few i can go back further! Dont get me wrong, very catchy, but i dont get it?? And yes ..  i can sing .. very well 😂","The comment expresses confusion and a lack of understanding, but also acknowledges the music's catchiness, indicating a mixed, rather than purely positive or negative, reaction.",
Negative,"Good autotune, bland rubbish.",The comment expresses a negative opinion by using the word 'rubbish' to describe the music video.,
Positive,🔥 hot 🔥  beautiful  lyrics  🔥,The use of fire emojis and positive adjectives indicates a favorable reaction to the music video.,
Positive,"Ein Sound wie zu den besten Soul Zeiten, Erinnerungen an Brownstone und Aaliya werden da wach. Super Growe.  Gesang mit Seele und Rhythmus.  Love it.","The comment expresses strong positive feelings about the music, referencing nostalgic memories and praising the soulful vocals and rhythms.",
Positive,"Bravo, I love the sweat vibes little sister Tyla is giving me. Know I’ll be adding this singer song writers tune to my collection and come Friday night me and the wife are gonna cut the rug.","The commenter expresses enthusiastic enjoyment and plans to add the song to their collection, indicating a positive reaction.",
Positive,🔥🔥🔥 Love this song so much I wrote my own verse check it out: https://youtube.com/shorts/6LKzcWvqFvg?si=yWDMQ1HZ5hhZj4mR,"The user expresses strong positive feelings about the song and includes an invitation to share their own work, indicating enthusiasm.",
Positive,Its the AFRO BEAT AN VOICE FA ME💪🏾🔥🔥🔥🔥🔥,The excessive use of positive emojis and enthusiastic language clearly indicates a positive reaction to the music video.,
Positive,Coastline Vibez 🏝🏖,The use of emojis (🏝🏖) associated with a pleasant beach scene suggests a positive sentiment.,
Positive,"Lyric's R steamy! The chorus is beautifu,sexy & raunchy! Tuuunnee!🎉❤🎉","The comment expresses enthusiastic praise for the lyrics and music video, using terms like 'beautiful,' 'sexy,' and 'raunchy' with celebratory emojis.",
Positive,Is it me or does the chorus sound like Tinashe ? When I first heard this song I only heard the chorus and I thought it was Tinashe !,"The commenter is expressing a positive observation – a strong, complimentary comparison to a well-regarded artist.",
Positive,"First time when I heard this, I thought it was Dua Lipa lol. It has similar vibes","The commenter expresses a positive initial reaction and compares the music to a well-known and popular artist, indicating enjoyment.",
Negative,This is Amapiano not Afrobeats. Hear the Logdrum?,The comment expresses dissatisfaction by identifying a musical genre mismatch and criticizing the absence of a key rhythmic element (Logdrum).,
Positive,*IS ANYONE GONNA PROVIDE THE ACAPELLA VOCALS TO THIS SONG… GOT DJS WAITIN*,"The commenter is expressing a hopeful desire for vocals to be provided, indicating enthusiasm for the song and the DJs' wait.",
Positive,I thought this was  rihanna that was on the chorus cause that's the only thing I heard  on the shorts,The commenter expresses a positive opinion by stating they primarily heard and enjoyed Rihanna's vocals during the chorus.,
Positive,Its giving chris brown vibes,"The comment expresses a positive comparison, associating the music video with a well-regarded artist.",
Positive,The lyrics though 🎉,The use of '🎉' emoji indicates excitement and approval of the lyrics.,
Positive,I love this song the video gave me early 2000 vibes❤,"The commenter expresses love for the song and uses a heart emoji, indicating a positive emotional response.",
Neutral,This has elements of Afro beat the south afrikans will obviously deny,"The comment expresses a factual observation about the music video's style, lacking explicit emotional tone or judgment.",
Neutral,Who is the choir singing the chorus?,"The comment simply asks a question about the music video, expressing no explicit positive or negative opinion.",
Positive,"Love this. Just sounds a lil off when the hooks drop after the verses. It seems like the verses and chorus were created at different times 🤷🏽‍♂️ like, sonically it all sounds amazing obviously. ALL the vocals. It’s just when the hook drops it come in a bar after when it would traditionally drop. If the producers meant to do that then that’s an artistic choice and das cool but if the mixing engineer didn’t align everything properly idk 🤷🏽‍♂️ - this is just me being a engineer 👨🏾‍💻 don’t mind - an amazing song either way","Despite a minor technical critique, the commenter primarily expresses appreciation for the song’s overall quality and artistry.",
Negative,"Anybody else only heard the chorus on social media and thought it was Rihanna? It should have been Rihanna, the whole song woulda been better",The comment expresses disappointment and suggests the song is inferior to what it could have been.,
Positive,This is Afrobeats with Amapiano🔥. I like it though!!,The commenter expresses enjoyment with 'I like it though!!' indicating a positive feeling.,
Positive,vibes amooo,The enthusiastic use of 'vibes' and 'amooo' clearly indicates a positive feeling towards the music video.,
Positive,Is #ChrisBrown doing her background vocals cause i swear i can hear him❤,The use of the heart emoji and enthusiastic phrasing indicates a positive sentiment towards Chris Brown's contribution.,
Positive,Make me sweat🏝 (continue the lyrics),The emoji '🏝' and the request to 'continue the lyrics' suggest enthusiasm and enjoyment of the music video.,
