classificacao,comentario,justificativa,sentimento_manual
Positive,"JESUS CHRIST IS COMING VERY SOON,  He died for you, and wasting time on this earth ent worth it. Jesus is the answer to your pain, your sorrow, that heavy heart, he can fix your breathing problems, when you feel like you can't breathe properly, he can fix it. And mostly JESUS CHRIST is the only one who can full that emptiness in you, an emptiness that money, songs, food, and pleasure can not full, all these things are temporary. But JESUS, he would satisfy you unto eternity. I was lost in this world, and Jesus came to me. He can come to you too if you just repent and give your life sincerely to him, don't take it because JESUS wants it, and your life is worth living, if you just give it to him.","The comment expresses strong faith and belief in Jesus Christ as a source of salvation and fulfillment, indicating a positive sentiment.",
Positive,"Came for the thumbnail, stayed for the vibes","The comment expresses enjoyment and appreciation for the video's atmosphere, indicating a positive sentiment.",
Positive,"Came for the thumbnail, stayed for the vibes","The comment expresses enjoyment and a desire to linger, indicating a positive reaction to the video's atmosphere.",
Positive,"Came for the thumbnail, stayed for the vibes","The comment expresses enjoyment and a desire to remain engaged, indicating a positive experience with the music video.",
Positive,"""I came for Gaga, stayed for the beat 🔥🎤 Last night wasn’t just a song — it was an EXPERIENCE! Who else had this on repeat all week? 😂💃🕺""","{""sentiment"":""Positive"",""justification"":""The comment expresses enthusiastic enjoyment and excitement about the music video, using emojis and phrases like 'experience' and 'on repeat'}",
Positive,"Came for the thumbnail, stayed for the vibes",The comment expresses enjoyment and a positive experience (,
Positive,"Came for the thumbnail, stayed for the vibes","The comment expresses enjoyment and satisfaction with the video's atmosphere, indicating a positive sentiment.",
Positive,"Came for the thumbnail, stayed for the vibes","The comment expresses enjoyment and a desire to remain watching, indicating a positive experience.",
Positive,That French piano melody in the middle…. such a chiefs kiss.,"'Chiefs kiss' is a slang term playfully suggesting something exceptionally delightful and desirable, indicating a positive reaction to the music video segment.",
Positive,"Came for the thumbnail, stayed for the vibes","The comment expresses enjoyment and satisfaction with the video's atmosphere, indicating a positive sentiment.",
Positive,"Came for the thumbnail, stayed for the vibes","The comment expresses enjoyment and satisfaction with the video's atmosphere, indicating a positive sentiment.",
Positive,Is it bad that I initially thought this was a song from the 2010s? It seriously gives me those vibes and makes me feel nostalgic.,The commenter expresses a positive feeling of nostalgia and enjoyment due to the music video’s resemblance to 2010s music.,
Positive,"Came for the thumbnail, stayed for the vibes",The comment expresses enjoyment and attraction ('vibes') suggesting a positive experience with the video.,
Positive,They are giving Bonnie and Clyde vibe,"The comment expresses a positive comparison, suggesting the video evokes a well-regarded and popular film.",
Positive,😊 a beautiful melody inspirations In me day,The use of emojis and words like 'beautiful' and 'inspirations' clearly indicates a positive emotional response to the music video.,
Positive,"Came for the thumbnail, stayed for the vibes",The comment expresses enjoyment and satisfaction (,
Positive,"Came for the thumbnail, stayed for the vibes",The comment expresses enjoyment and satisfaction with the video's atmosphere (,
Positive,"Came for the thumbnail, stayed for the vibes","The comment expresses enjoyment and satisfaction with the video's atmosphere, indicating a positive sentiment.",
Positive,"Verses repeated thrice, with varying chord melodies, inflection and octave blends...","The comment describes elements of musical complexity and artistry, indicating a positive appreciation for the video’s music.",
Positive,"Came for the thumbnail, stayed for the vibes",The comment expresses enjoyment and satisfaction ('vibes') suggesting a positive experience with the music video.,
Positive,"Came for the thumbnail, stayed for the vibes","The comment expresses enjoyment and appreciation, using positive language like 'vibes'.",
Positive,"Came for the thumbnail, stayed for the vibes",The comment expresses enjoyment and appreciation ('vibes') suggesting a positive experience.,
Positive,"Came for the thumbnail, stayed for the vibes",The comment expresses enjoyment and appreciation (,
Negative,Am I the only one who thinks Gaga overdid it; she should have stuck with the original melody.,"The commenter expresses dissatisfaction with the musical changes, indicating a negative sentiment towards the video.",
Positive,"Came for the thumbnail, stayed for the vibes","The comment expresses enjoyment and a desire to remain watching, indicating a positive experience.",
Positive,Lucky are those who are actually living through this lyrics for real!!!🥹✨♥️,The use of emojis (🥹✨♥️) and exclamation points indicates a feeling of joy and positive experience related to the song's lyrics.,
Positive,"Came for the thumbnail, stayed for the vibes","The comment expresses enjoyment and appreciation for the music video's atmosphere, indicating a positive sentiment.",
Positive,So emotional,The word 'emotional' indicates a positive feeling associated with the music video.,
Positive,This video is incredible with the music. Also fallout vibes. Id love to hear this on there,"The commenter expresses enthusiastic praise for the video and music, using positive language like 'incredible' and 'love'",
Positive,"Came for the thumbnail, stayed for the vibes",The comment expresses enjoyment and satisfaction with the music video's atmosphere.,
Positive,"Came for the thumbnail, stayed for the vibes",The comment expresses enjoyment and appreciation ('vibes') suggesting a positive experience with the video.,
Positive,"Came for the thumbnail, stayed for the vibes","The comment expresses enjoyment and appreciation for the video's atmosphere, indicating a positive sentiment.",
Positive,Bruno mars is amazing vocalist singer,The comment expresses enthusiastic praise for Bruno Mars's vocal abilities.,
Positive,"Came for the thumbnail, stayed for the vibes","The comment expresses enjoyment and appreciation for the video's atmosphere, indicating a positive sentiment.",
Positive,"Came for the thumbnail, stayed for the vibes",The comment expresses enjoyment and satisfaction ('vibes') suggesting a positive experience.,
Positive,"Came for the thumbnail, stayed for the vibes","The comment expresses enjoyment and appreciation for the video's atmosphere, indicating a positive sentiment.",
Positive,"Came for the thumbnail, stayed for the vibes","The comment expresses enjoyment and a desire to remain engaged, indicating a positive experience with the video's atmosphere.",
Positive,"Came for the thumbnail, stayed for the vibes",The comment expresses enjoyment and appreciation (,
Positive,"Came for the thumbnail, stayed for the vibes","The comment expresses enjoyment and a desire to linger, indicating a positive reaction to the video's atmosphere.",
Positive,"Came for the thumbnail, stayed for the vibes","The comment expresses enjoyment and a desire to remain engaged, indicating a positive sentiment towards the video.",
Positive,The lyrics 🔥👏,The use of emojis like '🔥' and '👏' indicates enthusiastic approval of the music video.,
Positive,"Came for the thumbnail, stayed for the vibes",The comment expresses enjoyment and appreciation ('vibes') suggesting a positive experience.,
Positive,"Came for the thumbnail, stayed for the vibes","The comment expresses enjoyment and appreciation for the video's atmosphere, indicating a positive sentiment.",
Positive,"Came for the thumbnail, stayed for the vibes","The comment expresses enjoyment and satisfaction with the video's atmosphere, indicating a positive sentiment.",
Positive,Aquí un like por los que vinieron por la serie del juego del calamar temporada 1,"The comment expresses support for the video ('un like') and references a popular series, indicating positive sentiment.",
Positive,"Came for the thumbnail, stayed for the vibes","The comment expresses enjoyment and appreciation for the video's atmosphere, indicating a positive sentiment.",
Positive,This gives me a Teena Marie and Rick James Vibe!! ❤️❤️😉,The use of emojis and comparison to iconic artists indicates a positive reaction to the video's style and influence.,
Positive,"Came for the thumbnail, stayed for the vibes","The comment expresses enjoyment ('vibes') and a desire to continue watching, indicating a positive experience.",
Positive,I would never have been able to identify Lady Gaga with such a sensual voice in a retro style.  This melody is a true masterpiece  1:24,The commenter expresses admiration for Lady Gaga’s voice and describes the music as a ‘true masterpiece’.,
Positive,"Came for the thumbnail, stayed for the vibes",The comment expresses enjoyment and appreciation (,
Positive,"Came for the thumbnail, stayed for the vibes",The comment expresses enjoyment and attraction (,
Positive,"Came for the thumbnail, stayed for the vibes","The comment expresses enjoyment and satisfaction with the video’s atmosphere, indicating a positive experience.",
Positive,"Came for the thumbnail, stayed for the vibes",The comment expresses enjoyment and appreciation (,
Positive,"Came for the thumbnail, stayed for the vibes","The comment expresses enjoyment and satisfaction with the video's atmosphere, indicating a positive sentiment.",
Positive,"Came for the thumbnail, stayed for the vibes","The comment expresses enjoyment and appreciation for the video's atmosphere, indicating a positive sentiment.",
Positive,"Came for the thumbnail, stayed for the vibes",The comment expresses enjoyment and a positive experience (,
Positive,What a catchy tune ❤,The use of a heart emoji and the phrase 'catchy tune' indicates a positive feeling towards the music video.,
Positive,"Came for the thumbnail, stayed for the vibes","The comment expresses enjoyment and appreciation, indicating a positive experience with the video's atmosphere.",
Positive,"Came for the thumbnail, stayed for the vibes",The comment expresses enjoyment and appreciation (,
Positive,"Came for the thumbnail, stayed for the vibes",The comment expresses enjoyment and appreciation (,
Positive,Hope this song beats baby shark My little sister who is 5 loves this song so much (sings it everytime),"The comment expresses fondness for the song and its impact on a child, indicating a positive emotional response.",
Positive,"It became the biggest HIT of all time and it deserves it. We all feel connected to your melody, thank you","The comment expresses enthusiastic praise for the song and its impact, indicating a positive sentiment.",
Neutral,Oltre il tempo,The comment,
Positive,This song has a different vibe in our heart 🧘🧘,The use of emojis and the phrase 'different vibe in our heart' suggests a positive emotional response to the song.,
Positive,"Came for the thumbnail, stayed for the vibes","The comment expresses enjoyment and appreciation for the video's atmosphere, indicating a positive sentiment.",
Positive,"Came for the thumbnail, stayed for the vibes","The comment expresses enjoyment and appreciation for the video's atmosphere, indicating a positive sentiment.",
Negative,"This morbid song really sucks , one of the top 5 worst songs of all time",The comment expresses strong disapproval and uses negative language like 'sucks' and 'worst songs'.,
Positive,"Came for the thumbnail, stayed for the vibes",The comment expresses enjoyment and satisfaction with the music video's atmosphere and overall experience.,
Positive,Wait this song is not 10 years old? It feels nostalgic already.🤍,The comment expresses a positive feeling of nostalgia associated with the song.,
Positive,This song really cuts deep 😢❤,The use of emojis like '😢' and '❤' clearly indicates a positive emotional response to the song.,
Positive,"I used to listen to this song with my siblings all the time around the end of last year and they've all been taken into foster care recently. I love and miss you guys so much. I remember watching the second season of squid game with them and them playing their stupid YouTube videos that I found annoying at the time and now I would give anything for them to annoy me again. Know that I'm fighting for you guys every single day and I will hopefully see you guys in the near future. If the world was ending, I'd wanna be next to you ❤","The comment expresses deep love, longing, and a hopeful desire for reunion, indicating a positive emotional state.",
Positive,Jesus! Bruno Bro those vocals are INSANE!,The enthusiastic exclamation and use of 'INSANE!' clearly indicates a positive reaction to the vocals.,
Positive,Amazing song with absolutely sick vocal harmonies 🤘🤘🤘🤘,"The enthusiastic language ('Amazing,' 'sick') and multiple emojis clearly indicate a positive sentiment.",
Positive,"Came for the thumbnail, stayed for the vibes","The comment expresses enjoyment and satisfaction with the video's atmosphere, indicating a positive sentiment.",
Negative,"25/07/2025 This 57 old years ,my Hart os complete explode The emotion i cry of de. Brazil","The comment expresses overwhelming and distressful emotion ('explode,' 'cry') suggesting a negative experience or reaction to the music video.",
Positive,Bruno is the Paul McCartney John Lennon and Brian Wilson all into one in today’s world of ever changing music . Heart soul meaning and emotion with absolute perfect vocals and harmonies unlike any other in the last decades or so and Gaga well what can you say she’s sensational and owns the stage . Beautiful song,"The comment expresses enthusiastic praise for both artists, highlighting exceptional vocals, stage presence, and overall quality.",
Positive,"Came for the thumbnail, stayed for the vibes",The comment expresses enjoyment and appreciation (,
Positive,"Came for the thumbnail, stayed for the vibes",The comment expresses enjoyment and appreciation (,
Positive,"My little not so little long nosed sweetheart- we loved Gaga in general- we used to vibe big time! Die with a smile! When you have a greyhound, that's what you do ❤","The comment expresses affection and enjoyment of the music video and artist, indicating a positive emotional response.",
Positive,"Came for the thumbnail, stayed for the vibes",The comment expresses enjoyment and appreciation (,
Positive,"Came for the thumbnail, stayed for the vibes",The comment expresses enjoyment and a lingering positive feeling about the video's atmosphere.,
Positive,"Came for the thumbnail, stayed for the vibes","The comment expresses enjoyment and a desire to remain watching, indicating a positive experience.",
Positive,"Came for the thumbnail, stayed for the vibes","The comment expresses enjoyment and appreciation for the video's atmosphere, indicating a positive sentiment.",
Positive,Lyrics ❤ video ❤,The use of hearts emoji indicates a positive reaction to the lyrics and video.,
Positive,"This music makes me nostalgic, it will always be my favorite song .🥲",The commenter expresses a strong positive feeling of nostalgia and identifies the song as their favorite.,
Positive,"everyday, in office it makes me crazy with its every beat, words...❤",The use of the heart emoji and enthusiastic description of the music's impact indicate a positive sentiment.,
Positive,"Came for the thumbnail, stayed for the vibes","The comment expresses enjoyment and appreciation for the video's atmosphere, indicating a positive sentiment.",
Negative,Where is emotional 😭,"The use of the crying emoji (😭) indicates sadness or distress, representing a negative sentiment.",
Positive,It's worth living to love someone deeply❤,The use of the heart emoji and the phrase 'worth living to love' clearly express positive emotion.,
Positive,Lady Gaga is a vibe,"The comment expresses a positive feeling about Lady Gaga, using the word 'vibe' which indicates enjoyment.",
Positive,This song is my favourite this lyrics this talk this song emotional ❤❤❤❤❤❤❤,"The user expresses strong positive feelings about the song and its emotional impact, indicated by multiple heart emojis.",
Positive,"Came for the thumbnail, stayed for the vibes","The comment expresses enjoyment and appreciation for the video's atmosphere, indicating a positive sentiment.",
Negative,"Love these two talents, but one of the worst videos I’ve seen in my 72 years.    Come on a Cigarette?????   Plus all phony!   GAGA I know you’re expressive but give your fans some respect!  😳🤣🤠","The comment expresses frustration and criticism regarding the video's content and the artist's perceived lack of respect, despite acknowledging the artists' talent.",
Positive,"Came for the thumbnail, stayed for the vibes","The comment expresses enjoyment and appreciation for the video's atmosphere, indicating a positive sentiment.",
Positive,"Came for the thumbnail, stayed for the vibes","The comment expresses enjoyment and appreciation for the video’s atmosphere, indicating a positive sentiment.",
Positive,"Came for the thumbnail, stayed for the vibes","The comment expresses enjoyment and appreciation for the video's atmosphere, indicating a positive sentiment.",
Positive,"Came for the thumbnail, stayed for the vibes","The comment expresses enjoyment and appreciation for the video's atmosphere, indicating a positive sentiment.",
Positive,The lyrics of this song really speak to me.,The user expresses a personal connection and positive feeling towards the song's lyrics.,
Positive,"Came for the thumbnail, stayed for the vibes",The comment expresses enjoyment and a positive experience with the music video's atmosphere.,
Positive,"Came for the thumbnail, stayed for the vibes",The comment expresses enjoyment and appreciation (,
Positive,"Came for the thumbnail, stayed for the vibes","The comment expresses enjoyment and satisfaction with the video's atmosphere, indicating a positive sentiment.",
Positive,Unifoodstone are you star world Inês❤❤❤,The use of heart emojis indicates enthusiastic support for the music video.,
Positive,"Came for the thumbnail, stayed for the vibes","The comment expresses enjoyment and a desire to linger, indicating a positive experience with the music video.",
Positive,"Came for the thumbnail, stayed for the vibes",The comment expresses enjoyment and appreciation (,
Positive,2024 winter era Vibes 🕊🪄,"The use of emojis like 🕊️ and 🪄, combined with the term 'Vibes,' indicates a positive and enthusiastic reaction to the music video.",
Positive,"Came for the thumbnail, stayed for the vibes",The comment expresses enjoyment and satisfaction ('vibes') suggesting a positive experience.,
Positive,"Came for the thumbnail, stayed for the vibes",The comment expresses enjoyment and satisfaction with the video's atmosphere and overall experience.,
Positive,The song it has vibe,"The comment expresses a positive feeling through the use of the word 'vibe,' indicating enjoyment of the song's atmosphere.",
Positive,"Came for the thumbnail, stayed for the vibes","The comment expresses enjoyment and appreciation for the video's atmosphere, indicating a positive sentiment.",
Positive,"Came for the thumbnail, stayed for the vibes","The comment expresses enjoyment and satisfaction with the video's atmosphere, indicating a positive sentiment.",
Positive,"Came for the thumbnail, stayed for the vibes",The comment expresses enjoyment and appreciation (,
Positive,"Came for the thumbnail, stayed for the vibes",The comment expresses enjoyment and satisfaction (,
