classificacao,comentario,justificativa,sentimento_manual
Positive,i love this songggg....its giving girly vibes at night...feeling yourself in the mirror,The commenter expresses enthusiastic enjoyment ('i love this songggg') and describes a positive personal experience associated with the music video.,
Positive,Charlie XCX is the most most most most most underrated star in whole universe,The repetition of 'most' combined with 'underrated' suggests a strong positive sentiment towards Charlie XCX.,
Positive,"It's a good thing lyrics sites exist because I totally thought it went, ""Looking like an icon, with cankles, ah ahh ahhhh!""","The commenter is playfully enjoying the lyrics and the video's humor, indicating a positive reaction.",
Positive,crazy beat❤,The use of the heart emoji indicates a positive feeling towards the music video.,
Positive,i'm LIVING for this vibe w emma,The use of 'living for' and praising the 'vibe' indicates a strong positive feeling about the music video.,
Positive,That beat is flirting with me,The phrase 'flirting with me' suggests a positive and engaging reaction to the music's rhythm.,
Positive,SO POWERFUL IM IN LOVE WITH TOVE LO AND THIS TRACK! I FEEL IT IN MY SOUL!,"The commenter expresses strong positive emotions and adoration for the artist and song, indicating a highly favorable sentiment.",
Positive,very iconic…. very pussy girl power Charlies angels popgirl version 2024 vibes brat and vegetarian,"The comment uses enthusiastic terms like 'iconic,' 'pussy girl power,' and 'vibes,' indicating a positive emotional response to the music video.",
Negative,This has made me much less excited for the album. The back beats are pretty boring,"The commenter expresses disappointment and finds the beats 'boring', indicating a negative reaction.",
Negative,OMG I thought charli xcx was some niche artist but this is so bad and generic lmaaoooooo,The comment expresses strong disapproval and uses terms like 'so bad' and 'generic' indicating a negative sentiment.,
Positive,This really give the uffie vibe,The comment expresses a positive association with the music video's style or mood.,
Positive,For whatever reason I am fucking with the vibe...,The use of 'fucking with the vibe' indicates a positive engagement with the music and atmosphere.,
Positive,This beat is like when Mordacai was talking trash about basketball.,The comment uses a positive comparison (,
Positive,beat is actually great,The comment expresses a positive opinion about the music's beat.,
Positive,CHLOË SEVIGNY WITH BEATUIFUL PLAGUE GIRL VIBES,The commenter uses positive adjectives like 'beautiful' and 'vibes' to express their enjoyment.,
Positive,this was a great mv. what a great party beat tho,The commenter expresses enthusiasm by describing the music video and beat as 'great'.,
Positive,very Fembot by Robyn vibes,"The comment expresses a positive connection to the music video, using the word 'vibes' to indicate enjoyment.",
Negative,joanne the scammer vibes,The use of 'scammer' implies a negative judgment of the music video and its content.,
Positive,“She’s giving waiter vibes” 😭,The use of ‘giving’ and the accompanying emoji suggest a positive and appreciative observation about the artist’s performance.,
Positive,"This has to be one of the greateat music videos of all time. Her flow is so iconic and this entire music video was very well made. The walk on the table, the guy breaking the wall for Charli, all her walks in general, and the girl throwing her cigarette at the end was just awesome. The songwriting is just perfect and this chorus is insanely catchy. Btw you are looking like an icon, Charli. 💚","The comment expresses overwhelmingly positive praise for the music video's quality, Charli's performance, and the songwriting.",
Positive,NO IDEA what the song is about but love the singing and bass/melody,"The commenter expresses enjoyment of the singing and musical elements, indicating a positive sentiment.",
Negative,Not the vocal fry😭😭😭😭,The use of multiple crying emojis indicates strong dissatisfaction with the vocal performance.,
Positive,"This has same beat and flow as old Will I am and Nicki Minaj song, ""check it out"".","The comment expresses a positive comparison to a well-regarded song, indicating enjoyment.",
Positive,this will be so nostalgic for us in the future lmao,The use of 'nostalgic' and 'lmao' indicates a positive and amused reaction to the video.,
Neutral,Lost vibes back in..,This short comment lacks explicit emotion and simply expresses a feeling of nostalgia without a strong positive or negative connotation.,
Positive,I hate pop music but got this song on Repeat it has so nostalgic flow,"The comment expresses enjoyment and repeated listening, indicating a positive sentiment despite initially disliking pop music.",
Positive,THE VIBES ARE ASTROLOGICALLY GOOD,The use of 'astrologically good' conveys a feeling of delight and enjoyment.,
Negative,Why does the front part sound like an iPhone ringtone 📞,"The comment expresses a negative opinion about the music video's sound, describing it as resembling an unwanted and annoying iPhone ringtone.",
Positive,It’s giving 02 vibes,The comment expresses a positive comparison to a well-regarded artist and musical style.,
Positive,"""Totally waiter vibes","The comment expresses a positive association with the music video's atmosphere, suggesting it evokes a pleasant feeling.",
Positive,✨totally waiter vibesss ✨,The use of 'waiter vibes' suggests a positive and enthusiastic appreciation of the music video's style.,
Negative,Very disappointed... Brats most generic music ive heard in a long time.. easy money,The comment expresses disappointment and criticism of the music's quality and lack of originality.,
Positive,This beat goes hard af,The phrase 'goes hard af' is a slang expression indicating strong positive approval of the music's rhythm and energy.,
Positive,ngl this was my ringtone,"The commenter expresses a positive feeling by stating it's their ringtone, indicating enjoyment.",
Negative,More god awful “Gen z pop.” And brat summer is just a polite way of saying you got absolutely ran through for an entire season…. 🤮🤮🤮,"The comment uses strongly negative language (god awful, ran through) and emojis expressing disgust, indicating a very unfavorable opinion of the music video.",
Positive,Totally waiter vibes is sending me.,The comment expresses a positive feeling (,
Negative,"totally,,,,, glitched vibes",The use of 'glitched vibes' suggests a negative experience or critical opinion of the music video.,
Negative,What is this autotune crap,The comment expresses disapproval and criticism of the music production technique (autotune).,
Positive,"W/o a doubt, they included the word 'vibes' into the intro dialogue.",The commenter's use of 'W/o a doubt' indicates a positive observation and appreciation.,
Positive,Omg i find this today because of the new fortnite emote and i love this music soo much❤🤩🤩it has this 2013 summer vibes in it😁⛱️🏝️,"The user expresses enthusiastic love for the music and uses positive emojis, indicating a positive sentiment.",
Positive,This song is *really* catchy!,The exclamation point and the adjective 'catchy' clearly indicate a positive feeling towards the song.,
Positive,This gives me dti Xcx event vibes❤❤ nostalgia❤😂,The use of hearts and laughter emojis indicates a positive emotional response and connection to the video's theme.,
Negative,grown as3 man in a dress wit the deepest voice. we have eyes and ears dude. wtf?,"The comment expresses disbelief and confusion, using 'wtf?' which indicates a negative reaction to the video's content.",
Positive,i only recognized julia fox and emma but i like the vibes,"The commenter expresses enjoyment of the 'vibes,' indicating a positive reaction to the music video.",
Positive,so waiter vibes shes kinda serving,The comment uses positive language ('serving') to express admiration for the music video's aesthetic.,
Positive,totally waiter vibes amen,"The comment expresses approval and admiration with the phrase 'amen', indicating a positive sentiment.",
Negative,Is this really the worst thing you can ask for because htg istf you can never delete anything ever again then,The comment expresses frustration and dissatisfaction with the video's content and permanence.,
Positive,ENAK BANGET MELODI LAGUNYA. VIDEO KLIP NYA KEREN. SUARA VOCALNYA LUAR BIASA.,"The comment expresses enthusiastic praise for the melody, video clip, and vocals, indicating a positive sentiment.",
Positive,Deep voice,"The comment expresses a positive preference for a deep voice, suggesting enjoyment of the music's vocal quality.",
Negative,Who are the annoying Americans in the video i know Charlie but have no idea who the others are came here too support the British girl.,"The comment expresses frustration and criticism of 'annoying Americans,' indicating a negative sentiment towards a portion of the video's audience.",
Positive,it's giving bad blood vibes,"The comment uses a positive comparison, referencing a well-regarded music video as a compliment.",
Negative,It's terrible. Thin and forgettable.,"The comment uses explicitly negative language ('terrible', 'thin and forgettable') expressing a clear dissatisfaction with the music video.",
Negative,Her voice is just vocal fry.  Dime a dozen.,"The comment expresses criticism of the singer's vocal performance using phrases like 'vocal fry' and 'dime a dozen', indicating a negative opinion.",
Positive,We are The Misfits vibes.,"The comment expresses a positive comparison to a well-regarded band, suggesting enjoyment of the music video.",
Positive,Italian Jack White Vibez,"The comment expresses enthusiasm and appreciation for the music video, suggesting a positive sentiment.",
Negative,This is the worst thing that has ever raped my ears,"The comment uses highly offensive and abusive language, clearly expressing a negative emotional response to the music video.",
Positive,To much intro annoying  but i love charli she still looks great 👍👍👍👍👍👍 I DIG THE SONG THO,"Despite initial annoyance, the commenter expresses overall enjoyment of the artist and the song.",
Positive,“ Totally waiter vibes” that thing sent me right to space💀,"The use of 'waiter vibes' and the emoji '💀' (skull, implying a good, intense experience) indicates a positive and enthusiastic reaction to the music video.",
Positive,im a dude this song is fire af and catchy af idc,"The commenter uses enthusiastic language ('fire af', 'catchy af') expressing strong positive feelings about the song.",
Positive,Omg the girl from idol is on this video!! Why is this song so catchy ?,"The commenter expresses excitement and appreciation for the song and its catchiness, indicating a positive sentiment.",
Positive,"Amazing new beat, really good , I leave my like and my subscription,  keep it up","The commenter expresses enthusiastic appreciation for the music and indicates subscribing, signaling a positive reaction.",
Positive,I need more of these vibes. What is the closest actual movie/show to this??,"The commenter expresses a desire for more of the music video's 'vibes,' indicating a positive reaction.",
Positive,Just watching some of Charlis stuff 4 the 1st time..the actual music is totally unforgettable but her as a personality..yeah shes totally vibes.,The commenter expresses enthusiastic enjoyment of the music and describes Charlies personality positively with the term 'vibes'.,
Positive,"Starting at the 2:23 mark, the music and visuals have me in hypnotized 👁️‍🗨️. Also she's giving Meghan The Stallion vibes. I swore it was her at first","The commenter expresses a strong positive reaction to the music video's visuals and compares the artist to a positive role model, indicating enjoyment and admiration.",
Negative,2 minutos de quien sabe que verga porque no entiendo inglés para que empiece a sonar la pinche canción mas generica del mundo,The comment expresses frustration and a negative opinion about the music video due to not understanding the lyrics and finding the song generic.,
Neutral,"Not bad American girl, i love the vibe x but sorry babe, Jade - Angel of my Dream will be no1 in the world this year and Kylie - My oh My also have such a good vibe too so that will be no2 for Kylie, so Charlie you maybe no3 maybe? anyway bye bxtch x","The comment expresses mixed opinions and playful rivalry, with largely neutral observations and a slightly aggressive closing remark, lacking strong positive or negative emotion.",
Positive,this is my multiverse of madness,The comment expresses a positive enthusiasm and excitement related to the music video's theme.,
Positive,GOOD RHYTHM !!    REALLY NICE BEAT !!    I Really like it !!,"The commenter uses enthusiastic phrases like 'GOOD RHYTHM', 'REALLY NICE BEAT', and 'I Really like it!' indicating a positive sentiment.",
Positive,The beat gives me a vibe of songs from back then in the 2010 era,The comment expresses a positive feeling about the music's nostalgic vibe and connection to a preferred era.,
Positive,"Damnn...!! Am I...? The only one that, every time that beat hits, i start shaking my body like i'm on that damn machine!! We Love you Charli. Thank you for Breaking the rules!!",The commenter expresses enthusiastic enjoyment and admiration for the music video and artist.,
Positive,"I don't care who you are, that beat is insane",The use of 'insane' in a positive context indicates strong enthusiasm for the music's rhythm.,
Positive,Waiter vibes,The phrase 'waiter vibes' implies a positive and enjoyable experience associated with the music video.,
Negative,What’s with all satanic references in her songs.. it’s honestly annoying 😂,"The comment expresses annoyance and criticism regarding the artist's lyrics, indicating a negative sentiment.",
Positive,Its giving me like rosila vibes idk why...,"The comment expresses a positive association with the music video, referencing a positive musical artist (Rosila) and using the phrase 'giving me' which suggests a favorable impression.",
Negative,It’s crazy how people will make the world a worst place just for money,"The comment expresses frustration and criticism of individuals motivated by profit, indicating a negative sentiment.",
Negative,"This aint nothing at all on MJ, kinda tame, sounds super autotuned too. It sounds like it was written by an AI lol","The comment expresses criticism regarding the song's quality, describing it as 'tame,' 'super autotuned,' and suggesting it was AI-generated.",
Positive,Lovely good video and vibe,The commenter expresses positive feelings about the video and its atmosphere using enthusiastic language.,
Positive,OMG AAAA DTI VIBESSS,The enthusiastic use of 'OMG' and repeated emphasis with 'vibesss' clearly indicates excitement and a positive emotional response.,
Negative,This is the cuntiverse,The use of a highly offensive and derogatory term indicates a strongly negative sentiment.,
Positive,Totally waiter vibez 😂😂,The use of 'waiter vibez' and the 😂 emoji indicate amusement and enjoyment.,
Negative,Poe you're at a pretentious gay party in NYC and the music is awful,The comment uses negative descriptors like 'pretentious' and 'awful' to express a critical opinion about the party and music.,
Negative,why every girls in this mv has vocal fry?,The comment expresses a critical opinion about the vocal style used in the music video.,
Negative,doechii underused in this little verse,"The comment expresses dissatisfaction by stating the artist is 'underused,' implying a negative opinion of her performance.",
Positive,Has Kesha vibes,"The comment expresses a positive comparison to Kesha, implying enjoyment and appreciation of the music video.",
Positive,The beat is giving Deadmau5 Strobe and I love it,"The commenter expresses clear enjoyment of the music video's beat, indicating a positive sentiment.",
Positive,Totally waiter vibes,The phrase 'waiter vibes' implies a positive and enjoyable association with the music video's mood.,
Negative,"The mixing in this music sucks, fire your producer","The comment expresses strong dissatisfaction with the music production, using negative language like 'sucks' and a direct criticism of the producer.",
Positive,"""Its giving waiter vibes""",The comment expresses a positive association with a particular aesthetic or style.,
Negative,"No idea who Charli xcx is or anyone else in the vid... was so lost till towards the end- when I got excited, cuz I saw/recognized Chloë Sevigny. Vibe turned bummed real quick with the realization ohh- kay, I'm OLD- THAT'S what's going on here. 😅",The commenter expresses frustration and a negative reaction to feeling out of touch with the video's content and the artist.,
Negative,"This has GOT to be the most pap, inane, boring, repetitive slop I've EVER heard. if this is the 'new' women's thing its frankly disappointing. yours, a woman who obviously has more rizz and tits than all those over made-up viciously finger-nailed bimbos.","The comment uses intensely negative language (pap, inane, boring, repetitive) and insults directed at the music video and its artists.",
Positive,Eyy. Baddie vibes.,The use of 'baddie vibes' indicates a positive and admiring sentiment towards the music video and its artist.,
Negative,Trash doesn't even try to hide autotune what does music have become just noice,"The comment expresses disappointment and criticism of the music's quality, using terms like 'trash' and 'doesn't even try' to convey a negative opinion.",
Positive,Am I the only one hearing the melody from Realiti by Grimes in this?,The commenter is highlighting a positive connection and recognition of a familiar and often praised song within the video.,
Positive,"""Totally waiter vibes"" was what got me",The commenter expresses enjoyment and association with a desirable feeling (,
Positive,I love this song it’s such a vibe ❤,The commenter expresses enthusiastic enjoyment of the song using positive language and emojis.,
Positive,being 5hrs late to a dinner is such a DIVA vibe.,"The comment uses the term 'DIVA vibe,' which is generally associated with a positive and glamorous feeling.",
Positive,in house jokes and a killer synth 🙂🙃🙂,The use of emojis like 🙂🙃🙂 suggests amusement and enjoyment of the music video's 'in house jokes'.,
Positive,"""LoVe HeR 🥰👀ToTaLLy WaiTeR vIbEs🤵‍♀✨""","The use of emojis like 'LoVe', '🥰', and '👀', alongside enthusiastic phrases, indicates a positive sentiment towards the music video and the artist.",
Positive,The best is fun and catchy. Almost sounds like something out of the late Y2K era. The music video is funny.,"The commenter uses positive language like 'best,' 'catchy,' and 'funny,' indicating a favorable opinion of the video.",
Positive,Nice tune .. great vocal production which enhanced the vocal and Topline 🙏…didn’t get the intro movie bit really ; I’m prbly too old and male tho 😂… ☄️,"The commenter expresses overall appreciation for the music and production, despite a minor preference for the intro, using positive language like 'nice tune' and 'great'",
Positive,"This song is already so good, but it hits so different when it reminds you of the level you've reached in life; where things are noticeably different with you and working in your favor. It took some time to get to the top, you're not jumping around or being dramatic about it- hence the steady and calm vibe. It's not about ego, you're just in a certain knowing of what you hold.",The commenter expresses a strong positive feeling about the song and its message of accomplishment and self-awareness.,
Positive,my god so love this track so upbeat it brings tingling energy through my bones...❤!,The commenter expresses strong positive feelings about the track using enthusiastic language and emojis.,
Negative,God awful music.,The comment uses strong negative language ('God awful') to express a clearly unfavorable opinion of the music video.,
Positive,Esta cantante ha sido muy vanguardista y adelantada a sus contemporáneos. Otro sello es su creatividad y qué decir de su originalidad,"The comment expresses admiration for the singer's innovative and original work, indicating a positive sentiment.",
Positive,She's such a vibe...,The phrase 'such a vibe' is a common and enthusiastic expression of enjoyment and appreciation for music.,
Positive,Beat Reminds me of Glamorous by Fergie,The commenter expresses a positive association with the music video's beat by comparing it to a well-regarded song.,
Negative,"Her voice has so much potential...fire the music producer. Her voice can make it to the top but not these beats,.","The comment expresses disappointment and criticism regarding the music producer and the song's beats, indicating a negative sentiment.",
Negative,Never thought this girl Charlie could actually sing. Like all her songs are so easy vocally to say. Don't call this singing at all. No effort at all.  Does she even have full singing capability. Literally 🤔 wondering.,"The comment expresses doubt and criticism of the singer's vocal ability, indicating a negative sentiment.",
Positive,Whoever made the beat deserves a payrise,"The comment expresses appreciation and suggests reward, indicating a positive sentiment towards the music video's production.",
