classificacao,comentario,justificativa,sentimento_manual
Positive,"This might be the best music video i've ever seen, I love the 2000's vibe, it brings me chindhood MSN memories",The commenter expresses strong positive feelings using phrases like 'best music video' and 'love' combined with nostalgic fondness.,Positive
Positive,"This brilliantly catchy melody has been in my head every day for a year now & I don't know what to do about it...might have to write a pop song or 10 ;) THANK YOU CHAPPELL, YOU RULE!!!",The commenter expresses enthusiastic enjoyment and admiration for the music video and artist.,Positive
Positive,"I put this alongside great songs like Dolly Parton's 'Jolene', Robyn's 'Dancing on my Own' and Kate Nash's 'Misery' that create a sense of intense emotional dread by having the beat go fast that the words go slow.",The comment expresses a positive reaction by comparing the music to emotionally resonant songs and describing a feeling of 'intense emotional dread' which is generally a positive sentiment in music appreciation.,Positive
Positive,Love the vibe of the video,The commenter expresses a clear positive feeling towards the video's atmosphere.,Positive
Positive,Manchild by Sabrina ripped this beat,"The commenter expresses enthusiastic approval of the music video's beat, indicating a positive sentiment.",Neutral
Positive,"This song has 80's vibes written all over it, ❤",The use of the heart emoji and enthusiastic description of '80's vibes' clearly indicates a positive sentiment.,Positive
Negative,I’ve never properly listened to the lyrics till now and my heart just fucking broke 😭👏👏👏,The use of 'fucking broke' and the crying emoji clearly indicate a deeply negative emotional response to the music video.,Positive
Positive,This song is such 👏 a 👏 fckin 👏 vibe 👏😝,The use of emojis and emphatic repetition of 'vibe' indicates a strong positive feeling towards the song.,Positive
Negative,Man... it sounds upbeat but the meaning is so sad....,"The comment expresses sadness despite an initially 'upbeat' sound, indicating a negative emotional response to the video's overall meaning.",Neutral
Positive,I had to see the video (thus read the lyrics) to get the meaning of the song. What an elevation of an already great song.,"The commenter expresses enthusiasm and describes the song as 'elevation,' indicating a positive reaction.",Positive
Positive,I can confirm from the parallel universe of the straights where I’m at…this bop is repurposed as a dedication to an avoidant ex that got away when things got too serious 🔂💃🏻,The commenter expresses enjoyment (,Neutral
Positive,I Love How This Is Song Is Similar to Last Christmas Because of The Vibes 🥹❤️‍🩹,The use of emojis and the enthusiastic statement 'I Love How...' clearly indicate a positive sentiment towards the music video.,Positive
Neutral,I wonder how confident and sarcastic i have to be to sing this song 😢 Like I don't think I am better than (any of) her bf. Nah. I could relate to lyrics before actually understanding this.,"The comment expresses a mix of self-deprecating humor and a slight personal connection to the song, lacking strong positive or negative emotional cues.",Neutral
Negative,The worst thing is being the girl who wakes up next to him in the middle of the night. I MISS YOU R!,"The comment expresses a feeling of sadness and longing ('I MISS YOU'), indicating a negative emotional response.",Negative
Positive,I love how the music's slows down as if to stop when she's singing.The world needs to stop or something like that.This song is giving me eighties vibes,The commenter expresses love for the music and describes a positive feeling about the song's nostalgic vibe.,Positive
Positive,I love how that song gives me 80s-90s vibes while the video gives me 2000-2010 vibes,The user expresses clear enjoyment of the song and its stylistic influences.,Positive
Positive,"People who write lyrics in videos, you have to put the lyric before so I can start singing it not as she says it, otherwise if I don't remember the lyric, I'm late. Why don't people get this?",The commenter expresses a helpful suggestion and appreciation for the video creator's effort to provide lyrics.,Neutral
Positive,"Great tune. Alanis Morissette vibes from the lyrics, but the vocals are so different genre like I'm at the opera or something. Bravo and thanks.","The comment expresses admiration for the song and performance, using positive language like 'great tune' and 'bravo'.",Positive
Positive,🎉❤💃🏼love the vibes of the song 😊,"The use of emojis like 🎉, ❤, and 💃🏼 clearly indicates a positive sentiment towards the music video.",Positive
Positive,"This is taking off because it's basically a synthwave song. People of my age and a little older love the beach cuz it literally reminds you of that time and those places I mean it's really good it's a really good song, but that's the big appeal in synthwave has been going hard for a long time now and this is like one of the first mainstream songs that's been pushed into the bigger audience. If you like this check out a band called The Midnight. Like I'm not taking away from this song but their song Los Angeles is much better than this lol.","The commenter expresses enthusiasm for the song and highlights its appeal, suggesting a positive reception.",Neutral
Positive,December 2024 vibe🎉,The use of 'vibe' and the celebratory emoji indicates excitement and a positive feeling about the music video.,Positive
Positive,Even though ive only had straight relationships i feel like i kinda relate to this song. Also i love the y2k internet vibes here,"The commenter expresses positive feelings by stating they 'love' the song and relate to it, indicating a favorable opinion.",Positive
Positive,maybe it's a generic comment since i imagine your audience is full of sad sapphics but i really needed this X>,"Despite a slightly self-deprecating opening, the commenter expresses a genuine need and positive impact from the music video.",Positive
Positive,Her deep voice at the very end sends me Everytime,"The commenter expresses a strong positive reaction, indicating a pleasurable and memorable experience with the song's vocal performance.",Positive
Positive,I LOVE THIS VIBE FOR REAL,The enthusiastic use of 'LOVE' and 'FOR REAL' clearly expresses a positive emotional response to the music video.,Positive
Positive,I don't exactly know why I love the song. I guess it's the mid 80's and 90's vibes or I just love the tune when I'm driving at night 😅,"The commenter expresses fondness for the song and its nostalgic atmosphere, indicating a positive feeling.",Positive
Positive,Catchy as all get out.,The phrase 'catchy as all get out' expresses enthusiastic approval of the music video.,Positive
Positive,"the second ""I told you so"" in the final chorus is beautifully tragic. it just... it's so much. it definitely deserved record of the year at this year's Grammys.",The comment expresses a strong positive opinion about the music video's emotional impact and deserving recognition.,Positive
Positive,cried when I read the lyrics???? this is gut wrenching??????,The commenter expresses strong emotion ('cried') and uses enthusiastic language ('gut wrenching') indicating a positive reaction to the music video.,Positive
Positive,2:38.  Powerful voice 😮😮😮👍👍👍,"The use of emojis and positive language (Powerful voice, 👍👍👍) indicates a positive sentiment towards the music video.",Positive
Positive,I LOVE the 80s vibe 🔥,The exclamation point and use of 'LOVE' clearly indicate a positive sentiment towards the music video.,Positive
Negative,"This song is an absolute banger, but also became a song that some people use for their straight situationship it absolutely ruins the song vibes 😭","While acknowledging the song's quality, the comment expresses disappointment about its usage in a specific, potentially detrimental context.",Neutral
Positive,What a beautiful composition,"The comment expresses admiration and appreciation for the music video's composition, indicating a positive sentiment.",Positive
Positive,"""You'd"" definitely doesn't sound like that. I was content until I found the actual lyrics.","The commenter expresses a positive initial reaction and satisfaction with the lyrics, indicating a favorable sentiment.",Neutral
Positive,This song has Christmas vibe,"The comment expresses a positive association with the song, describing it as having a 'Christmas vibe'.",Neutral
Positive,"It sounded a lot like Kate Bush to me... I don't know, but it has a certain vibe. I love it.",The commenter expresses positive feelings by stating they 'love it' and describing a pleasing 'vibe'.,Positive
Positive,The MySpace glitter graphics and emojis on here ❤ 🔥 So nostalgic,"The commenter expresses fondness and nostalgia, using positive emojis and language.",Positive
Negative,This has to be The Most Annoying Song That Ever Recorded 🙉🙉🙉🙉,The use of multiple emoji depicting annoyance strongly indicates a negative sentiment towards the song.,Negative
Positive,"""Good Luck, Babe!"" by Chappell Roan gives off very Nicky Nichols x Lorna Morello vibes","The comment expresses a positive comparison to two respected artists, indicating enjoyment of the video's style and sound.",Neutral
Positive,Maurice vibes,"The word 'vibes' typically carries a positive connotation, suggesting enjoyment and appreciation of the music video.",Neutral
Positive,"It has an 80s vibes, love this, am hooked to the chorus❤❤❤",The commenter expresses enthusiastic enjoyment and affection for the music video.,Positive
Positive,aw this video brings me back to the days of decorating my neopets profile circa 2002 ❤ seeing the cartoon dolls makes me so nostalgic! i used to make bases and clothes and had my own websites where you could dress them up! what an amazing era of the internet!,The commenter expresses nostalgic fondness and excitement about the video's content and its connection to a fondly remembered era.,Positive
Positive,"Bandle in 1. I had good intuition that these drums can be from this song, but... I didn't know lyrics, nor the singer and even the title, so I've spent about 20 minutes to find this song specifically. xD   At least my intuition was right, it's just my knowledge about singers/titles/lyrics which is bad. xD   I'm hearing this song a lot in the radio lately, but I didn't even bother to check how is this called, lol.","The user expresses amusement and satisfaction with their correct intuition, despite lacking knowledge of the song's details.",Neutral
Negative,Yuck. Bubblegum pop with silly lyrics.,The use of 'yuck' and description of 'silly lyrics' indicates a negative opinion of the music video.,Negative
Neutral,"can't stand the high pitch singing, but the vibe is great","The comment expresses mixed feelings, criticizing the singing while acknowledging a positive 'vibe'.",Neutral
Positive,"If Lady Gaga and Gwen Stefani were the same person, that's how I would describe the vocal flexibility of this artist. I flippin love her","The commenter expresses strong affection for the artist, indicating a positive sentiment.",Positive
Positive,She would have been the biggest star of it was 2003. What a vibe.,The commenter expresses admiration and excitement (,Positive
Negative,Yeah. Kinda annoying.,The use of 'annoying' indicates a negative feeling towards the music video.,Neutral
Positive,"I get some Kate Bush vibes, great lyrics too.","The commenter expresses enjoyment and appreciation for the video, indicating a positive sentiment.",Positive
Positive,"Damn this blew me away the vocals, colors, lyrics and the meaning. This was beautiful","The commenter expresses strong positive feelings, highlighting several aspects of the video as 'beautiful'.",Positive
Negative,Great song ruined by coma inducing cringe lyrics.  Lesbian drives her lover straight and then spends the whole song trying to convince herself that she is still pining away for her.  It makes ME wanna take another shot just to stop the feeling.,The comment expresses frustration and negative feelings about the song's lyrics and the portrayed situation.,Neutral
Positive,Its a good song with twisted feeling as straight i don't related to real feeling of the singer but why its trendy because of the lyrics or the musicality i love the song and hate the meaning not everything its gay in the world turn off america see the world 😊,"The commenter expresses overall liking for the song despite disagreeing with its meaning, indicating a positive sentiment overall.",Neutral
Positive,"""Of course, she's walking down a path cleared by some real icons: Madonna, Lady Gaga, Kate Bush, Cyndi Lauper, Annie Lennox, Björk, and Debbie Harry. You know, just a few small names who might have slightly influenced the whole theatrical pop star vibe."" 😏","The commenter expresses admiration for the artist's influences, indicating a positive sentiment towards the music video and artist.",Neutral
Neutral,Its giving 2018 vibes i don't know why,"The comment expresses a nostalgic feeling, but doesn't explicitly state a positive or negative opinion about the music video itself.",Neutral
Positive,Anyone else is loving the glitter splash in his face when she hits him? ❤❤ This video is costume design and art direction perfection. Loving your Chappelverse…so MUUUUCH.,"The commenter expresses enthusiastic enjoyment and admiration for the video’s visuals and artistic direction, indicated by emojis and repeated positive terms.",Positive
Positive,I love this song it's very catchy. And the slow down at the end I love that,The commenter expresses clear enthusiasm and positive feelings about the song and its feature.,Positive
Positive,Giving me I know we're cool vibe by Gwen Steffani,The commenter expresses a positive feeling about the music video's 'cool vibe'.,Neutral
Negative,Beautiful melody; horrible message,The comment expresses disapproval with the phrase 'horrible message' despite acknowledging a positive aspect ('beautiful melody').,Neutral
Neutral,Dolly was nightcorce before nightcore that naturally high pitch man sam,"The comment references a specific individual and a musical style, lacking explicit emotional expression.",Neutral
Positive,Love this song #vibezzzzz,The use of 'Love this song' and the hashtag '#vibezzzzz' clearly indicate a positive sentiment.,Positive
Neutral,Ok kill me for this buuutttttt the “can you play a with a fucking beat” voice kinda sounds like Nicole from class of 09,"The comment contains a potentially offensive comparison and a somewhat convoluted observation, exhibiting mixed feelings rather than clear positive or negative sentiment.",Neutral
Negative,This is literally the worst song of this century. One more time I hear this yapping on apple music I will fall over dead.,The comment expresses strong disapproval and uses hyperbolic language ('fall over dead') indicating a highly negative sentiment.,Negative
Positive,PPT vibes,"The phrase 'PPT vibes' is often used positively to describe a polished, engaging, and visually appealing presentation, implying a good music video.",Neutral
Negative,That was the worst and cheapest video i've seen in my life!!!!!!!!,The comment expresses extreme dissatisfaction and uses strongly negative language (,Negative
Positive,GOOD LUCK BABE IS A WHOLE VIBE 🎉🎉🎉,The use of emojis and the phrase 'a whole vibe' clearly indicates enthusiastic enjoyment of the music video.,Positive
Negative,I relate to this in the worst way possible because I'm her best friend and she calls me her wife in a platonic way. Meanwhile I'm dying inside and trying not to fuck it up because she's been through too much and I don't want her to lose her best friend due to a stupid crush.,"The comment expresses distress, anxiety, and a feeling of impending loss, indicating a negative emotional state.",Neutral
Positive,Is the slow ending giving someone that nostalgic dreamy feeling too or is it just me?!!😅,The use of 'dreamy' and the excited emoji suggest the commenter is experiencing a pleasant and positive emotional response to the video's ending.,Positive
Negative,"Being a friend with a ""straight"" girl who treat you like her girlfriend is the worst thing a lesbian can ever do",The comment expresses a strongly negative experience and judgment regarding a specific relationship dynamic.,Negative
Positive,This song gives off 2010's vibes❤,The use of the heart emoji and the phrase '2010's vibes' indicates a positive association with the song.,Positive
Positive,This reminds me of a Jack Stauber song for some reason. I love how catchy it is. 😁,The user expresses a positive feeling about the song's catchiness and makes a comparison to a well-regarded artist.,Positive
Positive,"What an amazing song , great lyrics working over just 2 chords D -  E , perfect example of less is more",The commenter expresses enthusiastic praise for the song's quality and effectiveness.,Positive
Neutral,Catchy music but not a fan of the lyrics - drinking in bars...,"The comment expresses a mixed opinion, praising the music but criticizing the lyrical content without overall positive or negative emotion.",Neutral
Positive,This song makes me want to cry because of how beautiful and emotional it is😭😭😭😭,The excessive use of emojis expressing sadness combined with descriptors like 'beautiful' and 'emotional' indicates a positive emotional response.,Positive
Positive,This song is so nostalgic. It takes me back to the time I met my exes' parents for the first time. This song was playing in the car with him and his father. Back when Chappell was rising to fame. Fuck I miss him so much 😕,"The comment expresses a strong feeling of nostalgia and longing, indicating a positive emotional response to the song.",Neutral
Negative,"I'm not sure about y'all but to me this song has a depressing vibe to it and yeah, perfect for those night when I'm feeling lonely.","The commenter describes the song as having a 'depressing vibe' and associating it with feelings of loneliness, indicating a negative sentiment.",Neutral
Negative,I don’t know about you lyrics Not Good lyric for these kids just my opinion.  It’s too bad. There’s so many good messages that could be sent to young kids.,"The comment expresses disappointment and criticism regarding the lyrics, indicating a negative sentiment.",Neutral
Negative,"The melody of this song is near identical to the chorus of  ""Me and Michael"" by MGMT, just in a different key.","The comment expresses concern and criticism regarding a similarity to another song, indicating a negative perception.",Neutral
Positive,'innocent' vibes,The word 'innocent' evokes a feeling of positivity and pleasantness.,Neutral
Positive,This song is so good on a technical level. Love the mixing. It’s so creative.,The commenter expresses enthusiastic appreciation for the song's technical aspects and creative elements.,Positive
Positive,"This is one of those songs that you doesn't care the history behind the lyrics, you just enjoy how that makes your brain feel","The comment expresses enjoyment and a positive feeling towards the song's effect, indicating a favorable sentiment.",Positive
Neutral,"she says something before ""good luck babe"" in the chorus what is it omg i've been here for hours trying to figure it out","The comment expresses curiosity and a desire for clarification, without expressing positive or negative emotion about the song itself.",Neutral
Positive,The presentation reminds me when I was doing stuff for elementary school. I missed this vibe so bad.,The commenter expresses a nostalgic fondness and positive feeling ('missed this vibe so bad') regarding the video's presentation.,Positive
Negative,oh those lyrics are actually kinda depressing now that I can understand what shes saying,"The comment expresses a feeling of sadness and understanding of a previously incomprehensible song, indicating a negative emotional response.",Neutral
Positive,dancing to this without knowing any of the lyrics,"The comment expresses enjoyment and engagement with the music video, indicating a positive sentiment.",Positive
Positive,Kate Bush is knocking on Chappell Roan's door and asking for her musical and vocalization style back.,"The comment expresses admiration and a desire for a similar style, indicating a positive reaction to the artist's work.",Neutral
Positive,Coming from pure emotion and i can feel every word that im going through this battle...maybe besides the boys in bars.. but the topic can pertain to anything!! Thats what i love about music ❤,"The commenter expresses a strong positive connection with the music and its emotional impact, using phrases like 'feel every word' and expressing enjoyment ('Thats what i love about music ❤').",Positive
Positive,This is so dreamcore and nostalgic I love it.❤❤,"The commenter expresses clear enjoyment and fondness for the music video, indicating a positive sentiment.",Positive
Negative,"Thank you autotune. Glad I don't like pop, Bubble gum music. Not sure why it's popular. But okay","The comment expresses dislike for the music and its popularity, using phrases like 'glad I don't like' and 'Not sure why it's popular'.",Negative
Positive,"How can a song be so sentimental, it gives me so much complexion, so much deep emotion. Jez","The commenter uses words like 'sentimental,' 'deep emotion,' and 'complexion' indicating a positive and appreciative response to the music video.",Positive
Positive,The 80s style to this beat is PEAK,The enthusiastic use of 'PEAK' indicates a strong positive reaction to the music video's style.,Positive
Neutral,Nah what other song does this sound like? That chorus sounds super familiar,The comment expresses curiosity and a slight recognition without explicit positive or negative emotion regarding the music video.,Neutral
Positive,"Between the soaring vocals, a title not prominently featured in the lyrics, and the overall eccentricity (check out that ending), it feels like something Kate Bush WISHES she would have done 40 years ago.","The commenter expresses admiration and comparison to a highly respected artist, indicating a positive reaction to the video.",Neutral
Positive,"I Don’t listen to Chappell roan, don’t even listen to pop, and can barely hear the lyrics, but this is still great",The commenter expresses a positive opinion of the music video despite admitting difficulty with the music itself.,Positive
Positive,80s Vibes 🥹👌,The use of emojis like '🥹' and '👌' indicates enthusiastic and positive feelings towards the music video.,Positive
Negative,At the end of the chorus whee the song is ending where the singing tune starts to get slower and slower seems to ruin the whole sog where the whole song would sound better without the last bit to the song getting slower and slower whee the tune changes where the whole song is stuck with the same level of speed throughout the whole song all the way to the end,The commenter expresses dissatisfaction with the song's ending and believes it detracts from the overall quality.,Neutral
Positive,The video is so Orkut and 2007 vibes.,"The commenter is expressing a nostalgic fondness for the video's aesthetic, indicating a positive reaction.",Neutral
Positive,Kate Bush vibes,"The comment expresses a positive comparison to Kate Bush, indicating appreciation for the music video's style and quality.",Neutral
Positive,The vibe is the label really messed up I’m 37 and adore this girl she’s a star!!!!!!!!,"The commenter expresses enthusiastic admiration and affection for the artist, indicating a positive sentiment.",Positive
Positive,The Fact she is a new singer and Can make SUCH A GOOD SONG that gives a 90s vibe~,The comment expresses enthusiastic praise for the song and the artist's talent.,Positive
Negative,This beat Teddy swims for a Grammy. This is ridiculous.,The comment expresses disbelief and criticism ('ridiculous') indicating a negative sentiment towards the music video.,Negative
Negative,This mv gives off crazy poser vibes like this isn't heckin nostalgic,"The comment uses dismissive language ('poser vibes,' 'isn't heckin') and expresses a critical opinion about the music video's nostalgia.",Negative
Positive,"L❤ve this, so catchy",The use of the heart emoji and the phrase 'Love this' clearly expresses a positive feeling about the music video.,Positive
Positive,"This isn’t just a breakup song — it’s a full-on manifesto of reclaiming power and saying ‘Good luck’ with zero regrets. Chappell Roan’s raw honesty hits like a lightning bolt, and I poured that same fierce energy and unapologetic truth into my latest track. If you’re ready to feel every ounce of that fire and freedom, come check it out — because sometimes, letting go is the most powerful move you can make.","The comment expresses admiration for the song's message and impact, using enthusiastic language like 'raw honesty' and 'full-on manifesto'.",Positive
Positive,Genius lyrics fabulous video amazing tone,"The commenter uses highly positive adjectives like 'Genius,' 'fabulous,' and 'amazing' to describe the video and lyrics.",Positive
Negative,one of the worst things I've ever heard in my life .    ug.,"The comment expresses strong dissatisfaction and uses negative language ('worst,' 'ug') indicating a negative sentiment.",Negative
Positive,The vibes are vibing! 🏳️‍⚧️🏳️‍🌈✨,The enthusiastic use of emojis and the phrase 'vibes are vibing' clearly indicate a positive sentiment.,Positive
Positive,"So rich, so groovy, so AUTOTUNED!!!","The commenter uses enthusiastic and positive adjectives like 'rich,' 'groovy,' and 'autotuned,' indicating a favorable opinion.",Positive
Negative,This is awful. No one wants the 80s back,The comment expresses strong disapproval and a negative opinion of the music video's style.,Negative
Positive,Song sounds like 80s (the beats anyway),"The comment expresses a positive opinion, indicating enjoyment of the song's resemblance to 80s music.",Neutral
Positive,"Reminds of of 80s music, when singers sing with emotions.  Love it!!",The commenter expresses clear positive feelings about the music video and its resemblance to 80s music.,Positive
Positive,high notes,The comment 'high notes' typically indicates enjoyment and appreciation of a song's performance.,Neutral
Positive,"She was on our local News as being from the area and nominated for a Grammy. Honestly, I’ve never heard of her prior to the News story, however, she gives Alanis Morisette vibes whom I absolutely love ❤️.",The commenter expresses a clear positive sentiment by stating they love Alanis Morissette and indicating enjoyment of the music video.,Positive
Positive,"This music, “Chappell Roan with Good Luck, Babe!” could (actually) be suitable for the station WDR 2, because the song “Good Luck, Babe!” sounds almost like an Emotion-Song.","The commenter expresses a positive opinion by suggesting the music aligns with a specific station's style, indicating enjoyment.",Neutral
Positive,Why does it's giving me 80s Olivia Rodrigo vibe,"The commenter is expressing a positive association, comparing the music video to a well-regarded artist (Olivia Rodrigo) and 'giving' a good feeling.",Neutral
Negative,"Hate this song so much. We all know an emotional manipulator like the main character of this song. ""I want to be me. Is that not aloud?"" OK, gaslighting?? I'm sorry you smoke like a chimney and I care about your health enough to ask you to stop. You get so high you don't even clean your room. I'm sorry I don't want you to be a slob, bro. I know you're impatient, so I should know better than to keep you waiting? And then I try to explain, but you tell me to shut up for once in my life? Lol bro, OP is a terrible person to have as a friend, family member or a lover. I say get a job and then ask you where you've been? Nobody that actually needs you to get a job would wonder where you've been. We would assume you're at work helping like we asked. OP is a master manipulator","The comment expresses strong criticism and negative feelings towards the song's artist and their behavior, using terms like 'emotional manipulator,' 'terrible person,' and 'gaslighting.'",Negative
Positive,"I changed the lyrics for my cheating husband you can kiss a hundred girls in bars and when you wake up next to her in the middle of the night youre nothing more than her husband. He wont leave her or me, so i play this song around him just to taunt him and he hates it. Eventually, he WILL have to stop the world to stop the feeling. 😢 I love you, Chappell. Youve helped me and im sure numerous others with their self worth. I know it now, and i wont let anyone hold me down for their own selfish reasons. GOOD LUCK, BABE!","The comment expresses a sense of empowerment and triumph, coupled with gratitude for the song's positive impact.",Negative
Positive,It’s got that complete 80s vibe with European synthesized music and Kate Bush tones. She is very talented.!  This is just the beginning for her.,"The comment expresses enthusiastic praise for the artist's talent and the music's nostalgic style, indicating a positive reaction.",Positive
Positive,Can you recommend good luck bebe vibe music?,"The comment expresses a request for a recommendation, indicating a positive interest in the artist's music.",Neutral
Neutral,"I am a dude and the hardest part for me to sing is the chorus, ""You can kiss a hundred boys....Good Luck Babe! .... to stop the feeling....""  The falsetto I can't even falsetto","The comment expresses a personal struggle with a specific vocal part, lacking explicit positive or negative emotion.",Neutral
Positive,"80s vibes, can't go wrong with that",The comment expresses a positive feeling about the music video's style (,Positive
Positive,"I've been in Criteria Studios,Quadradial And Others Worked with New Artist Back in 80s and this Song Has a Real Nice Hook & Definitely Billboard Top 20 if the Label Pushes it.A Good Song With the Right Hook,Melody,Producer & Engineer & Artist Marketing will ALWAYS sell.The Lyrics on a uptempo irrelevant.I don't understand the lyrics,But Again  Labels Want $.And Also Keep a Song under 3:30n",The commenter expresses a positive opinion by highlighting positive aspects of the song's production and suggesting its commercial potential.,Neutral
Positive,Not me screaming the lyrics ❤,The use of the heart emoji indicates enthusiasm and enjoyment of the music video.,Positive
Negative,How did this beat Teddy Swims? She sounds like a hundred other singers.,The comment expresses a negative opinion by comparing the artist unfavorably to Teddy Swims and suggesting a lack of originality.,Negative
Positive,"I hummed this into Google and miraculously found it, thank goodness cause this chorus has been rattling around my head all day, I don't even know how it got there.","The commenter expresses relief and enjoyment, indicating a positive experience with the song and video.",Positive
Positive,"I don't know what was going on with my ears for a moment, but I had to believe it was Miley Cyrus singing. The song is nostalgic and has something special about it the vibe of a sunset on a beach in Malibu with a loved one and a bottle of wine in hand.","The commenter expresses a positive reaction to the song and its evocative imagery, indicating enjoyment and appreciation.",Positive
Negative,I couldn't understand 90% of the lyrics. Wasnt an easy song to google search,"The commenter expresses frustration and difficulty understanding the song, indicating a negative experience.",Neutral
Positive,This exudes Gen a vibes,"The comment expresses a positive association with the music video’s style and aesthetic, indicating enjoyment.",Neutral
Positive,You dont have to stop the  world to stop a feeling .  U gonna let an emotion get you life that gurl ?  I was in LOVE / LUST with somebody that was so so so  bad for me .  But my feelings told me otherwise. 1.5 yrs later i got out of it.  Never trust a feeling or a fart for that matter  !!,The commenter expresses a nostalgic and ultimately positive reflection on a past relationship despite acknowledging its negative aspects.,Negative
Positive,Very kate bush running  that hill vibes.,"The commenter expresses enthusiastic enjoyment of the music video, using positive language and referencing a specific, positive aspect (‘that hill vibes’).",Neutral
Positive,Why is this Song lowky so emotional 🥹,The use of the emoji '🥹' and the description of the song as 'emotional' indicates a positive sentiment.,Positive
Neutral,"Emotionally,the song is the bus and i'm regina george",This comment is a quote from a movie and doesn't express a clear positive or negative feeling about the music video itself.,Neutral
Positive,Its soo old school ❤ vibes,The use of 'soo' and 'vibes' suggests a nostalgic and appreciative sentiment towards the music video.,Positive
Positive,I keep coming back to this song. Something about it is so infectious and catchy. This probably one of the most perfect pop songs ever tbh❤️,"The commenter expresses enthusiasm and affection for the song, using positive language and emojis.",Positive
Neutral,Not too sure about the popularity of this song...starts off with the intro and body sounding like Leon and than the chorus sounds like what Marina and the Diamonds does in her sleep...good but lack originality,"The comment expresses a mixed opinion, acknowledging the song's quality but also noting a lack of originality and comparisons to other artists, indicating neither strong positive nor negative sentiment.",Neutral
Neutral,The only beat I like is this one 0:04,"The comment expresses a preference for a specific part of the song, without overall positive or negative emotion about the video itself.",Neutral
Positive,"This is in the neigbourhood of Kate Bush, but a little less intellectual. Catchy.","The commenter expresses enjoyment and appreciation, describing the music as 'catchy,' indicating a positive reaction.",Positive
Positive,Am i the one think read the song at first as Goodluck Babel? 😭 even on messenger notes and ig i type babel and the song was shown HAHAHA even here on YouTube i search Goodluck babel not until i look at the title accidentally 😢,"The commenter expresses amusement and a positive reaction to the initial confusion, highlighting a memorable and enjoyable experience.",Neutral
Positive,"It's still has a great beat, that's all that matters!",The comment expresses a positive opinion about the song's rhythm and suggests it's the most important aspect.,Positive
Positive,This is one of the best chorus' I've heard in years.,"The commenter expresses strong positive feelings about the chorus, indicating a favorable opinion.",Positive
Positive,"First time hearing this song when driving, that ""I told you so"" almost got me into an accident! It stopped the world for a second! Such an amazing vocal!","The commenter expresses excitement and enjoyment of the song, describing it as 'amazing' and highlighting a positive, impactful experience.",Positive
Positive,"Heard this on the radio and had to Google the lyrics! Didn't realize it was Chapelle, I'm still getting used to her voice.","The commenter expresses a positive reaction by noting they heard it on the radio and wanted to find the lyrics, indicating enjoyment.",Neutral
Positive,I knew I was old when I stopped hating new music and started calling them “catchy tunes”,"The comment expresses a positive shift in opinion, indicating enjoyment and acceptance of contemporary music.",Neutral
Positive,87 million views on a lyrics video. She is just on another level,"The comment expresses admiration and enthusiasm, indicating a positive sentiment towards the music video and artist.",Positive
Positive,Her high pitch notes in this are exceptional and im not gay.,The comment expresses admiration for the singer's vocal performance (,Positive
Positive,Such a beautiful rendition of this song. I love the translation. That way those who don't speak Spanish can under the beauty and deep meaning of it,"The commenter expresses clear appreciation for the song's beauty and translation, indicating a positive sentiment.",Positive
Positive,Such tech overproducing ..... omg the song is great but when you need lyrics to deliver the song because you can't understand what's being sung..... very poor indeed. If these lyrics weren't on displayed I'd have no idea what she was trying to sing to me.....,"Despite criticism about the lyrics, the commenter ultimately expresses a positive sentiment about the song itself, highlighting it as 'great'.",Negative
Negative,The most annoying shit I ever heard,"The comment expresses strong dislike and frustration, indicating a negative sentiment.",Negative
Positive,I love a good lyrics video :D this is magic,"The commenter expresses enthusiasm and delight with the use of lyrics, indicating a positive sentiment.",Positive
Positive,I love this song so much such a Kate Bush 80s type of vibe. I wish the song itself would’ve won a Grammy but nonetheless I’m glad Chappell won for favorite new artist. But every year there’s a new artist. But this song was on repeat for me all of 2024 along with short n sweet album,"The comment expresses strong enjoyment of the song and album, using enthusiastic language and highlighting a personal connection.",Positive
Positive,I was just searching this song as l was reading a novel with a familiar story as the lyrics.l didn't Hearin had covered this song just 6 hours ago🙏😮,"The commenter expresses enjoyment and a connection to the song, using positive emojis and describing a positive experience.",Neutral
Positive,im straight 90s kid and this song is the real deal!!! the vibes!! the lyrics! it feels like a energy  song❤,"The commenter expresses enthusiastic approval using exclamation points and emojis, clearly indicating a positive sentiment.",Positive
Positive,"I am so obsessed with this song, I can't stop playing this at the start of the morning to start my day, it's like a cup of coffee, very comforting, such a vibe. ☕",The commenter expresses strong positive feelings about the song and describes it as 'comforting' and a 'vibe'.,Positive
Positive,"Chappell Roan's music is my jam, my peanut butter, and my jelly all rolled into one 🎶💕 #ChappellRoan #MusicIsLife #FanGirl #Obsessed #JammingOut #LoveHer #GenZVibes",The comment expresses enthusiastic admiration and affection for the artist and her music.,Positive
