classificacao,comentario,justificativa,sentimento_manual
Negative,"Awful music, awful culture",The comment uses strongly negative language ('awful') indicating a negative sentiment towards the music and implied cultural aspects.,
Positive,0:43 MUSTARD ON THE BEAT YO 🗣️,The enthusiastic use of 'MUSTARD ON THE BEAT YO' indicates excitement and positive approval.,
Negative,"I have to know what a 3:35 a 69 god is? A pervert devil/sex god worshipper?. If so you can add Celine Dion to that list. The publicity campaign for the children's clothing line she did a few years ago is disturbing. And he is just kicking back chill because he's one of fewer and fewer people with their eyes actually open. He sparked some creative energy in me. Don't just sit by and assume anyone else is going to save the world, you have to do your part and then we'll have hope. That's a call to action. I'm working on a bill to submit to congress focused on not overwhelm the system by taking 86% of children away from the family for drug addiction, then turn around and drug all of those children and put them in homes where they are raped and beaten while the kids who are suffering physical abuse are often looked over or given back. I know all too well. I was exposed to sexual explicit hand made dolls @DFS interview at the principal office at school. They looked like cloth African American cabbage patch dolls will adult parts and they isolated me and showed them to me trying to get me to say something had happened to me. There's only one black student in my entire school DISTRICT! So why not regular dolls? It's a super disturbing moment from my life. And I was kidnapped from school in Kindergarten! What school just lets a pervert pick a kid up from kindergarten?! JL Mudd in OFallon Mo.","The comment expresses strong negative emotions and disturbing accusations related to abuse, exploitation, and a sense of personal trauma, outweighing any positive aspects.",
Negative,"Who still don’t know what this is about even after all the arrests, cover ups, and sra survivor stories? They should all pay dearly for what they have been doing to those children. The elevator goes down. 50 deep. The tunnels still run underground all beneath the city.  The owl they truly revere is in bohemian grove. Freaky sickos.","The comment expresses strong condemnation and outrage, using phrases like 'should pay dearly' and 'freaky sickos'.",
Negative,None of that sex sacrifice get out hand fast women be worst ones after all this men evil ones will stick together did this and hurt women fast,"The comment expresses misogynistic views and harmful generalizations, indicating a negative sentiment.",
Negative,u know what? this is the WORST RAP/ SONGH ON EARTH.,"The comment expresses strong disapproval and uses negative language ('worst,' 'songh') indicating a negative sentiment.",
Neutral,Whats funny is you wont get the lyrics when you watch it haha,The comment expresses amusement but doesn't convey a clear positive or negative opinion about the music video itself.,
Positive,Want to hear Lil Wayne @lil_wayne on this beats,"The commenter expresses a desire to hear Lil Wayne, indicating a positive reaction to the music.",
Neutral,Hub beat 0:20,"This comment simply identifies a timestamp in the video, lacking any expressed emotion or opinion.",
Positive,Nice beat,The comment expresses approval and enjoyment of the music video's beat.,
Positive,yup just  repeat half the lyrics over and over again wow so  good IM LYING TS IS SO UNBELIEVABLY ASS LMAO,"Despite the initial insult, the user ultimately expresses enjoyment and amusement with 'so good' and 'IM LYING TS IS SO UNBELIEVABLY ASS LMAO'",
Negative,"Music and lyrics good, vocals, eh so so. He really aint got a singing voice 😅","While acknowledging positive aspects like music and lyrics, the comment expresses disappointment with the vocalist's ability.",
Negative,"I believe the lyrics are ""freaking ass ninja = he will 69 God""  ---- ""he"" the sense the individual hes referring to is disordered and seeks please for perpetuating his service. IYKYK 👁","The comment uses potentially offensive language and expresses a critical, potentially derisive, opinion about the video's subject matter.",
Positive,This beat is soooooo good bro . Eternal Damnation to Drake.,The enthusiastic use of 'soooooo good' and praise for Drake indicate a positive sentiment.,
Positive,At mustard on da beat ho,The comment uses enthusiastic slang ('at mustard') suggesting enjoyment of the music video.,
Positive,Mustard on the hoe mustard on beat hoe,The repeated use of 'mustard on beat' expresses enthusiastic enjoyment and excitement about the music.,
Positive,Love the beat,The commenter expresses enthusiasm and enjoyment of the music video's rhythm.,
Negative,"F*** it, Donald Trump. Yeah, Viber.",The comment contains offensive language and expresses a clear negative sentiment towards Donald Trump.,
Negative,"Also…having an American artist go onto the Super Bowl stage…the world stage…the BIGGEST world stage and; a. Make an unfounded accusation of a fellow artist being a C3PDOH and B. To use this world stage to so heavily promote so much gang culture/Crip/Crip walking/Pro-gang material is genuinely beyond irresponsible. It’s a rap beef & one of the best/most savage/entertaining/hard fought in hip-hop/rap history, it deserves every accolade within its particular genre that’s available, but to have this disrespectful, pro-gang culture, otherworldly disrespectful track repeat blasted into every television across the world that tuned in to watch my Birds beat KC into a bloody slurry…that’s just wrong…and on every level. Keep that shit where it belongs…and where it belongs is not on the front page-representing our entire country to the world in such a… “manner”. No one has to agree with me, but that doesn’t change the fact that what I’m saying is true. We need to stop promoting this gang worship that’s been going on, too many young kids are watching this shit, taking up a flag and dyin in the streets across the country & now the world over this fake ass culture that in & of itself manages to be hypocritical of itself in representing the culture as being the result of systemic oppression while simultaneously glorifying the life style of its OWN accord and inspiring millions of youth to emulate what they are seeing. Shits gotta stop & people need to start bein held accountable for it and stop hiding behind “taboo subjects” within our society to blame shift its perpetuation. Again, disagree all day, but I’m still right. ✌️😖","The comment expresses strong disapproval and criticism of the music video's content and its impact, using phrases like 'that’s just wrong’ and ‘I’m still right’ to highlight negative feelings.",
Neutral,Mustard on the beat ho,"This comment consists of a nonsensical phrase and likely represents a user testing the comment system, lacking clear sentiment.",
Negative,The fact that Drake is still alive and can visit his own headstone is crazy.,"The comment expresses a morbid and unsettling observation, suggesting a negative feeling towards Drake's continued existence.",
Neutral,who wrote this?.. hektik lyrics,The comment expresses curiosity about the song's lyrics without indicating a positive or negative emotional response.,
Negative,Non of his songs can beat emtee...maybe his drunk song can stand against some but 1 on 1 Wala..,"The comment expresses a clear preference for another artist and disparages the video subject's song, indicating a negative sentiment.",
Negative,"3:30 oh my this is still my favorite verse, basically A ""How to Guide for building a Dr6ke""",The comment expresses a negative opinion by referencing a controversial and potentially offensive topic (,
Positive,One day i will be biggest rapper of the world 🌎🙏🏼 . And love song. This song vibe is awesome 💯,"The commenter expresses excitement and admiration for the song and their future aspirations, indicating a positive sentiment.",
Positive,I spit out my drink when I saw them beating the owl pinata 😂,The exclamation of laughing and excitement (,
Positive,Broooooo love from panjab 🕊️⛳️⛳️ @sidhumoosewala vibes 👈🏻,"The commenter expresses love for the artist's 'vibes', indicating a positive sentiment.",
Negative,In the beginning i though he meant hoe instead of horn without the lyrics! 😂😂,"The use of ' 😂😂' (laughing emojis) indicates amusement at a potentially awkward misunderstanding, implying a negative initial reaction.",
Positive,This player got me thinking you can use hopscotch to see who got rhythm.,"The comment expresses a positive association with the music and the video, indicating enjoyment and likability.",
Negative,He fucked him up. Buried him 6 deep. Then moved the rest to Houstalangasvegas,"The comment uses violent and aggressive language, clearly expressing a negative sentiment towards the video's artist or subject matter.",
Positive,Understanding 0% vibe 10000%,The user is clearly expressing enthusiastic approval with the emphatic '10000%' indicating strong positive sentiment.,
Positive,That intro beat 🗿🔥🔥,The use of fire emojis (🔥🔥) and the emoji of a stoic face (🗿) strongly suggests enthusiastic appreciation for the music video's intro.,
Positive,Love this vibe from Afriqua 🔥🔥,The user expresses enthusiastic approval and excitement with the use of fire emojis.,
Negative,This is terrible. The lyrics to his muppet voice are creepy and goofy.,"The comment uses negative language ('terrible', 'creepy', 'goofy') expressing a clear dissatisfaction with the music video.",
Negative,De la chicane ente eux ... pas fort dommage car le beat et meaning aurait pu valoir et transmettre de véritables valeurs plus profondes. C'est d'un vide extrême ! Son nombril ....,"The comment expresses disappointment and criticism, using terms like 'pas fort' (not strong) and 'd'un vide extrême' (extreme emptiness), indicating a negative sentiment.",
Negative,KENDRICK IS BOTTA BEAT DRAKES A**,The comment contains abusive language and expresses a negative opinion about the music video and artist.,
Neutral,The beginning was the lyrics to squabble up,The comment simply refers to the beginning of the music video and doesn't express any explicit emotion or opinion.,
Positive,"Cramp dancing is my favorite dancing of all time. If I ever got to make it in the music business, my number one single will be, ""Why?"". I like to wrap over you, Kendrick you got that type of vibe. Let me stop showing off I know you can feel my spirit here and inside. 🎉","The commenter expresses enthusiastic enjoyment of the music and artist, using positive language and emojis.",
Negative,Was wondering what was that annoying trending music,"The comment expresses annoyance and criticism of the music, indicating a negative sentiment.",
Positive,1 year later I still know the lyrics to this song,The commenter expressing continued familiarity with the song indicates a positive association with it.,
Positive,Bro . . . . The beat is mixed SO well,The commenter is expressing a positive opinion about the music mixing.,
Positive,Why people wears Converse shoes ????      ❤,"The heart emoji indicates positive approval and appreciation for the video's visuals, likely including the Converse shoes.",
Negative,I  quited blox fruits bc it soo boring and ngl blox fruits suck I used to love so sos much but know I hate it bc it repetitive boring and all my friends quit blox fruits,"The comment expresses strong dissatisfaction with the game, using words like 'boring,' 'suck,' and 'hate,' indicating a negative sentiment.",
Positive,Beat 🔥🔥🔥,The use of fire emojis indicates strong enthusiasm and positive sentiment towards the music video.,
Positive,"🎉I memorize  the  lyrics  of  his songs,  because  they  sow  true  and deep  meaning  in my  mind, soul,  heart. They  always spark  to nurture  unforgettable  reflections  and  emotions.🎉❤KDOT❤🎉",The commenter expresses overwhelmingly positive feelings about the music and its impact on them.,
Positive,Passed the vibe check,The phrase 'passed the vibe check' indicates a successful and enjoyable experience with the music video.,
Positive,The last verse🔥,The use of the fire emoji (🔥) indicates enthusiastic approval and a positive sentiment.,
Positive,"Hi Kendrick, I've been a fan since 2023. Great job on taking down Drake btw (by the way!). The next time you drop I think it would be a great idea if you include this verse, it's from a Hong Kong diss track that my gf showed me! I think it will really bring Drake to his grave (if you know what I mean). It's a Taoist chant to break open the gates of h*ll. I'm not sure if you speak Cantonese, but if you google 破地獄 on Spotify, you can find it. Looking forward to the next time you drop!! (my bell notification is ON).","The comment expresses enthusiasm for Kendrick's work, appreciation for a specific action, and excitement for future releases, indicating a positive sentiment.",
Positive,"thanks 4 standing up to a majorly powerful predator, Kendrick.","The commenter expresses gratitude and admiration, indicating a positive sentiment towards Kendrick Lamar.",
Negative,I’m convinced rap/hip hop literally targets low iq/people in poverty  (same way toddlers love colorful tv and nursery rhymes) to perpetuate an ugly culture that was invested/invented by elite corporations (that probably have adverse feelings about black people).,"The comment expresses strong negative opinions about the music genre and its alleged targeting of marginalized communities, using derogatory language and accusations of deliberate manipulation.",
Positive,"This is gonna be a banger FOREVER and how and when he released this was so strategic 💯💪 Love Me Some Kendrick ❤❤❤ Had this bish Jumpin for 16 years now...and to the people saying Drake beat Kendrick, Y'all must be like him cuz y'all definitely NOT LIKE US 😂","The comment expresses enthusiastic support for the music video and artist, using positive language and emojis.",
Positive,Every Kendrick verse sound like he tryna warn you about something that already happened.,"The comment expresses admiration for Kendrick Lamar's lyrical content and delivery, suggesting a positive reaction to the music video.",
Negative,"""BEAT YOUR ASS AND HOP THE BIBLE IF GOD WATCHING""","The comment uses aggressive and potentially offensive language, clearly expressing a negative opinion about the music video.",
Negative,I hate Kendrick Lamar hardly any words rhyme!! Overrated. I thought Drake was bad this guy worst,"The comment expresses strong dislike for the music video and artist, using terms like 'hate,' 'overrated,' and 'worst,' indicating a negative sentiment.",
Negative,Wife beater?,The comment uses a derogatory term (,
Negative,"Japanese submarine slammed two torpedoes into our side, Chief. We was comin' back from the island of Tinian to Leyte, just delivered the bomb. Hiroshima bomb. Eleven hundred men went into the water. Vessel went down in twelve minutes. Didn't see the first shark for about a half an hour. Tiger. Thirteen-footer. You know how you know that when you're in the water, Chief? You tell by lookin' from the dorsal to the tail. What we didn't know... was our bomb mission had been so secret, no distress signal had been sent. Heh. They didn't even list us overdue for a week. Very first light, Chief, sharks come cruisin'. So we formed ourselves into tight groups. Y'know, it's... kinda like ol' squares in a battle like, uh, you see in a calendar, like the Battle of Waterloo, and the idea was, shark comes to the nearest man and that man, he'd start poundin' and hollerin' and screamin', and sometimes the shark'd go away... sometimes he wouldn't go away. Sometimes that shark, he looks right into ya. Right into your eyes. Y'know the thing about a shark, he's got... lifeless eyes, black eyes, like a doll's eyes. When he comes at ya, doesn't seem to be livin'... until he bites ya. And those black eyes roll over white, and then... oh, then you hear that terrible high-pitch screamin', the ocean turns red, in spite of all the poundin' and the hollerin', they all come in and they rip you to pieces. Cage goes in the water? You go in the water. Shark is in the water. Our shark. Y'know, by the end of that first dawn... lost a hundred men. I dunno how many sharks. Maybe a thousand. I dunno how many men, they averaged six an hour. On Thursday mornin', Chief, I bumped into a friend of mine, Herbie Robinson from Cleveland- baseball player, boatswain's mate. I thought he was asleep, reached over to wake him up... bobbed up and down in the water just like a kinda top. Upended. Well... he'd been bitten in half below the waist. Noon the fifth day, Mr. Hooper, a Lockheed Ventura saw us, he swung in low and he saw us. Young pilot, a lot younger than Mr. Hooper. Anyway, he saw us and come in low and three hours later, a big fat PBY comes down and start to pick us up. Y'know, that was the time I was most frightened, waitin' for my turn. I'll never put on a life jacket again. So, eleven hundred men went into the water, three hundred sixteen men come out, and the sharks took the rest. Anyway... we delivered the bomb.","The comment describes a horrific and tragic event involving death, dismemberment, and the relentless attack of sharks, clearly conveying a negative emotional tone.",
Positive,This is awesome 👌 but no one can beat PAC diss track for his homey BIGGIE,"The comment expresses enthusiasm ('awesome') and praises a specific track, indicating a positive sentiment towards the music video and artist's work.",
Positive,"Kendrick Lamar always hits differently when he speaks truths no one dares to say. 'Not Like Us' feels like a raw mirror reflecting the chaos and contradictions of our world. I tried to channel that same fearless honesty and bold energy into my latest track — a sound for those who refuse to fit the mold. If you’re tired of the same old, come vibe with something real.","The comment expresses admiration for Kendrick Lamar's music and encourages listeners to appreciate authentic, challenging content.",
Positive,0:27 love the beat,The commenter expresses positive enthusiasm for the beat in the music video.,
Positive,Dre beat with a pac diss. Best mixture.,"The commenter expresses a positive opinion by stating it's a 'best mixture,' indicating enjoyment.",
Negative,This is the worst superbowl I have ever seen. You set a precedent to say pedo over and over again on the radio for a generation of children that were already messed up; now they will grow up to be rapists. I will never listen to Kendrick ever again and why didn’t anyone kill Drake yet? I hate them for doing this to our society and culture. The song sounds like shit too and never deserved a Grammy for promoting child abuse and having awful production.,"The comment expresses strong condemnation of the music video and artists, using emotionally charged language like 'worst,' 'pedo,' and 'hate,' indicating a clearly negative sentiment.",
Positive,Mustard on the beat ho 😂❤,The use of 'ho' and the heart emoji indicates enthusiastic enjoyment of the music video.,
Positive,Dope song that beat  go hard af 05-06-2025 who else still here in 2025 vibing with this doplify song ???❤❤❤❤,"The commenter uses enthusiastic language ('Dope song', 'beat go hard af') and emojis to express positive feelings about the music video.",
Positive,"Pure beauty, its text, choreography, theme, I love it. In France, we put it as a ringtone on our cell phones so that in the street it spreads 💥💥💥 everywhere, this powerful, perfect sound. 😅",The commenter expresses enthusiastic admiration and enjoyment of the music video across multiple aspects.,
Negative,Dude this song is repetitive. Just annoying,The comment expresses frustration and annoyance with the song's repetitive nature.,
Negative,😭He is telling Abt X in his lyrics read them carefully and sync them with his incidents,The use of crying emojis and phrasing like 'read them carefully' suggests a critical or sorrowful interpretation of the song's content.,
Positive,Honestly 💗 money be the happiest but evil be in the way 😔 beautiful beat to be standing in the area tho,"The commenter expresses appreciation for the music and beat while also acknowledging a negative element, leaning towards a positive overall feeling.",
Positive,Dem lyrics means alot,"The comment expresses that the lyrics hold significant personal meaning, indicating a positive emotional response.",
Positive,Not me not listening this for 1 month then still knowing all the lyrics by heart,The comment expresses a positive sentiment through enthusiastic engagement with the song.,
Negative,I am sorry as an educated interracial woman I can’t comprehend this video much less his lyrics do to lack of enunciation. What is he trying to convey to the public? He looks dirty and scruffy much like his dancers too. Maybe I am missing something; being I lean more towards jazz and classical music. I am a highly educated woman in finance and I get that I am not suppose to understand these type of people! (Smh),"The comment expresses confusion and critical judgment of the music video and its artist, indicating a negative sentiment.",
Negative,Mustard on the beat hoe🎶...,The comment uses derogatory language (,
Negative,He’s 5’5” WTF. Drake would beat the shit out of him.,The comment uses aggressive language ('beat the shit out of') expressing a critical and dismissive opinion of the video's subject.,
Negative,Worst song of all time,The comment expresses a strong dislike and critical opinion of the song.,
Positive,Third verse is really the ONE,The exclamation point and phrase 'really the ONE' indicate strong positive enthusiasm for the verse.,
Negative,Worst song ever,The comment expresses strong dislike and criticism of the song.,
Negative,worst shit ive ever heard,The comment expresses strong disapproval and uses explicitly negative language ('worst shit') indicating a negative sentiment.,
Positive,Drake been awfully quiet since this dropped,"The comment expresses a positive reaction to Drake's music release, indicating anticipation and excitement.",
Negative,"1:10 ""I'm gonna beat this guy u- AAAHHHHH!!!"" -Random guy that got pulled into the void probably",The exclamation and description of being pulled into a void strongly suggest a negative and distressed emotional state.,
Negative,Here lies Drake tombstone 🪦  2009-2024,"The comment uses a tombstone emoji and references a deceased year, implying sadness and loss about the artist's career.",
Negative,Horrible vibez,The word 'horrible' clearly indicates a negative feeling about the music video's vibe.,
Negative,literally one of the worst songs of all time,The comment expresses a strong negative opinion about the song's quality.,
Positive,Grammy vibe,"The comment expresses a positive association with the Grammy Awards, suggesting enjoyment of the music video.",
Positive,That main theme is so catchy,"The comment expresses a positive opinion about the song's main theme, praising its catchiness.",
Positive,More beats please 🎉,The use of '🎉' emoji clearly indicates excitement and approval of the music video's rhythm.,
Positive,Bro the beat it just **BANGS**,The use of the word 'BANGS' indicates enthusiastic excitement and a positive reaction to the music.,
Positive,"I am not a rap fan mostly becuz i don't really listen to it nor do I understand.  However, this song packs a punch.  KL really has a lot to say.  I don't know what everything in the song means but the words seem purposeful and powerful.   I'm a school librarian that likes to do research... I'm about to dig deeper for my own understanding.  BTW... i really like this song!  💜","Despite initial reservations, the commenter expresses a clear liking for the song and intends to explore it further, indicating a positive sentiment.",
Negative,Not like us were all human and don't want to die second or third rank citizen but some of us our stories of our ancestors and empires good behavior honestly do you like death bye the machete how many Africans died that way in few cases Africans have done well in government not being tribal so you know how many years of slavery the beat out fellow white people and then dark ages more learning curves face it collonastist came with culture and taut it it's universal pull up your pants help out at a soup kitchen help the disabled the trie third class citizens or your going to looking self when your time comes as an old geuser and time comes in the pearly gates your be turned away wanting in purgatory.,"The comment expresses resentment, historical criticism, and a judgmental tone towards societal issues and perceived failings, indicating a strongly negative sentiment.",
Negative,I cannot beleive how this track gone through the roof like this. Thats one of the worst songs i have ever heard,The comment expresses disbelief and explicitly states the song is 'one of the worst' indicating a negative sentiment.,
Negative,-mustard on the beat ho beat bro ni*** he a freak throw man down tell em everlamps tell em breath bro-,"The comment contains aggressive and derogatory language, indicating a negative sentiment towards the music video and its artist.",
Negative,lmao sht retarded lyrics but the instrumental is good,The comment expresses criticism with terms like 'retarded' and 'but' indicating dissatisfaction despite acknowledging a positive aspect.,
Positive,First beat is fire🎉🎉🎉,The use of celebratory emojis indicates enthusiastic approval of the music video's initial beat.,
Negative,"I hate hip hop. Boooooooring repetitive, unimaginative crap",The comment expresses strong dislike and criticism of the music genre and the video itself.,
Negative,I like the beat but calling someone a pedo because he kissd a 17 year old at a concer is ridiculous. Especially when people the U.S in certain states re allowed to get married at 16.,The comment expresses strong disapproval and criticism of the video content and the actions depicted within it.,
Negative,"If he knew it was a disstrack why would he post it as a music video and perform that song in public,cuz this song is the worst to people who like this song can get outta here cuz Drake is still better than Kendrick because in Nokia Drake copied Kendrick’s move from not like us and superbowl","The comment expresses strong disapproval and criticism of the song and artist, using phrases like 'worst' and 'Drake copied Kendrick’s move,' indicating a negative sentiment.",
Positive,This Song hits Deep right now. The people of the 🌎 are different.  OG SARGE,The comment expresses a positive reaction (,
Negative,This song is repetitive AF!  Can’t stand it.,The use of 'AF' and the statement 'Can’t stand it' clearly indicates a negative opinion of the song.,
Negative,Worst song I've ever put ears to.,"The comment explicitly expresses a negative opinion, stating it's the 'worst song' ever heard.",
Positive,mustard on the beat ho hits hard,The exclamation and description of the beat as 'hitting hard' clearly express a positive reaction to the music video.,
Positive,Bro the beat is soooooo good,The enthusiastic use of 'soooooo' indicates a strong positive feeling towards the music's beat.,
Positive,This song is deep oon so many levels,The use of 'deep' suggests a positive appreciation for the song's complexity and impact.,
Positive,"Did i just notice that kenny copied the lyrics on euphoria, but said Aye 9 times, whilst on euphoria said Huh 6 times?😂","The comment expresses amusement and a playful observation, indicating a positive reaction to the video's content.",
Positive,"I need this young man to step for God with Us..... He is Chosen and I felt God's Energy flowing through the vibration and tone in his voice 💞💞💞🎉❤🎉❤🎉❤🎉😊😊😊😊 Heavenly Father, Please Unite Us, In Jesus Mighty Name Amen ❤❤🎉❤😊😊😊","The comment expresses fervent support, faith, and positive feelings about the artist and their music, indicated by emojis and phrases like 'Chosen' and 'God's Energy'.",
Negative,I don't know what's wrong the fact that this was one of the most horrible beats I've ever heard or the fact that people are sheep on that over hype pretending to like bs. This beat is fxcking horrible. I hate this sh1t.,"The comment expresses strong dislike and condemnation of the music video and its reception, using words like 'horrible,' 'bs,' and 'hate,' indicating a negative sentiment.",
Neutral,"Dr6ke: ""If you can beat them, just copy them"" 🤷🤷🤷🤷🤷🤷",The comment consists of emojis with no explicitly positive or negative sentiment expressed about the music video.,
Positive,EAZY E - REAL MF G VIBES!,The exclamation point and enthusiastic descriptor 'REAL MF G VIBES!' clearly indicate positive sentiment.,
Negative,I don’t get why people love this song. The beat is ok but the diss track is mid vs like Ether.,"The comment expresses dislike for the song, criticizing its quality and comparing it unfavorably to a higher-quality track.",
Neutral,what is the original tone from?,"This comment simply asks a question about the music video's tone, lacking any explicit emotional expression.",
Negative,Kendric wife/Fiancé showing up in video Like he don’t beat me cause we dancing is Like Tina Showing Up For Ike,The comment expresses a critical and potentially hostile sentiment towards Kendrick Lamar and his partner.,
Positive,Big moldi a beat mosic ❤❤❤❤❤tank youuu.,The commenter expresses appreciation with multiple heart emojis and a thankful message.,
Positive,This is the only song I play in Beat Saber 😂😂😂😂,"The user expresses strong positive enjoyment by stating it's the 'only song I play', accompanied by multiple laughing emojis.",
Negative,Worst,The word 'worst' expresses a strong expression of dissatisfaction and negativity towards the music video.,
Positive,Mustard On That Beat yo,The comment expresses enthusiastic approval and amusement with the song's rhythm and style.,
Positive,3:31 aye that whole verse fire,"The commenter uses the word 'fire,' which is a strong positive descriptor for music.",
Negative,Bro you need to watch some 90s MTV your shit don't even match the rhythm,The comment uses critical and slightly condescending language ('don't even match the rhythm') expressing disapproval of the music video's style.,
Negative,after 3 min that flow go to no sense and no rhythm,"The comment expresses dissatisfaction with the music's flow and rhythm, indicating a negative sentiment.",
Negative,The blood dnt spill like Nas pac dmx or biggie. Also a stale deliverance that's his only downfall very m ok mono tone tho.shit hits needs more deliverence,"The comment expresses criticism of the music video's lack of impact and a monotonous tone, suggesting a negative reaction.",
Positive,Played this song so many times my son knows the lyrics 😅,"The comment expresses enjoyment and familiarity with the song, indicating a positive sentiment.",
Positive,"Bro got roasted, fried, stir-fried, cooked, sautéed, sous vide, broiled, boiled, deep-fried baked, al dente, and bbq'd!",The use of vivid culinary terms suggests amusement and enthusiastic praise for the video's content.,
Positive,I just read the lyrics to this and I thank you kind sir! 😊👍👍✌️❤,"The user expresses gratitude and uses positive emojis, indicating a favorable opinion of the music video.",
Positive,I'm not into Hip hop but this song is really good and catchy.,The commenter expresses a positive opinion by stating the song is 'really good and catchy'.,
Positive,"Drake & PARTYNEXTDOOR's ""Some Sexy Songs 4 U"" Surpasses Staggering Sales Milestone",The comment expresses excitement and success regarding the song's sales performance.,
Negative,It would have been a go without Lefty Gunplay the whole verse was trash,The commenter uses harsh language ('trash') and expresses a strong disapproval of the song's verse.,
Positive,Bro . . . . The beat is mixed SO well.,The commenter expresses a positive opinion about the music mixing.,
Positive,Bro . . . . The beat is mixed *SO* well,The use of 'SO' indicates a strong positive feeling about the song's mixing.,
Positive,Check out our latest song titled OVERSEAS on this same channel it's dope you won't regret checking it out.....if you like the song don't forget to subscribe,"The commenter enthusiastically praises the song and encourages viewers to subscribe, indicating a positive reaction.",
Negative,"Easily, one of the ACTUAL worst ""songs"" I have ever heard. If you like this, you have zero intelligence.","The comment uses strongly negative language like 'worst' and insults the listener's intelligence, indicating a clear negative sentiment.",
Negative,He dropped some good stuff but damn this one corny asf. The lyrics don’t work right and the dumb monologue at the end gives anime nerd fedora vibes. What the fuck happened lol,"While acknowledging some positive aspects, the comment primarily expresses frustration and criticism regarding the video’s quality and specific elements.",
Positive,Remind me of world beat Kendrick lamar ❤,The use of the heart emoji and comparison to Kendrick Lamar indicates a positive feeling towards the music video.,
Negative,Everyone is talking about pedophiles but his verse at 3.31 killed it.,"The comment uses the term 'pedophiles' and expresses a critical assessment of the music video's verse, indicating a negative sentiment.",
Negative,"Nahhhh drake got cooked,fried,Deep fried,barbequed,burned and toasted",The extensive use of cooking metaphors strongly implies a negative opinion of Drake's performance in the music video.,
Positive,Kodak Black's verse in Drowning by A Boogie wit da Hoodie is kinda legendary at this point.,"The comment expresses a high opinion of Kodak Black's verse, using the word 'legendary'.",
Positive,The driver got her own gun licenses situation now I not going to late her get beat up are disrespected so in walked off he been back are he got a job,"The comment expresses support and a desire for the driver to be protected, indicating a positive sentiment.",
Negative,Thats what this fucking annoying song is keep hearing everywhere,The use of the word 'annoying' and the expletive 'fucking' strongly indicate a negative sentiment towards the song.,
Negative,Didn't know he dissed him so bad until I saw the lyrics😅😂😂,"The comment expresses amusement at a perceived diss, indicating a negative reaction to the lyrics and the situation.",
Positive,This beat up to 0:10 ❤,The use of the heart emoji indicates a positive reaction to the music video's beginning.,
Positive,the beats,The comment expresses a positive opinion about the music video's,
Positive,"Reminds me of an 1/4 of Missy Elliott. ADRS. Art, Dance, Rhythm and Soul.","The comment expresses a positive comparison to Missy Elliott, highlighting key elements of the music video's style and artistry.",
Positive,The verse referring to DeMar DeRozan leaving the Raptors/Canada hits different now.,"The comment expresses a nostalgic and appreciative feeling about the lyric's impact, indicating a positive reaction.",
Positive,"I think Kendrick did really good on this, i wish the beat was different tho 😢😂","The commenter expresses a positive opinion of Kendrick's performance while also offering a minor, playful criticism.",
