classificacao,comentario,justificativa,sentimento_manual
Positive,"I love your video. I love your shoes. I mean, I love your songs that have the most nicest song ever. I also sing along with your songs and sometimes I get the lyrics right we’re wrong.","The comment expresses enthusiastic praise and enjoyment of the music video and songs, indicating a positive sentiment.",Positive
Positive,Talent!!!!and such a soothing beautiful voice…timeless vocals!!!!!!!!,"The commenter expresses enthusiastic praise for the singer's talent and voice, indicating a positive sentiment.",Positive
Positive,"I love your video. I love your shoes. I mean, I love your songs that have the most nicest song ever. I also sing along with your songs and sometimes I get the lyrics right we’re wrong.","The comment expresses strong positive feelings about the video, music, and the user's enjoyment.",Positive
Negative,Well done on creating the worst song ever made,"The comment expresses strong disapproval and criticism of the song, indicating a negative sentiment.",Negative
Positive,"Lyrics are perfect rhythm is perfet , it is final u are the best singer",The commenter expresses strong positive feelings about the lyrics and the singer's performance.,Positive
Negative,I don't like music but lyrics moves me crazy,"The comment expresses dislike ('I don't like') coupled with a contradictory feeling of being 'moved crazy,' indicating a negative sentiment.",Neutral
Positive,I love the song gives me Good vibes,The user explicitly expresses enjoyment with the phrase 'I love the song' and describes a positive feeling ('good vibes').,Positive
Positive,LOTR vibe in this clip,"The comment expresses a positive association, referencing a well-regarded and generally liked series (Lord of the Rings).",Neutral
Negative,My life has been worse since hearing this song I have to live each day knowing that this terrible song is is out in the universe,"The comment expresses a negative feeling about the song's impact on the commenter's life, using words like 'worse' and 'terrible'.",Negative
Positive,Love the person you are. Everything about your words movement vibes has caught my full attention🎉🎉,"The comment expresses enthusiasm and appreciation for the video's elements, indicating a positive sentiment.",Positive
Negative,Annoying fucking voice that keeps over stringing along....a real singer is Teddy Swims.,"The comment uses harsh language ('annoying', 'fucking') and expresses a critical opinion about the singer's voice.",Negative
Negative,"The worst is thinking that you may have almost had this thing once, but then you lost it, without having ever realized in time that you could have had it and you just took it for granted. And now its too late and there is no likelihood that you will ever find that again.","The comment expresses regret and hopelessness about a lost opportunity, indicating a negative emotional state.",Negative
Negative,I don't like when male singers do the Elmer Fudd accent any more than I like the vocal fry on female singers.,"The comment expresses dislike for specific vocal techniques, indicating a negative sentiment towards the music video's sound.",Negative
Positive,"This song is about feeling love and hate for someone at the same time. The lyrics talk about how it's hard to let go of someone you still care about, even if they hurt you.","The comment expresses a complex emotion related to love and care, suggesting a generally positive reflection on the song's theme.",Neutral
Positive,The lyrics are so beautiful,The comment expresses a positive opinion about the song's lyrics.,Positive
Positive,"Went from “wow, cool song” to realizing my exact feelings are the lyrics. Thank you @BensonBoone for sharing your gift.","The commenter expresses gratitude and appreciation for the artist's work, indicating a positive emotional response.",Positive
Positive,Best singer in the whole entire world no one can beat you Benson,"The comment expresses enthusiastic praise and admiration for the singer, clearly indicating a positive sentiment.",Positive
Positive,Beautiful and powerful song,The comment expresses admiration and appreciation for the song's qualities.,Positive
Positive,"Had to come here from Facebook to hear the whole song without interruptions. My You Tube vibe includes Jelly Roll which is what you're lumped in with music wise on Facebook, which in itself is a high honor. I hope you guys rise and really spread your music all over. I'm rooting for you!!!❤","The commenter expresses enthusiasm and support for the artist, using positive language and emojis.",Positive
Positive,"Describe the vibe? I'm not sure there are any words in any known spoken language on this planet that can fairly, justly, accurately capture the vibe one gets from hearing this song. That being the case, I'll say the vibe I feel is otherworldly. Peace humanity",The commenter uses positive language like 'otherworldly' and expresses a feeling of awe and appreciation for the song's unique atmosphere.,Positive
Positive,"dam i love this, but someone saw me listening to this and heard this song look at me weirdly as the friend only heard the first part and thought why i am listening to love songs (as there's girl & love in the lyrics) QWQ","The user expresses clear enjoyment of the music video and song, despite a slightly awkward social interaction.",Positive
Neutral,Vibe starts at 1:23,This comment simply indicates a timestamp and doesn't express any positive or negative emotion about the video.,Positive
Positive,I SCREM THESE LYRICS!!!,The exclamation point and use of 'I SCREM' clearly indicate enthusiastic approval of the music video and lyrics.,Positive
Positive,Powerful song,The phrase 'Powerful song' expresses strong approval and enthusiasm.,Positive
Positive,"Being a man that has loved and lost way too many times and now have found the woman that was always meant for me, im so glad i found her after I've learned my lessons. She's going to get the best of me that has ever been and she's going to be loved like she deserves to be loved, and i in return because I know she was sent to me right now by the universe at this very time when i was ready,  when she was ready. Ive never been happier in my life. She's all mine and just try and take her away","The comment expresses overwhelming happiness and gratitude, clearly indicating a positive sentiment.",Positive
Negative,650 billion views r u serious you made all that money maybe someone with more musical skills i appreciate the emotion but im . Looking for something with more skill than a new nockelback,"The commenter expresses disappointment and criticism regarding the lack of musical skill, indicating a negative sentiment.",Negative
Positive,"Não sei descrever a vibe, mas a vontade que da, é de sair andando pela cidade ouvido a música.","The comment expresses a strong desire to listen to the music while walking, indicating a positive feeling towards it.",Neutral
Positive,"A melhor música de todos os tempos desde que nasci em 1981 - Não se compara a nada Deus te abençõe moço, um coração lhe agradece.","The comment expresses strong admiration and gratitude, indicating a positive emotional response to the music video.",Positive
Positive,Rhythm moves the body,The comment expresses a positive reaction to the rhythm of the music video.,Positive
Positive,"benson, can i steal your vocal chords? this song made me cry, i got chilllllss! if you drop, im all ears!!","The commenter expresses enthusiastic enjoyment and a desire to listen further, indicating a positive reaction to the music video.",Positive
Positive,"I was singing along with this song at the top of my lungs and the lyrics hit me like a truck. By the end of the song I was in tears (and still am.) this song played on the radio around the same time that my grandfather was suffering from cancer and the lyrics reminded me to pray for his health almost every day. I will forever miss him because he was the one who pushed me out of my comfort zone and taught me how to sing along with his piano playing. Around 2-5 days before he passed, we played our favorite one for the last time. He couldn’t even play through the whole song because of the severity of this illness, but it really meant the world to me that he tried anyways. I miss every moment I had with him and hope that he is proud of me for still practicing until this very day. I’m still trying to get used to singing the song we played without balling up and crying my eyes out. thank you for sharing with us this masterpiece. ❤","The comment expresses deep emotional connection, fondness, and gratitude towards the song and the deceased grandfather, indicating a predominantly positive sentiment.",Positive
Positive,"""Such a heartfelt song! Benson Boone’s voice and emotions shine beautifully! 💕🎶",The comment expresses enthusiastic admiration and positive feelings towards the song and artist.,Positive
Positive,It makes me so emotional it's the best song it's my favourite it's my little sister's favourite song ❤,"The comment expresses strong positive emotions and describes the song as a favorite, indicating a favorable opinion.",Positive
Negative,Ouvindo essa musica e lembrando da minha esposa que morreu ha pouco tempo. Cada palavra dessa musica me causa um aperto no coração!! Mas é isso …,"The comment expresses profound sadness and pain, indicating a negative emotional response to the music.",Neutral
Positive,It's gonna me vibe,"The commenter expresses excitement and enjoyment, indicated by the phrase 'gonna me vibe'.",Neutral
Negative,This was good but it got repetitive on the radio so I personally have beef with it,"The comment expresses dissatisfaction with the song's repetition, indicating a negative sentiment.",Neutral
Positive,"This tune feels like pure love. May your heart ever beat with intention, peace, and play.","The commenter expresses feelings of love and positivity about the music, indicating a favorable sentiment.",Positive
Neutral,Beatiful  otro vidioquil,"The comment consists of a misspelling and a general expression of liking, making the sentiment unclear but not strongly negative.",Positive
Negative,The song started out good until the chorus came in like a screeching on the chalkboard,"The comment uses the metaphor of a 'screeching on the chalkboard,' indicating a strong negative reaction to the chorus.",Neutral
Positive,Song is deeper than you know. If you know! Good for you,The commenter expresses a positive opinion about the song's depth and encourages others to appreciate it.,Positive
Negative,"I mean, if he'd take the goddamned marbles out his mouth and stop trying to sound like Steven Tyler form Aerosmith in the chorus, he might have something....Nothing we haven't heard before, but something at least.",The comment expresses disappointment and criticism regarding the artist's vocal performance and the song's originality.,Neutral
Positive,The Break Down and the strength put into singing it I dropped my pen and joined. The lyrics are so easy to sing along and it makes the song hit HARDER. Love it. 👏👏👏👏,"The commenter expresses enthusiastic enjoyment and admiration for the music video, using positive language and emojis.",Positive
Neutral,Give you a scientific explanation for the discrediting natural of psychological illness in dualism of Manichaeism and other during their time when subjected to malnutrition the psychological and temporary phenomenon of psychological abuse. You can consciously design the self made abuse in self experiment to identify your subconscious from your conscious mind. The exercise isn’t healthy in the short turn but I. The long term you have a greater understanding of yourself and modern psychology. It’s incredibly dangerous to use this on another person is extreme psychological abuse. But you can target someone circadian rhythm and based on perception threshold on the subject matter it can lead to paranoia confused with psychosis that’s a real why working above perception threshold on this subject matter is about safety.,"The comment presents a complex, somewhat academic argument about self-experimentation, psychological abuse, and perception thresholds, lacking clear emotional expression.",Negative
Positive,I love the rhythm,"The commenter expresses affection for the music video's rhythm, indicating a positive sentiment.",Positive
Negative,so rare that the chorus is the worst part of a song,"The comment expresses a critical opinion, stating the chorus is the 'worst part' of the song, indicating a negative sentiment.",Negative
Positive,You moved the emotions in my chest 😢,The use of the crying emoji and the phrase 'moved the emotions in my chest' indicates a strong positive emotional response.,Positive
Positive,I liked to every vibeo from bensone boone,The commenter expresses a positive feeling by stating they 'liked' the videos.,Positive
Positive,You look like you can beat the rock,The comment expresses admiration and suggests a positive comparison to a skilled performer.,Neutral
Negative,Arguably one of the worst songs ever made,The comment expresses strong disapproval and uses negative language ('worst songs ever made') indicating a negative sentiment.,Negative
Positive,im cryyyyy >: BEST MUSIC LYRICS IN THE WORLD I LOVE IT @BENSOONBOONE CONGRAULATIONS,The user expresses strong positive feelings through enthusiastic language and praise for the music and artist.,Positive
Positive,"What a beautiful song, it is already my ringtone! Well done! Greetings from Greece!",The commenter expresses enthusiastic praise for the song and uses positive language like 'beautiful' and 'well done'.,Positive
Positive,"I LOVE, LOVE THE LYRICS AND MESSAGE....sorry for shouting. But this is a beautiful song.",The commenter expresses strong positive feelings using phrases like 'I LOVE' and describes the song as 'beautiful'.,Positive
Positive,"Such a powerful voice, it gives me chills.","The commenter expresses a feeling of intense emotion and admiration, indicating a positive sentiment.",Positive
Negative,Yeah the song ain't bad but if you're gonna promote your song with a video you  make it good. They totally blew it with all the phony drama of hiking up a mountain to jam and they show them hoisting up an Epiphone acoustic guitar and then noone is playing the Epiphone. Pretty lame. Not to mention you blew it over a budget guitar. Lol.,"The commenter expresses disappointment and criticism regarding the video's quality and perceived lack of substance, using terms like 'blew it' and 'pretty lame'.",Neutral
Positive,The high pitch is the best thing ever 😜😜🎉❤,The user expresses enthusiastic approval of the,Positive
Positive,"My new favorite song. It doesn't really have a meaning to my life, currently anyway. But I absolutely love the lyrics, song, beat, and mystery. Don't make us wait the whole pregnancy to find out whose eyes the baby has please us southern women need to know now please","The commenter expresses strong positive feelings about the song, using phrases like 'absolutely love' and highlighting its appealing elements.",Positive
Neutral,"I thought the video would of played out differently. When I heard these lyrics I would of pitcured a story of 2 people navigating life. Not dudes on a rock, rocking out.","The comment expresses a slight disappointment with the video's narrative, but doesn't convey strong positive or negative emotions.",Neutral
Negative,BPD is awful..,The use of 'awful' clearly expresses a negative feeling about the music video.,Negative
Positive,BEATIFUL THINGS I'VE GOT,The exclamation and adjective 'BEATIFUL' clearly express a positive feeling about the music video.,Positive
Positive,OMG!!! This vocal🥺🔥🤍,"The use of emojis like '🥺', '🔥', and '🤍' strongly indicates excitement and positive emotion towards the music video.",Positive
Positive,A song where the lyrics are meaningful in 2025 … you know what? Fairs 👏🏾,The enthusiastic clapping emoji and positive statement about the lyrics indicate a favorable reaction to the music video.,Positive
Neutral,Bro says this is lyrics,The comment simply states a user's personal opinion without expressing positive or negative emotion about the music video.,Negative
Positive,Grate song very emotional,The commenter expresses positive feelings about the song using words like 'grate' and 'emotional'.,Positive
Positive,youare perfect original vocals!,"The comment expresses enthusiastic praise for the vocals, indicating a positive sentiment.",Positive
Positive,From 🇰🇪🇰🇪🇰🇪🇰🇪🇰🇪kenya for my Mi Lady and Beautiful beautiful princess and my heart beat AURORA. MY LOVE LIGHT GODDESS,"The comment expresses strong affection and admiration for the music video and the artist, indicating a positive emotional response.",Positive
Positive,The first verse is golden!,The exclamation point and the adjective 'golden' clearly indicate a positive feeling about the music video's first verse.,Positive
Positive,"My family have boycotted this record cos I’ve got it on loud and screaming down my microphone with you but it’s not stopped me! 53 years old and you come along 30 years too late!  Love everything you do and Momma Song, can’t even listen to that bugger without crying! Genius and beautiful lyrics. ❤❤xx","Despite initial frustration, the commenter expresses strong admiration for the music and lyrics, indicating a positive overall feeling.",Positive
Negative,"I hate this song, f$cking annoying vocals! omg","The comment expresses strong dislike and frustration with the song's vocals, clearly indicating a negative sentiment.",Negative
Positive,The tone is amazing mate 😮😮😮😮😮,The frequent use of the '😮😮😮😮😮' emoji indicates strong positive emotion and enjoyment of the music video.,Positive
Negative,"Sorry, but this is screaming with country and western lyrics","The comment expresses a negative opinion, criticizing the video's musical style as 'screaming with country and western lyrics'.",Negative
Positive,I’m so glad my lyrics went so well all pieced together so perfectly ❤ well done 😮😊,"The user expresses positive feelings through emojis and phrases like 'so well,' 'perfectly,' and 'well done'.",Positive
Positive,These vocals are soon good (by the way it's super good),The commenter expresses enthusiastic approval with phrases like 'soon good' and 'super good'.,Positive
Negative,My great granfma died because she was sick and the lyrics i hope i dont lose makes me think qhen i saw her sick thank you benson,"The comment expresses grief and sadness about the grandmother's death, indicating a negative sentiment.",Negative
Positive,"""Such a heartfelt song! Benson Boone’s voice and emotions shine beautifully! 💕🎶",The commenter expresses strong positive feelings about the song and artist's performance with phrases like 'heartfelt' and 'shine beautifully'.,Positive
Positive,"Benson Boone has inspired countless people through his raw talent, emotional honesty, and unwavering authenticity. From his viral rise on social media to his heartfelt performances, he’s shown that staying true to yourself can open doors and touch lives. His lyrics often speak to real struggles—love, heartbreak, identity—and fans around the world connect deeply with the vulnerability in his voice. Whether it’s through his music or his journey, Benson reminds us that it’s okay to feel deeply and to chase our dreams with passion and courage.","The comment overwhelmingly praises Benson Boone's talent, authenticity, and the positive impact his music has on listeners.",Positive
Negative,One of the most annoying fucking songs on the radio right now 👍,The use of 'annoying' and 'fucking' alongside the thumbs-up emoji indicates a strongly negative sentiment.,Negative
Positive,Thank you Benson for creating such a powerful and emotional song. Jessica Sanchez sang it on AGT and completely nailed it — but it was your lyrics and melody that made it possible. You truly created a masterpiece. ❤🙏 #BeautifulThings,"The commenter expresses gratitude and admiration for the song's quality and the creator's skill, indicating a positive sentiment.",Positive
Negative,Song needs a bridge to lift it before the final chorus. What the hell happened to bridges in music.,"The comment expresses frustration and criticism about a lack of musical structure, indicating a negative sentiment.",Negative
Positive,"I love this song, and it helps to escape reality. Iv'e literally heard it so many times and I never get tired of it. I really recomend it a lot if you love songs that have changes of vocals ❤","The commenter expresses strong positive feelings about the song and recommends it, indicating enjoyment and a favorable opinion.",Positive
Neutral,"Why so all songs and voices sound alike these days? You sound great, but there is Capaldi, Tom Waken and many more on your voice style and harmony stile",The comment expresses a slight critique regarding stylistic similarity but also acknowledges the artist's good sound and requests for diverse vocal styles.,Negative
Negative,This might be the worst song I’ve ever heard. MeatCanyon was right,The comment expresses a strong dislike (,Negative
Positive,Best song lyrics are so good I probley watched it 100 times,"The commenter expresses enthusiastic praise for the lyrics and repeatedly watched the video, indicating a positive experience.",Positive
Neutral,"Never realized this was so religious, great melody, what a pity","The comment expresses a mixed reaction – acknowledging a religious element while also noting a positive musical aspect, making it neither strongly positive nor negative.",Positive
Positive,Benson is beatifuul i love,"The commenter expresses admiration for Benson and states their love for the music video, indicating a positive feeling.",Positive
Positive,This is my fav song ever it has amazing vocals 😊,"The exclamation points, positive adjective ('amazing'), and smiley face indicate a strong positive sentiment.",Positive
Neutral,Emotion,The comment 'Emotion' is a single word expressing a feeling but doesn't convey a specific positive or negative opinion about the music video.,Neutral
Positive,1:22 - I can feel the AEROSMITH 90s vibe! 😁😌,"The commenter expresses enjoyment and nostalgia, indicated by the emojis and enthusiastic phrase.",Positive
Negative,"Holy crap, that was awful.  People really listen to this guy?",The comment uses strong negative language ('awful') and expresses disbelief at the listener's preference for the music.,Negative
Positive,it sounds so nostalgic😮,The use of 'nostalgic' and the emoji indicate a positive emotional response to the music video.,Positive
Negative,I hate this energy and lyrics,The user explicitly expresses dislike using the word 'hate' and negatively describes the song's energy and lyrics.,Negative
Positive,"The melody, timing, and just your VOICE is unbelievable ❤ one of my favourite songs😊",The comment expresses strong positive feelings using emojis and phrases like 'unbelievable' and 'one of my favourite songs'.,Neutral
Positive,"I LOVE this song, is my favoutite. Benson Boone if you are reading this you are the BEST!❤❤❤❤. And when I listen this song, the combine all good emotions","The commenter expresses enthusiastic love for the song and praises the artist, indicating a positive sentiment.",Positive
Negative,needed more emotion songs. emo's not dead,"The commenter expresses dissatisfaction with the lack of emotionally driven music, indicating a negative feeling.",Positive
Negative,This song was so good until the chorus noooooo 😭,The use of 'noooooo' and the crying emoji clearly indicates a negative emotional reaction to the song's chorus.,Neutral
Positive,"He is a vocal beast.. and beautiful things is an immaculate song, the song is so good",The comment expresses enthusiastic praise for the artist and the song's quality.,Positive
Positive,What song is that chorus from? It sounds so much like a heavier song but I'm so bad at names.,The commenter expresses a positive reaction to the song's sound and praises its quality.,Neutral
Positive,Bro went from American idol all the way to being a professional singer with amazing vocals and good instrumental in it,The comment expresses strong praise and admiration for the artist's vocal abilities and musical performance.,Positive
Negative,When he sings the chorus he sounds like my dustbin lorry when the back end lifts the bin up. The mechanism is squeaky as hell and needs oiling,"The comment uses highly negative and unpleasant descriptions (dustbin lorry, squeaky, needs oiling) to describe the singer's voice and performance.",Negative
Positive,"This beautiful hunk of man meat is from less than an hour from me in Monroe, Wa.. He gives me such Freddy Mercury vibes","The commenter uses positive language like 'beautiful' and compares the artist to a beloved performer, Freddy Mercury, expressing enthusiasm.",Neutral
Positive,"These are the kinds of things a heritage that many share that are lost too far often .. how many of our ancestors sang these lyrics, living such lives? Thank you for sharing","The comment expresses appreciation and admiration for the music video's connection to heritage and ancestors, indicating a positive sentiment.",Neutral
Positive,The lyrics man!!! Gosh is on fire <3<3<3,The multiple heart emojis and enthusiastic exclamation indicate a positive reaction to the music video.,Positive
Positive,the beatiful  song,The use of 'beautiful' clearly expresses a positive opinion about the song.,Positive
Positive,Wow...the lyrics hit me so hard! This is exactly how I feel on a daily basis.....constantly waiting for that shoe to drop.,The commenter expresses strong positive feelings about the song's lyrics and their resonance with their personal experience.,Positive
Negative,"I have lost my brother, my son and the one that i thought that was the love of my life. The worst part is seeing my mother’s heart being broken. A father who never shows emotion. I can’t stand this pain. Embrace Resiliency and pray. The world has its ways. Here’s to 2026. We must stay strong.","The comment expresses profound sadness and pain, using phrases like 'lost my brother,' 'heart being broken,' and 'can’t stand this pain,' indicating a negative sentiment.",Negative
Positive,Adoro questo pezzo e...Benson hai un timbro.vocale.che mi tocca l'anima unito ad una estensione da brividi. BRAVO!🧡🧡🧡,"The commenter expresses strong positive feelings, using phrases like 'adoro' and 'mi tocca l'anima,' indicating a very favorable reaction to the music video and the artist's vocals.",Positive
Positive,😂 so catchy 😅,The use of laughing emojis indicates enjoyment and a positive reaction to the music video.,Positive
Positive,"Reminds me of 'Love is only a feeling' video from the legendary band ""The Darkness"". Good vibes indeed <3",The comment expresses positive feelings and admiration for the referenced song and band.,Positive
Positive,Thes beatiful,The comment expresses a positive opinion about the beat.,Positive
Positive,So beatiful this is favorit song my dauter 💖💖❤️❤️😚😚👏👏,"The comment expresses enthusiasm and affection for the song and video, using emojis indicative of positive emotion.",Positive
Positive,B.B amazing high notes,The comment expresses enthusiastic praise for the video's high notes.,Positive
Positive,"This song reminds me of my last year of elementary school. It was a really sad vibe, as the school would be shutting down soon, and three teachers, including the principal, were retiring. On the morning of the last day of school, one of the third-grade classes was singing this song loud enough for the whole school to hear, and I just started crying. This song is a masterpiece, and it works its way into your heart, grabs hold, and doesn't let go. Here's to good music and even better memories!",The commenter expresses strong positive emotions and appreciation for the song's impact and nostalgic connection.,Positive
Positive,The lyrics of this song really speak to me.,The comment expresses a personal connection and positive feeling towards the song's lyrics.,Positive
Positive,Bass rumbles deep in chest,"The comment expresses a positive sensory experience with the bass, indicating enjoyment.",Positive
Neutral,✏️ describe the vibe for me,"This comment is a simple request for description, lacking explicit positive or negative emotion.",Positive
Positive,"Gen X male over here. Normally I don't listen to the crap that's out now because most the music out now is crap, there's no thought process behind the writing. There's no respect for the pen anymore in music and everyone just throws shit at the wall to see if it sticks. There's VERY FEW artists I listen to as far as whats current because as I said, most music nowadays isn't for me. So for me to say this is not easy to say because I'm a HUGE critic and it takes ALOT for me to give a thumbs up. But this is one of the most beautiful songs ever written and constructed from vocals, to instruments, just everything about this song was so beautifully and intricately constructed. Vocal range is insane especially when that high note is hit. I don't care how beautiful a voice you have, this is a hard song for anyone NOT named Benson Boone to sing. Great song  dude.","Despite initial criticism, the commenter ultimately expresses a strong positive opinion, highlighting the song's beauty, intricate construction, and vocal performance.",Positive
Positive,The lyrics 🥰,The use of the heart-eyes emoji clearly indicates a positive sentiment towards the lyrics.,Positive
Positive,The first few chords on the guitar sound like a Lana del ray song..apsalutly love this song!!!!,The commenter expresses enthusiastic love for the song using strong positive language.,Positive
Positive,The lyrics of this song really speak to me.,The commenter expresses a personal connection and positive feeling towards the song's lyrics.,Positive
Positive,"Came for the thumbnail, stayed for the vibes","The comment expresses enjoyment and appreciation for the video's atmosphere, indicating a positive sentiment.",Positive
Negative,Wow. What an annoying ass song lol.,The use of 'annoying' and 'ass' clearly indicates a negative sentiment towards the song.,Negative
Negative,Lyrics is how my gf gave god to me and take away😢,The use of '😢' (crying emoji) and the description of losing 'god to me' clearly indicate a feeling of sadness and loss.,Negative
Positive,Vocals? Perfect. Lyrics? Beautiful. Video? On point. This song delivered everything the teaser promised.,"The commenter expresses enthusiastic praise for the vocals, lyrics, and video, indicating a very positive reaction to the music video.",Positive
Positive,"I know the lyrics of this song perfectly because I went to here in Fuenlabrada last week, but my class of my another school put this song every single day but I still love it, this song makes me remember every moment that I’ve got with my class, I loved my class and my teacher because they are so funny and I was with my class five years! In the first year they bullied me but now they are my friends, I will remember them forever 😊","The comment expresses fondness for the song, memories associated with a group of friends, and appreciation for positive relationships, indicating a predominantly positive sentiment.",Positive
Positive,Can't believe I've never heard the start of this song miles better than the main chorus tiktokers craze,"The commenter expresses a positive opinion, stating the intro is 'miles better' than the popular chorus.",Neutral
Positive,just need to add more choruses and this song will be a perfection.,"The commenter expresses a desire for an improvement that would elevate the song to 'perfection,' indicating a positive overall feeling.",Neutral
Positive,I havent heard this song since i was 13😢 rip 2004! Best worst year of my life....🙌,"The user expresses nostalgia and fondness for the song, indicated by 'rip 2004!' and 'Best worst year of my life' suggesting a positive emotional connection despite a bittersweet memory.",Neutral
Positive,Man that build up got me going. Wow 😮 such a powerful experience to hear such talent 🎉,"The user expresses excitement and appreciation for the music video's build-up and talent, indicating a positive sentiment.",Positive
Positive,its a beatiful,"The comment expresses admiration and appreciation for the music video, indicating a positive sentiment.",Positive
Positive,"I heard ""Beautiful Things,"" and it was so amazing, just so deep. I didn't really know who the artist was at the time, but I thought it was sung by someone much older. Such mature concepts. I can't believe he's 22 and writes and sings with so much life experience. He's definitely going to become a superstar. I feel like I'm witnessing history in the making. Greatness. Benson Boone has stood out so much I had to google who this guy was. So far, I feel like everything he has made is a Hit. His music is on my playlist every day. He's definitely making me hopeful for this generation and its music. He's making music great again. Benson Boone, your music is definitely music people are going to listen to for generations to come, just like the music you listened to growing up. I wish you all the success and love.  Benson Boone, I'm rooting for you like family, I wanna watch you succeed 🤭🤗. I feel there's something very special about you. (Proverbs 3) and all God's favor to you. You are Blessed for Success.","The commenter expresses overwhelmingly positive feelings about the artist and his music, using terms like 'amazing,' 'special,' and 'greatness,' indicating a strong favorable sentiment.",Positive
Positive,This is such a captivating song and music video. I love the storytelling and the raw emotion that Benson Boone conveys. Definitely adding this to my favorites!,"The commenter expresses enthusiastic praise and indicates a desire to add the song to their favorites, clearly demonstrating a positive sentiment.",Positive
Positive,O visto il cartone ❤ li adoro se hai tradotto metti like,The use of a heart emoji and the statement 'li adoro' (I love it) clearly indicate a positive sentiment.,Positive
Positive,Jacqueline Wagners AGT has brought me here what a powerful,"The comment expresses admiration and positive impact, using phrases like 'brought me here' and 'powerful'.",Positive
Positive,"If you like synthpop like The Weeknd, check out also Starlight by Summer Dance Project: https://youtu.be/GpVPM4GdnhU?si=ah4fTFf5zfG5gXtg","The comment recommends the video, indicating a positive endorsement of the music and likely the video itself.",Positive
Positive,It's beatiful again,The use of 'beautiful' indicates a positive emotional response to the music video.,Positive
Positive,The tone of voice matches well with the lyrics. The atmosphere is so good!!😀,The commenter expresses enthusiastic approval of both the vocal delivery and the video's overall atmosphere.,Positive
Positive,Saw this guy listening to this song in his car. Didn't recognize it because I only heard the chorus on IG. It's a nice song.,The commenter expresses a positive opinion by stating 'It's a nice song' after hearing the chorus.,Positive
Negative,My sister loves this song and it so annoying she is a Mother FER,"The comment expresses annoyance and criticism ('annoying,' 'Mother FER') indicating a negative sentiment towards the song and potentially the commenter's sister.",Negative
Positive,Many emotions in one song. The power of music is beautiful ❤,The comment expresses a positive appreciation for the song's emotional impact and describes the music as 'beautiful'.,Positive
Positive,"This song hits deep… makes you realize how precious love really is, and how much it hurts to feel it slipping away. 💔 I’m on the edge of losing my girl, and it’s a reminder to cherish the beautiful things while you still have them.","The comment expresses a hopeful and reflective appreciation for the song's themes of love and connection, indicating a positive emotional response.",Positive
Positive,"Such a powerful voice, it gives me chills.",The commenter expresses a strong positive reaction using words like 'powerful' and 'chills'.,Positive
Positive,"Wow, i’ve always sang this song thinking it was from a long time ago and not knowing who made it and now I know! This is really beatiful! ❤ keep going with your song, you will be really famous.! I trust in you.","The comment expresses enthusiastic appreciation for the song and the artist's talent, using positive language and emojis.",Positive
Positive,The intro has the melody of '74/75' by The Connells. Superb.,The commenter uses the word 'Superb' to express a highly positive opinion of the music video's intro.,Positive
Negative,Why are official music videos doesn't make sense with the lyrics?,The comment expresses frustration and criticism regarding the video's lack of coherence with the song lyrics.,Neutral
Neutral,great song but I just don't get the lyrics... plase stay I want you .... and then he doest want god to take theese precious things away but hes asking her to stay?,"The comment expresses confusion about the lyrics, indicating a neutral stance rather than positive or negative emotion.",Neutral
Positive,Brasil. Poder vocal de adorar.,"The comment expresses admiration and love for the music video, indicating a positive sentiment.",Positive
Negative,This is the worst song ever,The comment expresses strong disapproval and a negative opinion of the song.,Negative
Positive,Beatifull í like this,The commenter expresses a positive feeling by stating they 'like this'.,Positive
