classificacao,comentario,justificativa,sentimento_manual
Positive,"I will make it one way or another. I got some dept ill take care of it. Dude, people dont know, alot goes into those sermon. Ugh, its all week thing, it is put together last minute ALL the time, sometimes, i had the notes, I couldn't put it together, i didn't have it. Had to tell people in comments.""sorry i dont have it."" Lol yeah, well, in sermon, it takes all week.....your gather info all week.🎉 anyways, its nerve wracking! ❤love","Despite expressing frustration, the commenter ultimately uses positive emojis and concludes with 'love,' indicating a generally supportive and enthusiastic reaction.",
Negative,"I love Taylor Swift and how she uses her popularity and influence to get by with putting out the most monotone, non emotional, low effort music on the radio today",The comment expresses dislike and criticism of the music video's content and Taylor Swift's artistic choices.,
Positive,Its giving me slight Vanilla Sky vibes,"The comment expresses a positive association with the movie 'Vanilla Sky', implying a favorable impression of the music video.",
Positive,I love you taylor swift you are so beatiful we're im your big big fan❤❤❤😢Please like for my com😢😢,"The commenter expresses love and admiration for Taylor Swift and indicates being a devoted fan, displaying a clearly positive sentiment despite a brief expression of sadness.",
Negative,This gives me Crimson Tide with Tom Hiddleson vibes and how I would feel after a break up with someone who was ready for a family and I wasnt,"The comment expresses a negative feeling associated with a break-up and a sense of regret, using terms like 'break up' and 'wasn't'.",
Positive,The 1975 vibes,The comment expresses a positive association with The 1975's music style.,
Positive,"Its Zion baby.......here to saronate' you with some music tonight......sit back grab your favorite drink, some chocolates, and let my body do all work, no problems, just love, and a 💋 on that pretty head of yours.......we going to get freaky with some Bible verses........ talking that Jesus talk baby......you know me. Followed up with some 50 shades of j. Dont say no.......only yes. 🎉😂❤😮😅😊","The comment expresses enthusiastic appreciation and desire, indicated by emojis and suggestive language.",
Positive,More post malone collab! Please more verse for post malone,"The commenter expresses enthusiasm and a desire for more content featuring Post Malone, indicating a positive reaction.",
Positive,Giving Red vibes <3 her music doesn't disappoint!,The comment expresses positive feelings towards the artist and their music through enthusiastic praise and a heart emoji.,
Positive,"For best vibe, speed up x1,10 and thank me later.","The commenter is expressing enjoyment and recommending an enhancement, indicating a positive reaction to the music video.",
Negative,"The ""effects were"" temporary = a pun / reference on Effexor?","The comment expresses a critical opinion about the video's effects, suggesting they were poorly executed and potentially referencing a negative experience.",
Positive,"In the Midnights album, Taylor Swift tells a deep inner journey inspired by 13 sleepless nights. In The Tortured Poets Department album, the word “Fortnight” stands for fourteen nights, meaning 14 nights. This represents Taylor Swift’s 14th sleepless night.","The comment praises Taylor Swift’s creative use of thematic connection and references to sleepless nights, indicating an appreciative sentiment.",
Positive,"I don't listen to Pop quite often, this one is catchy tho.","The commenter expresses enjoyment by stating the song is 'catchy', indicating a positive sentiment.",
Positive,i love the aesthetic  and the concept of this song! i feel like this song captures the darkness within oneself that arises on having to face one's treason from someone you loved deeply and seeing your future shattered by that very same person to choose it to pursue with someone else that it kind of drives one towards the edge of insanity.,"The commenter expresses strong positive feelings about the song's aesthetic and concept, highlighting its ability to evoke powerful emotions.",
Negative,So now she's trying to steal new retro synthwave too lol.,"The comment expresses a critical and dismissive opinion about the artist's new musical direction, suggesting she's copying others.",
Positive,I rlly love how this music video has such a Tim Burton vibe to it!,"The commenter expresses a strong positive feeling by comparing the video to a well-regarded artist, Tim Burton.",
Positive,Today we are holding space for the lyrics of Fortnight and feel the power of that,The comment expresses a positive emotion ('feel the power') related to the song's lyrics.,
Positive,Silent Hill vibes happening here. First time watching I think.,"The commenter expresses a positive association with the video, using 'Silent Hill vibes,' suggesting a favorable impression.",
Positive,These lyrics scream all Joe to me.,"The comment expresses a positive association with the artist and the song's content using the word 'scream,' implying enjoyment.",
Negative,"This song is boring. Instantly forgettable mass production ware, like all but two or three songs by Taylor Swift.","The comment expresses dissatisfaction with the song, describing it as 'boring' and 'instantly forgettable'.",
Neutral,opposite reverse i been knew about clothes tag magic and sock in general.,This comment expresses a personal observation and doesn't convey any explicit emotional tone or opinion.,
Positive,Synthwave is the future,The comment expresses a positive opinion about Synthwave music.,
Negative,"Awful, except for post","The use of 'Awful' indicates a negative sentiment, despite the brief positive acknowledgement of 'post'.",
Positive,Vamos Now & Then .....The beatles no tiene comparación .....,"The commenter expresses admiration for the song, stating it's 'no tiene comparación' (has no comparison), indicating a positive sentiment.",
Negative,This woman has the most negative lyrics.,"The comment explicitly states the lyrics are 'negative', indicating a negative sentiment.",
Positive,We love u in the deepest part of our fricking hearts both of y’all🤍🖤,"The enthusiastic language ('love,' 'fricking hearts,' 🤍🖤) clearly expresses a positive feeling towards the artist and music.",
Negative,Worst song,The comment explicitly expresses a negative opinion of the song.,
Positive,Anybody else get a Lana Del Ray vibe with this song?,"The commenter is expressing a positive association with the song, referencing a well-regarded artist (Lana Del Rey) and suggesting a favorable comparison.",
Positive,Posty singing in the telephone booth gives me James Dean vibes from Rebel Without A Cause,"The comment expresses a positive comparison to a classic, iconic film, indicating enjoyment of the video.",
Positive,Posty singing in the telephone booth gives me James Dean vibes from Rebel Without A Cause,"The comment expresses a positive comparison, associating the singer with a classic and admired film, indicating enjoyment.",
Negative,top 1 worst f**king songs i've ever heard,"The comment uses strong, explicitly negative language expressing extreme dissatisfaction with the music video.",
Positive,"A gorgeous woman named Taylor Swift, a new version of Post Malone and nostalgic vibes. Such a great production. 👍👍👍👍👍👍","The comment expresses enthusiastic praise for the video's quality and Taylor Swift's appearance, indicated by multiple thumbs-up emojis.",
Positive,lana del ray vibes,"The comment expresses a positive association with Lana Del Rey, indicating enjoyment.",
Positive,Swifties….i hate Taylor but….:this song really has me in a DEEP chokehold so u know I’m streaming it 😩,"Despite expressing dislike for Taylor Swift, the commenter is explicitly stating they are streaming the song, indicating a positive emotional response.",
Positive,"This song, still in Oct 2024 - the lyrics break my heart. When you have things happen, you can relate. Thank you Taylor for this masterpiece","The commenter expresses appreciation for the song and its ability to evoke emotion, indicating a positive sentiment.",
Negative,Cover  thieft melody  Taylor you made pure shit!!!!!!,"The comment uses strong negative language ('thieft melody', 'pure shit') to express dissatisfaction with the music video.",
Negative,This is the only post Malone song I don't vibe with😢😢😢,The use of '😢😢😢' emojis strongly indicates disappointment and a negative sentiment towards the song.,
Positive,"Amazing vibes, Very Lana Del Rey ❤😊","The commenter expresses enthusiastic enjoyment and affection for the video, indicating a positive sentiment.",
Positive,"the other songs on the album are all very repetitive, but this is the best song of her career","The commenter explicitly states this is 'the best song of her career', indicating a strong positive sentiment.",
Positive,it's giving Poor Things vibes 🖤,"The comment expresses a positive comparison to the film *Poor Things*, using a positive emoji.",
Positive,"The energy in this track is unmatched! It perfectly captures the excitement and intensity of Fortnite. Whether you're playing or just vibing to the beat, it's impossible not to get hooked",The comment expresses enthusiastic praise for the track’s energy and its ability to captivate listeners.,
Positive,So many meanings to one powerful song,"The comment expresses appreciation for the song's strength and depth, indicating a positive reaction.",
Positive,WHY HE GOT THE TRAVIS KELCE VIBE.,"The comment uses a positive descriptor ('Travis Kelce vibe'), suggesting a favorable opinion of the music video.",
Neutral,"I feel bad for the young kids reading my posts. Ask your sister or brothers to explain. Im teach 13 and up........kinda a renegade priest. Im mean sometimes, and........am i to much Taylor? They . might with Tanaka j. 😂 Native Nativity. It was a set up written........ secretly. Someone knew, progression and the cover ups. Ruins and cold misery........🎉 of course.........😅❤","The comment contains mixed expressions (🎉😅❤) alongside potentially negative themes (cover ups, ruins) suggesting an overall neutral sentiment with a slight leaning towards amusement.",
Positive,"At almost 68, I came to appreciate Taylor Swift just recently. I did not listen to much of her early stuff as I am not really a fan of C & W. However...this album is a much more mature Taylor and her lyrics touch me. Great job, Taylor! My fave song? The Prophecy. Much love and props to the woman who made this album possible!","The commenter expresses appreciation for Taylor Swift's music and the album, highlighting its impact and expressing admiration.",
Positive,Clever to add the lyrics on the brain waves as he reads them she speaks to him from her brain 2:46,The comment expresses admiration and appreciation for the creative and thoughtful addition of lyrics to the music video.,
Positive,That chorus tho  🏆🏆,The use of trophies and the word 'tho' (short for though) suggests enthusiastic appreciation for the song's chorus.,
Negative,This music is like Lana del rey songs.. and it's boring as well because of cheating the girl going to the worst psyhology treatment.. like we're so much powerless.. i hope we can progress from it.. i suggest to give us much hopeful songs.. you're better than this.. https://www.youtube.com/watch?v=VuNIsY6JdUw,"The comment expresses disappointment and criticism of the music's content and lack of hope, using phrases like 'boring as well' and 'like we're so much powerless'.",
Positive,you changed the version… no Ai squirrel mmm interesting talking tempo… you won!?… 🫶🏻🚔,"The commenter expresses amusement and a playful congratulation with emojis, indicating a positive reaction to the changes.",
Positive,"Does anybody remember 10-14 years ago when Taylor Swift wrote those great hits, music, albums and songs? Her recent success and popularity of “Midnights” and “The Tortured Poets Department” have been based off of popularity. Not talent, and talent will one day catch up to her. Everyone has a power that hides deep inside of us. It just needs to be unlocked. And she has unlocked that power, she has only misplaced it …","The comment expresses nostalgia for Taylor Swift's earlier work and ultimately acknowledges her talent and success, indicating a positive view.",
Negative,3:39 to gcash load the ringtone should have been working with me,"The comment expresses frustration and a problem with the ringtone functionality, indicating a negative experience.",
Positive,I like how deep emotions Taylor gives us. ❤❤❤,The commenter expresses a clear appreciation and positive feeling towards Taylor's emotional delivery.,
Positive,Honestly if you muted this video you would get a totally different vibe from the actual one of the song. It's just off.,"The commenter expresses a positive reaction, stating the video 'just off' is a desirable change from the original song's vibe.",
Positive,I Love everything The distant echoes in the song and the Nostalgic Victorian  in black and white film noir era vs a touch of color male vs female. Although the video has A Dark Esthetic Feel to it but it still is romantically beautiful at the same time as well as the chemistry between them. I simply cannot not stop listening to this song and I can’t stop watching this Video. I am definitely A matured Taylor Swift Fan now. I Love History so therefore I love classic Music & Classic Movies (Film Noir) & I love ❤the Victorian Era. This song although dark is also sensuously sensitive as well!!! I Love It All!!!!,"The user expresses overwhelmingly positive feelings using phrases like 'I Love everything,' 'romantically beautiful,' and 'I Love It All,' indicating a strong positive sentiment.",
Positive,Fantastic it has some same Vibes as Nevaeh https://youtu.be/XE-ZjRwuDhY?si=8wiP8xnLBzHn9v0m,The commenter expresses enthusiasm by stating 'Fantastic' and drawing a positive comparison to another video.,
Positive,these lyrics. undone.,The word 'undone' in this context suggests a positive emotional reaction to the lyrics and music video.,
Negative,...the effects were non existent.,"The comment expresses dissatisfaction with the video's effects, indicating a negative sentiment.",
Positive,the lyrics aesthetics,The comment expresses a positive appreciation for the 'lyrics aesthetics' of the music video.,
Neutral,the beat kinda sound like “a real hero” from 13 years ago ngl,"The comment expresses a nostalgic observation about the music's similarity to another song, without explicitly expressing a positive or negative emotion.",
Positive,Synth perfection. ❤,The use of 'Synth perfection' and the heart emoji clearly express a positive sentiment towards the music video.,
Positive,"Taylor, I love you a key words cannot express how much you’re my favorite person in the whole entire world. Can you change my life with your incredible words and lyrics? I absolutely adore you and idolize you and everything you do I will always be your feeling and do everything you dothank you so much for being such a great person.❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤","The comment expresses overwhelming adoration and positive feelings towards Taylor Swift, using strong positive language like 'love,' 'adore,' and 'incredible'",
Positive,I love the toneee❤,The use of 'love' and the heart emoji clearly indicate a positive emotional response to the music video.,
Negative,01:06 why this beat is not in The album version 😢😢😢😢?,The user expresses sadness and disappointment that the beat is not included on the album version.,
Positive,The chord professional and melody and lyrics are actually quite beautiful. Even Taylor haters will agree.,"The commenter expresses admiration for the music's qualities and suggests broad appeal, indicating a positive sentiment.",
Positive,We have all been there...her lyrics put it perfectly.  Voice 💯   lyrics 💯,"The comment expresses strong agreement and admiration for the lyrics and the singer's voice, indicating a positive sentiment.",
Positive,Fantastic visual effects and artwork !!,The use of 'fantastic' and '!!' clearly indicates strong positive enthusiasm for the music video.,
Negative,"Hate these lyrics, as a woman. I'm sure all genders and non-binary folks hate talk of m*rder...  Taylor trying to fit in with the cool kids but it didn't land... Plus Post Malone is everywhere now....  So glad this didn't win a Grammy","The comment expresses dislike for the lyrics, a perceived attempt to conform, and frustration with Post Malone's popularity, indicating a predominantly negative sentiment.",
Positive,"You know something is truly special when it makes you feel.  This song might make 100 different people feel 100 different emotions, but it's not just something you casually hear in the background.  It grabs your attention and makes you feel, whatever your feel when you hear it.  Hope?  Loss?  Young love?  Sadness?  But certainly not ""nothing.""","The comment expresses a positive response to the music video, highlighting its ability to evoke powerful emotions.",
Neutral,Post has seen some shit. That look is deep.,"The comment uses both a negative phrase ('some shit') and a positive descriptor ('deep'), creating an ambiguous and ultimately neutral sentiment.",
Positive,Lana Del Rey's vibe. She really love her bestie💕,The comment expresses positive feelings towards Lana Del Rey and uses an emoji to convey affection.,
Positive,I guess Jarnine would love to have this vibe.,"The commenter expresses a positive association with the music video's mood, suggesting enjoyment and liking.",
Positive,I JUST FOUND IT THIS MONTH NOVEMBER 2024 AND I FREAKING LOVE IT! THEY'RE A POWERFUL COMBINATION! ESPECIALLY POST MALONE'S PART AND TAYLOR SWIFT ECHOES IN 😍,"The user expresses strong positive feelings about the music video, using enthusiastic language and emojis.",
Positive,As it was vibes 👀👀👀,The repeated use of 'vibes' suggests a positive and appreciative reaction to the music video.,
Positive,"💔❤️🌻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻PLEASE RELEASE A TAYLORS VERSION OF BOTH Reputation and your Original 1st Album... Please please please! I need it. I especially need the acoustic version of ""Dancing with my Hands Tied""... That was so healing for me during my current divorce process. Please release the acoustic version of that song please please. 🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🌻❤️💔","The comment expresses a strong desire for the release of music and describes a personal connection to the songs, indicating positive feelings.",
Positive,Loving the vibe,The commenter expresses affection and enjoyment of the music video's atmosphere.,
Positive,HOW GOURGOUS ARE YOU??????YIP STONED  FEW COORS LIGHT PS WATCHING MY FIGURE 😂😂😂😂😂😂😂😂😂😂😂😂😂,The excessive use of laughing emojis and enthusiastic questioning suggest a positive reaction to the music video.,
Positive,who is here in March 2025 those lyrics played differently🔥🔥 and she gave them to us in the first song💗💗💗,"The user expresses enthusiastic enjoyment and appreciation with multiple positive emojis, indicating a positive sentiment.",
Positive,My first time watching a full video from both artists and hearing this song very nice melody and I'm 57 yrs old in to country music and I was country when country wasn't cool in the seventies she has an amazing voice I don't get all the songs but she is quite the performer seems to be in touch with her fans and concert goers very nice 😊😊,"The commenter expresses positive feelings about the song, the artist's voice, and her connection with fans, indicated by enthusiastic language and emojis.",
Negative,This is just a real hero by college and electric youth. Could have at least used a different synth bass,"The comment expresses disappointment and criticism regarding the music video's production choices, specifically the synth bass, indicating a negative sentiment.",
Negative,"What a dreary, repetitive, unmelodic piece of throwaway music, completely worthless. How can anybody listen to this woman and think she's great. Quite possibly the most overrated person of all time.","The comment expresses strong criticism and dismissive opinions about the music and artist, indicating a negative sentiment.",
Negative,Your the worst thing to happen to humanity,The comment uses strongly negative language ('worst thing to happen') expressing clear disapproval.,
Positive,"okay not a Taylor fan (I'm just an old school fan of rock and alternative)  but I'm here because of all of the hype in the  media, and today the news because she is doing 6 shows here in Toronto and this is seems to be the song that so many fans are most excited to hear so thought,  I really must just check out this one song and I have to say,  it's really great!!  Hope everyone enjoys the show!!  Taylor's popularity reminds me of the Beatles it's really quite incredible!!  Enjoy the music :)","The commenter expresses positive feelings about the song and Taylor Swift's popularity, using phrases like 'really great!!' and comparing her to the Beatles.",
Positive,Synthwave <3 Love it <3,The use of heart emojis and the word 'Love' clearly indicates a positive sentiment towards the music video.,
Positive,She's very talented and I love the neo-80's vibes but I can't stand that fakeyness.,"The comment expresses admiration for the artist's talent and enjoys the style, outweighing the criticism of a perceived lack of authenticity.",
Positive,My favorite ❤its my ringtone,"The user expresses a clear fondness for the song, indicating a positive sentiment.",
Positive,Did anyone get Lana Del Rey vibes?,The commenter is expressing a positive association with Lana Del Rey’s style and music.,
Positive,Hindsight with AI is 200/20 and I've always been close to 20/20 in real time... and I have perfect pitch... maybe you're in love with the wrong man?,"The commenter expresses a positive personal experience and a flattering comparison to the music video, indicating enjoyment.",
Positive,Seriously this two voices are harmony 😢,The use of '😢' (crying emoji) indicates a feeling of pleasure and appreciation for the harmonious voices.,
Positive,INSANE vocals,The use of 'INSANE' indicates strong positive excitement and appreciation for the vocals.,
Positive,Walking beats,The comment expresses a positive feeling about,
Positive,"idk why everyone is not taking name of fortnight in soty...just see its lyrics..so beautiful and deep.. i love u and its ruining my life..like wtf, this thought is after such deep thinking..love u taylor","The commenter expresses admiration for the song's lyrics and beauty, coupled with a somewhat exaggerated but ultimately positive emotional reaction.",
Positive,"I love it, it's got that synthwave feel to it. Great song",The commenter explicitly states 'I love it' and describes the music positively with 'synthwave feel' and 'great song'.,
Negative,I didn't like the worst ending when he let u get shock,The commenter expresses a clear dislike of the video's ending using the word 'worst' and a negative evaluation.,
Positive,I get modern Stevie Knicks vibes. Luv it!,The exclamation 'Luv it!' clearly expresses a positive feeling towards the music video.,
Positive,Emotional  coming out but the best thing sweets 😋 i mean everything i said 😊❤❤❤,The commenter expresses positive feelings with emojis and enthusiastic language regarding the music video's content.,
Positive,Gives me del Rey vibes ❤,The use of the heart emoji and the reference to Lorde (Del Rey) indicates a positive feeling towards the music video.,
Positive,u r litterly my #1 fave singer in the whole multiuniverse ur the best so is this song,The comment expresses enthusiastic praise for the singer and the song using terms like 'best' and 'favorite'.,
Negative,BORING SONG AND WORST ALBUM,"The comment expresses strong dissatisfaction with the song and album, using negative descriptors like 'boring' and 'worst'.",
Positive,Twin flame vibes thats it,The phrase 'twin flame vibes' is commonly used to express a positive and romantic feeling.,
Negative,The last thing a mind forgets is the emotion in a song . Dementia.,"The comment references dementia, a serious and distressing medical condition, indicating a negative sentiment.",
Positive,3:14 is where the song gets amazing. Wish all the choruses sounded this way.,"The commenter expresses a positive opinion about the song's quality, particularly praising a specific part and desiring more like it.",
Negative,Sad she's lost...🙏4zLostOnes,"The comment expresses sorrow and loss, indicating a negative emotional response to the music video's theme.",
Positive,"Wait, Taylor Swift and Post Malone together? This is the collab I didn’t know I needed! Can’t wait to vibe to this masterpiece 🎶🔥✨","The commenter expresses excitement and enthusiasm for the collaboration, using positive language like 'didn’t know I needed' and 'masterpiece'.",
Negative,WARNING: Always be careful of comments. Person or persons could be confronted or experience Swifty rage. These comments could be or become dangerous to others. Side effects could last for days or weeks. Comment with exsteme caution. 🎉❤,"The comment expresses concern about potential danger and negative reactions associated with comments, indicating a negative sentiment.",
Positive,OMD vibes from this song.,The commenter expresses a positive association with the song’s style (,
Positive,Taylor's lyrics >>>>>>>,The use of '>>>' suggests a strong preference and positive evaluation of Taylor's lyrics.,
Positive,the first few lines of lyrics is amazing!,"The commenter expresses enthusiastic approval of the lyrics, indicating a positive sentiment.",
Positive,nothing will ever beat hearing “i was supposed to be sent away but they forgot to come and get me” for the first time at 5:00AM ❤❤,The use of heart emojis and the enthusiastic statement indicate a highly positive emotional response to the song lyrics.,
Positive,Love is the deepest loneliness in the imperfections of life. Love is the memory of someone that carries with it through time. I miss you Farhana.❤,"The comment expresses fondness and nostalgia, indicating a positive emotional response to the music video and the subject of 'Farhana'.",
Positive,Identity and character can coexists' together or........maul each other like dogs. Powerful but true. 🎉😮,"The comment expresses a positive sentiment through the use of 'Powerful but true' and celebratory emojis, despite a contrasting phrase about 'dogs'.",
Positive,Non touch screen phone lol a stoner came up with it lol 💚. But anyways I'm trying to ask you if you want it. It's a military heat camera and possibly a finger print reader. And then ur fingers are wands lol. Crazy right 🤍🖤🤍,"The user expresses amusement and interest in the product, using emojis of approval and excitement.",
Positive,Nonchalant vibes,The word 'nonchalant' suggests a relaxed and positive feeling associated with the music video.,
Positive,Cosmic galactic ascension of humanity making them gods ❤. Cosmic awakening of Gaia mother earth 🌎 GAIA PISTIS ChristSOPHIA awakened ascending human consciousness beyond measure infinitely. Gaias gift of Enlightenment. Cosmic ascension. Freedom 🎉🎉🎉🎉 THE BIG BANG OF LIGHT THE REBIRTH OF THE UNIVERSE LIGHT LET THERE BE LIGHT 2025 REBIRTH OF EARTH AND HEAVEN ON EARTH. ASCENSION,The comment expresses overwhelming enthusiasm and positive imagery related to spiritual and cosmic transformation.,
Positive,"Brilliant lyrics, thrown in with puns and delivered flawlessly. This was his best","The comment expresses strong praise for the lyrics, delivery, and overall quality of the music video.",
Negative,Taylor Swift’s music is the worst thing to happen to humanity… because it ruined every other artist for me ;-; nobody compares.,"The comment expresses strong negative feelings about Taylor Swift's music and implies a detrimental effect on other artists, indicating dissatisfaction.",
Positive,I love how Taylor contrasts the two characters: the girl who’s “cheer captain” and wears high heels versus the narrator who wears sneakers and listens to music in her room. It’s such a simple but powerful way of showing the difference between being seen and being overlooked.,The commenter expresses clear admiration and appreciation for the video's creative storytelling and character representation.,
Positive,"✨️🎶Nice collab, but would remix with the final minute actually encompassing 2/3rds of the track, adding a strong blend of reverb & echoes🎶✨️😎",The commenter expresses a positive opinion by suggesting a beneficial remix addition and using enthusiastic emojis.,
Negative,I was a functioning alcoholic ... Those words hit deep. Im trying so hard to get sober 😔,The use of 'functioning alcoholic' and the expression of sadness ('😔') indicate a negative emotional state related to the video's theme.,
Positive,I subscribed. I appreciate you are using your powerful influence to be in the right side of history and advocate for everyone,"The comment expresses appreciation and support for the artist's stance, indicating a positive sentiment.",
Positive,"Tanto clipe bom, e assa porcaria vencendo, fim dos tempos mesmo viu","The comment expresses enthusiasm and approval of the music video, using positive language like 'bom' (good) and 'vencendo' (winning).",
Negative,So overrated the lyrics don’t even rhyme,"The comment expresses dissatisfaction with the song, using the phrase 'overrated' and criticizing the lack of rhyme in the lyrics.",
Negative,Your the worst.,The comment uses derogatory language ('worst') expressing strong dissatisfaction.,
Positive,this video has vibes of joker and Harley Quinn,"The comment expresses a positive association with the characters Joker and Harley Quinn, suggesting a favorable reaction to the video's aesthetic.",
Positive,"Beautiful song, its melody touches my soul 😢❤",The comment expresses positive feelings about the song's beauty and emotional impact.,
Negative,2 octaves monotone alto singer.,The comment describes the singer's voice as,
Positive,you're always be part of my life and it makes me happy to express my darkest shit through your music without judgment just real time emotions. And I always scream from my heart whenever I sing ❤❤❤❤,The commenter expresses happiness and appreciation for the music and its ability to facilitate emotional expression.,
Positive,The passion in billie is such a moment.  Her voice really moves you.  She sings like if it's not a struggle to hit notes. A breeze,The comment expresses admiration and positive feelings about Billie's performance and vocal ability.,
Positive,I have just heard this song and i have already played it 3 times. I never was a tay fan but this song is amazing...love post malone and his vocals are just beautiful...so melancholic ❤😢,"The commenter expresses strong positive feelings about the song and the artist, indicated by repeated listening and enthusiastic praise.",
Negative,Was hoping to find a Tay Tay song that wasn't about how cool it is to have emotional issues. The search continues....,"The comment expresses disappointment and a lack of satisfaction with the song's content, indicating a negative sentiment.",
Positive,What are the chances someone’s two favourite artists come together and make a masterpiece like this .. I feel like this song is a gift from the universe to me ❤️ I have loved them both from the beginning of their careers,"The user expresses strong positive feelings about the song, describing it as a 'gift from the universe' and stating their love for the artists, indicating enthusiasm.",
Positive,This is one of my number 1 song that's😢 make me emotional and feeling like deja vulnerable. But so beautiful I can't get enough ❤ so so freaking awesome music I ever loved ❤️,"The comment expresses strong positive emotions, using phrases like 'one of my number 1 songs,' 'emotional,' and describing it as 'awesome.'",
Negative,Worstt🤢,The use of 'Worstt' and the emoji indicate a strong negative opinion about the music video.,
Positive,Offer your tracks (in suggestions) to people who still care for your songs and lyrics.,"The comment expresses a desire for engagement and appreciation, indicating a positive outlook on the artist's fanbase.",
Positive,Divine Rivals vibes,"The comment expresses enthusiasm and appreciation for the ‘Divine Rivals’ series, indicating a positive sentiment.",
Positive,"The track, the voices, the lyrics ARE MASTERPIECES!","The user enthusiastically describes the music elements as ‘masterpieces,’ indicating a very positive sentiment.",
Positive,Picking up Lana Del Rey vibes ❤,The use of the heart emoji and comparison to Lana Del Rey indicates a positive feeling about the video.,
Positive,"It has that 80,90's vibe❤❤❤love it!!!",The use of heart emojis and enthusiastic phrases like 'love it!!!' clearly indicates a positive sentiment.,
Negative,No one noticed the pause of the lyrics? 1:07,The comment expresses a critical observation about a missed detail in the music video.,
Positive,the woman being tested is my future wife that will reign in the ultimate cosmos of the infinite beyond all creations and all universes,"The comment expresses a hopeful and admiring sentiment about a future partner, indicating a positive feeling.",
Positive,Loving the vaporwave vibes in this,The commenter expresses clear enjoyment and appreciation for the video's aesthetic style.,
Positive,lYRICS ARE SIKKO.🤮,The use of 'sikko' (a Finnish slang term meaning 'great' or 'awesome') indicates a positive sentiment towards the music video.,
