classificacao,comentario,justificativa
Positive,"It’s bringing back vibes of old skool video clips, what a clip and track","The commenter expresses positive feelings about the video's style and quality, using phrases like 'bringing back vibes' and 'what a clip'."
Negative,is that what passes for singing these days? talking in a monotonous single tone?,"The comment expresses criticism of the vocal performance, using terms like 'monotonous' and 'talking,' indicating a negative opinion."
Positive,Lê Serafim vibes,The commenter is expressing a positive appreciation for the artist's style and feel.
Positive,God this is such a melody😊,The use of emojis and positive language ('God this is such a melody') indicates a positive sentiment.
Positive,fuuuuuck such a dope entrance... and verse,The use of 'dope' indicates a positive reaction to the music video's entrance and verse.
Positive,"I think Rosé will earn a nomination for best new artist, and probably for Best pop vocal album with Rosie",The commenter expresses a positive opinion about Rosé’s potential success and quality of her music.
Negative,Song lyrics really have gone to rubbish,"The comment expresses dissatisfaction with the song's lyrics, indicating a negative sentiment."
Positive,RAVE VIBESSSSS 🎚,The use of 'RAVE VIBESSSSS' and the emoji clearly indicate excitement and enjoyment of the music video.
Positive,Luciana vibes back in 2010 ❤,The use of 'vibes' and the heart emoji indicate a positive and nostalgic reaction to the music video.
Positive,Awesome beat and Colab ❤,The use of 'Awesome' and the heart emoji clearly indicates a positive feeling towards the music video.
Positive,Charli looks so beatiful😮😮😮😮WAOOOOO,The frequent use of '😮' emojis indicates strong positive excitement and admiration for Charli.
Negative,Im getting old - im 50 and id rather hear Oasis/ Stone Roses any day over this ' music ' .....( watching Charli at Glastonbury and im not impressed  - simply being honest....,"The commenter expresses disappointment and negative feelings about the music, explicitly stating they are 'not impressed'."
Positive,Skins promo videos vibes,The comment expresses a positive feeling ('vibes') about the Skins promo video.
Positive,Death becomes her vibes!!!,The exclamation and use of 'vibes' indicate a positive reaction to the music video.
Positive,i missed this rebel kesha vibe in pop music.,"The commenter expresses a positive feeling about the music video's resemblance to Rebel Kesha, indicating enjoyment."
Positive,Hmmm .wow .... I mean I like the beat a lot when Billy comes in the beginning and crashes into the wall tho hmm get girl,"The commenter expresses enjoyment of the beat and a specific moment in the video, indicating a positive reaction."
Neutral,What the hell did I just watch? I do like the beat.,The comment expresses initial confusion but ultimately acknowledges a positive element (the beat).
Positive,i dont wanna guess because you can't be serious about this song ( jk i like the daft punk vibe ),"The commenter initially expresses disbelief but quickly clarifies their enjoyment of the song's style, indicating a positive sentiment."
Positive,I love charlie xcx and her overall vibe,The use of 'love' and description of 'vibe' clearly indicates a positive emotional response to the music video.
Positive,The MTV Music vibes are STRONG 😩☝🏽 AND I’M HERE FOR IT,The commenter expresses enthusiasm with phrases like 'vibes are STRONG' and 'I’m here for it' indicating a positive reaction.
Positive,THE WAY MY JAW DROPPED ABOUT THE LYRICS ESPECIALLY BILLIE’S PART OMG💀💀💀,The use of 'OMG' and repeated emphasis with '💀💀💀' indicates strong excitement and positive reaction to the lyrics.
Positive,technologic vibes,The comment expresses a positive association with the music video's 'technologic vibes'.
Positive,this party vibes is everything haha ❤,The use of 'everything' and the heart emoji clearly indicate positive feelings about the music video.
Positive,Skins vibes,"The comment expresses a positive association with the music video, suggesting enjoyment and a desirable feeling."
Positive,"lots of ""technologic"" by Daft punk vibes","The comment expresses a positive association with the music video, referencing a well-regarded and appreciated track by Daft Punk."
Negative,whelp...music used to have good lyrics,"The comment expresses disappointment with the current state of music lyrics, indicating a negative sentiment."
Positive,Stone butch and femme les vibes,"The comment expresses appreciation for a specific aesthetic combination (Stone butch and femme), indicating a favorable opinion."
Positive,Electroclash revival is not needed. Cue dozens of minimal synth lines with hypersexual lyrics.,"The comment expresses enthusiasm for 'minimal synth lines' and 'hypersexual lyrics,' indicating a positive reaction to the video's style."
Negative,The song without notes😅😅😅,The repeated use of '😅😅😅' suggests a frustrated or disappointed reaction to the music video.
Positive,"Daft Punk Technologic vibes! (In a really, reallt good way....)","The enthusiastic repetition of 'really, really good way' indicates a highly positive reaction to the music video."
Positive,The beat 🥳🥳,The use of emojis indicates excitement and a positive reaction to the music video's beat.
Positive,😅j'aime trop  set chanson 🎉🎉🎉🎉bonne anniverser🎉🎉🎉😊,The user expresses enjoyment and excitement with emojis and positive phrases like 'j'aime trop' (love it too) and 'bonne anniversaire' (happy birthday).
Positive,it’s giving Death Becomes Her vibes i love it,The commenter expresses enthusiasm and appreciation for the video's resemblance to a beloved film.
Positive,Love the beat,The commenter expresses a clear positive emotion towards the music video's beat.
Positive,I just realised that The Dare is in the background at the beginning and then she mentions “send it to The Dare I think he’s with it”. Lol. Honestly great marketing from her side with the whole “brat girl summer” vibe going on and with The Dare’s new song coming out.,"The commenter expresses enthusiasm for the marketing strategy and the artist's new song, indicating a positive reaction."
Positive,Giving me Gaga Just Dance and Miley Party USA vibes,"The commenter is drawing comparisons to popular, well-received music videos, indicating a positive association."
Positive,The chorus sounds like Technologic 💀🤖,"The commenter clearly enjoys the song's similarity to 'Technologic', indicating a positive reaction."
Positive,"this is absolute artistry .. music, lyrics, video.  i want to hear it a thousand times","The commenter expresses strong positive feelings about the music video, using phrases like 'absolute artistry' and stating a desire to listen repeatedly."
Negative,"Cringe dirty talk, music can be good without vulgar concepts and lyrics",The comment expresses disapproval and negative feelings about the video's content and lyrical themes.
Positive,"ngecek doang...... the lyrics lmao whats wrong with ma girls, did she get h or  just caus of the beat 😂. funy.","The commenter uses terms like 'funy' and expresses amusement, indicating a positive reaction to the video."
Positive,The lyrics are deadly but the song n collab is slay,The use of 'slay' indicates a positive and enthusiastic reaction to the song and collaboration.
Positive,It’s giving 2000s vibes and I’m here for it,The comment expresses a positive feeling about the music video’s aesthetic resemblance to the 2000s.
Positive,This beats and duo❤❤,The use of heart emojis indicates a positive reaction to the music video.
Positive,"Music is good, not artists and lyrics 😐","The comment expresses a positive opinion about the music itself, despite a neutral emoji indicating a minor reservation."
Neutral,PitchBlack,"This comment appears to be a simple username or identifier, lacking any explicit sentiment expression."
Positive,I didn't know a song about underwear could sound so catchy.,The commenter expresses a positive reaction to the song’s unexpected catchiness.
Positive,Giving me - Like AG6 vibe,"The comment expresses a positive association, comparing the music video to a well-regarded song (AG6)."
Positive,This song slaps. Love the beat and also their voices just work so good together.,"The commenter uses enthusiastic language ('slaps,' 'love') indicating a positive emotional response to the music video."
Negative,sounds like a rip off of technologic by daft punk during the chorus usues the same beat so not really original but a decent song,The comment expresses criticism of the song's lack of originality and suggests it's a copy of Daft Punk's 'Technologic'.
Negative,"This is unoriginal garbage , literally changing the lyrics to technologic with pervy stuff isnt ""art"" lol","The comment uses strongly negative language ('unoriginal garbage', 'pervy stuff') expressing clear disapproval of the music video."
Positive,Too deep,The comment expresses appreciation and admiration for the video's depth.
Positive,Loveeeeee this it has an old school beat in the early days of like sandstorm and David Guetta,"The commenter expresses strong positive feelings about the music video's beat, comparing it favorably to classic artists."
Positive,Billie a genius using lyrics to shoot her shot 😂,The use of 'genius' and the laughing emoji indicate a positive and enthusiastic reaction to the music video.
Positive,What a delicious beat ❤,The use of 'delicious' and the heart emoji clearly indicate a positive emotional response to the music video.
Positive,Who is going to do a Mr Oizo Flat beat remix?,"The comment expresses excitement and a desire for a specific remix, indicating a positive feeling about the potential music video."
Negative,"Acapella 🌚 no está en acapella, habría que quitarle el autotune también",The comment expresses disappointment and criticism regarding the video's audio quality and suggests unwanted alterations.
Positive,I’m getting Eric Andre vibes here,"The commenter is comparing the music video to a well-regarded comedic artist, indicating a positive impression."
Negative,"I love this song, but the quick chorus part sounds exactly like the bit from Technologic by Daft Punk :/",The comment expresses a critical comparison and perceived similarity that is unfavorable to the music video.
Positive,Daft Punk - Technologic vibes.,The comment expresses a positive feeling about the music video's atmosphere (
Positive,Bloodhound Gang vibe,"The comment expresses a positive association with the music video's style, referencing a well-regarded artist."
Negative,Awful,The word 'awful' expresses a strong negative opinion about the music video.
Negative,"bangin beat, they both sound good, but the ending 'you wanna guess if we're serious about this song'  . .  is cringe","The comment expresses discomfort and criticism with the video's ending, using the term 'cringe'."
Negative,I really like this song but I don't like about the underwear and stuff it's not giving the vibe,"The comment expresses dislike for an element of the video, stating it 'doesn't give the vibe,' indicating a negative sentiment."
Positive,The beat is the clock level from mario 64.,The comment expresses a positive connection to a well-regarded and nostalgic music element.
Negative,That unibrow is awful,"The comment expresses a negative opinion regarding the music video's visual element, describing it as 'awful'."
Positive,DAFT PUNK VIBES 🪬,The use of the Daft Punk emoji and the phrase 'vibes' indicates a positive reaction to the music video.
Negative,I usually like both of their music but this wasn't very good. I started laughing and I don't think that was they were going for. Decent beat.,"The commenter expresses disappointment and amusement at the video's quality, indicating a negative sentiment despite acknowledging a 'decent beat'."
Positive,This gives Alejandro vibes,"The comment expresses a positive association with the artist, suggesting a favorable reaction to the music video."
Negative,I came here after listening to Stern... pretty dumb lyrics imho yet cash grab that pussy (yay?),"The comment expresses disappointment with the lyrics ('pretty dumb') and criticizes the video as a 'cash grab,' indicating a negative sentiment."
Neutral,"bodyrox  yeah yeah yeah vibe, you yanks wont know",The comment expresses a simple affirmation (
Positive,The vibe is GOOD!!!,The exclamation point and the word 'GOOD' clearly express a positive feeling about the video's atmosphere.
Positive,Beatifull 😍😍😍,The use of heart emojis clearly indicates a positive sentiment towards the music video.
Negative,"The song is good, but the lyrics and the video😢",The use of '😢' emoji indicates sadness and a negative emotional response to the video.
Positive,So glad they are getting the attention ❤vocals are insane,"The commenter expresses happiness and admiration for the vocals, indicating a positive sentiment."
Negative,"The collab, the song, the lyrics (especially Billie's part, I was gaping hearing it for the first time bc it randomly played on my Spotify while in public lmao) are insane but the music video SUCKS, it could have been SO fire. Makes me even more mas as someone who'd dream of being a music video realisator","Despite praising the song and collab, the comment expresses strong disapproval of the music video itself and its lack of quality."
Positive,"Charli, Charli. OK. I need to send you some of my recent beats and we need to make a motherFKN banger like this! love this! 1 of only 2 things ive like in the last 15 songs ive listened to! The other was The Weekend.","The commenter expresses enthusiastic approval and excitement about the music video and intends to collaborate, indicating a positive sentiment."
Neutral,The lyrics-,"This comment is incomplete and lacks any specific sentiment expression, therefore it's classified as neutral."
Positive,I 🙏 she wins VMAs next week .. Every single song she releases makes me seriously 2nd guess wtf I'm doing n whom .. She's so sexy n her vibe is always so dope...Just sayin 😍🤩👑❤️💋🥰,"The commenter expresses enthusiastic admiration and positive feelings about the artist's music and appearance, using emojis to reinforce their positive sentiment."
Positive,My love knows I'm definitely serious about this song. The lyrics has seduced a whole world. Hit of the year ❤,The user expresses strong positive feelings about the song and uses enthusiastic language and an emoji.
Negative,This is the worst song Billie has ever been in😭,The use of 'worst' and the emoji of crying clearly indicate a negative emotional response to the song.
Positive,This gives me 2009 vibes I like it ❤!,The use of 'like it' and the heart emoji strongly indicate positive sentiment.
Negative,"While receiving the award Charlie said it how it is, when songs like this go to the top, shows how stuff has gone down hill for lyrics and intellect for the majority :(","The comment expresses disappointment and criticism regarding the quality of music lyrics and intellect, indicating a negative sentiment."
Negative,This is what happens when you sell your soul to the corporate media overlords and old pervy men write your lyrics for you. Complete trash.,The comment expresses strong disapproval and uses harsh language (
Positive,Rosé is giving Gwen S. vibes in this MV and I couldn't love it anymore,"The comment expresses a positive opinion, stating they"
Positive,whiplash by aespa vibes!!,The exclamation and use of 'vibes' indicate a positive enjoyment of the music video.
Positive,This is so catchy,The commenter expresses enthusiasm and appreciation for the song's catchiness.
Positive,Technologic- Daft punk vibes ✨️,The use of '✨️' and referencing 'Daft Punk vibes' indicates enthusiastic appreciation for the music video's style.
Positive,I’m a gay man and I love these vibes! Billie!!,"The commenter expresses enthusiastic enjoyment ('love these vibes!') and directly praises the artist, indicating a positive sentiment."
Positive,Getting Daft Punk vibes from this one,"The comment expresses a positive association with Daft Punk's music, indicating enjoyment."
Positive,ove how Billie replies to Charli in her verse and it‘s like they are t,"The commenter expresses positive feelings about Billie's response to Charli, indicating a favorable opinion."
Negative,"Promoting a song with sexualized lyrics about women's underwear while advocating against domestic violence can appear contradictory, as the former may undermine the message of respect and dignity essential to combating the latter. Also the  ""BRAT"" word - It's important to focus on language that respects and empowers individuals rather than diminishes them. we can find a better word then BRAT... Bloody Rat","The comment expresses concern and criticism regarding the song's potentially contradictory and disrespectful lyrics, indicating a negative sentiment."
Positive,Is it bad that I'm a dude and I know all the lyrics to this song? lol. LESS GO BILLIE!,"The comment expresses enthusiasm and support for the artist, indicating a positive sentiment."
Negative,as an older person seeing what young people like to hear and the story line of underwear as the lyrics to this video. My honest reaction to this video is ewwww,The comment expresses a disgusted reaction ('ewwww') indicating a negative sentiment towards the music video's content and theme.
Positive,The you wanna Guess it for being serious In this song I go through every emotion,The commenter expresses a positive reaction to the video's exploration of emotions.
Positive,M to the b kinda beat,The comment expresses a positive opinion of the music and its rhythm.
Positive,We need an extended version with another verse the beat is too good the songs just too good to finish 😢xxxx,"The commenter expresses strong positive feelings about the music and beat, using enthusiastic language and an emoji."
Neutral,this is hot obvi but why did she think the dares sounds were so unique to make him produce this track? like this is deep tech minimalism at its core,"The comment expresses both positive appraisal ('this is hot') and critical questioning about the production, resulting in a mixed and therefore neutral sentiment."
Positive,Omg this is such a banger.. when the beat drops after “Charli call me if you’re with it” is everything🙌🏻,"The user expresses excitement and enthusiasm with phrases like 'such a banger' and 'everything', indicating a positive sentiment."
Positive,The substance vibes,The phrase 'substance vibes' suggests a positive and enjoyable feeling about the music video.
Negative,This is the worst song of all time,The comment expresses strong disapproval and explicitly states the song is 'the worst of all time'.
Negative,I feel srry for billie bc of that one guy off TikTok who tried painting billie as some pred bc of the lyrics of this song as if it’s not about underwear,"The comment expresses sympathy for Billie Eilish and criticizes someone for falsely portraying her in a negative light, indicating a negative sentiment."
Positive,Not Billie coming in with the hardest verse and a chuckle knowing she about to put us all throughhhh it 😂❤️,The use of emojis (😂❤️) and enthusiastic phrasing indicates a positive reaction to the music video's content.
Negative,charlie and billie make awful music. contributed to the death and crime of no original thoughts,The comment expresses strong disapproval of the music and suggests it's associated with harmful actions.
Positive,So damn catchy,The use of 'damn' coupled with 'catchy' indicates strong positive enthusiasm for the music video.
Positive,Nice and safe lyrics (no sarcasm),The comment expresses a positive assessment of the lyrics being 'nice and safe'.
Neutral,Lyrics in hindi:Kiss colour ke chhadi pahne ko?,"This comment simply asks a question about lyrics, expressing curiosity without explicit positive or negative emotion."
Positive,Love this song great video so catchy fun song,"The commenter expresses enthusiasm and enjoyment of the song and video using positive language like 'love', 'great', and 'catchy'."
Positive,The first part lyrics  WAS WILD ASF,The use of 'WAS WILD ASF' indicates enthusiastic excitement and approval of the music video's content.
Positive,"Beat needs realigning slightly with the vocals in the beginning, but everything after the drop is beautiful!! Awesome work🫶🫶 So cool to hear ST in another great genre!",The commenter praises the music video's later sections and expresses overall positive excitement about the artist's work.
Positive,This is my mffff vibeeee,The enthusiastic use of 'vibeeee' indicates a positive emotional response to the music video.
Positive,Billie's giving young princess nokia vibes,"The comment uses a complimentary comparison, suggesting a positive association with Billie Eilish's style."
Positive,"Love the 2016-2018 carefree, sweet but not overly cute vibes, we need more of this vibes from the girls!",The commenter expresses a clear fondness for the video's aesthetic and a desire for more of it.
Positive,"UM IS THE GIRL FROM 360, AKA WAITER VIBES IN THE PARTY SCENE AROUND 0:30-0:40!? 🤯","The commenter expresses excitement and recognition of a familiar element from the video, indicating a positive reaction."
Positive,This gives me peaches vibes so hot!,The comment expresses enthusiastic enjoyment and a positive association with the music video's feel.
Positive,Anyone else getting tatu vibes? 😍😍🥵🥵,The use of emojis (😍 and 🥵) clearly indicates a positive reaction and enjoyment of the music video.
Positive,JAMES WTF I NVR KNEW UR VOCALS CAN REACH THE GALAXYS U DID AMAZING BABE,"The commenter expresses enthusiastic praise and affection, using terms like 'amazing' and 'babe'."
Positive,I'm really in love with this sonnggg it's such a vibeee🔥🔥🔥🔥,The commenter uses enthusiastic language like 'really in love' and emojis to express strong positive feelings about the song.
Positive,Okkaaaaayyyyyy 💅🏼lovin’ the vibesssss💖💖💖,The use of emojis like 'lovin’' and multiple hearts clearly expresses a positive sentiment towards the music video.
Positive,Charlie is beatiful ❤,The use of the heart emoji and positive adjective ('beautiful') clearly indicates a positive sentiment towards Charlie.
Negative,The worst song i have ever heard,The comment expresses strong dislike for the song using the phrase 'worst song' indicating a negative sentiment.
Positive,Anyone else get major Skins vibes from this? Like Effy vibes and the music video reminds me of the house parties in that show,The commenter expresses a positive association with the music video due to its resemblance to a beloved show and a specific character they admire.
Positive,Billie single handedly saved this song and probably Charlie’s career because the rest of this album is awful,"The comment expresses a strong positive opinion, highlighting Billie's positive impact and suggesting she rescued a situation, indicating appreciation."
Positive,This is such a vibe,"The comment expresses enjoyment and appreciation, indicating a positive sentiment."
Negative,Sick tune Shame lyrics could be better too gender bending for the younger generation how can it be cool to be gay today!!x,"The comment expresses negative opinions about the lyrics and suggests they are inappropriate for young audiences, despite praising the music itself."
Negative,I hate this song it's always playing on spotify ads and it's annoying asf,The commenter expresses strong dislike and annoyance with the song and its repeated appearance on Spotify ads.
Positive,The beat is amazing!!! Can't get over Yseult 's verse,The exclamation points and enthusiastic praise of the beat and Yseult's verse indicate a positive sentiment.
Negative,Why is this giving the same vibe as the big bad wolf music video 😭😭,The use of '😭😭' (crying emojis) indicates a negative reaction and association with a potentially unpleasant song.
Positive,Good vibes,The comment expresses a positive feeling with the phrase 'good vibes'
Negative,"Uma merda essa musica, o clip. Nada tem sentido, uma batida sem ritmo e frases que não fazem sentido co m nada. Não há o que apreciar nessa música, só tempo perdido. Não recomendo.","The comment expresses strong dissatisfaction with the music video, using negative language like 'nada tem sentido' (nothing makes sense) and explicitly stating 'não recomendo' (don't recommend)."
Positive,"This song has a rush vibe Troye Sivan, i loved❤",The use of 'loved❤' clearly indicates a positive emotional response to the song.
Positive,Daft Punk's Technologic vibes,The comment expresses a positive association with the music video by referencing 'vibes' and a well-regarded artist.
Negative,The songs epic but the lyrics scar me for life,The use of 'scar me for life' indicates a strong negative emotional response to the lyrics.
Positive,PERFECT!!!!!!!!! AMAZING GIVIND MTV 2000 vibes,The exclamation points and positive descriptions like 'PERFECT' and 'AMAZING' indicate a highly favorable sentiment.
Negative,Bro the lyrics 😭,The use of '😭' (crying emoji) indicates a feeling of sadness and emotional distress related to the music video's lyrics.
Positive,This autoplayed after listening to Paul McCartney's Temporary Secretary and you know what? Exactly.,"The commenter expresses agreement and satisfaction with the music video's alignment with a previous song, indicating a positive reaction."
Negative,bad guy vibe,The term 'bad guy vibe' suggests an unfavorable or unpleasant feeling associated with the music video.
Positive,"me: ""This is such a banger! wait..."" *realizes the lyrics*",The user expresses excitement and approval with 'This is such a banger!'
Positive,"Omg this gives me like 2007, 2008 trashy vibes and I love it there needs to be more songs like this",The commenter expresses a clear fondness for the
