classificacao,comentario,justificativa
Positive,This song gives the vibe of barbies and ken❤,The use of hearts and the reference to 'Barbies and Ken' indicates a positive and enthusiastic reaction to the music video.
Positive,Next level vibe,The phrase 'next level vibe' expresses excitement and approval of the music video's atmosphere.
Neutral,YEAH I...I PUSHED THE WHOLE TEAM ACT LIKE 3 (SOME RANDOM LYRICS) OH THIRD PARTY 1 13 SOMEONE COME GET ESPRESSO,"The comment contains a mixture of enthusiastic affirmation ('YEAH I...') and seemingly random, nonsensical phrases, suggesting a lack of clear sentiment."
Positive,It has that old pretty girls vibe. She's like Monroe 😮,"The commenter expresses a positive association with the artist's appearance, referencing a classic and admired figure."
Negative,No music...no catchy tune... Just show off... Disappointed,The comment expresses disappointment and criticism regarding the music video's lack of desirable qualities.
Positive,"It's giving ""stars are blind"" vibes...","The comment uses a positive comparison, referencing a well-regarded song and implying a similar quality in the music video."
Positive,This song is so satisfying in summ and its gives summer vibes,The comment expresses enjoyment and describes the music video as having a positive
Positive,im just tryna catch a vibe,"The comment expresses a desire for a pleasant experience, indicating a positive sentiment."
Positive,Expertly crafted song. I am fascinated by how it came about. Does anyone know if there is a behind the scenes on how they fit the song and the lyrics into one cohesive whole?,The commenter expresses fascination and admiration for the song's creation and execution.
Positive,Mad Beatz Mad Jamz Thank you ❤❤,The use of the heart emojis clearly indicates positive appreciation for the music video.
Positive,Beat song I’ve heard In 2024 except for rap god,The commenter expresses a positive opinion by stating they've heard similar beats and referring to the artist as a
Neutral,Poor vocals but too catchy to pass up,"The comment expresses both a negative criticism of the vocals and a positive acknowledgement of the song's catchiness, creating a mixed sentiment."
Negative,One of the worst song considering toxic feminism 🤡🤡🫵,"The comment expresses strong disapproval and uses derogatory language (toxic feminism, clown emoji) indicating a negative sentiment."
Negative,god this is awful 😂,The use of 'awful' and the laughing emoji (😂) clearly indicates a negative sentiment towards the music video.
Positive,Like the late 1960s vibe,"The comment expresses enjoyment and appreciation for the musical style, indicating a positive sentiment."
Positive,David Archuleta just released Crème Brulé and i think its very similar to this. Both have got sexy beats though,The commenter expresses a positive opinion by highlighting 'sexy beats' and finding a similarity they enjoy.
Positive,80s vibe get me every time....omg,The exclamation and enthusiastic description of an '80s vibe strongly indicate a positive reaction to the music video.
Neutral,I like the beat it makes me happy at 3am which is when   I'm scared,"The comment expresses a slightly contradictory feeling – happiness alongside fear, indicating a neutral sentiment due to the mixed emotions expressed."
Neutral,i dont like the song but the video clip is a very nice vibe,The comment expresses a dislike of the song but acknowledges a positive feeling towards the video's aesthetic.
Positive,0:16 my fave chorus,The commenter expresses a strong positive feeling about the chorus of the music video.
Positive,"Such a vibe!. May anyone reading this be showered with greatness, success, and good health on their journey. Keep shining bright! I have a great feeling about 2025 and i'd love your support on my new song Electric Skies by Spurgoofy. Thank you for believing!","The comment expresses enthusiastic appreciation for the music video and wishes the creator well, indicating a positive sentiment."
Negative,Really why some one Sleeps aww N every one make's it worst,"The comment expresses frustration and dissatisfaction, indicated by 'why some one Sleeps aww N every one make's it worst'."
Negative,The most generic crap I've ever heard. Even her name is generic lmao,"The comment expresses a strongly negative opinion using terms like 'generic crap' and a sarcastic laugh, indicating dissatisfaction."
Positive,"Eii!! Jesus te Ama Muito ❤️Ele não vai desistir de Você 🥰Volta Para Ele !!!RESTA POUCO TEMPO!❤️✝️ ELE NÃO BUSCA PERFEITOS ADORADORES, MAS PECADORES ARREPENDIDOS E DE CORAÇÃO SINCERO QUERENDO MUDAR❤️","The comment expresses fervent love and encouragement for the artist, conveying a hopeful and positive sentiment."
Positive,"I still vibe with the ""we the Chinese #1""",The commenter expresses a positive feeling by stating they 'vibe' with the song's lyrics.
Positive,the song gives me summer vibes,"The comment expresses a positive association with the song, describing it as evoking a feeling of summer."
Positive,"anyone else noticed that this dance, the whole vibe, and the hair, is very much like Hannah Montana the movie in first song best of both world? So maybe she created a real life hanna montana? 🤭","The commenter expresses a positive comparison to a beloved movie and likens the music video to a 'real life Hannah Montana,' indicating enjoyment and enthusiasm."
Positive,The retro 90s vibe people crazy  miss the old Time golden era,"The commenter expresses a nostalgic appreciation for a 'golden era,' indicating a positive feeling about the music video's aesthetic."
Positive,This gives sweet vintage summer vibes Sabrina could restore life OMGGGG,The comment expresses enthusiastic appreciation and excitement for the video's nostalgic and appealing qualities.
Positive,It’s giving like summer vibes,The phrase 'summer vibes' is typically associated with a positive and enjoyable feeling.
Positive,I had no idea that was her playing  on the system at work. I figured one of the teenagers put it on but it was catchy. I had no idea what she was saying though lol.,The commenter expresses enjoyment of the music (
Positive,Getting a lot of watermelon sugar video vibes,"The comment expresses a positive association, comparing the video to a well-received song."
Negative,"Yikes. Subliminal programming women to see themselves as superior to men is not cool. Racemixing... What else can I find in this video? Ah yes, multiple partners, because that's what makes a person happy.","The comment expresses disapproval and criticism of the video's content and themes, using words like 'not cool' and 'disapproval'."
Positive,"The most important part of this song for me  is beginning, because you can set as a ringtone",The commenter expresses a positive preference for the song's beginning and suggests it's suitable as a ringtone.
Positive,vibe only fan,The phrase 'vibe only fan' expresses enthusiastic appreciation for the music video's feel and popularity.
Positive,SUMMER VIBESS,The comment expresses a feeling of happiness and enjoyment associated with summer.
Negative,Bridge has 0 connection to the chorus,"The comment expresses dissatisfaction with the song's structure, indicating a negative feeling about the connection between the bridge and chorus."
Positive,90210 vibes,The comment evokes a nostalgic and positive association with the popular television show 90210.
Positive,"My name is Derek Evan from Brooklyn, New York. Many people know by the way that I talk. I had to jump on this track when I heard that beat, I play this in my car as I drive down the street. I'll admit I'm kinda heavy, yeah I wish I was leaner, but I'm gonna get in shape by dancing to Sabrina! Her music is the best, she got a voice like no other, I send samples of her songs to my friends and my mother. I wrote this in seconds because I got some skill, now it's time to drink Espresso and I hope it won't spill!","The commenter expresses enthusiastic enjoyment of the music and Sabrina's voice, indicating a positive sentiment."
Positive,kylie vibes and I´m still here for it,"The commenter expresses enthusiastic support ('I'm still here for it'), indicating a positive sentiment."
Positive,Well the lyrics says someone got daddy issues 😍,"The use of 'daddy issues' is presented in a playful and perhaps admiring way, suggesting a positive interpretation of the song's theme."
Positive,"I Think Credit Goes to the Vocal Quality She Produces Light ,sweet and Beautiful❤❤","The user expresses positive feelings about the vocal quality, using terms like 'light,' 'sweet,' and 'beautiful,' accompanied by heart emojis."
Positive,"The vintage vibes are strong, and that little teaser has me hyped for what's next! Happy birthday, ""Espresso""—still on repeat a year later!","The commenter expresses excitement and continued enjoyment of the music video, indicating a positive sentiment."
Positive,We need doja cat on the remix she would eat this beat up fr,"The commenter expresses a strong desire for Doja Cat's involvement, indicating excitement and a positive anticipation for a remix."
Negative,Awful,The word 'awful' expresses a strongly negative opinion about the music video.
Positive,Que essa Vibe acalme os corações em Guerra!!! 🎵🎵🎵🎵🎵⭐⭐⭐⭐⭐🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻🌻,The comment expresses a positive sentiment by praising the 'Vibe' and using enthusiastic emojis.
Positive,"Good song.  It feels like a fusion of Goldroom's ""sweetness alive"" & DoJo Cat's ""say so"".  Got a real chill psychedelic summer vibe.",The commenter expresses enjoyment with positive descriptions like 'good song' and a desirable 'chill psychedelic summer vibe'.
Positive,This song will never be forgotten for the vibes..😂,The use of 'vibes' and the laughing emoji indicate a positive and appreciative reaction to the music video.
Positive,Song lyrics: mahi ve tu itna sona hai mera manmona hai tu mera hona hai... 😂,The use of '😂' (laughing emoji) indicates amusement and a positive reaction to the song and lyrics.
Positive,"This whole vibe is so effortlessly cool, and that teaser has me counting down the seconds until the next release!","The commenter expresses enthusiastic enjoyment and anticipation, indicating a positive sentiment."
Positive,"The lyrics of this song makes no sense. Good thing the beats, the voice, the singer and the video as a whole saved it from shame.","Despite the lyrics being nonsensical, the commenter highlights positive aspects like the beats and singer, indicating a generally positive sentiment."
Negative,"This is really generic, gonna pass","The comment expresses disappointment and criticism with the term 'generic', indicating a negative sentiment."
Positive,Sabrina carpenter Love you too name is Edwin stone 30 love you too,The user expresses affection and enthusiasm ('Love you too') suggesting a positive sentiment.
Neutral,This song is the most annoying thing I've ever heard. But somehow i like it.,"The comment expresses both a negative opinion ('most annoying') and a positive liking, creating an ambivalent sentiment."
Positive,Chill vibes!!,The exclamation and term 'chill vibes' clearly express a positive feeling about the music video.
Neutral,ChatGTP Lyrics tho,This comment simply states a fact about the video's content without expressing any emotional opinion.
Positive,Ariana Grande's vibes,The comment expresses a positive opinion about Ariana Grande's style and overall feel.
Positive,Heard this at the gardens brothers circus. It’s very catchy n thanks to Siri for finding it 😂,"The commenter expresses enjoyment and appreciation for the song's catchiness, coupled with a lighthearted, positive reaction (thanking Siri)."
Positive,It’s giving summer vibes fully  bc of the beach❤,The use of 'giving summer vibes' and the heart emoji clearly indicate a positive reaction to the music video.
Positive,I literally love Sabrina Carpenter!!! Her music is super catchy and her voice is so calming!,"The commenter expresses strong positive feelings using words like 'love,' 'super catchy,' and 'calming.'"
Negative,"But the lyrics should be ""Mi amore, espresso por favore""..... Is it the wrong song?","The comment expresses confusion and a critique of the song's lyrics, indicating a negative reaction."
Positive,"This vintage vibe is everything! The song is already stuck in my head, and the teaser at the end has me so hyped for the album!","The commenter expresses enthusiastic excitement and anticipation for the album, indicating a positive sentiment."
Positive,Shania Twain vibes?,The comment expresses a positive association with Shania Twain's music style.
Positive,"This is what happens when you mix, Britney Spears, Christina Aguilera, and all of the earlier pop stars with rocket fuel and steroids you get Sabrina can’t wait to see you, Doja and Tyla on same song helping me through my mental health issues I have PTSDOCDADHD I’m  a black guy from Baltimore city I love your music and your resilient lyrics I don’t care with nobody say 💪😎📶💯","The commenter expresses love for the music and its impact on their mental health, indicating a positive sentiment."
Neutral,Diverse,The word 'diverse' simply describes the video's content without expressing any particular emotion or opinion.
Positive,This is a vibe right there,The phrase 'This is a vibe' expresses a positive feeling and enjoyment of the music video.
Positive,June 23rd I turn 43 this brought back 90s vibes love it,The commenter expresses positive feelings by stating they 'love it' and referencing a nostalgic '90s vibe.
Positive,That move right before the pool in the car scene where he swept across her boobs touches her p**** and then brings up her left hand snapping your fingers and holding Palm up while switching her knees back and forth... That move looks so familiar. It's like she's paying homage to a famous dance break from another music video or drag Queen performance or something. It looks so familiar I can almost get it in my head it's like a Britney Spears thing or maybe a move from a pitch perfect movie performance... Girl it's driving me nuts.,"Despite the explicit description, the commenter expresses fascination and a desire to identify the reference, indicating a positive engagement with the video's choreography."
Neutral,How did she think of these lyrics,"The comment expresses a simple question about the lyrics, lacking explicit emotional tone."
Neutral,The chorus shifts from mono to stereo throughout the song,"This comment simply describes a technical aspect of the song, lacking any emotional expression."
Positive,Love this and it's a perfect beat for House Music also❤,The commenter expresses affection for the video and its musical qualities with enthusiastic emojis.
Positive,"April 1st 2025? This April is not a fool, but full of Vibes. 💃💃💃💃💃💃💃",The use of emojis and the phrase 'full of Vibes' strongly indicate a positive sentiment towards the music video.
Positive,"For anyone who loves this vibe, but also Lana Del Rey and maybe some Miley Cyrus, you HAVE to check out the hidden gem CELIIN’s music! Her new song ICON is such a summer vibe🌞 thank me later ;)",The commenter expresses enthusiasm for the song and uses positive language like 'summer vibe' and a thankful expression ('thank me later').
Positive,Espresso has a Cheri Cheri Lady vibe but you've put such a unique twist on it. Great stuff!🙂,The commenter expresses enthusiastic appreciation for the video's innovative take on a classic song.
Negative,"There is genocide in Gaza but except for a few, no one cares, this fire will burn us too, one day everyone will die and give account in the presence of the creator, no one is permanent, the creator expresses it this way in the book, Surah Anbiya, verse 35: Every living being shall taste death. We shall test you with good and evil as a test, and to Us you shall be returned.","The comment expresses anger, hopelessness, and judgment, using strong negative language regarding the situation in Gaza and a fatalistic worldview."
Neutral,✏️ describe the vibe,"The comment simply asks for a description of the video's atmosphere, lacking explicit emotional language."
Neutral,"I was sure it's a Russian pop,  the melody and the singing sounds extremely similar in style lol",The comment expresses a casual observation about the musical style without explicit positive or negative emotion.
Negative,Sabrina brought that old fashioned beach vibe to Espresso but this only solidified the leathery Magda from Something About Mary look!No sexy only Magda!!!I even thought Sabrina was Magda but Magda would not be so chunky!,"The comment expresses a strong negative opinion, criticizing Sabrina's appearance and using dismissive language ('only Magda', 'would not be so chunky')."
Positive,"2:57 I love how the officer handcuffed her in the time 3:01 and suddenly freed herself just to say goodbye to her friends 😂 she’s so powerful, isn’t she?","The commenter expresses admiration and amusement, using positive language like 'love,' 'powerful,' and '😂'."
Positive,I have a class at this EXACT place that this music video was filmed and it’s always so nostalgic knowing I’ve been in the exact place Sabrina has been😭🩷,"The commenter expresses nostalgia and affection, indicated by the use of emojis and the word 'nostalgic'."
Positive,İt’s so good. Summer vibe ❤,The commenter expresses a positive feeling about the music video using phrases like 'so good' and a heart emoji.
Positive,"Hot Bassline, synth lines, and percussion","The comment expresses appreciation for the musical elements – bassline, synth, and percussion – indicating a positive reaction."
Positive,It's  a nostalgic masterpiece 😊,The use of the smiling emoji and the term 'masterpiece' clearly indicates a positive sentiment towards the music video.
Positive,Cool vibrant vibey song,"The use of words like 'cool,' 'vibrant,' and 'vibey' clearly indicates a positive feeling towards the song."
Positive,"Obvio, vibes Sabrina Carpinter ❤ En lo personal no me gusta que metan rap, pero  de ahí en fuera Uuhhh!❤Dale, giiiiirrrllllll","The comment uses enthusiastic emojis and positive language like 'giirrrl' and 'Dale', indicating a positive reaction to the music video."
Positive,Summer vibes in the 2000s but it’s made in 2024lol 3:20,"The comment expresses enjoyment and nostalgia, indicating a positive sentiment towards the video's style and production."
Positive,2022 summer vibes like say so and kiss me more if only this was made in 2022 it would complete my 2022 song list,The commenter expresses enthusiasm and satisfaction with the song's suitability for their 2022 playlist.
Negative,"40 years deep into selling promiscuity to teenagers, so true bestie Sabrina 😊","The comment expresses a critical and disparaging opinion of the music video's content, using negative language and a dismissive emoji."
Positive,The vintage vibes are strong with this one! Obsessed with the aesthetic and that end teaser has me counting down the days for the next drop.,"The commenter expresses enthusiastic admiration and anticipation, indicating a positive emotional response to the video."
Positive,"2:57 I love how the officer handcuffed her in the time 3:01 and suddenly freed herself just to say goodbye to her friends 😂 she’s so powerful, isn’t she?","The commenter expresses admiration and amusement, using positive language like 'love,' 'powerful,' and '😂'."
Positive,Volume music is so cool and it's so fantastic and the voice and the beats everything is very perfect,The commenter expresses enthusiastic praise for the music video's elements.
Positive,Wow Wow it's beautiful summer vibe❤❤❤,"The use of 'Wow,' repeated positive emojis, and the description 'beautiful summer vibe' clearly indicate a positive sentiment."
Positive,"The vintage vibes are immaculate, and that teaser at the end has me counting down the seconds until the album drops! This song is already the anthem of the summer.","The commenter expresses enthusiastic praise and excitement about the music video and song, indicating a positive sentiment."
Positive,"This tune is so catchy, I just love it. The video reminds me why I like being a girl! Great tune young lady. 😊",The commenter expresses clear enthusiasm and positive feelings about the music and video content.
Positive,"This song hits like that first sip of espresso — bold, fresh, and impossible to ignore. I poured that same energy into my latest track. Come vibe with me!","The comment uses enthusiastic language like 'hits like,' 'bold,' and 'impossible to ignore,' indicating a positive feeling towards the music video."
Positive,Lyrics are absolute gold…😂 🙌🏻🙌🏻🙌🏻 Great Music….,The use of emojis and phrases like 'absolute gold' and 'great music' clearly indicate a positive reaction to the video.
Negative,"The comments here prove to me the majority of people are NPCs. This “music” is trash. It’s lacking soul, lacking authentic sound. Completely synthesized voice. Another example of our society imploding",The comment expresses strong dissatisfaction with the music and implies a negative judgment of the audience's engagement.
Negative,Autotune she os shite,"The comment expresses a negative opinion using the word 'shite', indicating dissatisfaction with the music video."
Positive,Good lyrics,"The commenter expresses approval with the phrase 'good lyrics,' indicating a positive sentiment."
Positive,Without the vocals this could have been a Flamingosis track,"The comment expresses a high opinion of the music, comparing it favorably to a respected electronic music artist."
Neutral,"at minute 0:32 there is an opening of the Stereo Field and Panorama, it seems random, could it be an error in the mix/mastering phase?","The comment expresses a question about a technical aspect of the music video, without overtly positive or negative feelings."
Positive,Only around a year old but someone the look of the video looks nostalgic,"The commenter expresses a feeling of nostalgia, indicating a positive association with the video's appearance."
Negative,Generic crap,The comment expresses dissatisfaction with the music video using the term 'Generic crap'.
Positive,The non vocalised noises like near the start actually sound so good to be honest,"The commenter expresses a positive opinion, stating the noises 'sound so good' and using the word 'honest' to reinforce their genuine enjoyment."
Positive,It’s giving Ride Lana Del Rey vibes and I love it,The comment expresses a positive association with Lana Del Rey's music and indicates enjoyment of the video.
Negative,"The lyrics seem to be written from a narc and the sound is a complete imitation of a typical Katy Perry song...I am sorry to say this, but nothing would miss in this world if this song didn't exist.","The comment expresses disappointment and a belief that the song's non-existence wouldn't be a loss, indicating a negative opinion."
Negative,The lyrics the dance the theme all of it garbage and Sabrina is incredibly mid at best,The comment uses strongly negative language like 'garbage' and 'incredibly mid' to express dissatisfaction with the music video.
Negative,Probably the worst thing i ever heard,The comment expresses strong dissatisfaction and uses negative language ('worst thing') indicating a negative sentiment.
Positive,Madonna in the early days . Nostalgic JUST LISTEN.,"The comment expresses fondness and encourages listening, indicating a positive sentiment."
Positive,there's such Bollywood vibe to this I can't explain,The commenter expresses a positive feeling (
Negative,Overrated and annoying trash,"The comment uses strongly negative language ('overrated,' 'annoying,' 'trash') expressing dissatisfaction with the music video."
Negative,Please help Argentina that is under a dictatorship and people is being disappeared and beat to dead 🙏🏻🙏🏻😥😥😥,"The comment expresses distress and sorrow regarding human rights violations and violence, indicating a strongly negative sentiment."
Positive,The vibe is actually crazy,The use of 'crazy' in this context conveys excitement and enjoyment of the music video's atmosphere.
Positive,Why did I get the Barbie vibes,"The comment expresses a positive association with the music video, referencing a well-regarded movie (Barbie)."
Positive,ignore what she is singing about just enjoy the vibe and the music,"The comment expresses enjoyment of the 'vibe and music', indicating a positive experience."
Positive,Awesome and Ecstatic vibe .Hottest post star in the world right now .,The comment expresses enthusiastic admiration and excitement for the music video and artist.
Positive,This song has 90's vibes. I love it.,The commenter expresses clear enjoyment of the song and its nostalgic qualities.
Negative,Another Soul Seller.. Rubbish Repetitive  Crap,"The comment uses derogatory terms ('Rubbish,' 'Repetitive,' 'Crap') indicating a strongly negative opinion of the music video."
Positive,This song is a summer bop and I love the beat too! It’s still a banger in 2025 💯,The commenter expresses enthusiastic enjoyment of the song and describes it positively as a ‘summer bop’ and ‘banger’.
Neutral,Autotune,"The comment simply identifies the use of autotune, expressing neither a positive nor negative opinion about it."
Positive,When an awesome beat is paired with the perfect singing voice. The video also helps. It's a carefree summer time vibe song. Great way to destress. 🌞 🎶😊,"The comment expresses enthusiastic praise for the song and video, using positive words like 'awesome,' 'perfect,' and 'great,' indicating a positive sentiment."
