classificacao,comentario,justificativa
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,What a catchy tune ❤,Expresses enthusiastic enjoyment with a heart emoji.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment of the video's atmosphere and visuals.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment of the video and its atmosphere.
Neutral,Hope this song beats baby shark My little sister who is 5 loves this song so much (sings it everytime),"Expresses a mild desire for the song to be more popular than a well-known children's song, without strong positive or negative sentiment."
Positive,"It became the biggest HIT of all time and it deserves it. We all feel connected to your melody, thank you",Expresses strong support and appreciation for the song's success and impact.
Positive,Oltre il tempo,"‘Oltre il tempo’ (Beyond time) suggests something exceptional and timeless, indicating a positive sentiment."
Positive,This song has a different vibe in our heart 🧘🧘,Expresses a positive feeling and connection with the music.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Negative,"This morbid song really sucks , one of the top 5 worst songs of all time",Calls the song terrible and among the worst ever.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and positive feelings about the music video.
Neutral,Wait this song is not 10 years old? It feels nostalgic already.🤍,Expresses surprise and a feeling of nostalgia without strong positive or negative emotion.
Negative,This song really cuts deep 😢❤,Expresses sadness and emotional vulnerability.
Positive,"I used to listen to this song with my siblings all the time around the end of last year and they've all been taken into foster care recently. I love and miss you guys so much. I remember watching the second season of squid game with them and them playing their stupid YouTube videos that I found annoying at the time and now I would give anything for them to annoy me again. Know that I'm fighting for you guys every single day and I will hopefully see you guys in the near future. If the world was ending, I'd wanna be next to you ❤","Expresses deep affection and longing for lost siblings, despite bittersweet memories."
Positive,Jesus! Bruno Bro those vocals are INSANE!,Expresses extreme enthusiasm and admiration for Bruno Mars's vocals.
Positive,Amazing song with absolutely sick vocal harmonies 🤘🤘🤘🤘,Expresses strong enthusiasm and appreciation for the vocal harmonies.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,"25/07/2025 This 57 old years ,my Hart os complete explode The emotion i cry of de. Brazil",Expresses overwhelming joy and emotion related to the music.
Positive,Bruno is the Paul McCartney John Lennon and Brian Wilson all into one in today’s world of ever changing music . Heart soul meaning and emotion with absolute perfect vocals and harmonies unlike any other in the last decades or so and Gaga well what can you say she’s sensational and owns the stage . Beautiful song,Extensive praise for Bruno Mars and Gaga's artistry and vocal abilities.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,"My little not so little long nosed sweetheart- we loved Gaga in general- we used to vibe big time! Die with a smile! When you have a greyhound, that's what you do ❤",Expresses affection and fondness for the artist.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the music's atmosphere.
Positive,Lyrics ❤ video ❤,Expresses affection for the lyrics.
Positive,"This music makes me nostalgic, it will always be my favorite song .🥲",Expresses deep fondness and enduring love for the song.
Positive,"everyday, in office it makes me crazy with its every beat, words...❤",Expresses strong positive feelings and adoration for the song.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Negative,Where is emotional 😭,Expresses disappointment and sadness.
Positive,It's worth living to love someone deeply❤,Expresses a strong positive emotion and appreciation for love.
Positive,Lady Gaga is a vibe,Expresses a positive and enthusiastic appreciation for Lady Gaga.
Positive,This song is my favourite this lyrics this talk this song emotional ❤❤❤❤❤❤❤,Expresses strong positive feelings and enthusiasm.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment of the video's atmosphere and visual element.
Negative,"Love these two talents, but one of the worst videos I’ve seen in my 72 years.    Come on a Cigarette?????   Plus all phony!   GAGA I know you’re expressive but give your fans some respect!  😳🤣🤠",Expresses disappointment and criticism of the video and artist.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the music's atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,The lyrics of this song really speak to me.,Expresses a personal connection and positive feeling towards the lyrics.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Neutral,Unifoodstone are you star world Inês❤❤❤,"Expresses affection with emojis, lacking any strong positive or negative sentiment."
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and positive feelings about the video's atmosphere.
Positive,2024 winter era Vibes 🕊🪄,Expresses excitement and positive feelings about the
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment of the video's aesthetic and atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Neutral,The song it has vibe,Expresses a vague positive feeling without specifying details.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
