classificacao,comentario,justificativa
Positive,The Sza part catchy now after 5 listens,Expresses enjoyment and appreciation after repeated listening.
Positive,"This mix is cool. You did not destroy the old song, you just rapped your feelings into it rather smoothly. Tupac would be impressed. There are some powerful messages in music that the world needs to hear. Listen to the 70's songs and find some that you can jam more with. Marvin Gaye, Smokey Robinson, Diana Ross, Todd Rungdren, James Taylor and many more will catch your ear, I am sure. Good luck in your music career young man.",Expresses admiration for the artist's work and offers encouragement.
Negative,Nah worst song ever,Expresses strong disapproval and labels the song as 'worst'.
Positive,Please let this be on Spider-man Beyond the Spider-verse!🥺🙏🙌,Expresses fervent desire for the song to be featured in a film.
Negative,Boring.... another boring apple trap beat with zero soul or groove.,Expresses strong dissatisfaction with the song's lack of soul and groove.
Neutral,This sounds like Ulquiorra Cifer theme from bleach and Steven Universe together 0:01,"Comparison to two distinct musical pieces, without a clear positive or negative judgment."
Positive,Absolutely loving the vibes from this music—it’s just what we need to energize our day! The visuals are also incredibly beautiful. Wishing everyone watching a day full of joy and overflowing happiness. Enjoy and let the good energy lift you up!,Expresses enthusiastic enjoyment and wishes for positive feelings.
Negative,This is the worst song ever made,Expresses extreme dissatisfaction with the song.
Positive,1:10 is the perfect vocals and the whole song!,Expresses strong approval of a specific section of the song.
Negative,"The worst halftime show of all time. Bring back the oldskwl G-shit, hiphop, rnb and not todays garbage trap 🤮🤮🤮",Expresses strong disapproval and disgust with the current performance style.
Neutral,Can someone copy the lyrics and paste it here for me😢,Expresses a simple request without strong positive or negative emotion.
Neutral,The-Dream vibes,References a specific artist's style without expressing positive or negative emotion.
Positive,Can you please do a acoustic version of this song PLEASE 🙂‍↔️😭😭😭😭😭😭😭😭,"Expresses a strong desire for an acoustic version, indicating enjoyment."
Positive,I LOVE THIS SONG! THE VIBE IS SO CHILL. SZA AND KENDRICK MESH WELL.,Expresses strong enjoyment and appreciation for the song's atmosphere and artists.
Positive,The best duo🔥🗣AND VIBES..,Expresses strong enthusiasm and appreciation for the duo and their 'vibes'.
Negative,Music has really fallen. This is just annoying to listen to.,Expresses dissatisfaction and annoyance with the music.
Neutral,✏️Describe the vibe,"Simple request for description, lacking sentiment."
Negative,Bruh I’m sick of lady Gaga’s whole cigarette in mouth with dumbass old school hairdo. In The joker 2 she had the same vibe the whole movie 🤦🏽‍♂️,Expresses annoyance and criticism of Gaga's appearance and perceived style.
Positive,"If you like synthpop like The Weeknd, check out also Starlight by Summer Dance Project: https://youtu.be/GpVPM4GdnhU?si=ah4fTFf5zfG5gXtg",Suggests a similar artist and expresses a positive recommendation.
Positive,Perfect harmony 🎼🎶🎶🎤,Expresses enthusiastic appreciation for the song's harmony.
Positive,Just heard this for the first time today. I love the melody.,Expresses enjoyment of the song's melody.
Negative,This has to be the WORST song ever created 🥴😂,Expresses extreme dislike and disbelief.
Positive,Kendrick done fave SZA the sauce to Making the Audience Nod & Vibe,Expresses enjoyment and a positive reaction to the music.
Positive,Please give the job to back to jesd hilarious because she stayed on the beat and in tune... 👏🏾🫶🏾🫶🏾🫶🏾Yea jess,Expresses approval and admiration for Jesd's performance.
Neutral,you know who would be really great over this beat is Drake,Suggests a potential artist fit without expressing positive or negative feelings about the music itself.
Positive,"Hella bots in here, hilarious anyone thot this could ever beat Drake. Drake the goat",Expresses enthusiastic support for Drake and dismisses alternative opinions.
Positive,nice beat nice vibe good for studying sleeping your officially approved!you deserved a sub and a like,Expresses enthusiastic approval and appreciation for the music.
Neutral,It’s getting annoying now. Hearing this song everywhere.,Expresses frustration without strong positive or negative emotion.
Positive,"I love this song, love the vibe",Expresses strong positive feelings for the song and its atmosphere.
Neutral,Oh this is what the memes were talking about if thick of it had a different beat different melody different artist and a different feature (I am not new to the meme I was just sayin this is the definition),Expresses a straightforward observation without strong positive or negative emotion.
Negative,Bro I’m so tired of seeing this song on my fyp it’s getting too annoying💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀☠️☠️💀💀☠️☠️☠️☠️☠️☠️☠️💀☠️💀💀💀💀💀💀💀💀💀💀💀💀☠️💀☠️☠️💀☠️💀☠️☠️💀☠️💀☠️💀☠️💀☠️☠️💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀☠️☠️💀☠️💀☠️💀☠️💀💀☠️💀☠️💀☠️💀☠️💀☠️💀☠️☠️💀💀☠️💀☠️💀☠️💀☠️💀☠️💀☠️☠️☠️☠️☠️💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀☠️☠️💀☠️💀☠️☠️☠️💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀,Excessive use of skull emojis indicates frustration and annoyance.
Positive,The vocals…😍,Expresses strong positive emotion regarding the vocals.
Positive,This hit hard the back up vocal sza 👌2:22,Expresses appreciation for the backup vocals.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Positive,So good vibes,Expresses positive feelings about the music.
Negative,"This, if you call it a song, is awful and dreadful. It sounds like the result of someone mashed up three totally different songs in a really bad way. The verses, chorus and then that voice in your head......yuck!",Strongly criticizes the song as awful and poorly constructed.
Positive,"Kendrick and SZA my second favourite duo, only beaten by Tyler and Kali",Expresses strong liking for the musical pairing.
Negative,How is this stupid ass shit number 1 ? Lol maybe top 10 buf to be sitting at #1 ? No its monotone bullshit,Expresses strong disapproval and frustration with the song's quality and chart position.
Positive,Can you make this song for Grandma to grandbabies? Love the song and beat but I would like a video with my boys and now my grandbabies,"Expresses a desire for a personalized video, indicating strong enjoyment and affection."
Positive,drake and sza would be perfect for this beat,"Suggests a good pairing for the music, indicating a positive assessment."
Neutral,Kinda sounds like Justin Beiber when they both sing thr chorus,Comparison to Justin Bieber suggests a similarity without strong positive or negative evaluation.
Positive,the beat 🎶🎶 the vibe 🎶🎶,Expresses enthusiasm and appreciation for the music's elements.
Negative,I don’t dislike Kendrick at all I think he’s great but this is literally one of the worst songs I’ve ever heard and idk how you people all thinks it’s 🔥 😅,Expresses strong dislike and disbelief at others' positive opinions.
Negative,Worst song ever,Expresses strong disapproval and labels the song as the 'worst ever'.
Negative,Ok this verse ate up they left no Crumbs go SZA and Kendrick,Expresses disappointment and criticism of the song's verse.
Positive,Perfect Beat 0:35,Expresses enthusiastic approval of the song's beat.
Positive,Kendrick Fan since bitch don’t kill my vibe 🎉❤,Expresses enthusiastic support for Kendrick Lamar.
Positive,Kendrick drop beat like hell.. its sooo damnnn goodddd,Expresses strong enthusiasm and positive feelings about the music.
Positive,i love the beat...,Expresses enjoyment of the song's beat.
Negative,Back after the soulful video about the love for Gloria his pen and hate for people who play with this thing called hip hop 🎤🗣💐🙌🏾👏🏾🤎🔥 kenny 🐐,Expresses strong dislike for hip hop and a dismissive attitude.
Positive,This song is a vibeeee 🫶 make me feel inlove even thou i don’t have nobody’s 😂,Expresses positive feelings and enjoyment with a touch of humor.
Positive,Wow forward it x2 and feel the vibe 🔥,Expresses enthusiastic enjoyment of the song's energy and vibe.
Neutral,Hmm I wonder what this song is about looking at the lyrics🤔,Expresses curiosity and contemplation without a clear positive or negative judgment.
Neutral,The only best parts of this song is the medley/beat and SZA.,Highlights positive aspects while acknowledging a less positive overall impression.
Positive,Had to search for the other vocals which made this track perfect. Sam Dew???,Expresses appreciation for the layered vocals.
Positive,Good vibes❤❤🎉,Expresses positive feelings with emojis.
Positive,"I just noticed one of Kendrick's adlibs is ""Stay - ready"" and it definitely has the same vibe as Jhene Aiko Stay Ready feat Kendrick",Compares the adlib to a positive and well-regarded song.
Positive,I love the vibe 1:16,Expresses enjoyment of the song's atmosphere.
Neutral,Hi dear I want to use your video in my video I will want to make it slow and reverb edition can you allow me . I will give you credit for that and the music owner too. Thanks,"Request for permission with offers of credit, assessing the situation without strong positive or negative sentiment."
Positive,"this is such a fantastic track! Kendrick always knows how to strike a chord. i feel like while a lot of people might praise the production, some might overlook the deeper messages in his lyrics. it's like, is he really the voice of our generation, or do we just hype him because of his unique style? just curious what others think!",Expresses strong enjoyment and acknowledges Kendrick's impact while raising thoughtful questions.
Positive,W vibe 😂,The use of 'W vibe' expresses enthusiastic enjoyment.
Positive,This shit took my soul I'm 😢 but yet🎉 😊do this get anyone emotional?,Expresses strong positive emotion and excitement.
Positive,"Intro  🔥  lyrics 🔥 song 🔥  R.i.p to the late , great Luther V. 🕊 🕊 🕊",Expresses strong positive feelings with emojis.
Neutral,diss song should be in spider in to the spider verse,"Expresses a desire for a specific type of music video, without conveying positive or negative emotion about the song itself."
Positive,Kendrick is the og goat of rap and flow and vibe🥶💯,Expresses strong admiration and respect for Kendrick Lamar.
Negative,Not describe the vibe.😒,Expresses dissatisfaction with the song's atmosphere.
Negative,"Unpopular opinion: SZA is overrated. Lazy, tired sounding vocals. Over her.",Expresses a critical and dismissive opinion about SZA's vocals and artistic merit.
Positive,The melody is perfect 💯💪,Expresses strong approval of the melody.
Positive,Love this vibe & sound!! #GOLDEN☮️,Expresses strong positive feelings about the music's vibe and sound.
Positive,The beat drops are beautiful,Expresses admiration for the song's beat drops.
Positive,this song is a vibe mann,Expresses enjoyment and appreciation for the song.
Positive,A whole vibe 🔥🔥,Uses enthusiastic emoji to express strong positive feelings.
Negative,this tiktok ahh song so annoying bru,Expresses strong annoyance and dislike of the song.
Positive,❤❤❤. SZA is a great vocalist. The Luther sample is wild. I'm at peace,Expresses love for SZA and praises the Luther sample.
Neutral,Who's here from 8 Bit Universe,A simple observation about the commenter's origin.
Positive,Ooh wee! I like this! Amazing beats! Easy listening flow is nice!❤,Expresses enthusiastic enjoyment and appreciation for the song's features.
Positive,this gives me slight 2018 vibes haha :DD,References a positive nostalgic feeling associated with a previous era.
Positive,Chill vibes and late nights up,Expresses a positive feeling associated with relaxation and enjoyment.
Positive,🗣️It’s a vibe do yo dance let em watch”,Expresses enthusiastic enjoyment and encourages movement.
Positive,Kendrick can we get song lyrics your song is getting me crazy 🤪  on fire 🔥 😫,Expresses enthusiastic enjoyment and excitement.
Positive,Great music 🎶 can’t beat it,Expresses strong enjoyment of the music.
Positive,"Kendrick Lamar this song got me smiling ☺ from within, the beat got my heart ♥ dancing.",Expresses joyful feelings and describes a positive physical reaction to the music.
