classificacao,comentario,justificativa
Negative,"I mean, if he'd take the goddamned marbles out his mouth and stop trying to sound like Steven Tyler form Aerosmith in the chorus, he might have something....Nothing we haven't heard before, but something at least.",Criticizes the singer's vocal imitation and lack of originality.
Positive,The Break Down and the strength put into singing it I dropped my pen and joined. The lyrics are so easy to sing along and it makes the song hit HARDER. Love it. 👏👏👏👏,Expresses strong enjoyment and impact of the song.
Negative,Give you a scientific explanation for the discrediting natural of psychological illness in dualism of Manichaeism and other during their time when subjected to malnutrition the psychological and temporary phenomenon of psychological abuse. You can consciously design the self made abuse in self experiment to identify your subconscious from your conscious mind. The exercise isn’t healthy in the short turn but I. The long term you have a greater understanding of yourself and modern psychology. It’s incredibly dangerous to use this on another person is extreme psychological abuse. But you can target someone circadian rhythm and based on perception threshold on the subject matter it can lead to paranoia confused with psychosis that’s a real why working above perception threshold on this subject matter is about safety.,Describes potentially harmful and dangerous psychological experimentation.
Positive,I love the rhythm,Expresses clear enjoyment of the song's rhythm.
Negative,so rare that the chorus is the worst part of a song,Expresses dissatisfaction with the song's chorus.
Positive,You moved the emotions in my chest 😢,Expresses a strong emotional response – sadness – indicating a positive connection to the music.
Positive,I liked to every vibeo from bensone boone,Expresses positive enjoyment of multiple videos.
Neutral,You look like you can beat the rock,A statement of observation without expressing positive or negative feelings.
Negative,Arguably one of the worst songs ever made,Strongly expresses that the song is
Positive,im cryyyyy >: BEST MUSIC LYRICS IN THE WORLD I LOVE IT @BENSOONBOONE CONGRAULATIONS,Expresses strong positive emotion and praise.
Positive,"What a beautiful song, it is already my ringtone! Well done! Greetings from Greece!",Expresses enthusiastic enjoyment and identifies it as a personal favorite.
Positive,"I LOVE, LOVE THE LYRICS AND MESSAGE....sorry for shouting. But this is a beautiful song.",Expresses strong enthusiasm and describes the song as beautiful.
Positive,"Such a powerful voice, it gives me chills.",Expresses awe and excitement due to the singer's vocal performance.
Negative,Yeah the song ain't bad but if you're gonna promote your song with a video you  make it good. They totally blew it with all the phony drama of hiking up a mountain to jam and they show them hoisting up an Epiphone acoustic guitar and then noone is playing the Epiphone. Pretty lame. Not to mention you blew it over a budget guitar. Lol.,Expresses disappointment and criticism regarding the music video's production and perceived lack of substance.
Positive,The high pitch is the best thing ever 😜😜🎉❤,Expresses enthusiastic enjoyment of a specific musical element.
Positive,"My new favorite song. It doesn't really have a meaning to my life, currently anyway. But I absolutely love the lyrics, song, beat, and mystery. Don't make us wait the whole pregnancy to find out whose eyes the baby has please us southern women need to know now please",Expresses strong enjoyment and appreciation for the song.
Negative,"I thought the video would of played out differently. When I heard these lyrics I would of pitcured a story of 2 people navigating life. Not dudes on a rock, rocking out.",Expresses disappointment and criticism of the video's narrative.
Negative,BPD is awful..,Expresses negativity towards a mental health condition.
Positive,BEATIFUL THINGS I'VE GOT,Expresses enthusiastic appreciation for the song.
Positive,OMG!!! This vocal🥺🔥🤍,Expresses strong enthusiasm and positive emotion with emojis.
Positive,A song where the lyrics are meaningful in 2025 … you know what? Fairs 👏🏾,Expresses approval and admiration for the song's lyrical content.
Neutral,Bro says this is lyrics,"A short, simple statement with no clear positive or negative sentiment."
Positive,Grate song very emotional,Expresses strong positive feelings about the song.
Positive,youare perfect original vocals!,Expresses enthusiastic praise for the vocals.
Positive,From 🇰🇪🇰🇪🇰🇪🇰🇪🇰🇪kenya for my Mi Lady and Beautiful beautiful princess and my heart beat AURORA. MY LOVE LIGHT GODDESS,Expresses intense adoration and reverence for the artist.
Positive,The first verse is golden!,Expresses enthusiastic praise for the song's initial verse.
Positive,"My family have boycotted this record cos I’ve got it on loud and screaming down my microphone with you but it’s not stopped me! 53 years old and you come along 30 years too late!  Love everything you do and Momma Song, can’t even listen to that bugger without crying! Genius and beautiful lyrics. ❤❤xx",Expresses strong enjoyment and emotional connection to the music despite initial criticism.
Negative,"I hate this song, f$cking annoying vocals! omg",Expresses strong dislike and criticism of the vocals.
Positive,The tone is amazing mate 😮😮😮😮😮,Expresses enthusiastic enjoyment through repeated emoji reactions.
Negative,"Sorry, but this is screaming with country and western lyrics",Expresses disapproval due to perceived genre inappropriateness.
Positive,I’m so glad my lyrics went so well all pieced together so perfectly ❤ well done 😮😊,Expresses joy and admiration for the lyrics.
Positive,These vocals are soon good (by the way it's super good),Expresses positive sentiment with the phrase 'super good'.
Negative,My great granfma died because she was sick and the lyrics i hope i dont lose makes me think qhen i saw her sick thank you benson,Expresses sadness and grief related to a loss.
Positive,"""Such a heartfelt song! Benson Boone’s voice and emotions shine beautifully! 💕🎶",Expresses strong positive feelings and admiration for the artist's vocals and emotion.
Positive,"Benson Boone has inspired countless people through his raw talent, emotional honesty, and unwavering authenticity. From his viral rise on social media to his heartfelt performances, he’s shown that staying true to yourself can open doors and touch lives. His lyrics often speak to real struggles—love, heartbreak, identity—and fans around the world connect deeply with the vulnerability in his voice. Whether it’s through his music or his journey, Benson reminds us that it’s okay to feel deeply and to chase our dreams with passion and courage.",Expresses strong admiration and positive impact of Benson Boone's artistry and journey.
Negative,One of the most annoying fucking songs on the radio right now 👍,Expresses strong annoyance and negativity towards the song.
Positive,Thank you Benson for creating such a powerful and emotional song. Jessica Sanchez sang it on AGT and completely nailed it — but it was your lyrics and melody that made it possible. You truly created a masterpiece. ❤🙏 #BeautifulThings,Expresses deep appreciation and labels the song a masterpiece.
Negative,Song needs a bridge to lift it before the final chorus. What the hell happened to bridges in music.,Expresses disappointment about the lack of a bridge in the song.
Positive,"I love this song, and it helps to escape reality. Iv'e literally heard it so many times and I never get tired of it. I really recomend it a lot if you love songs that have changes of vocals ❤","Expresses strong enjoyment and repeated listening, recommending the song."
Neutral,"Why so all songs and voices sound alike these days? You sound great, but there is Capaldi, Tom Waken and many more on your voice style and harmony stile",Expresses a general observation about musical trends without strong positive or negative judgment.
Negative,This might be the worst song I’ve ever heard. MeatCanyon was right,Expresses strong negative opinion and agreement with a previous criticism.
Positive,Best song lyrics are so good I probley watched it 100 times,Expresses strong positive feelings and frequent viewing of the music video.
Negative,"Never realized this was so religious, great melody, what a pity",Expresses disappointment and criticism regarding religious themes in the song.
Positive,Benson is beatifuul i love,Expresses simple and direct affection for Benson.
Positive,This is my fav song ever it has amazing vocals 😊,Expresses strong positive feelings and enjoyment.
Neutral,Emotion,The word 'emotion' is a neutral term describing a feeling.
Positive,1:22 - I can feel the AEROSMITH 90s vibe! 😁😌,Expresses enjoyment and positive feelings about the song's similarity to AEROSMITH.
Negative,"Holy crap, that was awful.  People really listen to this guy?",Expresses strong disapproval and disbelief at the listener's enjoyment.
Positive,it sounds so nostalgic😮,Expresses a feeling of fondness and reminiscence.
Negative,I hate this energy and lyrics,Expresses strong dislike for the song's energy and lyrics.
Positive,"The melody, timing, and just your VOICE is unbelievable ❤ one of my favourite songs😊",Expresses strong positive feelings and identifies the song as a favorite.
Positive,"I LOVE this song, is my favoutite. Benson Boone if you are reading this you are the BEST!❤❤❤❤. And when I listen this song, the combine all good emotions",Expresses strong love and enthusiasm for the song and artist.
Neutral,needed more emotion songs. emo's not dead,Expresses a preference for a specific musical style without strong positive or negative judgment.
Negative,This song was so good until the chorus noooooo 😭,Expresses strong disappointment and distress about the chorus.
Positive,"He is a vocal beast.. and beautiful things is an immaculate song, the song is so good",Expresses strong admiration and describes the song as excellent.
Neutral,What song is that chorus from? It sounds so much like a heavier song but I'm so bad at names.,Expresses confusion and a desire to identify the song.
Positive,Bro went from American idol all the way to being a professional singer with amazing vocals and good instrumental in it,Expresses enthusiastic praise for the artist's transformation and abilities.
Negative,When he sings the chorus he sounds like my dustbin lorry when the back end lifts the bin up. The mechanism is squeaky as hell and needs oiling,Uses a highly negative and unpleasant comparison to describe the singer's voice.
Neutral,"This beautiful hunk of man meat is from less than an hour from me in Monroe, Wa.. He gives me such Freddy Mercury vibes",Contains a sexually suggestive comment alongside a neutral assessment of the artist's style.
Neutral,"These are the kinds of things a heritage that many share that are lost too far often .. how many of our ancestors sang these lyrics, living such lives? Thank you for sharing",Expresses reflective appreciation without strong positive or negative emotion.
Positive,The lyrics man!!! Gosh is on fire <3<3<3,Expresses strong positive emotion and appreciation.
Positive,the beatiful  song,Expresses appreciation for the song's beauty.
Positive,Wow...the lyrics hit me so hard! This is exactly how I feel on a daily basis.....constantly waiting for that shoe to drop.,Expresses deep emotional connection and resonance with the song's themes.
Negative,"I have lost my brother, my son and the one that i thought that was the love of my life. The worst part is seeing my mother’s heart being broken. A father who never shows emotion. I can’t stand this pain. Embrace Resiliency and pray. The world has its ways. Here’s to 2026. We must stay strong.","Expresses intense grief and pain, reflecting a deeply distressing situation."
Positive,Adoro questo pezzo e...Benson hai un timbro.vocale.che mi tocca l'anima unito ad una estensione da brividi. BRAVO!🧡🧡🧡,Expresses strong admiration and appreciation for the song and the artist's vocal quality.
Positive,😂 so catchy 😅,Expresses enjoyment with laughing emojis.
Positive,"Reminds me of 'Love is only a feeling' video from the legendary band ""The Darkness"". Good vibes indeed <3",Compares the music video to a beloved song and expresses positive sentiment.
Positive,Thes beatiful,Expresses admiration for the music.
Positive,So beatiful this is favorit song my dauter 💖💖❤️❤️😚😚👏👏,Expresses strong positive feelings and affection for the song.
Positive,B.B amazing high notes,Expresses admiration for the artist’s vocal ability.
Positive,"This song reminds me of my last year of elementary school. It was a really sad vibe, as the school would be shutting down soon, and three teachers, including the principal, were retiring. On the morning of the last day of school, one of the third-grade classes was singing this song loud enough for the whole school to hear, and I just started crying. This song is a masterpiece, and it works its way into your heart, grabs hold, and doesn't let go. Here's to good music and even better memories!",Expresses deep emotional connection and appreciation for the song's nostalgic and heartwarming qualities.
Positive,The lyrics of this song really speak to me.,Expresses a personal connection and positive feeling towards the song's lyrics.
Positive,Bass rumbles deep in chest,"Expresses a strong, positive sensory experience related to the music."
Neutral,✏️ describe the vibe for me,"Simple request for description, lacking sentiment."
Positive,"Gen X male over here. Normally I don't listen to the crap that's out now because most the music out now is crap, there's no thought process behind the writing. There's no respect for the pen anymore in music and everyone just throws shit at the wall to see if it sticks. There's VERY FEW artists I listen to as far as whats current because as I said, most music nowadays isn't for me. So for me to say this is not easy to say because I'm a HUGE critic and it takes ALOT for me to give a thumbs up. But this is one of the most beautiful songs ever written and constructed from vocals, to instruments, just everything about this song was so beautifully and intricately constructed. Vocal range is insane especially when that high note is hit. I don't care how beautiful a voice you have, this is a hard song for anyone NOT named Benson Boone to sing. Great song  dude.",Expresses high praise and acknowledges the singer's exceptional vocal ability.
Positive,The lyrics 🥰,Expresses fondness for the lyrics.
Positive,The first few chords on the guitar sound like a Lana del ray song..apsalutly love this song!!!!,Expresses strong enjoyment and comparison to a well-regarded artist.
Positive,The lyrics of this song really speak to me.,Expresses a personal connection and positive sentiment towards the song's lyrics.
Positive,"Came for the thumbnail, stayed for the vibes",Expresses enjoyment and appreciation for the video's atmosphere.
Negative,Wow. What an annoying ass song lol.,Expresses annoyance and criticism of the song.
Negative,Lyrics is how my gf gave god to me and take away😢,Expresses sadness and loss related to the lyrics.
Positive,Vocals? Perfect. Lyrics? Beautiful. Video? On point. This song delivered everything the teaser promised.,Expresses strong satisfaction and fulfillment of expectations.
Positive,"I know the lyrics of this song perfectly because I went to here in Fuenlabrada last week, but my class of my another school put this song every single day but I still love it, this song makes me remember every moment that I’ve got with my class, I loved my class and my teacher because they are so funny and I was with my class five years! In the first year they bullied me but now they are my friends, I will remember them forever 😊",Expresses fondness and nostalgic memories associated with the song and classmates.
Positive,Can't believe I've never heard the start of this song miles better than the main chorus tiktokers craze,Expresses surprise and delight at discovering the song's initial part.
Neutral,just need to add more choruses and this song will be a perfection.,Offers constructive criticism suggesting improvements for the song.
Neutral,I havent heard this song since i was 13😢 rip 2004! Best worst year of my life....🙌,Expresses nostalgia and bittersweet memories without strong positive or negative sentiment.
Positive,Man that build up got me going. Wow 😮 such a powerful experience to hear such talent 🎉,Expresses excitement and appreciation for the song's impact.
Positive,its a beatiful,Expresses admiration for the song's beauty.
Positive,"I heard ""Beautiful Things,"" and it was so amazing, just so deep. I didn't really know who the artist was at the time, but I thought it was sung by someone much older. Such mature concepts. I can't believe he's 22 and writes and sings with so much life experience. He's definitely going to become a superstar. I feel like I'm witnessing history in the making. Greatness. Benson Boone has stood out so much I had to google who this guy was. So far, I feel like everything he has made is a Hit. His music is on my playlist every day. He's definitely making me hopeful for this generation and its music. He's making music great again. Benson Boone, your music is definitely music people are going to listen to for generations to come, just like the music you listened to growing up. I wish you all the success and love.  Benson Boone, I'm rooting for you like family, I wanna watch you succeed 🤭🤗. I feel there's something very special about you. (Proverbs 3) and all God's favor to you. You are Blessed for Success.",Expresses overwhelming admiration and belief in the artist's potential and talent.
Positive,This is such a captivating song and music video. I love the storytelling and the raw emotion that Benson Boone conveys. Definitely adding this to my favorites!,Expresses strong enjoyment and labels the song captivating and emotionally resonant.
Positive,O visto il cartone ❤ li adoro se hai tradotto metti like,Expresses affection for the cartoon and requests a like if translation is provided.
Positive,Jacqueline Wagners AGT has brought me here what a powerful,Expresses admiration and excitement about Jacqueline Wagner's performance.
Positive,"If you like synthpop like The Weeknd, check out also Starlight by Summer Dance Project: https://youtu.be/GpVPM4GdnhU?si=ah4fTFf5zfG5gXtg","Recommends the song to fans of a similar artist, indicating a positive association."
Positive,It's beatiful again,Expresses strong positive sentiment about the song.
Positive,The tone of voice matches well with the lyrics. The atmosphere is so good!!😀,Expresses enthusiastic approval of the song's tone and atmosphere.
Positive,Saw this guy listening to this song in his car. Didn't recognize it because I only heard the chorus on IG. It's a nice song.,Expresses a positive opinion about the song despite limited exposure.
Negative,My sister loves this song and it so annoying she is a Mother FER,Expresses annoyance and frustration towards the listener's enjoyment of the song.
Positive,Many emotions in one song. The power of music is beautiful ❤,Expresses appreciation for the song's emotional depth and beauty.
Negative,"This song hits deep… makes you realize how precious love really is, and how much it hurts to feel it slipping away. 💔 I’m on the edge of losing my girl, and it’s a reminder to cherish the beautiful things while you still have them.",Expresses sadness and vulnerability about a failing relationship.
Positive,"Such a powerful voice, it gives me chills.",Expresses awe and excitement due to the singer’s vocal ability.
Positive,"Wow, i’ve always sang this song thinking it was from a long time ago and not knowing who made it and now I know! This is really beatiful! ❤ keep going with your song, you will be really famous.! I trust in you.",Expresses enthusiastic appreciation and encouragement.
Positive,The intro has the melody of '74/75' by The Connells. Superb.,Expresses strong approval and appreciation for the song's similarity to another track.
Neutral,Why are official music videos doesn't make sense with the lyrics?,Expresses confusion and a question about the video's coherence.
Neutral,great song but I just don't get the lyrics... plase stay I want you .... and then he doest want god to take theese precious things away but hes asking her to stay?,Expresses a mixture of appreciation and confusion regarding the lyrics.
Positive,Brasil. Poder vocal de adorar.,Expresses admiration and love for the vocalist's power.
Negative,This is the worst song ever,Expresses strong disapproval and deems the song exceptionally bad.
Positive,Beatifull í like this,Expresses positive enjoyment of the song.
