classificacao,comentario,justificativa,sentimento_manual
Neutral,"Guess?  I will only guess if I get my rules.  Because I'll be wrong.  Agree or disagree.  5.  4. That was quick.  God.  Did we even make it to the salad?  Okay, I'll guess but it won't work.  It'll be wrong.  I'm not throwing Diplo's underwear on there.  He has to throw it himself.  Oh, and Johnny Blue Skies.  I'm KEEPING Dove Cameron's underwear for myself and who would want what's his name's underwear?  Umm.  I say ""Use Me (Brutal Hearts).""  I know.  Wrong.  But it was a good guess.  AGAIN?  Fine.  Try...I found this one yesterday.  ""Driver's License"" By Olivia Rodrigo & ""Disease"" By Lady Gaga.  Last week, I think, there's ""Make You Mine"" By Madison Beer & ""STUPID feat. Yung Baby Tate"" By Ashnikko.  AS best I CAn teLl, ""15 Minutes"" By Madison Beer is also rolling with ""Pressure"" By Billy Joel.  It's a start.  My preamble is a wreck. I'm improving.  Oh, I had Serrano's with the moms today.  She got the kidney stones last week and I didn't hear about it until after the fact but she needed some help today and I'm off today so helped set up the new wifi and put things in the vehicle.  The grams died back in December so she's going back and forth dealing with stuff.  Yeah.  Woke up and...noticed Guess.  I don't know.  Day off.  Going back to day off.","The comment expresses a playful, somewhat rambling stream of consciousness with some positive and negative observations, but lacks a clear overall sentiment.",Neutral
Positive,"tja een Bromance met Zelensky is toch helemaal zo gek nog niet eigenlijk.. lekker potje ijshockeyen af en toe en ach zn engels wordt vast wel wat aantrekkelijker in de loop der tijd... daar moet je niet moeilijk over doen natuurlijk op mijn leeftijd is t ook wel een keertje mooi geweest zou je wijselijk denken en dan laat je meisjss voor w🎩 ze zijn en houd je op de koop toe je rug heel wie doet je w🎩 en kan ie meteen uit de doeken doen of ie nou een toneelstukje deed of niet... want man dan ja had ie trump stevig te pakken natuurlijk die ging er met boter en suiker in hopend op een ""miracle""...","The comment expresses admiration and a positive outlook on the situation, framing it as a 'lovely' and desirable scenario.",Negative
Positive,"Technologic by daft punk, same beat 🤯🤯🥵",The use of multiple emojis (🤯 and 🥵) indicates enthusiastic enjoyment of the song and its energy.,Neutral
Positive,"It’s bringing back vibes of old skool video clips, what a clip and track",The commenter expresses a positive feeling by describing the video as,Positive
Negative,is that what passes for singing these days? talking in a monotonous single tone?,"The comment expresses criticism and disapproval of the singer's vocal performance, indicating a negative sentiment.",Negative
Positive,Lê Serafim vibes,The comment expresses a positive association with the artist's style and presence.,Neutral
Positive,God this is such a melody😊,The use of emojis and phrases like 'God this is such a melody' clearly indicate a positive emotional response.,Positive
Positive,fuuuuuck such a dope entrance... and verse,The use of 'dope' indicates a positive reaction to the music video's entrance and verse.,Positive
Positive,"I think Rosé will earn a nomination for best new artist, and probably for Best pop vocal album with Rosie","The comment expresses confidence and optimism about Rosé's future success, indicating a positive sentiment.",Positive
Negative,Song lyrics really have gone to rubbish,"The comment expresses dissatisfaction with the song's lyrics, indicating a negative sentiment.",Negative
Positive,RAVE VIBESSSSS 🎚,The use of 'RAVE VIBESSSSS' and the audio symbol (🎚) clearly indicates a positive emotional response to the music video.,Positive
Positive,Luciana vibes back in 2010 ❤,The use of 'vibes' and the heart emoji indicate a positive reaction to the music video.,Positive
Positive,Awesome beat and Colab ❤,"The comment expresses enthusiasm with 'Awesome' and uses a heart emoji, indicating a positive feeling.",Positive
Positive,Charli looks so beatiful😮😮😮😮WAOOOOO,The excessive use of emojis (😮😮😮😮) indicates enthusiastic positive emotion.,Positive
Negative,Im getting old - im 50 and id rather hear Oasis/ Stone Roses any day over this ' music ' .....( watching Charli at Glastonbury and im not impressed  - simply being honest....,"The commenter expresses disappointment and a preference for other music, indicating a negative sentiment towards the video's music.",Negative
Positive,Skins promo videos vibes,The comment expresses a positive feeling about the 'vibes' of the Skins promo videos.,Neutral
Positive,Death becomes her vibes!!!,The exclamation and use of 'vibes' indicate a positive and enthusiastic reaction to the music video.,Neutral
Positive,i missed this rebel kesha vibe in pop music.,"The commenter expresses a positive feeling about the music video's resemblance to Rebel Kesha, indicating enjoyment.",Positive
Positive,Hmmm .wow .... I mean I like the beat a lot when Billy comes in the beginning and crashes into the wall tho hmm get girl,"The commenter expresses enjoyment of the beat and a specific moment in the video, indicating a positive feeling.",Neutral
Positive,What the hell did I just watch? I do like the beat.,"Despite initial frustration, the commenter expresses a liking for the music's beat, indicating a positive sentiment.",Neutral
Positive,i dont wanna guess because you can't be serious about this song ( jk i like the daft punk vibe ),"The commenter initially expresses doubt but then clarifies their enjoyment of the song's Daft Punk-inspired style, indicating a positive sentiment.",Neutral
Positive,I love charlie xcx and her overall vibe,The commenter expresses clear enthusiasm and affection for the artist and their style.,Positive
Positive,The MTV Music vibes are STRONG 😩☝🏽 AND I’M HERE FOR IT,The use of 'STRONG' and 'I’m here for it' clearly indicates enthusiastic approval of the music video.,Positive
Positive,THE WAY MY JAW DROPPED ABOUT THE LYRICS ESPECIALLY BILLIE’S PART OMG💀💀💀,The excessive use of 'OMG' and the exclamation regarding Billie's part clearly indicates enthusiastic excitement.,Positive
Positive,technologic vibes,The phrase 'technologic vibes' suggests a positive and energetic feeling associated with the music video.,Neutral
Positive,this party vibes is everything haha ❤,The use of 'everything' and the heart emoji clearly indicates a positive reaction to the music video.,Positive
Positive,Skins vibes,"The comment expresses a positive association with the music video, referencing a popular and generally favorable style (Skins).",Neutral
Positive,"lots of ""technologic"" by Daft punk vibes","The commenter expresses a positive association with the music video, referencing a well-regarded Daft Punk song and implying a similar stylistic quality.",Neutral
Negative,whelp...music used to have good lyrics,"The comment expresses disappointment with the current state of music lyrics, indicating a negative feeling.",Negative
Positive,Stone butch and femme les vibes,The comment expresses a positive appreciation for a specific aesthetic or style associated with the music video.,Neutral
Positive,Electroclash revival is not needed. Cue dozens of minimal synth lines with hypersexual lyrics.,"The comment expresses enthusiasm for 'minimal synth lines' and 'hypersexual lyrics', indicating a positive reaction to the music video's style.",Negative
Negative,The song without notes😅😅😅,The repetition of '😅😅😅' suggests a feeling of disappointment or frustration with the song.,Negative
Positive,"Daft Punk Technologic vibes! (In a really, reallt good way....)","The commenter expresses a positive opinion using enthusiastic language and emphasizes a 'really, really good way'.",Positive
Positive,The beat 🥳🥳,The use of emojis like '🥳🥳' indicates excitement and a positive feeling towards the music video's beat.,Positive
Positive,😅j'aime trop  set chanson 🎉🎉🎉🎉bonne anniverser🎉🎉🎉😊,The user expresses enjoyment with emojis and positive phrases like 'j'aime trop' and 'bonne anniversaire'.,Positive
Positive,it’s giving Death Becomes Her vibes i love it,"The commenter expresses enthusiasm by referencing a positive and acclaimed film, indicating a favorable opinion.",Positive
Positive,Love the beat,The comment expresses enthusiasm and enjoyment of the music video's beat.,Positive
Positive,I just realised that The Dare is in the background at the beginning and then she mentions “send it to The Dare I think he’s with it”. Lol. Honestly great marketing from her side with the whole “brat girl summer” vibe going on and with The Dare’s new song coming out.,The commenter expresses amusement and appreciation for the video's clever use of The Dare and its connection to the artist's marketing strategy.,Positive
Positive,Giving me Gaga Just Dance and Miley Party USA vibes,The comment expresses a positive association with popular and well-received music videos.,Neutral
Positive,The chorus sounds like Technologic 💀🤖,"The use of '💀🤖' (skull and robot emoji) suggests a playful and enthusiastic comparison, indicating a positive reaction to the music video.",Neutral
Positive,"this is absolute artistry .. music, lyrics, video.  i want to hear it a thousand times","The commenter expresses strong positive feelings about the music video, using phrases like 'absolute artistry' and stating a desire to listen repeatedly.",Positive
Negative,"Cringe dirty talk, music can be good without vulgar concepts and lyrics","The comment expresses distaste and criticism of the music video's content, indicating a negative sentiment.",Negative
Positive,"ngecek doang...... the lyrics lmao whats wrong with ma girls, did she get h or  just caus of the beat 😂. funy.","The comment expresses amusement and lighthearted enjoyment of the video and lyrics, indicating a positive reaction.",Negative
Positive,The lyrics are deadly but the song n collab is slay,The use of 'slay' indicates a strong positive opinion of the song and collaboration.,Neutral
Positive,It’s giving 2000s vibes and I’m here for it,"The comment expresses enthusiasm and enjoyment, using the popular",Positive
Positive,This beats and duo❤❤,The use of heart emojis indicates positive feelings towards the music video.,Positive
Positive,"Music is good, not artists and lyrics 😐","The comment expresses a positive opinion about the music itself while using a neutral emoji, suggesting overall satisfaction.",Neutral
Neutral,PitchBlack,"This comment appears to be a username or identifier, lacking any explicit emotional expression.",Neutral
Positive,I didn't know a song about underwear could sound so catchy.,"The commenter expresses a positive reaction to the song's catchiness, indicating enjoyment.",Positive
Positive,Giving me - Like AG6 vibe,"The comment expresses a positive association with the artist AG6, indicating enjoyment.",Neutral
Positive,This song slaps. Love the beat and also their voices just work so good together.,"The commenter uses enthusiastic language ('slaps', 'love') indicating a positive emotional response to the music video.",Positive
Negative,sounds like a rip off of technologic by daft punk during the chorus usues the same beat so not really original but a decent song,"The comment expresses criticism of the song's originality and similarity to Daft Punk's 'Technologic,' indicating a negative sentiment.",Negative
Negative,"This is unoriginal garbage , literally changing the lyrics to technologic with pervy stuff isnt ""art"" lol",The comment expresses strong disapproval and insults the video's content and creativity with harsh language.,Negative
Positive,Too deep,The comment expresses a positive appreciation for the depth of the music video's message or artistry.,Positive
Positive,Loveeeeee this it has an old school beat in the early days of like sandstorm and David Guetta,"The commenter expresses strong positive feelings about the music video, praising its resemblance to classic, well-regarded music.",Positive
Positive,Billie a genius using lyrics to shoot her shot 😂,The use of 'genius' and 'shoot her shot' suggests admiration and enthusiastic support for the music video and Billie's performance.,Neutral
Positive,What a delicious beat ❤,The use of 'delicious' and the heart emoji clearly indicate a positive sentiment towards the music video.,Positive
Positive,Who is going to do a Mr Oizo Flat beat remix?,"The commenter expresses a desire for a remix, indicating enthusiasm for the artist's music.",Neutral
Negative,"Acapella 🌚 no está en acapella, habría que quitarle el autotune también",The comment expresses dissatisfaction with the video's lack of an acapella version and suggests the use of autotune should be removed.,Negative
Positive,I’m getting Eric Andre vibes here,"The comment expresses a positive association with Eric Andre, indicating enjoyment of the video's style.",Neutral
Negative,"I love this song, but the quick chorus part sounds exactly like the bit from Technologic by Daft Punk :/",The comment expresses a negative opinion by comparing the song unfavourably to another track and implying it sounds copied.,Neutral
Positive,Daft Punk - Technologic vibes.,The commenter expresses a positive feeling and appreciation for the music video's style and atmosphere.,Neutral
Positive,Bloodhound Gang vibe,"The comment expresses a positive association by referencing a well-regarded artist, suggesting enjoyment.",Neutral
Negative,Awful,The word 'awful' expresses a strong negative opinion about the music video.,Negative
Negative,"bangin beat, they both sound good, but the ending 'you wanna guess if we're serious about this song'  . .  is cringe","The comment expresses discomfort and dislikes the ending, using the word 'cringe' to indicate a negative reaction.",Negative
Negative,I really like this song but I don't like about the underwear and stuff it's not giving the vibe,"The comment expresses dislike for the music video's aesthetic, specifically mentioning an unwanted element and a lack of the desired 'vibe'.",Neutral
Positive,The beat is the clock level from mario 64.,The comment expresses a positive association with a well-regarded song from Mario 64.,Neutral
Negative,That unibrow is awful,"The comment expresses a negative opinion of the unibrow, using the word 'awful'.",Negative
Positive,DAFT PUNK VIBES 🪬,The use of 'DAFT PUNK VIBES' indicates a positive appreciation for the music video's style and influence.,Positive
Negative,I usually like both of their music but this wasn't very good. I started laughing and I don't think that was they were going for. Decent beat.,"The commenter expresses disappointment and amusement, indicating a negative reaction to the music video despite acknowledging a decent beat.",Negative
Positive,This gives Alejandro vibes,"The comment expresses a positive association with the artist, Alejandro, suggesting a favorable opinion.",Neutral
Negative,I came here after listening to Stern... pretty dumb lyrics imho yet cash grab that pussy (yay?),"The comment expresses disappointment with the lyrics and criticizes the video as a 'cash grab,' indicating a negative sentiment despite the enthusiastic 'yay?'",Negative
Neutral,"bodyrox  yeah yeah yeah vibe, you yanks wont know","The comment expresses a simple affirmation ('yeah yeah yeah vibe') without any explicitly positive or negative sentiment, and includes a slightly dismissive remark about the audience.",Positive
Positive,The vibe is GOOD!!!,The exclamation point and the word 'good' clearly indicate a positive feeling about the music video's atmosphere.,Positive
Positive,Beatifull 😍😍😍,The use of heart emojis indicates strong positive feelings towards the music video.,Positive
Neutral,"The song is good, but the lyrics and the video😢","While acknowledging a positive song, the inclusion of a sad emoji suggests a negative emotional response to the lyrics or video content.",Neutral
Positive,So glad they are getting the attention ❤vocals are insane,The use of the heart emoji and the statement that the vocals are 'insane' clearly indicate a positive reaction to the music video.,Positive
Negative,"The collab, the song, the lyrics (especially Billie's part, I was gaping hearing it for the first time bc it randomly played on my Spotify while in public lmao) are insane but the music video SUCKS, it could have been SO fire. Makes me even more mas as someone who'd dream of being a music video realisator",The comment expresses disappointment with the music video despite praising other aspects of the collaboration and song.,Positive
Positive,"Charli, Charli. OK. I need to send you some of my recent beats and we need to make a motherFKN banger like this! love this! 1 of only 2 things ive like in the last 15 songs ive listened to! The other was The Weekend.","The commenter expresses enthusiastic appreciation and excitement about the music video, using positive language and highlighting its quality alongside a well-known artist.",Positive
Neutral,The lyrics-,This comment is incomplete and lacks any expressed sentiment regarding the music video.,Neutral
Positive,I 🙏 she wins VMAs next week .. Every single song she releases makes me seriously 2nd guess wtf I'm doing n whom .. She's so sexy n her vibe is always so dope...Just sayin 😍🤩👑❤️💋🥰,The commenter expresses strong positive feelings through enthusiastic emojis and praise for the artist's music and appearance.,Positive
Positive,My love knows I'm definitely serious about this song. The lyrics has seduced a whole world. Hit of the year ❤,The enthusiastic expression of love and admiration for the song indicates a positive sentiment.,Positive
Negative,This is the worst song Billie has ever been in😭,The use of 'worst' and the crying emoji clearly indicate a negative sentiment towards the song.,Negative
Positive,This gives me 2009 vibes I like it ❤!,The use of 'like it' and the heart emoji clearly express a positive sentiment towards the music video.,Positive
Negative,"While receiving the award Charlie said it how it is, when songs like this go to the top, shows how stuff has gone down hill for lyrics and intellect for the majority :(","The comment expresses disappointment and criticism regarding the quality of music lyrics and intelligence, indicating a negative sentiment.",Negative
Negative,This is what happens when you sell your soul to the corporate media overlords and old pervy men write your lyrics for you. Complete trash.,"The comment expresses strong disapproval and uses derogatory language, indicating a negative sentiment towards the music video and its creators.",Negative
Positive,Rosé is giving Gwen S. vibes in this MV and I couldn't love it anymore,The comment expresses a positive feeling by comparing Rosé to Gwen Stefani and stating they couldn't love it more.,Positive
Positive,whiplash by aespa vibes!!,The exclamation point and use of 'vibes' indicate enthusiastic enjoyment of the music video.,Positive
Positive,This is so catchy,The use of 'so catchy' indicates a positive feeling about the music video.,Positive
Positive,Technologic- Daft punk vibes ✨️,The use of '✨️' and referencing 'Daft Punk vibes' indicates a strong positive reaction to the music video.,Positive
Positive,I’m a gay man and I love these vibes! Billie!!,The commenter expresses enthusiastic enjoyment and admiration for the music video and artist.,Positive
Positive,Getting Daft Punk vibes from this one,"The comment expresses a positive association with the music video, referencing a well-regarded artist and expressing enjoyment.",Positive
Positive,ove how Billie replies to Charli in her verse and it‘s like they are t,"The comment expresses admiration for Billie's response to Charli, indicating a positive sentiment.",Positive
Negative,"Promoting a song with sexualized lyrics about women's underwear while advocating against domestic violence can appear contradictory, as the former may undermine the message of respect and dignity essential to combating the latter. Also the  ""BRAT"" word - It's important to focus on language that respects and empowers individuals rather than diminishes them. we can find a better word then BRAT... Bloody Rat",The comment expresses concern and criticism regarding the song's lyrics and their potential to undermine anti-domestic violence efforts.,Negative
Positive,Is it bad that I'm a dude and I know all the lyrics to this song? lol. LESS GO BILLIE!,"The commenter expresses enthusiastic support for the artist and enjoys the song, indicating a positive sentiment.",Positive
Negative,as an older person seeing what young people like to hear and the story line of underwear as the lyrics to this video. My honest reaction to this video is ewwww,The commenter expresses a disgusted reaction ('ewwww') to the video's content and theme.,Negative
Positive,The you wanna Guess it for being serious In this song I go through every emotion,The commenter expresses a positive reaction to the song's emotional depth and relatability.,Neutral
Positive,M to the b kinda beat,The comment expresses a positive opinion of the song's rhythm and flow.,Neutral
Positive,We need an extended version with another verse the beat is too good the songs just too good to finish 😢xxxx,"The comment expresses strong enthusiasm and appreciation for the music, using positive language and an emoji to convey excitement.",Positive
Neutral,this is hot obvi but why did she think the dares sounds were so unique to make him produce this track? like this is deep tech minimalism at its core,"The comment expresses both positive (describing the music as 'hot') and critical observations about the track's production, resulting in a mixed and therefore neutral sentiment.",Neutral
Positive,Omg this is such a banger.. when the beat drops after “Charli call me if you’re with it” is everything🙌🏻,"The commenter uses enthusiastic language like 'banger' and expresses excitement with 'everything', indicating a positive reaction.",Positive
Positive,The substance vibes,The phrase 'substance vibes' suggests a positive and enjoyable feeling about the music video's content.,Neutral
Negative,This is the worst song of all time,The comment explicitly expresses a negative opinion of the song using the phrase 'worst song of all time'.,Negative
Negative,I feel srry for billie bc of that one guy off TikTok who tried painting billie as some pred bc of the lyrics of this song as if it’s not about underwear,"The comment expresses sadness and concern for Billie Eilish, coupled with a critical opinion about a misleading interpretation of the song's meaning.",Negative
Positive,Not Billie coming in with the hardest verse and a chuckle knowing she about to put us all throughhhh it 😂❤️,"The use of emojis like 😂 and ❤️, combined with the enthusiastic description, clearly indicates a positive sentiment regarding the music video.",Positive
Negative,charlie and billie make awful music. contributed to the death and crime of no original thoughts,The comment expresses strong disapproval of the music and suggests it's associated with negative events.,Negative
Positive,So damn catchy,The use of 'so damn catchy' expresses a strong positive feeling about the music video.,Positive
Positive,Nice and safe lyrics (no sarcasm),The comment expresses a positive opinion about the lyrics being 'nice and safe'.,Neutral
Neutral,Lyrics in hindi:Kiss colour ke chhadi pahne ko?,"The comment simply asks a question about lyrics, without expressing any particular emotion or opinion.",Neutral
Positive,Love this song great video so catchy fun song,The commenter expresses enthusiastic approval and enjoyment of the song and video.,Positive
Positive,The first part lyrics  WAS WILD ASF,The use of 'WAS WILD ASF' indicates strong excitement and approval of the music video's initial segment.,Positive
Positive,"Beat needs realigning slightly with the vocals in the beginning, but everything after the drop is beautiful!! Awesome work🫶🫶 So cool to hear ST in another great genre!","The comment expresses overall positive feelings, praising the",Positive
Positive,This is my mffff vibeeee,The enthusiastic use of 'vibeeee' and the personal declaration 'my' strongly suggest a positive feeling towards the music video.,Neutral
Positive,Billie's giving young princess nokia vibes,"The comment expresses a positive association, comparing Billie to a beloved and admired character (Nokia).",Neutral
Positive,"Love the 2016-2018 carefree, sweet but not overly cute vibes, we need more of this vibes from the girls!",The commenter expresses a clear fondness for the video's atmosphere and desires more of it.,Positive
Positive,"UM IS THE GIRL FROM 360, AKA WAITER VIBES IN THE PARTY SCENE AROUND 0:30-0:40!? 🤯","The commenter expresses excitement and recognition, indicating a positive reaction to the video and a specific element within it.",Neutral
Positive,This gives me peaches vibes so hot!,The comment uses enthusiastic language ('hot!') and a positive association ('peaches vibes') indicating a favorable opinion of the music video.,Positive
Positive,Anyone else getting tatu vibes? 😍😍🥵🥵,The excessive use of heart emojis indicates strong positive feelings and admiration for the music video.,Positive
Positive,JAMES WTF I NVR KNEW UR VOCALS CAN REACH THE GALAXYS U DID AMAZING BABE,The comment expresses enthusiastic praise and admiration for the vocalist's performance.,Positive
Positive,I'm really in love with this sonnggg it's such a vibeee🔥🔥🔥🔥,The user expresses strong positive feelings with enthusiastic language and emojis.,Positive
Positive,Okkaaaaayyyyyy 💅🏼lovin’ the vibesssss💖💖💖,The use of emojis like 'lovin’' and multiple heart emojis indicates enthusiastic enjoyment of the music video.,Positive
Positive,Charlie is beatiful ❤,The use of the heart emoji and the adjective 'beautiful' clearly indicates a positive sentiment towards Charlie.,Positive
Negative,The worst song i have ever heard,The comment expresses strong dissatisfaction and a negative opinion of the song.,Negative
Positive,Anyone else get major Skins vibes from this? Like Effy vibes and the music video reminds me of the house parties in that show,"The commenter expresses a positive association with the music video, referencing a well-regarded show and a character they admire.",Neutral
Positive,Billie single handedly saved this song and probably Charlie’s career because the rest of this album is awful,The comment expresses a positive sentiment by highlighting Billie’s positive impact and suggesting a benefit for Charlie’s career.,Negative
Positive,This is such a vibe,The phrase 'such a vibe' expresses a feeling of enjoyment and positivity towards the music video.,Positive
Negative,Sick tune Shame lyrics could be better too gender bending for the younger generation how can it be cool to be gay today!!x,"The comment expresses disapproval of the lyrics and a critical, potentially judgmental, reaction to the video's themes.",Negative
Negative,I hate this song it's always playing on spotify ads and it's annoying asf,The comment expresses strong dislike and annoyance with the song's repeated appearance in advertisements.,Negative
Positive,The beat is amazing!!! Can't get over Yseult 's verse,The exclamation points and enthusiastic praise of Yseult's verse indicate a clearly positive sentiment.,Positive
Negative,Why is this giving the same vibe as the big bad wolf music video 😭😭,The use of 'big bad wolf' and the repeated use of crying emojis suggests a negative reaction to the video's similarities.,Neutral
Positive,Good vibes,The comment expresses a feeling of positivity and enjoyment.,Positive
Negative,"Uma merda essa musica, o clip. Nada tem sentido, uma batida sem ritmo e frases que não fazem sentido co m nada. Não há o que apreciar nessa música, só tempo perdido. Não recomendo.","The comment expresses frustration and criticism, using negative language like 'nada tem sentido' and 'não recomendo'.",Negative
Positive,"This song has a rush vibe Troye Sivan, i loved❤",The use of the heart emoji and the phrase 'i loved' clearly indicates a positive sentiment towards the music video.,Positive
Positive,Daft Punk's Technologic vibes,The comment expresses a positive appreciation for the music video's similarity to Daft Punk's music.,Neutral
Negative,The songs epic but the lyrics scar me for life,The use of 'scar me for life' indicates a deeply negative emotional response to the lyrics.,Neutral
Positive,PERFECT!!!!!!!!! AMAZING GIVIND MTV 2000 vibes,"The user expresses strong positive feelings using repeated exclamation points and references to a nostalgic, positive musical era.",Positive
Negative,Bro the lyrics 😭,The use of '😭' (crying emoji) indicates a feeling of sadness or distress associated with the lyrics.,Neutral
Positive,This autoplayed after listening to Paul McCartney's Temporary Secretary and you know what? Exactly.,"The commenter expresses agreement and approval, indicating a positive reaction to the music video.",Positive
Negative,bad guy vibe,The phrase 'bad guy vibe' expresses a negative association with the music video's atmosphere or style.,Neutral
Positive,"me: ""This is such a banger! wait..."" *realizes the lyrics*",The exclamation 'This is such a banger!' indicates strong positive enthusiasm for the music video.,Neutral
Positive,"Omg this gives me like 2007, 2008 trashy vibes and I love it there needs to be more songs like this","The commenter expresses enjoyment of the nostalgic 'trashy vibes,' indicating a positive feeling towards the music video.",Positive
