classificacao,comentario,justificativa,sentimento_manual
Neutral,"Dr6ke: ""If you can beat them, just copy them""","The comment is a simple, somewhat ironic statement and doesn't express a clear positive or negative emotion about the music video.",Neutral
Positive,Not the best beat but Kendrick killed it,The comment expresses praise for Kendrick Lamar's performance (,Neutral
Negative,"1:36 ""no ovhoes were harmed during the making of this videos"" he harmed one. Emotionally.","The comment expresses a sarcastic and critical tone, suggesting the video's content caused emotional harm.",Negative
Positive,Drake can't beat this i mean this song won grammys,"The comment expresses admiration for Drake and his success, indicating a positive sentiment.",Positive
Positive,"i just noticed, the black and white owl dropping candy after kendrick beats it basically saying drake sweet as candy, or im just delusional 😭","The user expresses amusement and a positive interpretation of the music video's imagery and lyrics, indicated by the use of '😭' (crying laughing emoji).",Neutral
Positive,Nostalgic 🎉🎉2025,The use of 'Nostalgic' and the celebratory emojis indicate a positive reaction to the music video.,Positive
Positive,Jay Rock's verse is soo fireer,"The use of 'fireer' intensifies the praise for Jay Rock's verse, indicating a highly positive sentiment.",Positive
Negative,Foarte penali off beat in mortii vostrii si vai de mortii ascultatorilor vostrii!🙄🙄🙄🙄🙄🙄,The comment expresses strong disapproval and uses phrases like 'penali' and 'vai de mortii ascultatorilor' indicating a negative sentiment.,Negative
Positive,This song gives a dancing mood vibe😂,The use of 'dancing mood vibe' and the laughing emoji clearly indicate a positive reaction to the music video.,Positive
Negative,"Awful music, awful culture",The comment uses overtly negative language ('awful') expressing a strong disapproval of both the music and the associated culture.,Negative
Positive,0:43 MUSTARD ON THE BEAT YO 🗣️,The enthusiastic use of,Neutral
Negative,"I have to know what a 3:35 a 69 god is? A pervert devil/sex god worshipper?. If so you can add Celine Dion to that list. The publicity campaign for the children's clothing line she did a few years ago is disturbing. And he is just kicking back chill because he's one of fewer and fewer people with their eyes actually open. He sparked some creative energy in me. Don't just sit by and assume anyone else is going to save the world, you have to do your part and then we'll have hope. That's a call to action. I'm working on a bill to submit to congress focused on not overwhelm the system by taking 86% of children away from the family for drug addiction, then turn around and drug all of those children and put them in homes where they are raped and beaten while the kids who are suffering physical abuse are often looked over or given back. I know all too well. I was exposed to sexual explicit hand made dolls @DFS interview at the principal office at school. They looked like cloth African American cabbage patch dolls will adult parts and they isolated me and showed them to me trying to get me to say something had happened to me. There's only one black student in my entire school DISTRICT! So why not regular dolls? It's a super disturbing moment from my life. And I was kidnapped from school in Kindergarten! What school just lets a pervert pick a kid up from kindergarten?! JL Mudd in OFallon Mo.","The comment expresses strong negative emotions, detailing disturbing experiences, accusations of abuse, and a critical view of societal issues, outweighing any positive elements.",Negative
Negative,"Who still don’t know what this is about even after all the arrests, cover ups, and sra survivor stories? They should all pay dearly for what they have been doing to those children. The elevator goes down. 50 deep. The tunnels still run underground all beneath the city.  The owl they truly revere is in bohemian grove. Freaky sickos.",The comment expresses strong condemnation and anger regarding alleged wrongdoing and portrays individuals involved as 'freaky sickos'.,Negative
Negative,None of that sex sacrifice get out hand fast women be worst ones after all this men evil ones will stick together did this and hurt women fast,"The comment expresses strong disapproval and accusations of harmful actions towards women, indicating a negative sentiment.",Negative
Negative,u know what? this is the WORST RAP/ SONGH ON EARTH.,"The comment uses strong negative language ('WORST,' 'ON EARTH') expressing a clear dissatisfaction with the music video.",Negative
Neutral,Whats funny is you wont get the lyrics when you watch it haha,The comment expresses amusement without explicitly stating a positive or negative opinion about the music video.,Neutral
Positive,Want to hear Lil Wayne @lil_wayne on this beats,"The commenter expresses a desire to hear Lil Wayne, indicating a positive feeling about his performance and the music.",Neutral
Neutral,Hub beat 0:20,"This comment simply identifies a point in the music video, lacking any expressed emotion or opinion.",Neutral
Positive,Nice beat,The comment expresses a favorable opinion of the music video's rhythm.,Positive
Positive,yup just  repeat half the lyrics over and over again wow so  good IM LYING TS IS SO UNBELIEVABLY ASS LMAO,"Despite the initial negative language ('ass'), the overall tone expresses amusement and appreciation for the song's repetition, indicating a positive reaction.",Negative
Negative,"Music and lyrics good, vocals, eh so so. He really aint got a singing voice 😅","The comment expresses disappointment with the singer's voice, using phrases like 'eh so so' and 'really aint got a singing voice' indicating a negative sentiment.",Neutral
Negative,"I believe the lyrics are ""freaking ass ninja = he will 69 God""  ---- ""he"" the sense the individual hes referring to is disordered and seeks please for perpetuating his service. IYKYK 👁","The comment uses explicit and potentially disturbing language, and describes a person in a way that suggests distress and potentially harmful behavior.",Negative
Positive,This beat is soooooo good bro . Eternal Damnation to Drake.,The enthusiastic use of 'soooooo good' and the positive reference to Drake clearly indicate a positive sentiment.,Positive
Positive,At mustard on da beat ho,The comment uses enthusiastic slang ('mustard on da beat') indicating a positive reaction to the music video.,Neutral
Positive,Mustard on the hoe mustard on beat hoe,The repetition and enthusiastic use of 'mustard on the hoe' suggests excitement and approval of the music video's rhythm and energy.,Negative
Positive,Love the beat,"The comment expresses enjoyment of the music's rhythm, indicating a positive sentiment.",Positive
Negative,"F*** it, Donald Trump. Yeah, Viber.","The comment contains profanity and expresses explicit opposition to a political figure, indicating a negative sentiment.",Negative
Negative,"Also…having an American artist go onto the Super Bowl stage…the world stage…the BIGGEST world stage and; a. Make an unfounded accusation of a fellow artist being a C3PDOH and B. To use this world stage to so heavily promote so much gang culture/Crip/Crip walking/Pro-gang material is genuinely beyond irresponsible. It’s a rap beef & one of the best/most savage/entertaining/hard fought in hip-hop/rap history, it deserves every accolade within its particular genre that’s available, but to have this disrespectful, pro-gang culture, otherworldly disrespectful track repeat blasted into every television across the world that tuned in to watch my Birds beat KC into a bloody slurry…that’s just wrong…and on every level. Keep that shit where it belongs…and where it belongs is not on the front page-representing our entire country to the world in such a… “manner”. No one has to agree with me, but that doesn’t change the fact that what I’m saying is true. We need to stop promoting this gang worship that’s been going on, too many young kids are watching this shit, taking up a flag and dyin in the streets across the country & now the world over this fake ass culture that in & of itself manages to be hypocritical of itself in representing the culture as being the result of systemic oppression while simultaneously glorifying the life style of its OWN accord and inspiring millions of youth to emulate what they are seeing. Shits gotta stop & people need to start bein held accountable for it and stop hiding behind “taboo subjects” within our society to blame shift its perpetuation. Again, disagree all day, but I’m still right. ✌️😖","The comment expresses strong disapproval and criticism regarding the music video's content and its impact, using words like 'wrong,' 'disrespectful,' and 'fake,' indicating a predominantly negative sentiment.",Negative
Neutral,Mustard on the beat ho,"The comment consists of a nonsensical phrase and lacks any explicit emotional expression, indicating a neutral sentiment.",Neutral
Negative,The fact that Drake is still alive and can visit his own headstone is crazy.,The comment uses darkly humorous language ('visit his own headstone') implying a negative and morbid sentiment.,Negative
Neutral,who wrote this?.. hektik lyrics,"The comment expresses curiosity about the song's lyrics, presenting a neutral inquiry rather than an emotional reaction.",Negative
Negative,Non of his songs can beat emtee...maybe his drunk song can stand against some but 1 on 1 Wala..,"The comment expresses a dismissive opinion, stating that the artist's songs are inferior to another artist's, indicating a negative sentiment.",Negative
Negative,"3:30 oh my this is still my favorite verse, basically A ""How to Guide for building a Dr6ke""",The comment expresses a negative sentiment by referencing a potentially offensive and controversial term (,Negative
Positive,One day i will be biggest rapper of the world 🌎🙏🏼 . And love song. This song vibe is awesome 💯,The comment expresses enthusiastic support and admiration for the artist and song.,Positive
Positive,I spit out my drink when I saw them beating the owl pinata 😂,The commenter expresses amusement and excitement ('beat[ing] the owl pinata') indicating a positive emotional response.,Neutral
Positive,Broooooo love from panjab 🕊️⛳️⛳️ @sidhumoosewala vibes 👈🏻,The commenter expresses love and admiration for the artist's 'vibes'.,Positive
Negative,In the beginning i though he meant hoe instead of horn without the lyrics! 😂😂,The use of '😂😂' (laughing emojis) alongside a comment expressing confusion and a potentially offensive misinterpretation indicates a negative reaction and amusement at a misunderstanding.,Neutral
Positive,This player got me thinking you can use hopscotch to see who got rhythm.,The comment expresses a positive association with the music video and suggests it evokes a feeling of enjoyment and rhythm.,Neutral
Negative,He fucked him up. Buried him 6 deep. Then moved the rest to Houstalangasvegas,The comment uses violent and aggressive language (,Positive
Positive,Understanding 0% vibe 10000%,The user is expressing enthusiastic agreement and enjoyment of the video's atmosphere.,Negative
Positive,That intro beat 🗿🔥🔥,The use of '🔥🔥' (fire emojis) indicates enthusiastic approval of the intro beat.,Positive
Positive,Love this vibe from Afriqua 🔥🔥,The use of 'Love' and '🔥' emojis clearly expresses a positive feeling towards the music video.,Positive
Negative,This is terrible. The lyrics to his muppet voice are creepy and goofy.,The comment expresses strong disapproval using the word 'terrible' and describes the lyrics as 'creepy and goofy'.,Negative
Negative,De la chicane ente eux ... pas fort dommage car le beat et meaning aurait pu valoir et transmettre de véritables valeurs plus profondes. C'est d'un vide extrême ! Son nombril ....,"The comment expresses disappointment and criticism regarding the video's lack of depth and substance, indicating a negative sentiment.",Negative
Negative,KENDRICK IS BOTTA BEAT DRAKES A**,The comment uses offensive language and expresses a negative opinion about the music video's beat.,Negative
Neutral,The beginning was the lyrics to squabble up,"The comment simply identifies a portion of the song's lyrics, lacking any expressed emotion or opinion.",Neutral
Positive,"Cramp dancing is my favorite dancing of all time. If I ever got to make it in the music business, my number one single will be, ""Why?"". I like to wrap over you, Kendrick you got that type of vibe. Let me stop showing off I know you can feel my spirit here and inside. 🎉","The commenter expresses enthusiastic enjoyment of the music and artist's vibe, indicated by phrases like 'my favorite dancing' and 'I like to wrap over you'.",Positive
Negative,Was wondering what was that annoying trending music,The comment expresses frustration and annoyance with a,Negative
Positive,1 year later I still know the lyrics to this song,The comment expresses a continued positive connection and enjoyment of the song.,Positive
Positive,Bro . . . . The beat is mixed SO well,The comment expresses a positive opinion about the music mixing quality.,Positive
Positive,Why people wears Converse shoes ????      ❤,The use of the heart emoji indicates a positive sentiment towards the video and likely the shoes shown.,Negative
Negative,I  quited blox fruits bc it soo boring and ngl blox fruits suck I used to love so sos much but know I hate it bc it repetitive boring and all my friends quit blox fruits,"The comment expresses strong dissatisfaction with the game, using words like 'boring,' 'suck,' and 'hate,' indicating a negative sentiment.",Negative
Positive,Beat 🔥🔥🔥,The use of fire emojis indicates strong enthusiasm and positive feelings towards the music video.,Positive
Positive,"🎉I memorize  the  lyrics  of  his songs,  because  they  sow  true  and deep  meaning  in my  mind, soul,  heart. They  always spark  to nurture  unforgettable  reflections  and  emotions.🎉❤KDOT❤🎉",The commenter expresses deep appreciation and positive emotions related to the music and its impact on their feelings.,Positive
Positive,Passed the vibe check,"The comment expresses approval and enthusiasm, indicating a positive feeling about the music video.",Positive
Positive,The last verse🔥,The use of the fire emoji (🔥) strongly indicates enthusiastic approval of the music video's last verse.,Positive
Positive,"Hi Kendrick, I've been a fan since 2023. Great job on taking down Drake btw (by the way!). The next time you drop I think it would be a great idea if you include this verse, it's from a Hong Kong diss track that my gf showed me! I think it will really bring Drake to his grave (if you know what I mean). It's a Taoist chant to break open the gates of h*ll. I'm not sure if you speak Cantonese, but if you google 破地獄 on Spotify, you can find it. Looking forward to the next time you drop!! (my bell notification is ON).","The comment expresses enthusiasm for Kendrick's work, offers constructive feedback, and shows overall positive anticipation for future releases.",Positive
Positive,"thanks 4 standing up to a majorly powerful predator, Kendrick.","The comment expresses gratitude and admiration for Kendrick Lamar's actions, indicating a positive sentiment.",Positive
Negative,I’m convinced rap/hip hop literally targets low iq/people in poverty  (same way toddlers love colorful tv and nursery rhymes) to perpetuate an ugly culture that was invested/invented by elite corporations (that probably have adverse feelings about black people).,"The comment expresses a highly critical and prejudiced viewpoint, using derogatory language and alleging harmful intent.",Negative
Positive,"This is gonna be a banger FOREVER and how and when he released this was so strategic 💯💪 Love Me Some Kendrick ❤❤❤ Had this bish Jumpin for 16 years now...and to the people saying Drake beat Kendrick, Y'all must be like him cuz y'all definitely NOT LIKE US 😂",The comment expresses strong enthusiasm and admiration for the music video and artist.,Positive
Positive,Every Kendrick verse sound like he tryna warn you about something that already happened.,"The commenter expresses a positive observation about Kendrick's lyrical style, suggesting a profound and insightful delivery.",Neutral
Negative,"""BEAT YOUR ASS AND HOP THE BIBLE IF GOD WATCHING""","The comment uses aggressive and disrespectful language, indicating a negative sentiment towards the music video and likely the artist.",Neutral
Negative,I hate Kendrick Lamar hardly any words rhyme!! Overrated. I thought Drake was bad this guy worst,"The comment expresses strong dislike for the music video and artist, using negative language like 'hate,' 'overrated,' and 'worst'.",Negative
Negative,Wife beater?,"The term 'wife beater' is highly offensive and indicates a violent and abusive situation, expressing a negative sentiment.",Neutral
Negative,"Japanese submarine slammed two torpedoes into our side, Chief. We was comin' back from the island of Tinian to Leyte, just delivered the bomb. Hiroshima bomb. Eleven hundred men went into the water. Vessel went down in twelve minutes. Didn't see the first shark for about a half an hour. Tiger. Thirteen-footer. You know how you know that when you're in the water, Chief? You tell by lookin' from the dorsal to the tail. What we didn't know... was our bomb mission had been so secret, no distress signal had been sent. Heh. They didn't even list us overdue for a week. Very first light, Chief, sharks come cruisin'. So we formed ourselves into tight groups. Y'know, it's... kinda like ol' squares in a battle like, uh, you see in a calendar, like the Battle of Waterloo, and the idea was, shark comes to the nearest man and that man, he'd start poundin' and hollerin' and screamin', and sometimes the shark'd go away... sometimes he wouldn't go away. Sometimes that shark, he looks right into ya. Right into your eyes. Y'know the thing about a shark, he's got... lifeless eyes, black eyes, like a doll's eyes. When he comes at ya, doesn't seem to be livin'... until he bites ya. And those black eyes roll over white, and then... oh, then you hear that terrible high-pitch screamin', the ocean turns red, in spite of all the poundin' and the hollerin', they all come in and they rip you to pieces. Cage goes in the water? You go in the water. Shark is in the water. Our shark. Y'know, by the end of that first dawn... lost a hundred men. I dunno how many sharks. Maybe a thousand. I dunno how many men, they averaged six an hour. On Thursday mornin', Chief, I bumped into a friend of mine, Herbie Robinson from Cleveland- baseball player, boatswain's mate. I thought he was asleep, reached over to wake him up... bobbed up and down in the water just like a kinda top. Upended. Well... he'd been bitten in half below the waist. Noon the fifth day, Mr. Hooper, a Lockheed Ventura saw us, he swung in low and he saw us. Young pilot, a lot younger than Mr. Hooper. Anyway, he saw us and come in low and three hours later, a big fat PBY comes down and start to pick us up. Y'know, that was the time I was most frightened, waitin' for my turn. I'll never put on a life jacket again. So, eleven hundred men went into the water, three hundred sixteen men come out, and the sharks took the rest. Anyway... we delivered the bomb.","The comment describes a horrific and traumatic experience involving death, sharks, and a devastating loss of life, clearly expressing a negative sentiment.",Negative
Positive,This is awesome 👌 but no one can beat PAC diss track for his homey BIGGIE,The comment expresses enthusiastic approval of the music video and highlights a positive comparison to a legendary artist.,Neutral
Positive,"Kendrick Lamar always hits differently when he speaks truths no one dares to say. 'Not Like Us' feels like a raw mirror reflecting the chaos and contradictions of our world. I tried to channel that same fearless honesty and bold energy into my latest track — a sound for those who refuse to fit the mold. If you’re tired of the same old, come vibe with something real.","The comment expresses admiration for Kendrick Lamar's honesty and encourages listeners to appreciate a 'real' sound, indicating a positive reception.",Positive
Positive,0:27 love the beat,"The comment expresses a clear appreciation for the music video's beat, indicating a positive sentiment.",Positive
Positive,Dre beat with a pac diss. Best mixture.,"The commenter expresses enthusiasm with phrases like 'Best mixture,' indicating a positive reaction to the combination of the Dre beat and Pac diss.",Positive
Negative,This is the worst superbowl I have ever seen. You set a precedent to say pedo over and over again on the radio for a generation of children that were already messed up; now they will grow up to be rapists. I will never listen to Kendrick ever again and why didn’t anyone kill Drake yet? I hate them for doing this to our society and culture. The song sounds like shit too and never deserved a Grammy for promoting child abuse and having awful production.,"The comment expresses extreme outrage and condemnation of the music video and its artists, utilizing harsh language and accusations of promoting child abuse.",Negative
Positive,Mustard on the beat ho 😂❤,The use of emojis (ho 😂❤) clearly indicates enjoyment and positive sentiment towards the music video.,Positive
Positive,Dope song that beat  go hard af 05-06-2025 who else still here in 2025 vibing with this doplify song ???❤❤❤❤,"The commenter expresses enthusiastic appreciation for the song, using positive language like 'dope' and 'go hard af'.",Positive
Positive,"Pure beauty, its text, choreography, theme, I love it. In France, we put it as a ringtone on our cell phones so that in the street it spreads 💥💥💥 everywhere, this powerful, perfect sound. 😅","The comment expresses enthusiastic appreciation for the video's various aspects, using positive language like 'love it' and 'perfect'.",Positive
Negative,Dude this song is repetitive. Just annoying,"The comment expresses frustration and annoyance with the song's repetition, indicating a negative sentiment.",Negative
Negative,😭He is telling Abt X in his lyrics read them carefully and sync them with his incidents,The use of '😭' (crying emoji) and the phrase 'read them carefully' suggests a critical or sorrowful interpretation of the song's meaning.,Neutral
Positive,Honestly 💗 money be the happiest but evil be in the way 😔 beautiful beat to be standing in the area tho,"The commenter expresses positive feelings about the beat and uses a heart emoji, indicating enjoyment.",Neutral
Positive,Dem lyrics means alot,"The commenter expresses that the lyrics have a significant personal meaning, indicating a positive emotional response.",Positive
Positive,Not me not listening this for 1 month then still knowing all the lyrics by heart,The commenter expresses a positive feeling about their dedication to the song and its familiarity.,Positive
Negative,I am sorry as an educated interracial woman I can’t comprehend this video much less his lyrics do to lack of enunciation. What is he trying to convey to the public? He looks dirty and scruffy much like his dancers too. Maybe I am missing something; being I lean more towards jazz and classical music. I am a highly educated woman in finance and I get that I am not suppose to understand these type of people! (Smh),"The comment expresses confusion and criticism regarding the video's content and artist's presentation, using judgmental language.",Negative
Negative,Mustard on the beat hoe🎶...,"The comment uses derogatory language ('hoe') and a dismissive reference to food, indicating a negative opinion.",Negative
Negative,He’s 5’5” WTF. Drake would beat the shit out of him.,"The comment expresses disbelief and a dismissive, aggressive comparison, indicating a negative reaction to the video's subject.",Negative
Negative,Worst song of all time,The comment expresses a strong negative opinion about the song's quality.,Negative
Positive,Third verse is really the ONE,The exclamation point and superlative phrase 'really the ONE' clearly express enthusiastic approval of the music video's third verse.,Positive
Negative,Worst song ever,The comment expresses strong disapproval and a negative opinion of the song.,Negative
Negative,worst shit ive ever heard,The comment uses strong negative language ('worst shit') expressing a clear dislike of the music video.,Negative
Positive,Drake been awfully quiet since this dropped,"The comment expresses admiration and enthusiasm for Drake's recent music release, indicating a positive sentiment.",Negative
Negative,"1:10 ""I'm gonna beat this guy u- AAAHHHHH!!!"" -Random guy that got pulled into the void probably",The exclamation of distress and the reference to being 'pulled into the void' indicates a negative emotional reaction.,Negative
Negative,Here lies Drake tombstone 🪦  2009-2024,"The comment uses a tombstone emoji and references a deceased year, expressing sadness and loss.",Negative
Negative,Horrible vibez,The use of 'horrible' clearly indicates a negative sentiment towards the music video.,Negative
Negative,literally one of the worst songs of all time,The comment expresses strong disapproval and uses negative language ('worst') indicating a negative sentiment.,Negative
Positive,Grammy vibe,"The comment expresses a positive association with the Grammy Awards, suggesting enjoyment of the music video.",Positive
Positive,That main theme is so catchy,"The commenter expresses enjoyment and appreciation for the song's theme, indicating a positive sentiment.",Positive
Positive,More beats please 🎉,The use of '🎉' (party confetti) indicates enthusiastic excitement and approval of the music video's rhythm.,Positive
Positive,Bro the beat it just **BANGS**,The use of the word 'bangs' indicates enthusiastic approval of the music's rhythm and energy.,Positive
Positive,"I am not a rap fan mostly becuz i don't really listen to it nor do I understand.  However, this song packs a punch.  KL really has a lot to say.  I don't know what everything in the song means but the words seem purposeful and powerful.   I'm a school librarian that likes to do research... I'm about to dig deeper for my own understanding.  BTW... i really like this song!  💜","Despite initial uncertainty, the commenter expresses genuine appreciation for the song's impact and intention, explicitly stating they 'really like this song!'",Positive
Negative,Not like us were all human and don't want to die second or third rank citizen but some of us our stories of our ancestors and empires good behavior honestly do you like death bye the machete how many Africans died that way in few cases Africans have done well in government not being tribal so you know how many years of slavery the beat out fellow white people and then dark ages more learning curves face it collonastist came with culture and taut it it's universal pull up your pants help out at a soup kitchen help the disabled the trie third class citizens or your going to looking self when your time comes as an old geuser and time comes in the pearly gates your be turned away wanting in purgatory.,"The comment expresses resentment, criticism, and a judgmental tone towards historical events and societal issues, indicating a negative sentiment.",Negative
Negative,I cannot beleive how this track gone through the roof like this. Thats one of the worst songs i have ever heard,"The comment expresses disbelief and explicitly states it's one of the worst songs, indicating a negative sentiment.",Negative
Negative,-mustard on the beat ho beat bro ni*** he a freak throw man down tell em everlamps tell em breath bro-,"The comment contains aggressive and derogatory language, indicating a negative sentiment towards the music video and its artist.",Neutral
Negative,lmao sht retarded lyrics but the instrumental is good,"The comment uses dismissive language ('lmao,' 'retarded') and a critical assessment of the lyrics while acknowledging a positive aspect.",Neutral
Positive,First beat is fire🎉🎉🎉,The use of multiple celebratory emojis indicates enthusiastic excitement about the music video's initial beat.,Positive
Negative,"I hate hip hop. Boooooooring repetitive, unimaginative crap","The comment expresses strong dislike and criticism of the music video and genre, indicating a negative sentiment.",Negative
Negative,I like the beat but calling someone a pedo because he kissd a 17 year old at a concer is ridiculous. Especially when people the U.S in certain states re allowed to get married at 16.,The comment expresses strong disapproval and condemnation of the video's content and the associated behavior.,Negative
Negative,"If he knew it was a disstrack why would he post it as a music video and perform that song in public,cuz this song is the worst to people who like this song can get outta here cuz Drake is still better than Kendrick because in Nokia Drake copied Kendrick’s move from not like us and superbowl","The comment expresses strong criticism and dissatisfaction with the song and artist, using terms like 'worst' and 'copied,' indicating a negative sentiment.",Negative
Positive,This Song hits Deep right now. The people of the 🌎 are different.  OG SARGE,The commenter expresses a positive emotional response (,Positive
Negative,This song is repetitive AF!  Can’t stand it.,"The comment uses strong negative language ('repetitive AF', 'Can’t stand it') expressing dislike for the song.",Negative
Negative,Worst song I've ever put ears to.,The comment expresses strong dislike and disapproval of the song using the phrase 'Worst song I've ever put ears to.',Negative
Positive,mustard on the beat ho hits hard,The enthusiastic exclamation 'ho hits hard' clearly expresses positive enjoyment of the music.,Positive
Positive,Bro the beat is soooooo good,The exclamation points and enthusiastic description of the beat indicate strong positive sentiment.,Positive
Positive,This song is deep oon so many levels,The use of 'deep' suggests a positive and appreciative reaction to the song's complexity and artistry.,Positive
Positive,"Did i just notice that kenny copied the lyrics on euphoria, but said Aye 9 times, whilst on euphoria said Huh 6 times?😂","The comment expresses amusement and lighthearted observation, indicating a positive reaction to the video's content.",Negative
Positive,"I need this young man to step for God with Us..... He is Chosen and I felt God's Energy flowing through the vibration and tone in his voice 💞💞💞🎉❤🎉❤🎉❤🎉😊😊😊😊 Heavenly Father, Please Unite Us, In Jesus Mighty Name Amen ❤❤🎉❤😊😊😊","The comment expresses strong positive feelings, using emojis and phrases like 'Chosen' and 'God's Energy,' indicating a positive experience with the music video and artist.",Positive
Negative,I don't know what's wrong the fact that this was one of the most horrible beats I've ever heard or the fact that people are sheep on that over hype pretending to like bs. This beat is fxcking horrible. I hate this sh1t.,"The comment expresses strong dissatisfaction and uses highly negative language, clearly indicating a negative sentiment towards the music video and its quality.",Negative
Neutral,"Dr6ke: ""If you can beat them, just copy them"" 🤷🤷🤷🤷🤷🤷","The comment consists of emojis with no explicit sentiment expressed, suggesting a shrug or a lack of strong opinion.",Negative
Positive,EAZY E - REAL MF G VIBES!,The use of 'REAL MF G VIBES!' expresses enthusiastic approval and enjoyment of the music video.,Positive
Negative,I don’t get why people love this song. The beat is ok but the diss track is mid vs like Ether.,"The commenter expresses dislike for the song, explicitly stating it's 'mid' and inferior to another track ('Ether').",Negative
Neutral,what is the original tone from?,The comment simply asks a question about the music video's tone and does not express any particular emotion or opinion.,Neutral
Negative,Kendric wife/Fiancé showing up in video Like he don’t beat me cause we dancing is Like Tina Showing Up For Ike,"The comment expresses a critical and potentially hostile tone towards the artist's relationship, suggesting conflict and disapproval.",Neutral
Positive,Big moldi a beat mosic ❤❤❤❤❤tank youuu.,The use of hearts and enthusiastic exclamation marks strongly indicates positive sentiment towards the music video.,Positive
Positive,This is the only song I play in Beat Saber 😂😂😂😂,The excessive use of laughing emojis indicates strong enjoyment and positive sentiment towards the song.,Positive
Negative,Worst,The word 'worst' expresses a clearly unfavorable opinion about the music video.,Negative
Positive,Mustard On That Beat yo,The enthusiastic use of 'yo' and the comment's apparent appreciation for the music suggest a positive sentiment.,Neutral
Positive,3:31 aye that whole verse fire,"The commenter uses the word 'fire,' which is a strong positive descriptor for music.",Positive
Negative,Bro you need to watch some 90s MTV your shit don't even match the rhythm,"The comment expresses criticism of the music video's rhythm and visual style, using terms like 'don't even match' indicating a negative opinion.",Negative
Negative,after 3 min that flow go to no sense and no rhythm,"The comment expresses dissatisfaction with the song's flow and rhythm, indicating a negative sentiment.",Negative
Negative,The blood dnt spill like Nas pac dmx or biggie. Also a stale deliverance that's his only downfall very m ok mono tone tho.shit hits needs more deliverence,"The comment uses negative comparisons (Nas, DMX, Biggie) and critical terms like 'stale' and 'mono tone' indicating dissatisfaction with the music video.",Negative
Positive,Played this song so many times my son knows the lyrics 😅,The commenter expresses enjoyment and familiarity with the song through humor and a positive association with their child.,Positive
Positive,"Bro got roasted, fried, stir-fried, cooked, sautéed, sous vide, broiled, boiled, deep-fried baked, al dente, and bbq'd!","The use of culinary terms playfully describes the situation as if someone is being playfully criticized, suggesting amusement rather than genuine negativity.",Positive
Positive,I just read the lyrics to this and I thank you kind sir! 😊👍👍✌️❤,"The user expresses gratitude and uses positive emojis, indicating a positive sentiment towards the music video and artist.",Positive
Positive,I'm not into Hip hop but this song is really good and catchy.,"The commenter explicitly states the song is 'really good and catchy,' indicating a positive reaction.",Positive
Positive,"Drake & PARTYNEXTDOOR's ""Some Sexy Songs 4 U"" Surpasses Staggering Sales Milestone","The comment expresses excitement about the video's impressive sales milestone, indicating a positive reaction.",Positive
Negative,It would have been a go without Lefty Gunplay the whole verse was trash,"The commenter expresses strong disapproval, using terms like 'trash' and 'whole verse' to indicate a negative reaction to the music video's content.",Negative
Positive,Bro . . . . The beat is mixed SO well.,"The commenter expresses a positive opinion about the music mixing, using the word 'well'.",Positive
Positive,Bro . . . . The beat is mixed *SO* well,The exclamation point and the strong adjective 'well' indicate a positive feeling towards the music mix.,Positive
Positive,Check out our latest song titled OVERSEAS on this same channel it's dope you won't regret checking it out.....if you like the song don't forget to subscribe,"The comment expresses enthusiasm and encourages viewers to subscribe, indicating a positive reception.",Neutral
Negative,"Easily, one of the ACTUAL worst ""songs"" I have ever heard. If you like this, you have zero intelligence.","The comment expresses strong dislike and insults, clearly indicating a negative sentiment.",Negative
Negative,He dropped some good stuff but damn this one corny asf. The lyrics don’t work right and the dumb monologue at the end gives anime nerd fedora vibes. What the fuck happened lol,"Despite acknowledging 'good stuff,' the comment expresses frustration and criticism regarding the video's quality and execution, using negative language like 'corny,' 'doesn’t work right,' and 'anime nerd fedora vibes'.",Negative
Positive,Remind me of world beat Kendrick lamar ❤,The use of the heart emoji and comparison to Kendrick Lamar indicates a positive sentiment towards the music video.,Positive
Negative,Everyone is talking about pedophiles but his verse at 3.31 killed it.,"The comment expresses criticism and a negative judgment of the music video's content, referring to accusations of pedophilia.",Neutral
Negative,"Nahhhh drake got cooked,fried,Deep fried,barbequed,burned and toasted",The use of intense cooking metaphors (,Negative
Positive,Kodak Black's verse in Drowning by A Boogie wit da Hoodie is kinda legendary at this point.,"The commenter uses the word 'legendary,' indicating a highly favorable opinion of Kodak Black's contribution to the song.",Positive
Positive,The driver got her own gun licenses situation now I not going to late her get beat up are disrespected so in walked off he been back are he got a job,"The commenter expresses support and defense of the driver, indicating a positive sentiment towards her actions and well-being.",Negative
Negative,Thats what this fucking annoying song is keep hearing everywhere,"The use of strong, derogatory language ('fucking annoying') indicates a clearly negative sentiment towards the song.",Negative
Negative,Didn't know he dissed him so bad until I saw the lyrics😅😂😂,"The comment expresses amusement at a perceived diss, indicating a negative reaction to the lyrics.",Negative
Positive,This beat up to 0:10 ❤,The use of a heart emoji indicates a positive reaction to the music video.,Positive
Positive,the beats,The comment expresses a positive reaction to the music video's beats.,Neutral
Positive,"Reminds me of an 1/4 of Missy Elliott. ADRS. Art, Dance, Rhythm and Soul.","The commenter expresses positive admiration, comparing the video favorably to Missy Elliott and highlighting its artistic and rhythmic qualities.",Positive
